freq,Zreal,Zimag,sigma_re,sigma_im
1000000.0,1.0027478759560966,0.00032426270418497804,0.01442723371391635,0.0007871346561753387
794328.2347242822,1.002717215226988,0.00027633439318427527,0.014426793010497548,0.0007871147678376886
630957.344480193,1.0026806573313238,0.00022945782598860428,0.014426267543901809,0.0007870924456857006
501187.2336272725,1.0026399806894541,0.00017814569113748586,0.014425682876342182,0.0007870683254236094
398107.17055349686,1.0025980457455792,0.0001178427126955726,0.014425080122547361,0.0007870439460186186
316227.7660168379,1.0025583101602134,4.529849376318171e-05,0.014424508981355458,0.0007870215112468243
251188.6431509582,1.0025240705251846,-4.1400719174248376e-05,0.014424016836470191,0.0007870034726099122
199526.2314968879,1.0024976785845972,-0.00014328866869242667,0.014423637490781354,0.0007869920703164765
158489.3192461114,1.0024800411693464,-0.0002614414302484573,0.014423383978656503,0.0007869890721345944
125892.5411794166,1.0024706625060502,-0.00039815085029892193,0.014423249174074431,0.0007869959680137548
100000.0,1.0024683319385237,-0.0005580240284298217,0.014423215675621485,0.0007870147887626657
79432.82347242821,1.0024723411059377,-0.000748582559708699,0.014423273301655196,0.0007870495439488631
63095.7344480193,1.0024839001667916,-0.000980165437316696,0.014423439446462726,0.0007871081107820201
50118.72336272724,1.0025072909521082,-0.0012650595851369953,0.014423775655163893,0.0007872042625023151
39810.71705534969,1.0025503095903787,-0.0016160511683468862,0.014424393985813964,0.0007873594210593036
31622.776601683792,1.0026237322888603,-0.0020450249740082355,0.014425449330816482,0.000787603803032548
25118.864315095827,1.0027398436119461,-0.0025620368081334588,0.014427118263116871,0.000787976801686652
19952.623149688792,1.0029103995774165,-0.0031754675242300773,0.014429569758743046,0.0007885271119819357
15848.93192461114,1.00314464088935,-0.003893461251555385,0.014432936639987431,0.00078931390711226
12589.254117941662,1.0034480356036763,-0.004726579446085491,0.014437297503099149,0.0007904112062256654
10000.0,1.0038222912217443,-0.005691233871832969,0.014442676892128642,0.0007919179534618938
7943.282347242814,1.004266879748028,-0.006813150611492136,0.014449067219435471,0.000793976030642298
6309.57344480193,1.0047819573282204,-0.00813029027899678,0.014456470731341505,0.0007967981942878271
5011.8723362727205,1.0053722328097918,-0.009694580876942608,0.014464955113346892,0.0008007071942247072
3981.0717055349687,1.0060511256180238,-0.011572220727403533,0.014474713254119816,0.0008061868553134247
3162.2776601683795,1.0068444963325045,-0.013842620666424292,0.014486116868057347,0.0008139445899929165
2511.8864315095802,1.0077933424964673,-0.016596400845239147,0.014499755245065029,0.0008249820813404799
1995.2623149688789,1.0089551103044394,-0.019933122301500978,0.014516454106258663,0.0008406664043852762
1584.8931924611124,1.0104036437703314,-0.023959568372871817,0.014537274876344526,0.0008627886787915407
1258.9254117941662,1.0122282239185298,-0.028789364603909948,0.014563500877686307,0.0008935943405288471
1000.0,1.0145325713954343,-0.034544454581164404,0.014596623000380934,0.0009357718865573455
794.3282347242813,1.017435014733952,-0.04135858422164618,0.014638342129428286,0.0009923987762455245
630.957344480193,1.02107118536072,-0.0493822877254682,0.01469060789388973,0.0010668594868974604
501.187233627272,1.025600534420542,-0.0587881828298512,0.014755712354928945,0.0011627613695285668
398.10717055349687,1.03121765142493,-0.06977482475369477,0.014836452722413167,0.0012838677803772298
316.227766016838,1.0381687928255792,-0.08256637474283238,0.014936368971429905,0.0014340362480154381
251.18864315095797,1.046773170672064,-0.09740503734919552,0.015060049900871196,0.0016171151787936946
199.5262314968879,1.0574473056708356,-0.11453254635357804,0.015213483271404689,0.001836723949196074
158.48931924611125,1.070728912562887,-0.1341565652902821,0.015404399265308491,0.002095831437332093
125.89254117941664,1.0872941288367122,-0.15639862486868977,0.01564251831737151,0.0023960659011991307
100.0,1.1079584332391716,-0.1812217717609398,0.015939564552752136,0.0027367225381665417
79.43282347242804,1.1336480650409742,-0.20834093144757515,0.01630885521516901,0.0031135111626863763
63.09573444801929,1.1653270833763012,-0.23712712727650803,0.016764252382655304,0.003517206699324843
50.11872336272725,1.2038684817652896,-0.2665279374607633,0.017318310282573964,0.003932527068690841
39.81071705534969,1.2498691469204033,-0.2950377919178543,0.01797961496602255,0.004337723398338589
31.622776601683796,1.3034291494277324,-0.3207570148501325,0.01874961068597076,0.004705442558289416
25.118864315095767,1.363942976732984,-0.34157028635027814,0.019619597415950256,0.005005302878941233
19.95262314968879,1.4299746594331852,-0.35544661713677916,0.020568934169771277,0.005208213149022832
15.848931924611108,1.499293408838319,-0.36081373878524375,0.02156555014874891,0.005291758963322315
12.589254117941664,1.5691122205336145,-0.3569062085910026,0.022569374630103493,0.005245211434156711
10.0,1.6364971762533278,-0.3439643006862799,0.02353822195611606,0.005072394004965323
7.943282347242805,1.698835188232354,-0.32320085100191254,0.02443451753595715,0.004791217196573342
6.30957344480193,1.7542169446883942,-0.29654299210939783,0.02523080494942764,0.004429977742710947
5.011872336272715,1.8016309813632376,-0.26624007558021046,0.025912537313853193,0.004021729413737031
3.981071705534969,1.8409428411322082,-0.23446245155136397,0.026477778259813168,0.003598515547095466
3.1622776601683795,1.8727046875478255,-0.2029959777049053,0.026934464738954837,0.003186975640096685
2.5118864315095766,1.8978813843576523,-0.1730868950441808,0.027296468461850455,0.002806122280522858
1.9952623149688788,1.917583160803082,-0.14543388273387894,0.02757975188009843,0.002467254560707828
1.584893192461111,1.932866373991418,-0.12028018318613592,0.02779950326287929,0.0021753400056686066
1.2589254117941662,1.9446202534079176,-0.09754527658648998,0.027968508092380617,0.0019309998581109858
1.0,1.9535235684849641,-0.07695069330142126,0.02809652589362577,0.0017324382810400966
0.7943282347242805,1.960043047901908,-0.058119936853068085,0.02819026743355691,0.0015769882751143262
0.6309573444801929,1.9644498556040773,-0.04065208869970344,0.02825363157895436,0.0014621616388833319
0.5011872336272715,1.9668409234316024,-0.024178104029561023,0.028288012004965113,0.0013861299823134776
0.3981071705534969,1.967162281484078,-0.008410690119419247,0.028292632641765555,0.0013475239273960866
0.31622776601683794,1.9652402498993213,0.006804450132184956,0.028264996168419137,0.001344491826185603
0.2511886431509577,1.9608326220984025,0.021436299779604345,0.028201619966718484,0.0013732468220144175
0.1995262314968879,1.9537119903383933,0.035228711936085705,0.028099234245655805,0.0014267512297991434
0.1584893192461111,1.94378107520465,0.047700341693923495,0.027956440340026034,0.0014943636844760284
0.12589254117941662,1.9311947665150835,0.058213043393587696,0.027775465497340637,0.0015629509339232432
0.1,1.9164392574358335,0.06611506536319989,0.02756330069630927,0.0016193116253845616
0.07943282347242805,1.9003178836580903,0.07092429500143663,0.027331496981992998,0.0016531225036571701
0.0630957344480193,1.8838277408402244,0.07248263155430423,0.02709439133228574,0.001659275611185044
0.05011872336272714,1.8679658505948638,0.07101437722792324,0.02686631955284122,0.0016386449794968583
0.039810717055349686,1.85354180020882,0.06706607452321452,0.0266589223007972,0.0015970238828462357
0.031622776601683784,1.8410658201108487,0.0613637118047696,0.02647953583722986,0.0015428255310359408
0.02511886431509577,1.8307353293855717,0.05465400715518222,0.026330998623734943,0.0014845841515482032
0.019952623149688792,1.8224961396188566,0.047585149885557246,0.026212531386682208,0.0014291268389648368
0.01584893192461111,1.8161342916733791,0.04064848400293372,0.02612105761644066,0.001380770235654063
0.01258925411794166,1.8113612689903953,0.034172506755870434,0.026052428812252375,0.0013414075225404722
0.01,1.8078743382604274,0.028346951959564277,0.026002292085547902,0.0013111042368595459
