tau,gamma,ftp
0.04253657732750392,76943.01302382057,6.562429663646713e-11
0.04629689226627268,75809.22586652957,6.804464894934398e-11
0.050389626250651604,74711.8054284249,7.060333189116958e-11
0.05484416576121026,73596.27390205614,7.332113164430012e-11
0.05969249509970739,72498.19930625273,7.63855650672283e-11
0.06496942604146125,71402.34602927111,8.000592766856556e-11
0.0707128477894301,70280.40356003586,8.448637229836912e-11
0.07696399902471167,69175.54086976181,9.023025294395288e-11
0.08376776400682924,68052.54222120407,9.745157169258264e-11
0.0911729948498494,66914.93364616386,1.0607514535236093e-10
0.09923286228832566,65795.88859159997,1.1578326377514064e-10
0.1080052374516254,64654.8473828343,1.2677344470788265e-10
0.11755310738783699,63518.098809429386,1.4067822936148165e-10
0.1279450273207876,62389.270196841346,1.6044649479117456e-10
0.13925561288744648,61233.62651260223,1.9029376885525512e-10
0.15156607589006044,60089.74121927693,2.3592800013013145e-10
0.1649648074098024,58939.17368948458,3.0398373174615743e-10
0.1795480124687834,57769.358424907834,4.004632047972249e-10
0.19542040079740555,56613.510920784436,5.296968504477852e-10
0.2126959386668692,55436.037799825695,6.950890690956442e-10
0.23149866718511658,54245.29157919693,8.974765584404891e-10
0.25196359293170184,53055.50432368348,1.1340313848827766e-09
0.27423765732649524,51829.45085196923,1.4035962183732924e-09
0.29848079169243336,50592.27056393338,1.7065507577333524e-09
0.3248670655878381,49337.64741241343,2.0415889161254264e-09
0.3535859366535183,48040.72499772868,2.4095043053351823e-09
0.3848436109487433,46729.605883302305,2.8091519038513266e-09
0.41886452354352793,45379.69309621727,3.236309094585128e-09
0.45589294999810687,43986.635452194205,3.6909403693543407e-09
0.4961947603002908,42575.82002262186,4.1696778462335805e-09
0.5400593278542374,41121.23457970137,4.667566427341675e-09
0.5878016072274924,39639.426545278926,5.184698362879772e-09
0.6397643955748437,38142.971395847664,5.714492729188651e-09
0.696320793976389,36611.04636703913,6.25176823847844e-09
0.7578768863625945,35069.86882560233,6.795513647844506e-09
0.8248746552614599,33516.684848962555,7.335403586132679e-09
0.8977951553033332,31941.865161694994,7.867116967020131e-09
0.9771619672696181,30371.031283915756,8.386866617502774e-09
1.0635449574860134,28792.488990307203,8.881348681195052e-09
1.157564369553306,27213.211087887066,9.348077204926743e-09
1.2598952777950285,25656.6946031026,9.779533927901714e-09
1.3712724343984037,24112.850549074257,1.0162520680154477e-08
1.4924955450518322,22596.91727981339,1.0497487658880777e-08
1.6244350109588688,21117.49985680893,1.0774288680868102e-08
1.7680381784572086,19664.99101017156,1.0984270546806522e-08
1.924336141115984,18256.993652892605,1.113105217159e-08
2.094451143151473,16894.11687199769,1.1204489070090376e-08
2.279604637318982,15574.594716637228,1.120424934585479e-08
2.4811260551377754,14314.482463740424,1.1137053557178204e-08
2.7004623524206877,13110.11500705779,1.0996735693192675e-08
2.9391883986468903,11965.779056964013,1.079232707449462e-08
3.1990182847750672,10892.343656514502,1.0532117438681646e-08
3.4818176306889734,9886.654871947043,1.0216195903055135e-08
3.7896169806447237,8958.370368110063,9.860640771395521e-09
4.124626382901356,8113.8963584788735,9.47381850980326e-09
4.489251258218608,7347.056390341406,9.06134573057045e-09
4.8861096711603365,6654.469694993367,8.639552207580782e-09
5.318051128214208,6022.567075549075,8.213603838491592e-09
5.7881770377012804,5435.527740779256,7.792352146109224e-09
6.299862978380706,4882.252108138694,7.389618204890694e-09
6.856782936641752,4351.5830253518625,7.00904957213359e-09
7.462935686310145,3849.274742561541,6.659889874711025e-09
8.12267350047972,3392.108955714051,6.3494552937054135e-09
8.840733401525082,2994.4691474404713,6.079102528718616e-09
9.622271173675154,2675.4575865917286,5.855587196401029e-09
10.472898382363617,2449.3678891545674,5.680275524492955e-09
11.398722666160525,2312.6707478903504,5.5535691463644945e-09
12.406391590588344,2247.5221572095516,5.477970858154534e-09
13.503140378698777,2231.733149297629,5.4502862015975565e-09
14.696843861124474,2247.2311635127694,5.470233349967245e-09
15.996073018614911,2277.9872664758936,5.535521306997288e-09
17.410156523040225,2311.6775557101873,5.641016345059095e-09
18.949247718738235,2342.8879493136606,5.785798875624288e-09
20.624397525140967,2366.491708715573,5.963559039290826e-09
22.44763378413224,2380.1057324382714,6.169744635819915e-09
24.432047621864918,2385.086651949697,6.402235144836542e-09
26.591887445127018,2380.487721668603,6.652292315875297e-09
28.942661247167518,2367.593389928451,6.91730194488098e-09
31.501247957553343,2348.3429059688233,7.1926875897797046e-09
34.28601863556597,2322.0996101965666,7.468955085471586e-09
37.316968377327555,2290.9602530048896,7.744948009343567e-09
40.61585988376988,2255.7594312385513,8.012273900805898e-09
44.20637972028548,2215.897031694949,8.262109557807428e-09
48.11430839003265,2173.0854189272272,8.492785620660806e-09
52.36770544204666,2126.483859878558,8.691553110242077e-09
56.99711094326075,2075.5849820445983,8.85104969364615e-09
62.03576476104281,2021.2672785867221,8.966547797715681e-09
67.51984523072522,1961.6071551390826,9.022059812094875e-09
73.48872892180388,1896.1558887792846,9.012545237066646e-09
79.98527336796724,1824.1503548478543,8.929467266067056e-09
87.05612479099892,1742.5852978043774,8.755509875240284e-09
94.75205302806548,1650.5685004123068,8.485429795275388e-09
103.12831606721869,1546.103952531581,8.106446617670323e-09
112.24505680853105,1427.459820537529,7.609523649228207e-09
122.1677348996793,1295.9498854339317,7.002631434771406e-09
132.96759674662152,1148.972630361305,6.272485868115002e-09
144.72218707411403,979.4751756088853,5.3854927607572835e-09
157.51590570916244,780.8355356268559,4.3132720026033005e-09
171.44061358519755,556.7486620960294,3.0840841161415715e-09
186.5962923181746,336.9408376246185,1.8694074643869217e-09
203.09176209047388,165.60532571130872,9.195669235041397e-10
221.04546299710285,64.20620951418445,3.566699643024372e-10
240.58630546440668,19.31489192022688,1.0731746755233802e-10
261.8545958474238,4.469722029122336,2.4837142644454744e-11
285.0030438518117,0.792270781172593,4.40266328456617e-12
310.19785901381,0.10733918260063298,5.964994810231528e-13
337.6199441111347,0.011104334383868254,6.170908307232283e-14
367.4661940736703,0.0008767255247475713,4.872170776514665e-15
399.95090972036695,5.281648401109838e-05,2.93514415741797e-16
435.3073364731901,2.4275100769073347e-06,1.3490297168341472e-17
473.7893390963144,8.511670939591592e-08,4.730156965742617e-19
515.6732244854974,2.2767722122886312e-09,1.2652618986065675e-20
561.2597255954989,4.645900640906869e-11,2.5818489073812114e-22
610.8761607505039,7.232080419298212e-13,4.01905713521685e-24
664.8787838417277,8.588124495386293e-15,4.77264660866825e-26
723.655342286968,7.779910094014178e-17,4.323500676998869e-28
787.6278611187063,5.37640161467376e-19,2.9878078156609775e-30
857.2556731909342,2.8343244883300093e-21,1.5751086867695505e-32
933.0387172620399,1.1398510709797256e-23,6.334452296514831e-35
1015.5211276345691,3.496932901588803e-26,1.9433376192989343e-37
1105.2951411260244,8.184028195642518e-29,4.548079795483924e-40
1203.005349423329,1.4611256254489054e-31,8.119859533822333e-43
1309.3533273536123,1.9899795692699436e-34,1.1058840046047446e-45
1425.1026703030022,2.0675227428168943e-37,1.1489767864147404e-48
1551.0844769528405,1.6386741033172817e-40,9.106543141005727e-52
1688.2033167003663,9.907760548618097e-44,5.50600321839092e-55
1837.4437246107323,4.569819326297145e-47,2.5395688354296327e-58
1999.877270535287,1.6079153248208626e-50,8.935608516151688e-62
2176.6702531534634,4.315865831437258e-54,2.398440196612653e-65
2369.0920741826417,8.83717208957656e-58,4.91104904365756e-69
2578.5243528842766,1.3803820576088892e-61,7.671146284341076e-73
2806.4708463098445,1.6448485462657925e-65,9.140856145181198e-77
3054.5682465154446,1.4951788369178823e-69,8.309102190967279e-81
3324.597932270945,1.03681431228356e-73,5.761849927986196e-85
3618.4987596427577,5.484656613487983e-78,3.0479679860758247e-89
3938.380983288489,2.2132909952527713e-82,1.2299840396225326e-93
4286.541408420934,6.8134678076257525e-87,3.786423328806129e-98
4665.479882234487,1.6000682800735297e-91,8.892000423884442e-103
5077.917243205404,2.8664834561580674e-96,1.5929802761944622e-107
5526.8148571446145,3.9174276081552204e-101,2.1770175926899894e-112
6015.3958802748575,4.084069613656604e-106,2.2696249396394064e-117
6547.168402004743,3.248073952940104e-111,1.8050401552253893e-122
7125.9506335684255,1.9706037178068196e-116,1.0951163342380165e-127
7755.898323389033,9.120387760926403e-122,5.0684394438730665e-133
8441.534596012994,3.2200893662798275e-127,1.7894883841200978e-138
9187.782428863358,8.672876509202072e-133,4.8197456668898157e-144
10000.0,1.7819643727816293e-138,9.902844869465876e-150
