tau,gamma,ftp
1e-07,7.663720894627694e-06,4.122117870304298e-05
1.1097524964120721e-07,3.916163869147889e-05,0.0002116045768614137
1.2315506032928263e-07,0.00013489946342470582,0.0007369086537688915
1.3667163564620074e-07,0.0003195861243361325,0.0017898160301393425
1.5167168884709241e-07,0.0005433571268763464,0.003203955131610226
1.6831803533309585e-07,0.0007148987662674609,0.004608878384428062
1.867913599020781e-07,0.0008009969403339195,0.005833739993561187
2.0729217795953698e-07,0.0008233688342451007,0.006895013516255088
2.300430119772917e-07,0.0008019455873327911,0.007845851339290793
2.5529080682395163e-07,0.0007417707714640045,0.008704390719771412
2.833096101839324e-07,0.0006565005740194988,0.00946393543662619
3.1440354715915e-07,0.0005905709318591806,0.010130116216804937
3.489101213406774e-07,0.0005784790871076488,0.010695289807552431
3.872038781812557e-07,0.0006040251205181984,0.011180541191076624
4.2970047043208437e-07,0.0006272769832530952,0.011591326892398638
4.768611697714474e-07,0.0006274483244488256,0.011946038827071036
5.291978735958437e-07,0.0006014238453986571,0.01224885573937397
5.872786613189477e-07,0.0005550535573820611,0.012507157055249062
6.517339604882421e-07,0.0005001348754193202,0.012728846453013165
7.232633896483533e-07,0.00044852279796646127,0.012912522296494654
8.026433522257174e-07,0.0004131295270256689,0.01307047296691166
8.907354638610439e-07,0.00039940462152999307,0.013199480085815667
9.884959046625586e-07,0.0004013284761361861,0.013321878787511924
1.096985797892384e-06,0.00041324370172684605,0.013434178899160655
1.217382727739662e-06,0.00044245755393323066,0.01353747167053459
1.3509935211980278e-06,0.0004986271270452334,0.013612240823833771
1.499268432786047e-06,0.0005739079451904301,0.013669146176692123
1.6638168860761274e-06,0.0006462372125871706,0.013725414638302045
1.8464249428955464e-06,0.0007056772155039195,0.013783277292877243
2.049074689815846e-06,0.0007576195700385783,0.013834644301326318
2.2739657523579273e-06,0.0008099070333846997,0.0138639285626447
2.523539170434766e-06,0.0008685528390671191,0.013889182069227473
2.800503894183631e-06,0.0009373934361387119,0.013909249832246498
3.107866187782014e-06,0.001022378853994157,0.013936516257654168
3.4489622604057595e-06,0.0011324441999671542,0.013958212268890945
3.827494478516315e-06,0.0012852597231697706,0.01398170335403174
4.247571552536894e-06,0.001500528970169152,0.014000940186470032
4.713753134116729e-06,0.0017893406256873935,0.014015788787381418
5.2310993080562585e-06,0.0021485676879751127,0.014022013366588218
5.805225516094895e-06,0.0025671564625038158,0.014013986855998467
6.44236350872137e-06,0.0030207211752124805,0.014001405807935317
7.149428986597577e-06,0.003490252644484745,0.013976707587643342
7.934096665797492e-06,0.003968662455190414,0.013949038135270724
8.804883581643465e-06,0.00445081884898271,0.01390380453337185
9.771241535346501e-06,0.004942451011127591,0.01384851456980544
1.0843659686896109e-05,0.005443175047379936,0.013770789920422981
1.2033778407775906e-05,0.005962875019367515,0.013675057912118614
1.3354515629298974e-05,0.0065042464200159395,0.01355580167583249
1.48202070579886e-05,0.007077771698341937,0.01341247834012843
1.6446761779946626e-05,0.007689394146875902,0.013248163534796523
1.8251834943190462e-05,0.008344571776751122,0.013055650400120423
2.0255019392306664e-05,0.009048706706216205,0.012841363765388601
2.2478058335487252e-05,0.00980604252420968,0.012591966139633221
2.4945081352303165e-05,0.010639043955239283,0.012314623402657533
2.7682866303920665e-05,0.011555011142541104,0.011995731788263077
3.072112998861759e-05,0.012564315397141446,0.011641447905731898
3.409285069746814e-05,0.013654781048592595,0.011242399993605231
3.783462617131933e-05,0.014842813832083928,0.010795742703131222
4.1987070844439056e-05,0.016136430753912412,0.0102961695625408
4.659525668664687e-05,0.01755849634090809,0.009744869743765745
5.170920242896755e-05,0.01912653742962486,0.009161662266177505
5.7384416483024044e-05,0.020869925264653068,0.00854444512595974
6.368249944718586e-05,0.022840371895651333,0.007893431108654023
7.067181273927492e-05,0.02507022496796038,0.007195824370772497
7.842822061337681e-05,0.027601610135668603,0.006469475238173756
8.703591361485166e-05,0.03044593253096997,0.005729841709633688
9.658832241158708e-05,0.0336793579112804,0.00499960921182736
0.00010718913192051276,0.03735536927614828,0.004300343314070343
0.00011895340673703195,0.041592975028394444,0.003647358416466996
0.0001320088400831418,0.046493312987892416,0.00307288415574684
0.00014649713983072864,0.05222989824147933,0.0026363899948464962
0.0001625755666443795,0.059004941910325466,0.0024335097926702696
0.00018041864093920718,0.06708913850799932,0.0024996955812828527
0.00020022003718155845,0.07684719632658646,0.0027670547356140767
0.0002221946860939524,0.08868743788924639,0.0031521738022878836
0.0002465811075822604,0.1031439732904345,0.0036098477980161725
0.0002736439997074672,0.1206340044161965,0.004113621737531928
0.00030367711180354605,0.1415090988704774,0.004647688508896065
0.00033700643292719284,0.16572671408427858,0.005189343047148958
0.0003739937302478798,0.19327276079673494,0.00573455582489236
0.0004150404757850477,0.22359295554891323,0.0062818820245871985
0.00046059220411451084,0.25614156977350894,0.006833414631537288
0.0005111433483440171,0.28989734662261046,0.007389016862594587
0.0005672426068491978,0.32368864597670105,0.007945263612733362
0.0006294988990221888,0.35643598182215636,0.008509992718598777
0.0006985879746785249,0.3864023349683875,0.009080593120167537
0.0007752597488629464,0.4123052112737941,0.009668310727495636
0.000860346441668451,0.43181144498322543,0.01027063065587288
0.0009547716114208065,0.44340740086199565,0.010903902020024378
0.001059560179277617,0.4452515836062536,0.011577196499548541
0.0011758495540521582,0.4372309455427368,0.012314033168918149
0.0013049019780144017,0.4208035823064705,0.013136066436668835
0.001448118227674533,0.39726229534064117,0.014054960070433695
0.0016070528182616384,0.36877795432656335,0.01507337378640398
0.0017834308769319094,0.3364962983206903,0.016182106785265424
0.0019791668678535573,0.30211826540691167,0.0173956879302623
0.002196385372416547,0.26658607561215103,0.018711677474559225
0.002437444150122222,0.23101394119396537,0.02015998747393723
0.002704959730463137,0.19629563452116103,0.02174660896056135
0.0030018358135755923,0.16301786348036645,0.023509346269508957
0.003331294787934677,0.13206228422455793,0.025464315737617368
0.0036969127071950323,0.10424601004019053,0.027646112694782794
0.00410265810582719,0.08096674459576494,0.030080321573185947
0.004552935074866948,0.06261416716025557,0.03280140943012954
0.00505263106533568,0.04853437014244495,0.035868047655037996
0.005607169938205458,0.03772601146145383,0.03930704308761354
0.006222570836730231,0.02932787470006974,0.04316795130883747
