tau,gamma,ftp
1e-07,3.995762398384607e-06,0.00011662048169143299
1.1097524964120721e-07,2.0219378696984074e-05,0.0005989385193029086
1.2315506032928263e-07,6.802064092723457e-05,0.0020881111540066227
1.3667163564620074e-07,0.0001524734468617446,0.0050844285798913496
1.5167168884709241e-07,0.0002301569368961798,0.009148645819652197
1.6831803533309585e-07,0.00024688126992867816,0.013277526329288924
1.867913599020781e-07,0.00023619202282466014,0.017018433415193365
2.0729217795953698e-07,0.0003021445948183051,0.02043024778252921
2.300430119772917e-07,0.0004747366103898011,0.023664135081423173
2.5529080682395163e-07,0.0006667760619446676,0.026754669324979188
2.833096101839324e-07,0.0007916142505189024,0.029681514104784746
3.1440354715915e-07,0.0008269137302015113,0.03247734726481315
3.489101213406774e-07,0.0007780124481669971,0.035133310390113116
3.872038781812557e-07,0.0006622666934566342,0.03769537023850865
4.2970047043208437e-07,0.0005139720838150341,0.04014003661086408
4.768611697714474e-07,0.0004172086166558683,0.04250314584797834
5.291978735958437e-07,0.0005118611009268574,0.044770726581780294
5.872786613189477e-07,0.0009483035583534126,0.04695497727844924
6.517339604882421e-07,0.0018393881853097148,0.049055101764339
7.232633896483533e-07,0.0030952540119949952,0.05105212982295366
8.026433522257174e-07,0.004330150400388242,0.05297019146142662
8.907354638610439e-07,0.005190669657713162,0.05476684474827184
9.884959046625586e-07,0.00555479630084662,0.056479795448931426
1.096985797892384e-06,0.005369891214327612,0.058053704665403695
1.217382727739662e-06,0.004607340285915699,0.059525697697800216
1.3509935211980278e-06,0.0033183949619393677,0.060850622151740065
1.499268432786047e-06,0.0018729077103177868,0.0620474280250836
1.6638168860761274e-06,0.0008506692718334453,0.06309805879228035
1.8464249428955464e-06,0.00045082154392197724,0.06399175363846743
2.049074689815846e-06,0.00043475733420794997,0.06474606161455936
2.2739657523579273e-06,0.0005214849103567914,0.06532124360217928
2.523539170434766e-06,0.0005519001960130643,0.06576250746583517
2.800503894183631e-06,0.0005045655163761853,0.0660139986065709
3.107866187782014e-06,0.0005024218049900591,0.06613071467773528
3.4489622604057595e-06,0.0006450274056521424,0.06606361941650753
3.827494478516315e-06,0.0008134883701042879,0.06585886190533734
4.247571552536894e-06,0.000807988491628684,0.06549759062625918
4.713753134116729e-06,0.0006664686387932815,0.06500050977024344
5.2310993080562585e-06,0.0006132045373358235,0.06438637736179674
5.805225516094895e-06,0.0006971720184239705,0.06364571935462102
6.44236350872137e-06,0.0007218512553771332,0.06282949473225284
7.149428986597577e-06,0.0005587854311518444,0.06190621191354265
7.934096665797492e-06,0.0003151590408541422,0.060939633846121326
8.804883581643465e-06,0.000139038667390419,0.05989237728296019
9.771241535346501e-06,6.436184790142804e-05,0.05882213167842796
1.0843659686896109e-05,7.701437246410538e-05,0.05770113818487343
1.2033778407775906e-05,0.0001975785734124552,0.05655338881864084
1.3354515629298974e-05,0.0004456114056455502,0.05536183110282418
1.48202070579886e-05,0.0007316397095968652,0.054123495870441685
1.6446761779946626e-05,0.0009696736924274592,0.05286286006573093
1.8251834943190462e-05,0.0015319819672241198,0.051564758363539895
2.0255019392306664e-05,0.003307631596626601,0.05028149615592755
2.2478058335487252e-05,0.006741335305723801,0.04898859126030832
2.4945081352303165e-05,0.011135411461317322,0.04773762798625487
2.7682866303920665e-05,0.015569245552840293,0.04649959390076566
3.072112998861759e-05,0.01970732617288561,0.04530717033884873
3.409285069746814e-05,0.023491820269511566,0.04413641095200917
3.783462617131933e-05,0.02687597746194027,0.042993704181928286
4.1987070844439056e-05,0.02963300758336968,0.04187200727919598
4.659525668664687e-05,0.031539399371559446,0.04076624120824105
5.170920242896755e-05,0.032366070723930475,0.039706328865323055
5.7384416483024044e-05,0.03199738566350915,0.0386734368619356
6.368249944718586e-05,0.030495209419794965,0.03769054264335699
7.067181273927492e-05,0.027578113947340614,0.036725074231217285
7.842822061337681e-05,0.022707087358433888,0.03581681880458638
8.703591361485166e-05,0.016152315434471418,0.03495175721675007
9.658832241158708e-05,0.010614864067442624,0.034145987387264924
0.00010718913192051276,0.009107529905010603,0.033373755119379594
0.00011895340673703195,0.010602578609027462,0.0326311930272434
0.0001320088400831418,0.012065356920988445,0.03191627115892439
0.00014649713983072864,0.015630675328818476,0.031219756117307356
0.0001625755666443795,0.028846804005849158,0.03056233156007458
0.00018041864093920718,0.05432314741452887,0.02992864487092987
0.00020022003718155845,0.08442827251379814,0.0293448463709789
0.0002221946860939524,0.11124411965973703,0.028786608836663403
0.0002465811075822604,0.13380931920773298,0.028268149553316996
0.0002736439997074672,0.15411750180114894,0.027765239016950275
0.00030367711180354605,0.17358741800513364,0.02729964892731221
0.00033700643292719284,0.19227475223672572,0.0268775966924869
0.0003739937302478798,0.21058139883747623,0.026503910257604544
0.0004150404757850477,0.2290436804900021,0.026173712733706254
0.00046059220411451084,0.24822758323745564,0.025867188003492265
0.0005111433483440171,0.2685327625943852,0.02558992791362492
0.0005672426068491978,0.2900295199226622,0.025318858103290712
0.0006294988990221888,0.3128228778309212,0.02507250374770527
0.0006985879746785249,0.3364151362113729,0.024831841558462905
0.0007752597488629464,0.36049646744996133,0.02461656168664517
0.000860346441668451,0.3838905736937941,0.024411442749021378
0.0009547716114208065,0.40574338180534025,0.024222302276244806
0.001059560179277617,0.42428290867944674,0.024036114535544707
0.0011758495540521582,0.4378153142277384,0.023849870830777584
0.0013049019780144017,0.44395315483612124,0.023671821691290763
0.001448118227674533,0.4396955282358716,0.023495796282531112
0.0016070528182616384,0.4224874103102693,0.02334200889158359
0.0017834308769319094,0.39075205758632303,0.0231957636954245
0.0019791668678535573,0.34742527915591787,0.02307271377757704
0.002196385372416547,0.2947248880997261,0.022951195970526826
0.002437444150122222,0.2333714506520039,0.022846256927433174
0.002704959730463137,0.1656333823992371,0.022748476296694554
0.0030018358135755923,0.10183302182593588,0.022673810453673927
0.003331294787934677,0.057291339600895524,0.022631290244282013
0.0036969127071950323,0.03497733002455741,0.022628046467108493
0.00410265810582719,0.025235865340695007,0.022677684582959438
0.004552935074866948,0.019388860760818617,0.02277271565711694
0.00505263106533568,0.014728557397035536,0.022929273996462652
0.005607169938205458,0.011117449983042236,0.023134441643004953
0.006222570836730231,0.00840268996921288,0.023414391057236222
0.006905513520162331,0.006253990626695753,0.02376395883326424
0.007663410868007463,0.00448832523469621,0.02420997077805929
0.008504489341802686,0.003082294735198116,0.024751578129048175
0.009437878277775391,0.0020295821901382136,0.025404492907145807
0.010473708979594508,0.0013240311270487132,0.026168923253204645
0.011623224686798541,0.0009128930063727459,0.027045344379003928
0.01289890261253308,0.0007016211976259394,0.028041364215396887
0.014314589375234785,0.0006082402456133931,0.029151853259113257
0.015885651294280528,0.0005782602655962394,0.030410085415929683
0.01762914118095948,0.0005799886167513014,0.03181513638405903
0.01956398343517065,0.0005985797308854108,0.03340894367303948
0.021711179456945052,0.00062729766277437,0.03518883278812584
0.02409403560239527,0.0006650054113585056,0.03720538136989946
0.026738416158399492,0.0007120975402989439,0.039472588192985485
0.029673024081888724,0.0007698762863350101,0.04204274096315855
0.032929712550971546,0.0008387453906802615,0.044947177838132416
0.036543830709572546,0.0009184995070283265,0.048228856195268066
0.040554607358408275,0.0010074165774313672,0.051940699697707836
0.04500557675700498,0.0011024484611208485,0.05611299788630731
0.0499450511585514,0.0012001724738619733,0.0608275753576873
0.05542664520663107,0.0012952292724112697,0.06609951320478862
0.06150985788580504,0.001384590207244743,0.07202323115298401
0.06826071834272393,0.0014627690843248074,0.07858431676673393
0.0757525025877192,0.0015270670494245634,0.08585802329123435
0.08406652885618333,0.0015732463103996462,0.09378321246071757
0.09329304026284696,0.0016001507410359755,0.10234874524588666
0.10353218432956637,0.0016086319301705208,0.11141580756809386
0.11489510001873086,0.0015995434913722887,0.12083218101851415
0.1275051240713013,0.0015770121351371999,0.13042271016962273
0.1414991297434576,0.0015429758734508987,0.1398541212924297
0.15702901247293774,0.0015027717995606486,0.1488885252937659
0.17426333860096507,0.0014590983351393484,0.15698375250653143
