freq,Zreal,Zimag,sigma_re,sigma_im
1000000.0,1.0004427327873695,-0.0010523087239880534,0.0028534069388044983,0.0028474199432262596
794328.2347242822,1.0005435389871176,-0.0012481384816671714,0.0028535873963720293,0.002847599575125327
630957.344480193,1.0006590266858792,-0.0014678898044294016,0.002853794144306387,0.0028478053776199814
501187.2336272725,1.0007852035065545,-0.0017180787105707928,0.002854020038333642,0.002848030239564717
398107.17055349686,1.0009180007151386,-0.002009883932998457,0.0028542577964468267,0.002848266912928001
316227.7660168379,1.001054979624246,-0.0023595099595432613,0.0028545030539956417,0.0028485110539909477
251188.6431509582,1.001196737145531,-0.002787684105373455,0.0028547568811205497,0.002848763729403029
199526.2314968879,1.0013474439072538,-0.0033188349279282547,0.002855026747799664,0.0028490323770427703
158489.3192461114,1.0015146172205487,-0.003980777190956165,0.0028553261192371627,0.002849330403621034
125892.5411794166,1.001708850811088,-0.004805310679845178,0.0028556739742826008,0.0028496767058558458
100000.0,1.0019442400334932,-0.005829415467374611,0.0028560955704744393,0.0028500964328246016
79432.82347242821,1.002239723324059,-0.007096290476353368,0.0028566248527291858,0.002850623384777999
63095.7344480193,1.002620941840428,-0.008655542732432454,0.002857307795603366,0.0028513033416638083
50118.72336272724,1.0031217830206818,-0.010562236190499594,0.002858205188903084,0.0028521968379933626
39810.71705534969,1.0037845763700213,-0.012875147191229078,0.002859393023165994,0.0028533795490237606
31622.776601683792,1.0046581776390966,-0.015655427969595896,0.002860959109461687,0.002854938929042176
25118.864315095827,1.005794218322254,-0.01896747209741573,0.002862996427631713,0.00285696759400429
19952.623149688792,1.0072431760778249,-0.022883339009519978,0.0028655961626531355,0.002859556395569751
15848.93192461114,1.0090525680630211,-0.027490695541935967,0.0028688445499239754,0.0028627912899341764
12589.254117941662,1.0112690580142558,-0.032902874729205,0.0028728267502034725,0.002866757209359973
10000.0,1.0139451936217305,-0.039269086363463004,0.0028776390779690093,0.002871550256351735
7943.282347242814,1.0171505962605094,-0.04678296320065868,0.0028834093399030883,0.00287729798082007
6309.57344480193,1.020986999202511,-0.055688033665262364,0.0028903243196600936,0.0028841867834780506
5011.8723362727205,1.025606490709765,-0.06627899422936973,0.0028986634319424294,0.002892495475383463
3981.0717055349687,1.031232434224603,-0.0788976023329226,0.0029088378684173125,0.002902634320205241
3162.2776601683795,1.0381825069268373,-0.09392154551419514,0.002921434650703899,0.002915188974080811
2511.8864315095802,1.0468927304421576,-0.11174386131110338,0.0029372642024176085,0.002930967929985676
1995.2623149688789,1.0579398865846592,-0.1327397996972258,0.0029574076403627654,0.00295104965811202
1584.8931924611124,1.0720572228884762,-0.15721818208280838,0.0029832556543569907,0.0029768213023255215
1258.9254117941662,1.090135278674509,-0.1853561995494357,0.0030165250279375827,0.00300999498086971
1000.0,1.1131970631724097,-0.21712093648598554,0.003059232913173244,0.0030525818205440628
794.3282347242813,1.1423364484902039,-0.2521878565072474,0.0031136054961959335,0.003106800424985837
630.957344480193,1.1786127272842681,-0.2898749598140273,0.003181900711869803,0.0031748995812402024
501.187233627272,1.2229046141091025,-0.3291183199620358,0.003266139080416133,0.003258889511057874
398.10717055349687,1.27574315634851,-0.3685154377683296,0.0033677657148724924,0.0033602049602354605
316.227766016838,1.3371608205215182,-0.4064525051347677,0.003487306787783897,0.003479363481280495
251.18864315095797,1.4066053076318064,-0.44130866039925915,0.003624120933359081,0.0036157190551600812
199.5262314968879,1.482962028954813,-0.4716993454526851,0.0037763555500096428,0.003767420241673668
158.48931924611125,1.564703014491717,-0.4966940065379049,0.003941176342679027,0.003931640277138557
125.89254117941664,1.650136767889461,-0.5159368456594513,0.004115245205161167,0.0041050537072865245
100.0,1.7376909851878564,-0.5296240037714821,0.004295314742257178,0.004284428163911555
79.43282347242804,1.8261418528728497,-0.5383401848344621,0.004478748429715719,0.004467141315334497
63.09573444801929,1.9147219523488022,-0.5428082922356302,0.004663801413598393,0.004651459188988587
50.11872336272725,2.0030832159392027,-0.5436321858346784,0.004849590698505033,0.0048365053898181565
39.81071705534969,2.0911384279054888,-0.541107363728335,0.0050357911910703145,0.005021957793697312
31.622776601683796,2.1788364369184077,-0.5351470787913442,0.005222170885615854,0.005207585578299953
