freq,Zreal,Zimag,sigma_re,sigma_im
1000020.0,1517.5691697639459,-2569.2408351945205,4975.060914690428,4975.0660667724005
857753.9,1638.6339398838734,-2864.7139136233945,4975.076022205538,4975.076341935818
735644.5,1769.4761512438472,-3199.0508560987037,4975.091442585055,4975.091647555696
630996.1,1910.6798173105958,-3577.3126238148134,4975.109407623336,4975.109507129197
541230.5,2063.2051887972348,-4006.203379570515,4975.130337770877,4975.130288245179
464238.3,2227.964505128283,-4493.110019901256,4975.154821559757,4975.154550517635
398144.5,2406.1372199287084,-5047.154478521898,4975.183353180821,4975.182883715874
341543.0,2598.372497405478,-5676.822851092244,4975.2165988881825,4975.215706776892
292910.2,2806.5172245740387,-6395.7143184058,4975.255479507535,4975.254384586189
251191.4,3031.6438027676477,-7216.378883749619,4975.301268087421,4975.299392805764
215449.2,3274.894817538798,-8153.024201910905,4975.352933492395,4975.352701215288
184863.3,3537.432847192889,-9221.447464770385,4975.414793702896,4975.4144106807435
158496.1,3823.128852014713,-10450.99267803573,4975.487451037029,4975.487437656793
135996.1,4131.095548101081,-11853.071155968966,4975.57218770626,4975.5728389194355
116660.2,4465.576633918025,-13464.006167646327,4975.6719272137125,4975.674561147351
100019.5,4830.000131561069,-15320.74109734409,4975.795248999522,4975.779285591257
85839.84,5223.521561430265,-17440.595267210327,4975.93387015899,4975.915959219697
73652.34,5652.617976071559,-19882.160661952905,4976.098405215609,4976.074405129482
63105.47,6125.305205255326,-22720.33275509312,4976.29521518424,4976.263032421506
54199.22,6634.346010562208,-25939.175024279513,4976.524648971329,4976.482784998393
46464.84,7199.605249521278,-29694.02373647023,4976.788865715231,4976.74607925332
39902.34,7815.307830740819,-33977.02604713513,5738.7073386934735,4977.05878725603
34160.16,8510.924883910988,-39025.21202029975,6295.738240762886,4977.442481976526
29355.47,9266.255060225116,-44714.82064159932,6810.22806449448,4977.893483500134
25136.72,10132.418189708389,-51446.1594779417,7297.858349393171,4978.458159110087
21621.09,11081.576204721188,-59001.527303666815,7824.218492311643,4979.136974629389
18574.22,12169.474781550158,-67796.93372899719,8310.265167419575,4979.9831022447715
15878.91,13462.305423843194,-78314.76198687789,8695.475351171783,4981.090864221003
13652.34,14911.838177413394,-90054.96704984325,9118.584313499261,4982.465264792118
11660.16,16695.277722503226,-104265.26119537954,9525.264018432217,4984.3549587233465
10019.53,18741.7965897584,-120108.33748185419,9918.26484833672,4986.784403660885
8613.280999999999,21200.16662482247,-138376.88409059081,10481.951654308741,4990.065215223195
7349.536999999999,24361.786907507612,-160613.20406014653,11427.180496492652,4994.884799917411
6307.871,28145.337631561753,-185471.33883241375,11658.966739431207,5001.527479973351
5381.944,33088.66224125578,-215425.4512534221,10963.849732893254,5011.630330036693
4630.335,39030.46643590378,-248283.13889016098,11282.75870661517,5025.897465545489
3993.0559999999996,46455.95216881439,-285497.55439713085,11072.191584438355,5046.956003351991
3414.3520000000003,56551.10323871256,-330829.922824887,10630.02082310848,5081.2593897513625
2915.3959999999997,69831.38571047186,-383630.0736681376,9992.609694525081,5136.133757475546
2519.531,85735.45684105743,-439461.73871212726,9132.374159672941,5215.950773179559
2141.2039999999997,108884.48920272305,-510551.7951434,7948.55985518953,5358.218960864871
1841.5179999999998,136963.3481069534,-585447.8896053759,6739.050582281814,5569.106898703695
1580.6689999999999,173788.96973355854,-670655.93465723,5901.716163665113,5902.101247949201
1362.645,219763.54575922425,-762591.0984390416,6392.815842638859,6393.257113929341
1171.875,279218.03807990334,-864886.4302688824,7125.159909598656,7125.650214941524
1000.702,358122.2285814572,-980425.7549454755,8218.82401264696,8219.350675242407
857.4695,454714.54190698115,-1099707.34552885,9682.37870655193,9682.916509880351
