tau,gamma,ftp
0.3535859366535183,25601.11854135519,4.293714761963726e-09
0.3848436109487433,24745.83794746675,4.867735516154749e-09
0.41886452354352793,23891.836952563146,5.464863823068687e-09
0.45589294999810687,23031.829890454737,6.08478653297388e-09
0.4961947603002908,22174.322392838927,6.722649125742193e-09
0.5400593278542374,21301.57089104913,7.369765402960313e-09
0.5878016072274924,20419.17138113314,8.025997219684489e-09
0.6397643955748437,19532.93874389397,8.681977859691582e-09
0.696320793976389,18631.58847263769,9.329439678431904e-09
0.7578768863625945,17728.949561924037,9.968125912542013e-09
0.8248746552614599,16825.268150202497,1.058463641232101e-08
0.8977951553033332,15916.335826695933,1.1173289983246524e-08
0.9771619672696181,15016.474028120154,1.1731280190951135e-08
1.0635449574860134,14121.193731867308,1.2242367656665301e-08
1.157564369553306,13233.491097708978,1.2705736313796006e-08
1.2598952777950285,12365.048127250548,1.31163485648339e-08
1.3712724343984037,11511.21605134722,1.3459846071107337e-08
1.4924955450518322,10680.137184917372,1.373922691190175e-08
1.6244350109588688,9877.513144408229,1.3944376994986334e-08
1.7680381784572086,9096.69777226746,1.4065937371999792e-08
1.924336141115984,8340.34166593782,1.4111849862415544e-08
2.094451143151473,7603.767761847645,1.4073143646648626e-08
2.279604637318982,6885.1828535209725,1.3951316988343143e-08
2.4811260551377754,6195.241936345458,1.3757080989292578e-08
2.7004623524206877,5530.744627816728,1.3484185894601277e-08
2.9391883986468903,4879.332983029307,1.3143182920860851e-08
3.1990182847750672,4224.98658482421,1.2743743844297265e-08
3.4818176306889734,3552.8251849472604,1.228477664692589e-08
3.7896169806447237,2872.0488208564598,1.178428678039406e-08
4.124626382901356,2206.185074787348,1.1251620212858736e-08
4.489251258218608,1583.9538447613945,1.069260531539403e-08
4.8861096711603365,1051.4739959586166,1.0126502755664362e-08
5.318051128214208,652.1735170289531,9.559379636284056e-09
5.7881770377012804,403.33370102584496,9.000452897892473e-09
6.299862978380706,304.92511419020275,8.464715832305495e-09
6.856782936641752,341.00968933350407,7.955165421343522e-09
7.462935686310145,469.399031733289,7.481505275959562e-09
8.12267350047972,636.8549736190877,7.052067897849866e-09
8.840733401525082,807.4474973837837,6.667822837356108e-09
9.622271173675154,966.0547778228628,6.335925237029381e-09
10.472898382363617,1108.2459950317577,6.057740901967531e-09
11.398722666160525,1238.0274348505127,5.832653612600035e-09
12.406391590588344,1362.4886937210017,5.662773318500152e-09
13.503140378698777,1486.015251222258,5.544147114730165e-09
14.696843861124474,1609.8403150940346,5.475767618258195e-09
15.996073018614911,1729.9674868518898,5.455546093324049e-09
17.410156523040225,1842.1420785350188,5.4777806757472744e-09
18.949247718738235,1945.6271791806623,5.540504924832171e-09
20.624397525140967,2038.095788231786,5.636865445904794e-09
22.44763378413224,2118.605754089709,5.761472182056053e-09
24.432047621864918,2187.6404684752756,5.9121695643406695e-09
26.591887445127018,2242.987465358165,6.081072213173433e-09
28.942661247167518,2285.2914865952293,6.265837540873729e-09
31.501247957553343,2315.6445631545917,6.463163788302631e-09
34.28601863556597,2333.0529914553686,6.665222757067231e-09
37.316968377327555,2339.8001947271764,6.871554064329165e-09
40.61585988376988,2336.724695859219,7.075726849126823e-09
44.20637972028548,2323.663998765234,7.270531086092183e-09
48.11430839003265,2303.1891485727538,7.454842258380666e-09
52.36770544204666,2275.1388341139796,7.617875913597522e-09
56.99711094326075,2239.9337959277445,7.753044898733248e-09
62.03576476104281,2199.461096993782,7.855669486469302e-09
67.51984523072522,2152.5852366735166,7.91117707578033e-09
73.48872892180388,2099.863989228954,7.91422968597332e-09
79.98527336796724,2041.3706944160913,7.856054323496276e-09
87.05612479099892,1974.5195170681602,7.720179767780508e-09
94.75205302806548,1898.42533776486,7.50038640709176e-09
103.12831606721869,1810.1528651832157,7.183525996385442e-09
112.24505680853105,1706.1905677754742,6.760174370746304e-09
122.1677348996793,1584.682130051772,6.236021905817414e-09
132.96759674662152,1437.9644835190209,5.5978958244831835e-09
144.72218707411403,1253.0854349908261,4.81510113666946e-09
157.51590570916244,1017.7352380803467,3.8619831758982786e-09
171.44061358519755,735.4934570828657,2.764155291175267e-09
186.5962923181746,448.8361070310333,1.6764973993514004e-09
203.09176209047388,221.6176229463925,8.249471500367319e-10
221.04546299710285,86.1264038573854,3.200245173599601e-10
240.58630546440668,25.939593095134793,9.629945126722476e-11
261.8545958474238,6.006216004849252,2.228809286157101e-11
285.0030438518117,1.0649143558027707,3.95089408483345e-12
310.19785901381,0.1442970178439495,5.352961761729611e-13
337.6199441111347,0.014928613098419296,5.537773122065413e-14
367.4661940736703,0.0011787017906728975,4.3722956918535435e-15
399.95090972036695,7.100945577680711e-05,2.6340069537406825e-16
435.3073364731901,3.2637043328101428e-06,1.2106238271222996e-17
473.7893390963144,1.1443689427505074e-07,4.2448598765502184e-19
515.6732244854974,3.061057759154619e-09,1.135450711173891e-20
561.2597255954989,6.246290773113896e-11,2.3169608951709593e-22
610.8761607505039,9.72334483952316e-13,3.6067170466494436e-24
664.8787838417277,1.1546513044186337e-14,4.2829911399525167e-26
723.655342286968,1.0459890411882044e-16,3.879925903777436e-28
787.6278611187063,7.228434946476512e-19,2.681270072460692e-30
857.2556731909342,3.810677112996587e-21,1.4135085150080572e-32
933.0387172620399,1.5325007588751934e-23,5.684561541864076e-35
1015.5211276345691,4.701537320104949e-26,1.7439585586850296e-37
1105.2951411260244,1.1003217721509296e-28,4.081464078796717e-40
1203.005349423329,1.9644462369379711e-31,7.286792779566788e-43
1309.3533273536123,2.6754769133369905e-34,9.924245051915187e-46
1425.1026703030022,2.779731738426309e-37,1.0310961312449103e-48
1551.0844769528405,2.203155651018677e-40,8.17224639592764e-52
1688.2033167003663,1.3320732047104063e-43,4.941108196701238e-55
1837.4437246107323,6.144005847957492e-47,2.2790187166870145e-58
1999.877270535287,2.161801255903992e-50,8.01884901452993e-62
2176.6702531534634,5.802571833693793e-54,2.1523693402928517e-65
2369.0920741826417,1.1881353095620362e-57,4.4071940610293034e-69
2578.5243528842766,1.85588856560545e-61,6.884115806031385e-73
2806.4708463098445,2.2114570327415615e-65,8.203039016236041e-77
3054.5682465154446,2.0102299154630738e-69,7.456619859216412e-81
3324.597932270945,1.3939704708698141e-73,5.170706005463807e-85
3618.4987596427577,7.373981311296434e-78,2.735258045079291e-89
3938.380983288489,2.975713446730433e-82,1.1037923479072168e-93
4286.541408420934,9.160534162703578e-87,3.3979506738609364e-98
4665.479882234487,2.151251103860377e-91,7.979714946938234e-103
5077.917243205404,3.8539140960748235e-96,1.4295465490513055e-107
5526.8148571446145,5.266881777038796e-101,1.9536638547017651e-112
6015.3958802748575,5.490927714795836e-106,2.0367700395219562e-117
6547.168402004743,4.366952813014633e-111,1.6198498897713216e-122
7125.9506335684255,2.649426575101221e-116,9.827615569475908e-128
7755.898323389033,1.2262129362020793e-121,4.548436803858935e-133
8441.534596012994,4.329328248054675e-127,1.6058936713250288e-138
9187.782428863358,1.1660461866795107e-132,4.3252580640026845e-144
10000.0,2.395805773869981e-138,8.886850590990755e-150
