freq,Zreal,Zimag,sigma_re,sigma_im
1000000.0,0.999661190288199,0.00044832424031312975,0.002484703348996758,0.0024737854249803778
794328.2347242822,0.9997665853167867,0.00019141628889663862,0.002484706699921,0.002473786481524035
630957.344480193,0.9998780033541602,-6.784840089550193e-06,0.0024847102432915473,0.0024737876006429337
501187.2336272725,0.9999858422202591,-0.0001556749501385151,0.002484713673455291,0.002473788684832076
398107.17055349686,1.0000808546035087,-0.0002680561373600051,0.0024847166960435705,0.0024737896405611515
316227.7660168379,1.0001567821753106,-0.00035993103675389373,0.002484719111780582,0.002473790404678483
251188.6431509582,1.0002122681532533,-0.00044893804303640676,0.002484720877379859,0.0024737909635644457
199526.2314968879,1.0002515332744928,-0.0005520807284323463,0.0024847221270975542,0.002473791359875089
158489.3192461114,1.0002837445631114,-0.0006834815336198823,0.0024847231526680023,0.002473791686176952
125892.5411794166,1.0003213309553602,-0.0008527321820235149,0.0024847243497109193,0.002473792068010029
100000.0,1.0003776722393969,-0.001064251890406494,0.00248472614420408,0.002473792640635211
79432.82347242821,1.000464654354802,-0.0013176737382641361,0.0024847289147228654,0.0024737935244026296
63095.7344480193,1.0005905832339184,-0.0016094045705414557,0.002484732926095657,0.002473794803713767
50118.72336272724,1.0007588873551587,-0.0019349884586655451,0.00248473828813152,0.0024737965139554475
39810.71705534969,1.0009679106148013,-0.002291823094952237,0.0024847449489981263,0.002473798639500509
31622.776601683792,1.001211904047271,-0.002682038735913531,0.0024847527267331296,0.002473801123936992
25118.864315095827,1.001483083629902,-0.0031145887609650763,0.0024847613747294244,0.0024738038911934278
19952.623149688792,1.0017743701092758,-0.003606379530284065,0.0024847706690643433,0.002473806873715592
15848.93192461114,1.0020822305409487,-0.004182160431329656,0.0024847804992665147,0.0024738100418658358
12589.254117941662,1.0024089759425368,-0.004873302997439426,0.0024847909419835265,0.0024738134280865662
10000.0,1.0027639848109353,-0.00571587910015172,0.0024848023006416166,0.002473817140549152
7943.282347242814,1.003163608500621,-0.006748768414348219,0.002484815103305876,0.002473821363928218
6309.57344480193,1.003629897222347,-0.008012500839562942,0.002484830063182958,0.0024738263488443676
5011.8723362727205,1.0041886508469557,-0.009549426847175059,0.0024848480179230125,0.0024738323953348387
3981.0717055349687,1.0048675342204603,-0.011405476598205802,0.0024848698714707972,0.002473839838314266
3162.2776601683795,1.005695030685441,-0.013633373871481521,0.002484896563420397,0.0024738490436470224
2511.8864315095802,1.0067008352669602,-0.016296823315578083,0.0024849290855242364,0.002473860422078993
1995.2623149688789,1.0079179764184008,-0.01947499479303744,0.0024849685553177915,0.002473874465505008
1584.8931924611124,1.0093866170683823,-0.023266634233621644,0.002485016346409939,0.002473891807046838
1258.9254117941662,1.0111592442268278,-0.027793305240854015,0.002485074267766802,0.002473913304465535
1000.0,1.0133068957670754,-0.033201519588743594,0.002485144783033454,0.00247394014642985
794.3282347242813,1.015926208810034,-0.03966372231363114,0.0024852312662349274,0.002473973983264391
630.957344480193,1.019147350847307,-0.047378130618618994,0.0024853383005213493,0.002474017087306335
501.187233627272,1.023143206313267,-0.056567213627753285,0.0024854720388637376,0.0024740725514626766
398.10717055349687,1.0281404066881026,-0.0674742110189681,0.002485640655941307,0.0024741445360431237
316.227766016838,1.034432771397513,-0.08035624898848177,0.0024858549245949293,0.002474238570167693
251.18864315095797,1.042397325494198,-0.09547191784534614,0.0024861289438585896,0.0024743619019267724
199.5262314968879,1.0525121211973414,-0.11306024668354572,0.002486481023016603,0.0024745238654882407
158.48931924611125,1.0653734249991567,-0.1333071687853266,0.0024869346789911663,0.0024747361873405493
125.89254117941664,1.081707232570309,-0.15629579334423785,0.002487519620386301,0.0024750130850871954
100.0,1.1023664561932818,-0.18193778128202814,0.0024882724537948027,0.002475370921017986
79.43282347242804,1.1283009286196344,-0.20988718025573921,0.002489236646979518,0.002475827086587097
63.09573444801929,1.160484207115827,-0.23944595574405717,0.002490461037694537,0.00247639777632263
50.11872336272725,1.199782448990183,-0.26948293005872004,0.002491995972956118,0.002477094473706835
39.81071705534969,1.2467611563389303,-0.29840250183657224,0.002493886195613038,0.002477919436237124
31.622776601683796,1.3014491536946537,-0.32420938854430187,0.002496160170934873,0.002478861237298617
25.118864315095767,1.3631141218771377,-0.34470894498309146,0.002498816984835612,0.0024798922179691575
19.95262314968879,1.4301377911447675,-0.3578471610440791,0.002501814230867421,0.002480969892046149
15.848931924611108,1.5000851668148505,-0.3621286342005993,0.0025050624570575877,0.0024820432443255496
12.589254117941664,1.570011769650801,-0.35698084089936655,0.0025084315970428407,0.0024830624895878922
10.0,1.6369481746532721,-0.34291449259051837,0.0025117705837953315,0.0024839886177861667
7.943282347242805,1.6984031353391082,-0.32140209039297407,0.002514934590238065,0.002484798928719514
6.30957344480193,1.7527132695465881,-0.2945242993814335,0.0025178099707810243,0.002485487125387396
5.011872336272715,1.7991490389078981,-0.26452670686112906,0.0025203284562412944,0.002486059387082208
3.981071705534969,1.8377972146857044,-0.23343547665559788,0.0025224679144857276,0.002486529058834148
3.1622776601683795,1.8693116745949507,-0.2028206137461981,0.002524242743059646,0.0024869120135543894
2.5118864315095766,1.8946374206472607,-0.17372040067285538,0.0025256897362467973,0.002487223540551939
1.9952623149688788,1.9147830297852018,-0.14668676717771084,0.002526854718852387,0.002487476717339674
1.584893192461111,1.9306719201495377,-0.12189249038233103,0.0025277828219753824,0.0024876818355491735
1.2589254117941662,1.9430668504171669,-0.0992509377871772,0.002528512847826708,0.002487846415650605
1.0,1.9525454011690713,-0.078520799169011,0.0025290747933430042,0.002487975463455375
