freq,Zreal,Zimag,sigma_re,sigma_im
1000000.0,1.00162480185188,0.0003583039233954791,0.015081807180865575,0.0010273548298286132
794328.2347242822,1.0016349446867192,0.000257491928215604,0.015081959328024828,0.001027349944491767
630957.344480193,1.0016469394341925,0.00017466305300896232,0.015082139254747301,0.0010273482992811743
501187.2336272725,1.0016604612032334,0.00010619284137204257,0.015082342087515573,0.0010273487646455485
398107.17055349686,1.0016750558206984,4.8986516120422735e-05,0.01508256101352252,0.0010273505717331305
316227.7660168379,1.0016902603851041,2.740656093717269e-07,0.01508278908903186,0.0010273532066326172
251188.6431509582,1.0017057074411815,-4.2477372976097916e-05,0.015083020802044206,0.0010273563495435578
199526.2314968879,1.0017211478104924,-8.158692889928932e-05,0.015083252414767023,0.0010273598259865318
158489.3192461114,1.0017363940841406,-0.00011920688401723922,0.01508348111597928,0.0010273635622163198
125892.5411794166,1.0017512496889418,-0.00015743834200184804,0.015083703956991025,0.0010273675560048135
100000.0,1.0017654825819362,-0.00019849220344317743,0.015083917457048818,0.0010273718743816869
79432.82347242821,1.0017788502270932,-0.00024484793652411506,0.015084117977997987,0.0010273766801472861
63095.7344480193,1.0017911454189692,-0.00029938821403777176,0.015084302411659315,0.0010273822844258302
50118.72336272724,1.0018022330263907,-0.00036552084831747956,0.015084468731002118,0.0010273892279610958
39810.71705534969,1.0018120661328158,-0.0004473135246231993,0.015084616232258215,0.001027398404866623
31622.776601683792,1.0018206843050312,-0.0005496644262901082,0.01508474550895275,0.0010274112554988911
25118.864315095827,1.001828201012158,-0.0006785259206059654,0.015084858263185034,0.0010274300712427695
19952.623149688792,1.0018347864315327,-0.0008411964421814492,0.015084957047711093,0.001027458478085077
15848.93192461114,1.0018406512806004,-0.001046697224421873,0.015085045023418075,0.001027502204477897
12589.254117941662,1.0018460376392029,-0.0013062529153506487,0.015085125821660036,0.0010275703004787764
10000.0,1.0018512224195586,-0.0016338982319859367,0.015085203596318444,0.0010276770719351246
7943.282347242814,1.001856538270762,-0.0020472384292817693,0.01508528333739413,0.0010278451458404772
6309.57344480193,1.0018624170423407,-0.0025684002375202276,0.015085371523004392,0.0010281103230709483
5011.8723362727205,1.0018694638240049,-0.0032252214316294244,0.015085477230051129,0.0010285292516155069
3981.0717055349687,1.001878575468009,-0.004052740876075334,0.015085613912171118,0.0010291915408212225
3162.2776601683795,1.0018911269912876,-0.005095067121797668,0.015085802195949856,0.0010302388427982406
2511.8864315095802,1.001909264011285,-0.006407723240338398,0.01508607426774731,0.0010318947998339953
1995.2623149688789,1.001936362485551,-0.00806058925973868,0.01508648077025038,0.0010345117791321177
1584.8931924611124,1.0019777533434644,-0.010141591603539907,0.0150871016726824,0.0010386431517640429
1258.9254117941662,1.002041866646827,-0.012761320976115056,0.015088063434394563,0.0010451534938416406
1000.0,1.002142039612227,-0.016058794254430908,0.015089566127127698,0.0010553828420199205
794.3282347242813,1.0022993737155832,-0.020208606479615636,0.015091926294766201,0.0010713828409776558
630.957344480193,1.0025472463026204,-0.02542973265594511,0.015095644632878123,0.001096237160405294
501.187233627272,1.0029384233202805,-0.0319962071047508,0.015101512689051914,0.0011344570492979717
398.10717055349687,1.003556241142715,-0.04024977141362196,0.015110780607203911,0.0011923965426782512
316.227766016838,1.0045321036359798,-0.05061422194667562,0.015125419615486234,0.0012785674990658227
251.18864315095797,1.0060726551693853,-0.06361037390443719,0.015148529684619308,0.0014036982349727046
199.5262314968879,1.0085014675099486,-0.07986885882791088,0.015184964961660144,0.0015804424999030437
158.48931924611125,1.0123217269122815,-0.10013461806809626,0.015242274354099626,0.001822798424370085
125.89254117941664,1.0183074041960731,-0.12525070741754982,0.015332069681928847,0.0021453532524722007
100.0,1.027628373886494,-0.15609827257266987,0.015471903755459877,0.0025622242951318973
79.43282347242804,1.0420043771962963,-0.19345336767078877,0.015687582491336175,0.003085081833870799
63.09573444801929,1.0638529881665644,-0.23770330869501985,0.01601538950426658,0.0037192117137206365
50.11872336272725,1.0963337214472302,-0.2883631772474798,0.016502756060857337,0.0044565595944549875
39.81071705534969,1.1430929154641898,-0.34339272562030754,0.017204444157444928,0.005265687918364366
31.622776601683796,1.2074418287597493,-0.39850505165285965,0.018170220643004397,0.006081519392592285
25.118864315095767,1.2908330980183855,-0.4469874606631478,0.01942198295768288,0.00680271076716903
19.95262314968879,1.3910520929859387,-0.48076177121411956,0.020926574550874207,0.007307607632897849
15.848931924611108,1.5013232174606355,-0.49293272796917187,0.0225823157624711,0.007492533733797938
12.589254117941664,1.6115928939963176,-0.48075257329662474,0.024238233880225866,0.007316324600430702
10.0,1.711807787919346,-0.4469700335826439,0.02574329953856639,0.006820593665107566
7.943282347242805,1.7951929351608709,-0.39848107383714765,0.02699569465455393,0.006109469171269786
6.30957344480193,1.8595345033924864,-0.34336420071220647,0.027962112353275555,0.005305058446432339
5.011872336272715,1.9062858762154231,-0.28833208753822404,0.02866434577004489,0.004509142873730279
3.981071705534969,1.938758889483407,-0.23767139647545385,0.029152120040038507,0.003787180358332197
3.1622776601683795,1.9606002704097412,-0.19342204259634854,0.02948020200438814,0.0031708461420750147
2.5118864315095766,1.9749697652298663,-0.15606859953409205,0.0296960497926126,0.002668154294463419
1.9952623149688788,1.984285061710064,-0.12522343451849405,0.02983597798973426,0.002273341791796734
1.584893192461111,1.9902659299491257,-0.10011022349963557,0.02992581894341399,0.0019737273860416095
1.2589254117941662,1.9940822163121608,-0.0798476063586739,0.029983144999679422,0.0017537453921029973
1.0,1.9965078308503876,-0.0635923692749802,0.030019581237350396,0.0015972762835908152
0.7943282347242805,1.998045886508406,-0.0505994633594713,0.03004268507856305,0.0014891756845924061
0.6309573444801929,1.9990198832547272,-0.04023818963540213,0.030057315940159885,0.0014163297411920628
0.5011872336272715,1.9996364030273446,-0.03198769383597012,0.030066576976192062,0.0013682050419762477
0.3981071705534969,2.000026799655529,-0.025424158151669,0.030072441310768163,0.0013368791198486185
0.31622776601683794,2.0002743717194464,-0.020205828305006075,0.030076160210022383,0.0013167006091963412
0.2511886431509577,2.0004318573606183,-0.016058659363505937,0.030078525878232357,0.001303795019614946
0.1995262314968879,2.0005326128693186,-0.012763663756123674,0.030080039376026303,0.0012955797462286596
0.1584893192461111,2.000597723051782,-0.010146230331946107,0.0300810174283417,0.0012903660135762712
0.12589254117941662,2.000640512911264,-0.00806732141966407,0.030081660196445748,0.0012870634910591655
0.1,2.000669406522098,-0.006416317042336086,0.030082094222416426,0.001284974037065102
0.07943282347242805,2.000689735030014,-0.00510524491107685,0.030082399587970005,0.0012836530053899696
0.0630957344480193,2.000704874787741,-0.004064151842754704,0.030082627010937477,0.0012828181585504911
0.05011872336272714,2.00071695791596,-0.0032374056972909065,0.030082808518938218,0.0012822907283771983
0.039810717055349686,2.0007273113240394,-0.0025807514009439274,0.030082964044117463,0.0012819576318357706
0.031622776601683784,2.000736725201872,-0.002058974829059619,0.030083105456286584,0.001281747388680137
0.02511886431509577,2.0007456156108034,-0.0016440552730477543,0.030083239005275045,0.0012816148268833371
0.019952623149688792,2.0007541240850957,-0.001313712094828701,0.03008336681708837,0.001281531391364027
0.01584893192461111,2.0007621883653597,-0.0010502694259554783,0.0300834879564286,0.00128147901433301
0.01258925411794166,2.00076961368787,-0.0008397686433438764,0.030083599497572278,0.0012814462465531103
0.01,2.0007761603581544,-0.0006712566772069841,0.030083697839870367,0.0012814258226311295
