tau,gamma,ftp
15.343684089300131,0.0029540208573137126,0.006305139176860346
17.02769172225898,0.001963725690654478,0.004274190087206259
18.896523396912116,0.0010354250744292394,0.002279576475609635
20.970464013232306,0.00039861593668620284,0.0008824714010310482
23.27202478960412,0.00010649078407039916,0.00023632859080890313
25.826187606826746,1.925545816677006e-05,4.27761178386987e-05
28.66067616948256,2.330843505611543e-06,5.180153005313737e-06
31.80625692794119,1.8801493297406788e-07,4.1792262959687615e-07
35.297073027306574,1.0087221095644754e-08,2.242358944342501e-08
39.17101490809261,3.596805031481583e-10,7.995813652426309e-10
43.47013158125035,8.521047687865074e-12,1.894277896984491e-11
48.241087041653735,1.3410500143037906e-13,2.981244988600671e-13
53.535666774107185,1.4020084209977497e-15,3.1167654501934906e-15
59.411339849650396,9.73645689158841e-18,2.16448594977268e-17
65.93188271333541,4.491509319408183e-20,9.984958476073491e-20
73.16807143427206,1.3763320667527144e-22,3.0596886821119977e-22
81.19844993184009,2.8015160778112865e-25,6.227979185285712e-25
90.11018251665037,3.787928179161779e-28,8.42084702582699e-28
100.0,3.4021149325507573e-31,7.563155448162823e-31
