tau,gamma,ftp
1e-07,4.790665367405907e-06,2.8096698388050858e-05
1.1097524964120721e-07,2.4503886758344396e-05,0.00014425637325076224
1.2315506032928263e-07,8.460311055456561e-05,0.0005025756262599095
1.3667163564620074e-07,0.00020149658613006444,0.0012217824050607127
1.5167168884709241e-07,0.0003464142953135785,0.002191085356125737
1.6831803533309585e-07,0.0004647875457047755,0.003160964372084756
1.867913599020781e-07,0.000534922340474173,0.004014611265877441
2.0729217795953698e-07,0.0005671838879315064,0.004758954824332824
2.300430119772917e-07,0.0005756435860739371,0.005424838799450105
2.5529080682395163e-07,0.0005691900540723698,0.006019051138456418
2.833096101839324e-07,0.0005520238540774399,0.0065355966196379515
3.1440354715915e-07,0.000528843382227617,0.006984122034293703
3.489101213406774e-07,0.0005024549981483284,0.007364773321445598
3.872038781812557e-07,0.0004750345853000841,0.007690672205079918
4.2970047043208437e-07,0.00044849420827582537,0.007961573946486125
4.768611697714474e-07,0.000427300781711139,0.00819021405778069
5.291978735958437e-07,0.00041639281958387556,0.008382408722140449
5.872786613189477e-07,0.0004142554439296268,0.008542976424918747
6.517339604882421e-07,0.00041318729128439355,0.008673906005872159
7.232633896483533e-07,0.00040722990022878036,0.008772690479478302
8.026433522257174e-07,0.000395814364993235,0.00885009610533308
8.907354638610439e-07,0.00037946224598749205,0.008904579324954625
9.884959046625586e-07,0.0003595270222319214,0.008947555498734983
1.096985797892384e-06,0.0003366558051663595,0.008974867436744253
1.217382727739662e-06,0.0003123699127630209,0.008994862967449505
1.3509935211980278e-06,0.0002883890430311635,0.009004126314917519
1.499268432786047e-06,0.0002666680920408306,0.00900544470758022
1.6638168860761274e-06,0.00024923407171201836,0.008997462600132868
1.8464249428955464e-06,0.00023630024311924468,0.008979399121826265
2.049074689815846e-06,0.00022661259140376836,0.008957719818732954
2.2739657523579273e-06,0.00021848090540925965,0.008930128776565963
2.523539170434766e-06,0.00021090695756772573,0.008905798294123581
2.800503894183631e-06,0.0002030537651313318,0.008879299518789328
3.107866187782014e-06,0.00019497634102992131,0.00885765963908516
3.4489622604057595e-06,0.00018662801009549352,0.00883399481346926
3.827494478516315e-06,0.0001780847099304665,0.008813425805152009
4.247571552536894e-06,0.000169421293585848,0.008792925888492563
4.713753134116729e-06,0.00016133003494269983,0.008774567399606465
5.2310993080562585e-06,0.00015489048802652303,0.008759467702678873
5.805225516094895e-06,0.00014998576724396288,0.008745256382635827
6.44236350872137e-06,0.00014544365951666715,0.008736014711444374
7.149428986597577e-06,0.0001406232772415026,0.008725168911732478
7.934096665797492e-06,0.0001367707416303429,0.00871783131168952
8.804883581643465e-06,0.00013488968048337336,0.00870525041938962
9.771241535346501e-06,0.00013457772877393243,0.008692473672985368
1.0843659686896109e-05,0.00013462655902738864,0.00867213089761614
1.2033778407775906e-05,0.00013465899612488677,0.008647120942117958
1.3354515629298974e-05,0.00013477438503023016,0.008613513730851218
1.48202070579886e-05,0.0001351693355629429,0.008570265789720515
1.6446761779946626e-05,0.00013597588292353378,0.008517486508613894
1.8251834943190462e-05,0.00013723840180643941,0.008449266038137426
2.0255019392306664e-05,0.00013913913050785418,0.008367999745801873
2.2478058335487252e-05,0.0001416701748227694,0.008263951906355534
2.4945081352303165e-05,0.0001449453315767312,0.00814082130830093
2.7682866303920665e-05,0.00014890764409524834,0.007988554176125635
3.072112998861759e-05,0.00015381918545478914,0.007810074374193914
3.409285069746814e-05,0.00015973279365955487,0.007597960710313709
3.783462617131933e-05,0.00016662748655055416,0.007351418576058618
4.1987070844439056e-05,0.0001741945617631589,0.007067047601947688
4.659525668664687e-05,0.00018241940377437701,0.006740925012770408
5.170920242896755e-05,0.00019145161981923343,0.006376788220895576
5.7384416483024044e-05,0.00020117330016928525,0.005971220675640133
6.368249944718586e-05,0.000211214629278874,0.005535082098602296
7.067181273927492e-05,0.00022091229856596292,0.005070869131246939
7.842822061337681e-05,0.0002299830060493443,0.004595896586212852
8.703591361485166e-05,0.00023749611507813985,0.004122540252999663
