freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9932701251209849+0j),(0.0017555161272178993+0j),(0.9723369790255113+0.004673304275576187j),(1.0148252527302875+0.0010165187404710466j)
(794328.2347242822+0j),(0.9935311663970202+0j),(0.0006140626897052173+0j),(0.9715110935050498+0.005153197568751772j),(1.0162821260849-0.002343911491672663j)
(630957.344480193+0j),(0.9938484665182136+0j),(-0.000389527240805499+0j),(0.970569156355455+0.005557151712850393j),(1.0179721857352053-0.005220910226205092j)
(501187.2336272725+0j),(0.9942200156289074+0j),(-0.0012856535204293443+0j),(0.9695431980423551+0.005864360747965121j),(1.0198526915367767-0.007679843456188683j)
(398107.17055349686+0j),(0.9946416870188404+0j),(-0.0021011621688947907+0j),(0.968466318789167+0.006068269678617208j),(1.0218776598145392-0.009790881263750415j)
(316227.7660168379+0j),(0.9951083474136156+0j),(-0.002861238337667855+0j),(0.9673660556104149+0.006173060635841068j),(1.0240073090708892-0.011628494975846884j)
(251188.6431509582+0j),(0.995614559949923+0j),(-0.0035906551356712298+0j),(0.9662613483085221+0.0061881348931956195j),(1.0262119531148184-0.01326795327525732j)
(199526.2314968879+0j),(0.9961548577843192+0j),(-0.004314886014599649+0j),(0.965162621357573+0.006123145832985665j),(1.0284716900671296-0.014782679076383354j)
(158489.3192461114+0j),(0.9967238419297678+0j),(-0.005061422548449816+0j),(0.964073308609053+0.005984681094200209j),(1.0307745007474451-0.016243831244534684j)
(125892.5411794166+0j),(0.9973163541056981+0j),(-0.0058613406330507165+0j),(0.9629913397370311+0.005774206854540463j),(1.0331143535585392-0.0177214796716488j)
(100000+0j),(0.9979278504940623+0j),(-0.006751095561219853+0j),(0.9619102017286698+0.005486230921885835j),(1.0354897311474354-0.019286969943505244j)
(79432.82347242821+0j),(0.9985550665041002+0j),(-0.0077745540087305175+0j),(0.9608201877165592+0.005105946605457877j),(1.0379027782269992-0.02101609007150128j)
(63095.7344480193+0j),(0.9991971216911928+0j),(-0.008985239381201956+0j),(0.9597105658676083+0.004606762062944778j),(1.0403594753637426-0.022992953295443038j)
(50118.72336272724+0j),(0.9998572067951672+0j),(-0.01044867276404966+0j),(0.958572817684595+0.003948374516397887j),(1.0428711018461327-0.025314301251427127j)
(39810.71705534969+0j),(1.000544850131284+0j),(-0.012244550255826468+0j),(0.9574043907243273+0.003076109347717855j),(1.0454568429834823-0.02809337578148219j)
(31622.776601683792+0j),(1.0012786001941827+0j),(-0.014468658140714097+0j),(0.9562119209039397+0.0019216968047530865j),(1.048147221634052-0.031463495574820324j)
(25118.864315095827+0j),(1.0020889509200412+0j),(-0.017234556483780007+0j),(0.9550129679585454+0.0004045359136853068j),(1.0509882727939903-0.03558146579202173j)
(19952.623149688792+0j),(1.0030214963330915+0j),(-0.020675203368290967+0j),(0.9538363102880111-0.0015679743040932234j),(1.054046706278842-0.04063054010202077j)
(15848.93192461114+0j),(1.0041404974906654+0j),(-0.024944645195971248+0j),(0.9527221817530673-0.00410198422423564j),(1.0574162489867884-0.046822838718684784j)
(12589.254117941662+0j),(1.0055331467378892+0j),(-0.030219696459134943+0j),(0.9517241050302355-0.007320138272409641j),(1.0612249722604241-0.054400554132019135j)
(10000+0j),(1.0073148000509748+0j),(-0.03670136988665568+0j),(0.9509126759380383-0.011364088438685088j),(1.065643252457744-0.06363575929150893j)
(7943.282347242814+0j),(1.0096353746126188+0j),(-0.044615688329163114+0j),(0.9503801702554088-0.016395765758564794j),(1.0708923150157053-0.07482894300837417j)
(6309.57344480193+0j),(1.0126870843786664+0j),(-0.05421346857641254+0j),(0.9502450252817574-0.022598164273827055j),(1.0772536671536597-0.08830610070651161j)
(5011.8723362727205+0j),(1.0167137849050283+0j),(-0.06576851949324997+0j),(0.9506570023947007-0.030176791839618144j),(1.0850798419754248-0.10441372784903294j)
(3981.0717055349687+0j),(1.0220223103492623+0j),(-0.07957332369900849+0j),(0.9518050987786091-0.039361505409102j),(1.094806958961881-0.12351070230659139j)
(3162.2776601683795+0j),(1.028996038408356+0j),(-0.09593055542722048+0j),(0.9539297955391807-0.050406568602940634j),(1.1069695227870202-0.14595498916620445j)
(2511.8864315095802+0j),(1.0381101876668666+0j),(-0.11513791538424822+0j),(0.9573399226039336-0.06358578865977926j),(1.1222166875272017-0.17208163838025303j)
(1995.2623149688789+0j),(1.0499467595255019+0j),(-0.13746317175852202+0j),(0.9624331465339593-0.07917910611409125j),(1.1413264013961282-0.20216806633225448j)
