tau,gamma,gamma_lo,gamma_hi
1e-07,1.1138158457705925e-05,-2.2593698476106057e-05,7.713058109797547e-05
1.1097524964120721e-07,5.6992069114885675e-05,-0.00011512982005937211,0.00039310567980473186
1.2315506032928263e-07,0.0001969514126083107,-0.0003939223148583338,0.0013456029842158687
1.3667163564620074e-07,0.000470083113454516,-0.0009188963136613813,0.003141414415306296
1.5167168884709241e-07,0.0008121183769151572,-0.0015128583003494779,0.0051758815412491655
1.6831803533309585e-07,0.0011007836361345154,-0.0018867476402216715,0.006433146601649163
1.867913599020781e-07,0.001291488607813121,-0.0020003313545422946,0.006670894030706306
2.0729217795953698e-07,0.0014146954870084293,-0.0020402050818511563,0.006399299786280523
2.300430119772917e-07,0.001506289048482786,-0.002117814353740306,0.006085579834852181
2.5529080682395163e-07,0.0015837666453302202,-0.002182700417920152,0.00591937265509719
2.833096101839324e-07,0.0016502634419506366,-0.002163455574629978,0.005900731180029359
3.1440354715915e-07,0.0017051267813539394,-0.002064976054286518,0.005928676116188328
3.489101213406774e-07,0.0017434051797365652,-0.0019298537603800845,0.005903384288787896
3.872038781812557e-07,0.0017646808618981275,-0.0018204822406920524,0.005833995945060503
4.2970047043208437e-07,0.001765632984960168,-0.0017884676089379662,0.005773125673455905
4.768611697714474e-07,0.0017440460829671837,-0.0018353360862970857,0.005758054256835321
5.291978735958437e-07,0.0016986174271037943,-0.0019291444382658173,0.005790354750372888
5.872786613189477e-07,0.0016393702249766094,-0.0020503536509679362,0.005833864496245416
6.517339604882421e-07,0.0015872517066737896,-0.0021943996755705124,0.0058281172281411395
7.232633896483533e-07,0.0015495681505027466,-0.002350754254419449,0.005748500381551676
8.026433522257174e-07,0.0015168380008375255,-0.002490884937811783,0.005638303425721792
8.907354638610439e-07,0.0014768904453553023,-0.002574858892430061,0.0055259307721834015
9.884959046625586e-07,0.0014309763220151698,-0.002571522628581514,0.005404883907365222
1.096985797892384e-06,0.001380737822870062,-0.0024842786809924377,0.005260571717063737
1.217382727739662e-06,0.0013240896906294433,-0.0024091011340097676,0.005136098437554622
1.3509935211980278e-06,0.0012574637549059176,-0.0024487816596776694,0.0050760196616167165
1.499268432786047e-06,0.0011900533733079988,-0.0025651058800848325,0.005044975542223899
1.6638168860761274e-06,0.0011399975076544027,-0.002626003271697607,0.004956680447414853
1.8464249428955464e-06,0.0011147722652359586,-0.0026135916367322574,0.0048125201347212175
2.049074689815846e-06,0.0011106390907172075,-0.0026519965863288754,0.004719384750944525
2.2739657523579273e-06,0.0011238794438315019,-0.002823670517263893,0.004731242733529845
2.523539170434766e-06,0.0011585299058595637,-0.0030859647130773125,0.004797930508724202
