freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9998584032753844+0j),(0.003117333737180099+0j),(0.9913761717631094+0.005554175547184135j),(1.0085533311096682+0.002802083857825392j)
(794328.2347242822+0j),(0.9999500184362347+0j),(0.0022646879250337176+0j),(0.9904809759711696+0.0062651930411292845j),(1.0097807381809965-0.0002469014203570251j)
(630957.344480193+0j),(1.0000546785591005+0j),(0.0015721125781517835+0j),(0.9894446924587479+0.006936387296887473j),(1.0111856809141753-0.0027907301564350693j)
(501187.2336272725+0j),(1.000167915271932+0j),(0.0010079827914300909+0j),(0.9882935582834521+0.007551076657376982j),(1.0127231803085597-0.004899175622816535j)
(398107.17055349686+0j),(1.0002841472250377+0j),(0.0005461475287230883+0j),(0.9870541920359326+0.00810771493924596j),(1.0143451279909754-0.006643935006094596j)
(316227.7660168379+0j),(1.000397214407155+0j),(0.0001628447424983987+0j),(0.9857474529883461+0.00861399703935468j),(1.0160092894333599-0.008101714718629133j)
(251188.6431509582+0j),(1.0005007074132535+0j),(-0.00016483263083325066+0j),(0.9843865268692278+0.009081110200944553j),(1.0176836150239421-0.009351291613262279j)
(199526.2314968879+0j),(1.0005882433453337+0j),(-0.0004593900953186164+0j),(0.9829784820468949+0.009520511998696041j),(1.0193462774322526-0.010469446369334539j)
(158489.3192461114+0j),(1.0006539147867455+0j),(-0.0007444280266840729+0j),(0.9815271847719181+0.009941859113795335j),(1.020983525602779-0.011530640537457056j)
(125892.5411794166+0j),(1.00069298330983+0j),(-0.0010459237746947496+0j),(0.9800357799576724+0.01035269525778388j),(1.0225872940266085-0.012608510754232881j)
(100000+0j),(1.0007026784734454+0j),(-0.0013931614957712064+0j),(0.9785081560829378+0.010759909461437168j),(1.0241534543812516-0.013778650591312107j)
(79432.82347242821+0j),(1.0006828770421192+0j),(-0.0018185631351121541+0j),(0.9769496928833264+0.011171755172903548j),(1.0256808929663381-0.015121708780044162j)
(63095.7344480193+0j),(1.0006364885947614+0j),(-0.0023586938296278307+0j),(0.9753676303678235+0.01159795208676219j),(1.0271714174246354-0.016727581185513377j)
(50118.72336272724+0j),(1.0005694624841661+0j),(-0.0030541793891834747+0j),(0.9737710466794942+0.012053042928756173j),(1.0286303178128393-0.0186989348050767j)
(39810.71705534969+0j),(1.000490408508272+0j),(-0.003949800608429599+0j),(0.9721702080452207+0.012558689877013099j),(1.0300671711029312-0.021155173934200515j)
(31622.776601683792+0j),(1.0004098972585864+0j),(-0.005097775653574362+0j),(0.9705751525835482+0.013143530217677338j),(1.031496474776742-0.02423896270911731j)
(25118.864315095827+0j),(1.0003395495156953+0j),(-0.006558957013859298+0j),(0.968993709774811+0.013846234472628062j),(1.032937864830928-0.028120699143727904j)
(19952.623149688792+0j),(1.000291058408932+0j),(-0.008405756471833909+0j),(0.9674293988979404+0.014716326935263003j),(1.0344158249918345-0.033005519739333196j)
