freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.000133280518638+0j),(0.001261766185356798+0j),(0.991886959788932+0.004996331048501161j),(1.0088999417303584-0.0001799161000110164j)
(794328.2347242822+0j),(1.0002454048048237+0j),(0.0005553347479408339+0j),(0.9909911559730126+0.005518871837692665j),(1.010068713192443-0.002637732324474439j)
(630957.344480193+0j),(1.0003765642119173+0j),(-7.514856261739205e-05+0j),(0.9899683514695411+0.00595797061603298j),(1.0114076799150096-0.004743606940563624j)
(501187.2336272725+0j),(1.0005237411650227+0j),(-0.0006561881099784663+0j),(0.988849998291255+0.0062913612123549805j),(1.0128754604071366-0.006547724798142191j)
(398107.17055349686+0j),(1.0006837078056188+0j),(-0.0012140177722829023+0j),(0.9876675735537959+0.006510075791756559j),(1.0144296701269357-0.008110018977281988j)
(316227.7660168379+0j),(1.0008542546628107+0j),(-0.0017758721492757035+0j),(0.9864462531872791+0.0066137709885349585j),(1.0160363697799428-0.009498974167794192j)
(251188.6431509582+0j),(1.0010352367654787+0j),(-0.0023706358065531336+0j),(0.9852028069283446+0.006604358926119951j),(1.017674582247492-0.010786810333373453j)
(199526.2314968879+0j),(1.0012292520975592+0j),(-0.003029161264138056+0j),(0.9839470674982013+0.006480532091098338j),(1.019336227933485-0.012045147465176622j)
(158489.3192461114+0j),(1.0014419465890192+0j),(-0.0037845976593353812+0j),(0.9826851465865633+0.006234502484522571j),(1.0210235962235128-0.013342928269635974j)
(125892.5411794166+0j),(1.0016821357562928+0j),(-0.004672967774022402+0j),(0.9814228883287007+0.005850851126026329j),(1.0227465168465992-0.014746893741191097j)
(100000+0j),(1.0019620196097343+0j),(-0.005734054751024132+0j),(0.9801687845144366+0.005306762030323196j),(1.0245205663038934-0.016323749113085314j)
(79432.82347242821+0j),(1.0022976713770775+0j),(-0.007012441951748764+0j),(0.9789359123282692+0.004573176696167756j),(1.026366728462889-0.01814286419835694j)
