tau,gamma,gamma_lo,gamma_hi
1.591549430918952e-08,-7201.04869945032,-36237.999829299544,9353.195804147472
1.7867812560421824e-08,-9106.495600223587,-42138.15954377405,11230.861246554403
2.005961734471732e-08,-10164.625894202305,-42527.83450790575,11610.541237533163
2.252028594187269e-08,-10749.178847742845,-41200.02024752054,11219.323292595493
2.5282799277189088e-08,-11065.685167638343,-40127.2600055468,10788.451019206377
2.838418397264268e-08,-11117.424632513175,-39587.77558158472,10796.412510670507
3.186600862348808e-08,-10857.606731537486,-39034.69273811539,11373.804476854637
3.577494095200775e-08,-10261.756749255575,-38039.6021609845,12319.169984149617
4.016337330607136e-08,-9468.579629702737,-37105.07985856969,13141.133851281154
4.509012488621078e-08,-8560.392526927304,-36463.06838521474,13722.735097571887
5.062123011332678e-08,-7469.000179732993,-35292.609919785784,14908.373169755787
5.6830823703707125e-08,-6129.825610722745,-32932.52719989124,17227.309151514095
6.380213431422645e-08,-4695.344701267859,-30248.580688497423,19804.60625636708
7.162860007579049e-08,-3304.9593852484113,-28189.803480989915,21599.960866128502
8.04151209667842e-08,-1950.200069292522,-26748.11101747591,22549.565062238926
9.027946481238236e-08,-615.4490835220427,-25375.462604745757,22941.776714263724
1.0135384575466514e-07,574.6048462917269,-23571.462265628048,23091.524658484246
1.1378669635014834e-07,1498.4284691573641,-21326.656246936545,23299.690606240438
1.2774465704657205e-07,2170.184941765136,-19546.745348012413,23988.686272323477
1.4341480970437752e-07,2677.7385112625225,-18716.96796387109,25199.1980982125
1.6100718509929052e-07,3146.21655714794,-18034.758141103048,26258.574754875153
1.8075757801466393e-07,3605.1297371835094,-16775.97936251758,26412.725088094896
2.0293070765492995e-07,3918.0171230145547,-15430.869309679876,25509.674736538742
2.27823765739934e-07,3970.1393939714353,-14657.26733255431,23926.080851437342
2.557703998361009e-07,3833.070767467338,-14545.162402691618,22681.34608157706
2.871451853139659e-07,3600.4825117394994,-14757.996388666901,22276.76952083761
3.223686458707801e-07,3306.9931393001666,-14742.265558440286,22044.113047559782
3.6191288990944465e-07,2941.7698557853387,-14240.319919669104,21229.332762182574
4.063079383195004e-07,2496.3917515526737,-13715.206190596062,19876.52043189963
4.561488284729225e-07,1967.9201014903779,-13729.605872758359,18380.216850894085
5.121035896512619e-07,1392.9039033561603,-14551.135526005663,17293.209053329883
5.749221968006775e-07,836.4883856023744,-15935.82140668881,16883.49252989447
6.454466226241624e-07,404.05552751835705,-17040.547161898576,16953.72629848954
7.246221227415427e-07,152.34523205490385,-17293.296181536673,17165.95785406297
8.135099051749273e-07,30.04030030699364,-17011.567326827608,17291.0031100243
9.133013539717286e-07,-59.08185951548893,-16735.471743626385,17241.263250867192
1.0253339976078522e-06,-214.23397934353866,-16898.0240145378,17132.76809491427
1.1511094361993492e-06,-448.3909195228616,-17548.32815357389,16989.66016072009
1.2923134678052113e-06,-639.1285205351173,-18285.99605344397,16693.02913843274
1.450838683578915e-06,-688.1807200724013,-18760.18958996954,16236.23918530193
1.6288098346169e-06,-617.9203143365135,-18959.529702800686,15945.440873850788
1.8286123105018756e-06,-503.7881411583289,-18797.56309241317,16015.803114988541
2.0529241112456008e-06,-438.40576843259544,-18070.0346642154,16339.218820229937
2.3047517411587692e-06,-457.79200802814535,-17063.086414016583,16835.739217810642
2.5874705057418813e-06,-516.1852774353805,-16909.902497210438,17628.663047280163
2.9048697517061426e-06,-590.5850840926372,-18089.702477212242,18596.605950185633
3.261203656486838e-06,-718.1908928771395,-19663.218825327513,19187.630778653518
3.6612482479934104e-06,-877.6755389316935,-20520.78429620903,19014.92184996907
4.1103654188451205e-06,-937.7278980460262,-20155.59117237129,18265.256665065932
4.614574793090704e-06,-842.5705102089926,-18883.92922235038,17330.693792582864
5.1806344086582525e-06,-705.2407891054821,-17904.36470809174,16685.979035423545
5.816131296941883e-06,-627.252539585957,-17689.804636295878,16449.35818051964
6.529583173584291e-06,-610.5636688745348,-17441.543828961974,16332.895701554831
7.330552603441563e-06,-589.7101059750121,-16618.688470814745,16269.463149063757
8.22977516990962e-06,-467.9830830606131,-15696.647522298008,16647.348677634105
9.23930336649703e-06,-231.0302272250835,-15145.579377638174,17419.606758335
1.0372668139256164e-05,7.864126545308793,-15036.060933347608,17820.191397280338
1.1645060245265295e-05,172.62476446517175,-15379.113749203303,17518.48416409109
1.307353385795125e-05,303.2612260487365,-16280.96677444331,17148.770618012233
1.4677235148224398e-05,527.2668316576993,-17556.696965706065,17297.453265715907
1.6477658905151708e-05,1023.416561107476,-18557.926505501655,18100.782224057486
1.8498936635717334e-05,1858.208858996492,-18708.696727366114,19399.567149132865
2.076816000513836e-05,2915.6052213907947,-17803.410768754587,20861.713546076568
2.3315743952885054e-05,4094.2853267148316,-16045.441682326555,22242.041934371842
2.6175834351333628e-05,5357.301070895683,-14128.544732219187,23512.121162772426
2.9386765670999655e-05,6713.305040145472,-12599.101224512217,24896.553470331353
3.2991574786545125e-05,8179.807644027286,-11656.315142959143,26838.91414060409
3.7038577810226186e-05,9795.947791574727,-10971.052561915587,29465.380695892334
4.158201768421357e-05,11603.607849442025,-9840.362620357615,32453.719230134877
4.6682791211623425e-05,13634.453471410889,-8219.015555594078,35640.66648994201
5.240926527082333e-05,15886.825793167218,-6983.703009568119,39250.59859083213
5.883819315293296e-05,18391.027414379492,-6534.54727612782,43689.922309041416
6.605574330440231e-05,21194.721340134296,-6430.615928561394,49350.21569999356
7.415865426315532e-05,24340.953508008617,-6356.534046448733,56231.36453177088
8.325553126817462e-05,27853.953401524992,-6510.734657063491,64003.49622221693
9.346830192130171e-05,31903.32861722883,-7353.452823542097,73308.06711689527
0.00010493385041182419,36828.379927023285,-9697.566372301999,86056.40021145035
0.00011780585220775943,43072.430917690675,-15234.900566789403,104277.76001779908
0.00013225683380462924,51240.51374503716,-27834.44540835351,130195.26712937729
0.0001484804851390328,62745.38813517179,-55117.50760733439,168604.2689877429
0.00016669425566084357,81797.19029880136,-104382.36301689019,230084.29498485263
0.0001871422688598016,120532.98989827228,-165077.13468260967,336351.2033742803
0.0002100985943105955,203440.14863361622,-203976.33145884433,520251.9188621615
0.00023587092109242795,365658.0596315122,-191397.44098751553,811120.1784586536
0.0002648046818187809,645458.8339067233,-96320.912160612,1230119.4721271389
0.0002972876825527302,1052788.0482757178,139903.3066368587,1800368.4920758437
0.0003337553006636631,1549519.473943595,579223.630247725,2514071.25904154
0.0003746963202935068,2070261.1288157373,1162646.8430598583,3265651.6530843987
0.000420659483646606,2517537.486338947,1691199.3904620379,3842645.8597036083
0.00047226084591174366,2820746.479141672,2041859.0566834388,4140236.9104192313
0.0005301920323960706,2940033.774028623,2197852.467825322,4184927.248792676
0.0005952295085432697,2881948.2902378654,2182061.3613009346,4029519.8256693725
0.0006682449870842084,2693854.8633027514,2027845.492481352,3725062.489528677
0.0007502171118095907,2418832.29306448,1768055.1311166445,3319494.021920195
0.0008422445745649862,2096246.184794295,1445340.0028054398,2874179.1739435517
0.0009455608412784355,1757477.8981497907,1101788.4072488842,2430139.6910660253
0.001061550684397073,1438423.281730534,788566.2143551953,2019219.9465511118
0.0011917687433209423,1159978.406651143,540257.668691439,1657310.9249709789
0.0013379603616039027,935138.0896648137,377644.0895815822,1357547.4605654296
0.0015020849802075764,763867.2804191924,291050.7496548829,1120135.5310311767
0.0016863424003536742,639984.8598256871,248759.00780603423,939377.2972274527
0.0018932022679819405,552371.710383129,226779.9340820665,803354.719127745
0.002125437175000908,489107.29588072875,214368.3071623379,699400.3381790776
0.0023861598209953825,441614.70603179507,208483.12505077888,617921.7248795438
0.0026788647334778475,405567.2541972187,208599.54124747348,554492.9866654691
0.003007475105870214,378294.9409044112,210631.9688817973,507191.7211256863
0.0033763953809965116,358137.5972304633,207943.39296048493,475705.00526737
0.003790570284875549,343630.11457393324,201137.5732125963,457092.27393146703
0.004255551102057483,333531.795214401,197275.9067814839,446313.99603785074
0.0047775700808083636,326800.58576748736,199202.5553145521,440076.8516737744
0.005363623965413003,322624.4740437892,204624.38418618575,436902.1371834149
0.006021567775199457,320621.91636719165,211388.71724363748,435482.8130190949
0.006760220087227637,320491.87907234253,218309.56341558057,434413.2940305424
0.00758948123377093,321545.63090812153,224511.21677854826,434196.3753605925
0.008520465998819712,322748.1881507174,229069.81559169275,436139.96784781286
0.009565652592169517,324249.6425681281,232496.21414144093,439120.3258268845
0.010739049897828893,326851.7294971133,236101.83061793755,439985.47481917567
0.012056385238417094,330680.41086600086,240357.14035690247,438695.3018783484
0.01353531517220236,334867.01643682696,244590.4631316056,437381.42134283244
0.015195662148143557,338982.9822480051,248317.24567528474,436470.2710147803
0.017059680190878872,342888.42509972013,251191.14137401586,435062.388191213
0.019152353176700516,347137.6872230034,253405.76895772055,435630.6019207334
0.021501729698379126,352263.36835371086,255139.5546680636,442296.06046100595
0.02413929900711063,358476.2186034448,256292.02673803264,454559.201856856
0.027100413070424684,365368.45906233805,255824.65970954727,467584.20498516934
0.03042476040299703,373223.3078324606,252214.50743234987,479043.8423262573
0.03415689802123264,382690.4251841413,245891.7019359331,490432.73292715265
0.038346848651533164,395268.4174223804,245547.02482663555,509175.47052575974
0.04305077119677288,411963.5781019985,262376.83199271664,541602.4108069076
0.04833171344740447,432091.9189237512,292440.8492368983,578322.8153202661
0.054260457125960226,453441.7380270059,321600.2445638118,601775.670988029
0.06091646659128073,476232.17819431884,346740.9176386315,615946.8110372245
0.068388953918179,501310.22104094876,372568.96637917066,637672.0442206311
0.07677807462805564,528279.3714348739,399515.91137167014,669391.153864839
0.08619627009712631,554952.107441222,422985.46370355063,701022.6461435364
0.09676977463487751,581528.0928138436,441882.40561400156,730208.900984784
0.10864030743248114,608668.3459836039,457808.79211419733,760431.1180252149
0.1219669720587539,636725.7174960918,473809.17056806345,794444.9695462686
0.13692838896305684,664574.550366205,491126.4722170385,832458.4343002919
0.1537250895675777,692903.1664647829,507139.1080404078,877054.5956105076
0.17258220403758284,722432.9765801746,518209.9888169024,928757.9457794863
0.19375247875446208,754779.6102751801,530246.4852513438,981816.3595602639
0.21751966393547315,790898.785784473,553184.005114421,1027553.1674039993
0.24420231680525806,833397.0094844147,589260.047212674,1071805.8921417529
0.2741580712939414,883669.7862098697,633102.5698547352,1126248.9895883705
0.30778843148958807,941629.1211477027,678989.1460181013,1194836.0185899371
0.34554415309280145,1004800.4346008298,722156.8260884417,1273471.65457363
0.3879312850023751,1074152.760647934,765405.1506280206,1361861.067942025
0.43551795200880533,1150285.276435589,813501.9484661253,1460057.7873172322
0.48894196950571484,1233865.8237583,868079.4976029834,1569645.6616170963
0.548919392280973,1322948.5629013828,924598.2992707533,1691731.1958169437
0.6162541119689888,1418760.0569028119,975183.2897322715,1835568.118695462
0.6918486318011082,1521348.2867148097,1007521.1855495053,2005473.6726462694
0.7767161630706528,1633167.9243541113,1015358.2820123788,2190076.2827125383
0.8719942054443919,1756877.5096394075,1008301.5938118713,2370699.97553565
0.9789597931405863,1904448.003234895,1035587.905697181,2561426.889514701
1.0990466113217487,2088431.3609948927,1143545.7405766202,2803983.229023479
1.233864212117192,2319183.072205842,1300342.1021968639,3172511.8245690116
1.3852195878322824,2606080.834183586,1451797.2901414232,3753777.851262722
1.5551413904952354,2973216.594575624,1632945.02176039,4613081.697232475
1.7459071223618001,3439894.2755096285,1909899.5626077908,5762502.495241196
1.9600736618185897,3999636.928622546,2269841.805227787,7114317.56539006
2.200511533831068,4615180.49602668,2639877.2357913796,8517491.924770309
2.470443384270985,5238857.785358085,2950624.9666516692,9866139.07552621
2.773487173804032,5790377.084555306,3124046.9729310363,10992705.20687143
3.1137046702753652,6178648.6874103425,3084771.016581512,11634533.976952055
3.495655889548273,6315347.453422024,2747869.759268951,11584487.943585606
3.9244602144791143,6225458.920084249,2086045.5401998272,11138523.700720374
4.405865011221046,5966236.15444822,1180107.1567380072,10770272.329526596
4.946322662536717,5577815.303667253,333384.2519912703,10693293.068776913
5.553077050616188,5055943.677222907,-163268.19310901282,10774860.106337637
6.234260648549258,4384266.172767009,-413867.5422474909,10527626.440918606
6.99900352179289,3573032.973088265,-643131.5218261562,9553872.41829362
7.857555700605551,2749494.5132861924,-823543.2594128565,8276690.773705572
8.821424563636052,2057155.994561762,-829523.676048651,7318869.251355215
9.903529074050867,1512165.045531462,-723539.7373323226,6652178.995415345
11.11837293546432,1068335.255534751,-646417.5615504208,5885939.395000638
12.48223898852059,698432.1640608914,-638440.3719947377,4779187.771246248
14.01340745367231,403702.5367607942,-655345.6068989569,3342532.333643626
15.7324009453141,199065.31737794506,-612779.5159732327,1960901.487014306
17.662259541255235,92985.96274578151,-459337.08011943894,1043259.8854445748
19.828849594351098,52890.749554004404,-270628.6809372788,572567.864088932
22.26121042537099,36942.08752193894,-149497.78485486473,345449.7305062769
24.99194354390691,27308.0506372559,-101667.61473842562,231984.72001730677
28.05764961414598,21191.603745333174,-86998.57383399316,177443.5159906117
31.49941902225974,17317.280412100525,-82183.92932077666,150098.505892133
35.36338262060458,14162.138655744351,-79869.46219853377,129784.59643511275
39.70133003048507,11383.453582038861,-76822.13999828,112224.50970761439
44.571403790742764,9221.429360591534,-71408.0552834569,99230.39258997246
50.03887865600451,7660.296686702055,-65402.16207104932,89733.43770344873
56.177036489714474,6496.929164894223,-61078.08537957846,81471.14862998608
63.068148478343346,5539.4230711000555,-58455.565853283755,74572.16673175094
70.80457783163128,4674.9943978526235,-56364.52272941058,69892.01891107009
79.49001774861043,3927.632266435437,-54048.27209092283,67054.08832644107
89.24088124216772,3362.9506077050487,-51277.968472524095,64677.01732988873
100.18786145028714,3001.40811729364,-48643.60654826354,61206.86086814982
112.47768334720396,2786.250354497525,-46500.020260867124,55915.909954953386
126.27507033305953,2554.1307362799926,-44120.858119275945,50209.818770342026
141.76495206073764,2148.4771403652917,-39789.12142490766,44494.005012325404
159.15494309189538,1565.7764275212353,-31590.760167594155,35797.604997447306
