freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0016892439200362+0j),(-0.0011621814958154262+0j),(0.9947253804049045+0.00036996462483476116j),(1.0084399640815038-0.001695235824039441j)
(794328.2347242822+0j),(1.0020840381240803+0j),(-0.0020195931177239296+0j),(0.9945936568618935+0.00031227045898148787j),(1.009514756881707-0.0037414857430995542j)
(630957.344480193+0j),(1.0025606066753379+0j),(-0.0028250319566270514+0j),(0.9944601894203473+0.00021096500432210357j),(1.0107605713575145-0.005539443596756845j)
(501187.2336272725+0j),(1.0031147400480989+0j),(-0.0035888209156442856+0j),(0.9943364406109009+6.238518981989887e-05j),(1.0121466086017832-0.007121859938765299j)
(398107.17055349686+0j),(1.0037399284606463+0j),(-0.004323488239675259+0j),(0.9942320101435935-0.0001337680936604689j),(1.0136411839554984-0.008530337009926095j)
(316227.7660168379+0j),(1.0044299338143912+0j),(-0.005044791616021685+0j),(0.9941531823747467-0.000376881823100295j),(1.015219644754544-0.009813854326416127j)
(251188.6431509582+0j),(1.0051808594445992+0j),(-0.005771517842984655+0j),(0.994103292365548-0.0006680234573338054j),(1.0168682633387427-0.0110245489659671j)
(199526.2314968879+0j),(1.0059924395395399+0j),(-0.0065246736733171815+0j),(0.9940844139360163-0.0010116395998682652j),(1.0185846666631773-0.012213727758199898j)
(158489.3192461114+0j),(1.0068686192368705+0j),(-0.007326556747439093+0j),(0.9940993990733678-0.0014160114371932658j),(1.020376414083554-0.013429279303280164j)
(125892.5411794166+0j),(1.0078176321614036+0j),(-0.008199952574790989+0j),(0.9941534569924777-0.0018925138810735j),(1.0222590268438954-0.014714471169260817j)
(100000+0j),(1.0088518225037124+0j),(-0.009167586302111052+0j),(0.9942550061779264-0.0024546748459164363j),(1.0242541626664163-0.016107875581840608j)
(79432.82347242821+0j),(1.0099874475216863+0j),(-0.010251765229001513+0j),(0.994416011459091-0.003117105397154845j),(1.0263882907060922-0.017643664594079483j)
(63095.7344480193+0j),(1.0112445832462293+0j),(-0.011474167558796603+0j),(0.9946520555074773-0.0038946658428451416j),(1.0286919905965584-0.019352277242295487j)
(50118.72336272724+0j),(1.0126470327313895+0j),(-0.01285540553185779+0j),(0.9949821455395491-0.004801632888515067j),(1.0311995746198297-0.02126050940223554j)
(39810.71705534969+0j),(1.0142219293787968+0j),(-0.014414403294769677+0j),(0.9954281756878475-0.005850968564832479j),(1.0339482897871797-0.023391026798563808j)
(31622.776601683792+0j),(1.01599873122033+0j),(-0.01616795721142706+0j),(0.9960141307555241-0.007054152121919035j),(1.03697639133898-0.02576223593206068j)
(25118.864315095827+0j),(1.0180075848803156+0j),(-0.018130570866628525+0j),(0.9967652019970988-0.008420736307619078j),(1.0403201145330385-0.028388818228977347j)
(19952.623149688792+0j),(1.020277438803856+0j),(-0.020315435644892656+0j),(0.9977068318448302-0.009958598349756626j),(1.0440106452948852-0.031284762750857543j)
(15848.93192461114+0j),(1.0228345410297146+0j),(-0.022736678259796313+0j),(0.9988635728215087-0.01167446121662652j),(1.0480727398253957-0.03446842544024921j)
(12589.254117941662+0j),(1.0257019355765724+0j),(-0.02541247387026187+0j),(1.000257852319925-0.013575107014512488j),(1.0525259872079564-0.03796813876074151j)
(10000+0j),(1.0289003339022669+0j),(-0.02836854916718936+0j),(1.001909181597621-0.01566956921762322j),(1.057388329951691-0.041826856753313574j)
(7943.282347242814+0j),(1.032450418851011+0j),(-0.03164143859255095+0j),(1.0038345328070228-0.017972000883322032j),(1.0626807286904905-0.04610524899331405j)
(6309.57344480193+0j),(1.0363763635305983+0j),(-0.03528095366905794+0j),(1.0060502024722717-0.020504425109730044j),(1.068432297519051-0.050883523695701476j)
(5011.8723362727205+0j),(1.0407101991917538+0j),(-0.03935149393241746+0j),(1.0085748419831335-0.02329862067363385j),(1.0746858789480247-0.056262113019144175j)
(3981.0717055349687+0j),(1.045496630998699+0j),(-0.04393197141199917+0j),(1.011433125208935-0.026396893829174928j),(1.0815039718281894-0.06236086663703484j)
(3162.2776601683795+0j),(1.0507978767001749+0j),(-0.049114187042270094+0j),(1.0146597871644005-0.029851731551232028j),(1.0889744049986505-0.06931632516519139j)
(2511.8864315095802+0j),(1.0566980177553837+0j),(-0.05499956643604842+0j),(1.0183039855803102-0.033724155483602095j),(1.0972147820273443-0.07727709734793532j)
(1995.2623149688789+0j),(1.0633062443837407+0j),(-0.06169431289162533+0j),(1.0224337975526014-0.03808022932259377j),(1.1063747765091125-0.08639798602929714j)
(1584.8931924611124+0j),(1.070758309597676+0j),(-0.06930327196321961+0j),(1.027140050406093-0.04298494528281616j),(1.116635804738597-0.09683396574533867j)
(1258.9254117941662+0j),(1.0792154904601048+0j),(-0.0779231351404079+0j),(1.032537672938516-0.04849318163096845j),(1.1282081941322792-0.10873522264585675j)
(1000+0j),(1.0888604829482784+0j),(-0.08763613764734579+0j),(1.038762260193645-0.054639032999296865j),(1.1413263814280195-0.12224434643658097j)
(794.3282347242813+0j),(1.0998902462199889+0j),(-0.09850608865924854+0j),(1.0459606609489351-0.061426687245196156j),(1.156242987162642-0.13749680630102262j)
(630.957344480193+0j),(1.1125071350927647+0j),(-0.11057896431777012+0j),(1.0542768032463568-0.06882661881893658j),(1.173223381594474-0.15462610844821498j)
(501.187233627272+0j),(1.126911497947202+0j),(-0.12388971807198787+0j),(1.0638362407359112-0.07677973977563606j),(1.1925439699883114-0.1737748119042704j)
(398.10717055349687+0j),(1.1433005581021716+0j),(-0.1384750536144737+0j),(1.0747341160844004-0.0852100854208639j),(1.21449958034286-0.1951109797383706j)
(316.227766016838+0j),(1.1618790612988066+0j),(-0.15438875780070896+0j),(1.087031646440206-0.09404438170201627j),(1.23942703485342-0.2188458899061498j)
(251.18864315095797+0j),(1.1828861104520876+0j),(-0.17171210674744736+0j),(1.1007661267824633-0.10323402623048247j),(1.2677514281015738-0.2452427236570231j)
(199.5262314968879+0j),(1.2066388139803146+0j),(-0.19054758918864917+0j),(1.1159776223514757-0.1127713169053948j),(1.300056448237144-0.2745988573156255j)
(158.48931924611125+0j),(1.2335861225906006+0j),(-0.21098155302391855+0j),(1.1327509402903633-0.12268902151175155j),(1.3371689309395844-0.3071797272202892j)
(125.89254117941664+0j),(1.2643561877524818+0j),(-0.23300282237927905+0j),(1.151265733316655-0.1330320454779841j),(1.380232216093484-0.3430843053255107j)
(100+0j),(1.2997694452565294+0j),(-0.2563717284961601+0j),(1.1718411738265413-0.14379045543059954j),(1.43072589635799-0.3820334628009585j)
(79.43282347242804+0j),(1.3407796339423372+0j),(-0.2804497385395599+0j),(1.1949499086504594-0.15478559238064873j),(1.4903744469533873-0.42309596862427434j)
(63.09573444801929+0j),(1.3883019576576174+0j),(-0.30402754835597035+0j),(1.2211580085875926-0.16551710974062928j),(1.5608819634098856-0.46440766702328967j)
(50.11872336272725+0j),(1.442905349372496+0j),(-0.3252282067712695+0j),(1.2509412528409423-0.17502116102599782j),(1.6434538652865534-0.5029970094737991j)
(39.81071705534969+0j),(1.5044012419711033+0j),(-0.34159402635240665+0j),(1.2843672485735946-0.18184624468669328j),(1.7381442299991465-0.5348824401748646j)
(31.622776601683796+0j),(1.571453483686893+0j),(-0.35045219809836325+0j),(1.3207333102490797-0.18427086158343153j),(1.843204850369314-0.5555987621008267j)
(25.118864315095767+0j),(1.641418116822492+0j),(-0.34955447129452977+0j),(1.3583652831550446-0.18080141702176752j),(1.9547527255188772-0.5611738184355608j)
(19.95262314968879+0j),(1.7106118432791644+0j),(-0.33781214006557037+0j),(1.3948003288432753-0.17079631203771273j),(2.0670853034027856-0.549311455943597j)
(15.848931924611108+0j),(1.775040671820861+0j),(-0.3158002306908446+0j),(1.4274027344968196-0.15488529041412086j),(2.17373956506299-0.5202856766602943j)
(12.589254117941664+0j),(1.831350513138336+0j),(-0.2857325232844391+0j),(1.4541620945621647-0.13488515946053656j),(2.2689740633445035-0.47705403475971997j)
(10+0j),(1.8775817702313096+0j),(-0.25086408087840883+0j),(1.4742471874363638-0.11320882443413856j),(2.349043153118692-0.4244612223008498j)
(7.943282347242805+0j),(1.9133985455347982+0j),(-0.21460351635896507+0j),(1.4880355708755961-0.09210130818018074j),(2.4127194938084187-0.3679081097711684j)
(6.30957344480193+0j),(1.9397754730667958+0j),(-0.17975248035799735+0j),(1.4966959645349018-0.07310883111973564j),(2.460967374345258-0.31211131304530093j)
(5.011872336272715+0j),(1.9584053940313138+0j),(-0.14813868839033018+0j),(1.5016421255986017-0.056956132111975644j),(2.4961093203320077-0.26040126143349196j)
(3.981071705534969+0j),(1.971139817714202+0j),(-0.12063815304934776+0j),(1.5041357186578712-0.04372745889796045j),(2.520950498694276-0.2146191635307233j)
(3.1622776601683795+0j),(1.9796325762988123+0j),(-0.09741464360457847+0j),(1.505120985160322-0.033142490572803635j),(2.5381557077160193-0.1753991446540119j)
(2.5118864315095766+0j),(1.9851947687532392+0j),(-0.07820062100251601+0j),(1.505227321886454-0.024781871341073472j),(2.549939736533493-0.14257586571559638j)
(1.9952623149688788+0j),(1.988788987573343+0j),(-0.06252261605224012+0j),(1.504843038239699-0.0182198634011834j),(2.5579929068313207-0.11554896895496913j)
(1.584893192461111+0j),(1.9910870438542583+0j),(-0.049847291496178975+0j),(1.5041958698927391-0.013082149168661864j),(2.5635338357552158-0.09354186767245025j)
(1.2589254117941662+0j),(1.9925423065391588+0j),(-0.03966151550186332+0j),(1.5034148076906464-0.009060671873036065j),(2.5674079439386324-0.07575778878194592j)
(1+0j),(1.993453986093333+0j),(-0.03150872479521016+0j),(1.502570471291472-0.00590965796858656j),(2.5701868434712187-0.06146024799113517j)
(0.7943282347242805+0j),(1.994016699269803+0j),(-0.025000220712483243+0j),(1.5016994014855898-0.003436067699297123j),(2.572250595206296-0.050006166570730495j)
(0.6309573444801929+0j),(1.9943559212091562+0j),(-0.019813719119254666+0j),(1.5008184802316311-0.0014900037027043747j),(2.573849385897483-0.04085261667240377j)
(0.5011872336272715+0j),(1.9945522377675053+0j),(-0.015686309824887404+0j),(1.4999338997041307+4.357751443738553e-05j),(2.575147134387066-0.033550495159955826j)
(0.3981071705534969+0j),(1.9946574587445058+0j),(-0.012405635147187094+0j),(1.4990469759096987+0.0012520710908715707j),(2.576251086771941-0.027732850751099967j)
(0.31622776601683794+0j),(1.9947050988172577+0j),(-0.00980115312473448+0j),(1.4981577348657162+0.0022015918348151104j),(2.577231357046939-0.023102103265874675j)
(0.2511886431509577+0j),(1.994717073147235+0j),(-0.007736293045739972+0j),(1.4972667268341586+0.0029424593033712727j),(2.5781337568233877-0.01941814625747018j)
(0.1995262314968879+0j),(1.9947078972249348+0j),(-0.006101780799423112+0j),(1.4963754889320595+0.003513598604611019j),(2.578988384796649-0.01648790307281628j)
(0.1584893192461111+0j),(1.994687277045741+0j),(-0.00481015111266633+0j),(1.4954861473621746+0.003945689712870561j),(2.579815434075491-0.014156179910894878j)
(0.12589254117941662+0j),(1.9946616978979126+0j),(-0.003791345781876632+0j),(1.494600763571706+0.004263012153777097j),(2.580628835683176-0.012297611461728152j)
(0.1+0j),(1.994635416330845+0j),(-0.0029892258634671696+0j),(1.493721017753572+0.004484330120782462j),(2.5814380267826467-0.010809878630829592j)
(0.07943282347242805+0j),(1.9946111083658749+0j),(-0.002358823345251621+0j),(1.49284848787813+0.004623400506778884j),(2.582248339350684-0.009608567718446186j)
(0.0630957344480193+0j),(1.9945903270799286+0j),(-0.0018641682450667074+0j),(1.4919852968252623+0.004689641604958745j),(2.583060872782843-0.008623851606959138j)
(0.05011872336272714+0j),(1.9945738520746237+0j),(-0.001476542611500899+0j),(1.491134682069304+0.00468908742828055j),(2.5838727119801392-0.00779853407868187j)
(0.039810717055349686+0j),(1.994561951685745+0j),(-0.0011730420104940084+0j),(1.4903012578186343+0.004625351078757917j),(2.5846777742399007-0.007086542488970636j)
(0.031622776601683784+0j),(1.994554547456283+0j),(-0.0009353950904901168+0j),(1.4894911693418298+0.0045003030586007915j),(2.5854678018226727-0.006451239438123296j)
(0.02511886431509577+0j),(1.9945512894793516+0j),(-0.0007490198058251013+0j),(1.4887125370673746+0.004314669125135109j),(2.58623274166851-0.0058636187500253345j)
(0.019952623149688792+0j),(1.9945515887445286+0j),(-0.0006023075162902793+0j),(1.4879762125978362+0.004069134307974692j),(2.586960323788513-0.005301254246016715j)
