freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0011344791092138+0j),(-9.476758666640463e-05+0j),(0.9920381026226409+0.0020213522044970284j),(1.0095847142037508-8.024006484162564e-05j)
(794328.2347242822+0j),(1.0013661061002561+0j),(-0.0009227948628232433+0j),(0.9916153250000522+0.002189632499295752j),(1.010609005001993-0.0025634375005057237j)
(630957.344480193+0j),(1.0016529421518745+0j),(-0.0017108564178646912+0j),(0.9911331329410423+0.002293666466269652j),(1.0118170961352182-0.004762415371533636j)
(501187.2336272725+0j),(1.001997883606145+0j),(-0.0024800487054765855+0j),(0.9906089014985728+0.0023153475641793497j),(1.0131878701598638-0.006724389224980585j)
(398107.17055349686+0j),(1.0024040842659188+0j),(-0.003250770655143103+0j),(0.9900629152018146+0.0022415403112885646j),(1.0146978845550763-0.008499855731698095j)
(316227.7660168379+0j),(1.002876357035133+0j),(-0.00404328380833353+0j),(0.9895162991718482+0.0020631829598260986j),(1.016328638753634-0.0101431413311206j)
(251188.6431509582+0j),(1.0034221200337432+0j),(-0.004877527285355093+0j),(0.9889901767455058+0.0017740612258398789j),(1.0180708597198194-0.01170989660013477j)
(199526.2314968879+0j),(1.0040517547788594+0j),(-0.005772627524973763+0j),(0.9885056307381725+0.0013699757708009587j),(1.019925773305142-0.013253773517925166j)
(158489.3192461114+0j),(1.0047784815587155+0j),(-0.006746453122933218+0j),(0.9880838072581143+0.0008485304278666334j),(1.0219041733039698-0.014823777073344263j)
(125892.5411794166+0j),(1.005617934922861+0j),(-0.007815355202630565+0j),(0.9877456242292076+0.00020938697534669224j),(1.02402422121842-0.016462843353673474j)
(100000+0j),(1.0065876129164197+0j),(-0.008994131135401042+0j),(0.9875109320380508-0.0005457196432923341j),(1.0263089464446111-0.018207700626956702j)
(79432.82347242821+0j),(1.0077063371551285+0j),(-0.010296265143436584+0j),(0.9873974899740571-0.0014135864610203108j),(1.0287842675359478-0.020090122739170078j)
(63095.7344480193+0j),(1.0089938165998484+0j),(-0.01173434384847656+0j),(0.9874204169072336-0.0023908780991791574j),(1.031477870378026-0.022138429498384356j)
(50118.72336272724+0j),(1.010470346701655+0j),(-0.013320581859578892+0j),(0.9875925051267838-0.0034755432021350585j),(1.0344187766901667-0.024378872979615447j)
(39810.71705534969+0j),(1.0121565956173846+0j),(-0.015067421849460907+0j),(0.9879250755709615-0.004667580870493229j),(1.0376372331820072-0.026837060483628758j)
(31622.776601683792+0j),(1.0140733903759727+0j),(-0.016988223919283653+0j),(0.9884286028528925-0.005969340280320707j),(1.0411646282678642-0.029538976448710855j)
(25118.864315095827+0j),(1.0162415027739735+0j),(-0.01909809824777257+0j),(0.9891127333427799-0.007385562477768496j),(1.0450333632221256-0.032512093206953106j)
(19952.623149688792+0j),(1.0186816245078738+0j),(-0.021415085594866316+0j),(0.9899862137008253-0.008924341185232526j),(1.0492768415715852-0.03578680139101706j)
(15848.93192461114+0j),(1.0214148479491514+0j),(-0.02396176839362158+0j),(0.991057649160155-0.010598694826347725j),(1.0539298823637682-0.03939830951483317j)
(12589.254117941662+0j),(1.0244639004889466+0j),(-0.02676689370718716+0j),(0.9923374216243287-0.012427717495231477j),(1.05902993188331-0.04338879528934224j)
(10000+0j),(1.0278551592841711+0j),(-0.029866593113036147+0j),(0.9938400862719792-0.014436491273152306j),(1.0646194538567615-0.047809379621053846j)
(7943.282347242814+0j),(1.0316212138006529+0j),(-0.03330478097138161+0j),(0.9955861893541199-0.01665490483373709j),(1.070749553196662-0.052721023169948825j)
(6309.57344480193+0j),(1.0358035134610917+0j),(-0.037132451185659075+0j),(0.9976031525620657-0.01911629705738023j),(1.0774840896055224-0.05819334421377401j)
(5011.8723362727205+0j),(1.0404544849667503+0j),(-0.04140584591623445+0j),(0.9999258625029207-0.021856494429104187j),(1.0849027136276745-0.06430096347109697j)
(3981.0717055349687+0j),(1.0456384783021646+0j),(-0.046183809702349296+0j),(1.002597623039237-0.02491273234648609j),(1.0931009813587407-0.07111815670466601j)
(3162.2776601683795+0j),(1.0514310542826362+0j),(-0.051525020765181666+0j),(1.0056710528478103-0.028321569073273687j),(1.1021861879771184-0.078713912957354j)
(2511.8864315095802+0j),(1.05791652036747+0j),(-0.057486114144197034+0j),(1.0092076598239326-0.032115790330464446j),(1.1122690159980788-0.08715066547498326j)
(1995.2623149688789+0j),(1.0651842462437855+0j),(-0.06412180027585843+0j),(1.0132752480116884-0.03632155974996398j),(1.1234537228192878-0.09649004260357613j)
(1584.8931924611124+0j),(1.0733249834150906+0j),(-0.07148776249515343+0j),(1.0179435424071694-0.04095740499673402j),(1.135832327626234-0.10680657104937419j)
(1258.9254117941662+0j),(1.0824288638872779+0j),(-0.07964635166345835+0j),(1.0232793938303397-0.04603602693866796j),(1.1494882717932529-0.1182055667630279j)
(1000+0j),(1.0925866426703361+0j),(-0.08867414545376504+0j),(1.0293432689487247-0.051568976985789154j),(1.164510673395224-0.1308380489877363j)
(794.3282347242813+0j),(1.1038951106989594+0j),(-0.09866981896813051+0j),(1.0361885455972475-0.05757333343345068j),(1.1810146380737039-0.14490728725282875j)
(630.957344480193+0j),(1.116466978411866+0j),(-0.10976074149226914+0j),(1.0438644657649496-0.06407885107990083j),(1.1991616231523263-0.16066737895140076j)
(501.187233627272+0j),(1.1304454267661492+0j),(-0.12210687481746359+0j),(1.0524227121309915-0.07113408792706011j),(1.2191781437573053-0.17841838526225617j)
