freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0042690318171235+0j),(0.021999705203057416+0j),(0.9838587773245862+0.009117816270462351j),(1.0247842467296175+0.041115544282221084j)
(794328.2347242822+0j),(1.0042905076917892+0j),(0.017383833465423652+0j),(0.98252818153044+0.009922873152847764j),(1.026235541210911+0.029506747986097967j)
(630957.344480193+0j),(1.0043174628476959+0j),(0.013702605955833452+0j),(0.9809829391686153+0.010697308243500223j),(1.0279560460129848+0.020071784074622245j)
(501187.2336272725+0j),(1.0043497008712143+0j),(0.010763109863671115+0j),(0.9792663245145319+0.011400692882061483j),(1.0299111183040575+0.012419405258405805j)
(398107.17055349686+0j),(1.0043858335208695+0j),(0.00841212838267472+0j),(0.977425838473971+0.012017262237068905j),(1.032052090540428+0.0062304227993045455j)
(316227.7660168379+0j),(1.0044228416285625+0j),(0.006527243678599954+0j),(0.9755019230397294+0.012551688693479697j),(1.0343243608990629+0.0012366037387871618j)
(251188.6431509582+0j),(1.0044559077530326+0j),(0.0050093959193921+0j),(0.9735219092952754+0.013020724339141487j),(1.0366743345349483-0.0027931470057628582j)
(199526.2314968879+0j),(1.004478581938692+0j),(0.00377665792529211+0j),(0.9714993508768917+0.013444813465171318j),(1.0390545905464919-0.006061781603034966j)
(158489.3192461114+0j),(1.0044832270349593+0j),(0.002759087395451004+0j),(0.9694366337503476+0.013842260363610682j),(1.0414269678117325-0.008749985704902513j)
(125892.5411794166+0j),(1.0044616727262818+0j),(0.0018944680884212188+0j),(0.9673284429370324+0.014226179863884534j),(1.043763507022329-0.011020285613625858j)
(100000+0j),(1.0044060500155854+0j),(0.0011247775788475502+0j),(0.9651647374816057+0.014603107496243129j),(1.0460459238237003-0.013021142532400814j)
(79432.82347242821+0j),(1.0043097696807233+0j),(0.0003933209767346267+0j),(0.9629332329369154+0.014972273769289652j),(1.0482648586118026-0.014891314308198136j)
(63095.7344480193+0j),(1.0041685019541193+0j),(-0.0003575165740152775+0j),(0.960621781981727+0.015325482571152831j),(1.0504196966385486-0.01676418587562442j)
(50118.72336272724+0j),(1.0039809331735496+0j),(-0.001188080378576287+0j),(0.9582205159833573+0.015647676964390966j),(1.0525185740052065-0.018771451554332567j)
(39810.71705534969+0j),(1.003749150827096+0j),(-0.0021631134167505893+0j),(0.9557233232722208+0.01591806824281938j),(1.0545775645576037-0.02104599704322699j)
