freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.000820826967227+0j),(0.0015774294571738166+0j),(0.9930992766980233+0.004304164451508713j),(1.0088941901550545-9.725659571191512e-05j)
(794328.2347242822+0j),(1.000971998561448+0j),(0.0007361417155630643+0j),(0.992349437220603+0.004777653668268975j),(1.0100734896234482-0.002608209280311379j)
(630957.344480193+0j),(1.0011495136758262+0j),(-3.0700028776382143e-06+0j),(0.991479746847321+0.005192258871849044j),(1.0114270458588657-0.004762414913524343j)
(501187.2336272725+0j),(1.0013491526985026+0j),(-0.000669384006907127+0j),(0.9905122626193105+0.005524619307569577j),(1.0129149886616002-0.006611041500799757j)
(398107.17055349686+0j),(1.0015659709331506+0j),(-0.0012911713178182915+0j),(0.9894709876811169+0.005760781576745283j),(1.0144964573588346-0.008213566807070069j)
(316227.7660168379+0j),(1.0017956854744017+0j),(-0.001897522278558589+0j),(0.9883772079845966+0.0058933531727535324j),(1.016138015009089-0.009636583612442516j)
(251188.6431509582+0j),(1.0020358813132462+0j),(-0.0025191956580083346+0j),(0.9872477211275875+0.005917265504453218j),(1.0178175641884577-0.010950299597225481j)
(199526.2314968879+0j),(1.0022869605094844+0j),(-0.003189087584898555+0j),(0.9860953440367881+0.005826357621442512j),(1.0195248267759964-0.01222517587955959j)
(158489.3192461114+0j),(1.002552787445213+0j),(-0.003942557734137056+0j),(0.9849304496079417+0.005610937999639457j),(1.0212600588238563-0.013530211389778847j)
(125892.5411794166+0j),(1.002841016716146+0j),(-0.0048176937194850744+0j),(0.9837626967645683+0.0052565898299616574j),(1.0230320531616683-0.014932414331375973j)
(100000+0j),(1.0031632129153008+0j),(-0.005855834311815874+0j),(0.9826026092153947+0.004743507374277664j),(1.0248560202978325-0.016497757478770945j)
(79432.82347242821+0j),(1.0035349603204249+0j),(-0.00710236741273854+0j),(0.98146290461074+0.004046210183837474j),(1.0267519195141408-0.018293341897675827j)
(63095.7344480193+0j),(1.0039761045846343+0j),(-0.008607756413666106+0j),(0.9803596196120012+0.0031334102946944673j),(1.0287437374364115-0.020390255282538627j)
(50118.72336272724+0j),(1.0045111236291717+0j),(-0.010428757996754164+0j),(0.979313075265195+0.00196801419622032j),(1.0308597595705735-0.022866932351097716j)
(39810.71705534969+0j),(1.0051695440527404+0j),(-0.012629800711742694+0j),(0.9783485049713689+0.0005072995148358791j),(1.03313349099134-0.025812227428473764j)
(31622.776601683792+0j),(1.0059863945111753+0j),(-0.015284789538260742+0j),(0.9774960451312676-0.0012970869669189033j),(1.0356050200973304-0.029328822417523152j)
(25118.864315095827+0j),(1.007002881970761+0j),(-0.01847952118098395+0j),(0.9767901708470443-0.003499932498142913j),(1.0383229752632377-0.03353701750201053j)
(19952.623149688792+0j),(1.0082676647198583+0j),(-0.022314799952019234+0j),(0.976269286677704-0.006164553027613726j),(1.0413473783756226-0.03857881255543489j)
(15848.93192461114+0j),(1.0098391494794439+0j),(-0.02691012472551365+0j),(0.9759763084075744-0.00936583645156027j),(1.0447537107702969-0.044622321803642784j)
(12589.254117941662+0j),(1.0117891522820914+0j),(-0.03240762618875322+0j),(0.9759605071451076-0.013193585872955688j),(1.048638490151203-0.051866115540367956j)
(10000+0j),(1.0142081680217894+0j),(-0.038975882782531425+0j),(0.9762803151009223-0.017755791732139405j),(1.0531266797305308-0.06054322862282053j)
(7943.282347242814+0j),(1.0172124900515056+0j),(-0.04681312419250075+0j),(0.9770069386806111-0.023182023318072186j),(1.0583813638197945-0.07092420568585843j)
(6309.57344480193+0j),(1.0209534355069694+0j),(-0.05614918297665754+0j),(0.9782294657380891-0.029627383867876948j),(1.064615995562804-0.0833180965575096j)
(5011.8723362727205+0j),(1.025628809966185+0j),(-0.06724520945589833+0j),(0.9800628655899586-0.03727645383092705j),(1.0721089158087305-0.09807001028613015j)
(3981.0717055349687+0j),(1.0314964232981683+0j),(-0.08038992641107633+0j),(0.9826599500443077-0.046345367805323445j),(1.0812193822083016-0.1155541677903488j)
(3162.2776601683795+0j),(1.038889039897795+0j),(-0.09589107359863613+0j),(0.9862270066258046-0.05707931115417524j),(1.0924045857439257-0.13616160348166412j)
(2511.8864315095802+0j),(1.0482297808647116+0j),(-0.11406072996154139+0j),(0.9910413607658501-0.06974313391356804j),(1.1062373274585888-0.16028091185860496j)
(1995.2623149688789+0j),(1.0600467195408994+0j),(-0.13519311625284935+0j),(0.9974683671125104-0.08460373842640907j),(1.1234230823780558-0.18826937841520175j)
(1584.8931924611124+0j),(1.0749849017716795+0j),(-0.15953307861091218+0j),(1.005975362328787-0.10190374025025162j),(1.1448132351086389-0.22041165313442113j)
(1258.9254117941662+0j),(1.0938126682634444+0j),(-0.18723289366282675+0j),(1.0171403190078026-0.12182590021555491j),(1.1714093744746694-0.25686394796956713j)
(1000+0j),(1.1174163930075243+0j),(-0.21829514366115388+0j),(1.0316522017474157-0.14444709761129254j),(1.2043517059409086-0.29758286740369166j)
(794.3282347242813+0j),(1.1467736034099898+0j),(-0.2525017943810205+0j),(1.0502972839821167-0.16968027768054106j),(1.2448811964281905-0.3422396516706979j)
(630.957344480193+0j),(1.1828905420474223+0j),(-0.28933641700478524+0j),(1.0739207323813864-0.19720525246063458j),(1.2942596439722671-0.3901267325892378j)
(501.187233627272+0j),(1.2266909165226554+0j),(-0.32791874034081364+0j),(1.1033480425437305-0.22639792460305658j),(1.3536300073061225-0.4400783312271604j)
(398.10717055349687+0j),(1.2788539769683553+0j),(-0.366984894179387+0j),(1.139253322965025-0.2562834995124057j),(1.4238118419416368-0.4904472169966466j)
(316.227766016838+0j),(1.339624929296608+0j),(-0.40495271864887683+0j),(1.181979732898863-0.28555595658384547j),(1.5050599618657299-0.5391903815849913j)
(251.18864315095797+0j),(1.4086514994430757+0j),(-0.44009682395348027+0j),(1.2313530644723982-0.3127071403827649j),(1.5968574046171509-0.5840969732393255j)
(199.5262314968879+0j),(1.4849184903296746+0j),(-0.4708188726711799+0j),(1.2865667525542177-0.336277557191387j),(1.6978370032403212-0.6231375338811072j)
(158.48931924611125+0j),(1.566838634712536+0j),(-0.4959484377484639+0j),(1.3462250169990666-0.35517853569116564j),(1.8059035292565109-0.6548484245104107j)
(125.89254117941664+0j),(1.6525093549674899+0j),(-0.5149748295172503+0j),(1.4085860010616913-0.3689714369995397j),(1.9185638497111075-0.6786269875158955j)
(100+0j),(1.7400776586861424+0j),(-0.5281136838962588+0j),(1.4719559581981687-0.3779707906526429j),(2.0333942084404333-0.6948218508034953j)
(79.43282347242804+0j),(1.8280993415077584+0j),(-0.5361615797865199+0j),(1.535096019801979-0.383093987347349j),(2.1485107057465336-0.7045575495537418j)
(63.09573444801929+0j),(1.915765471471647+0j),(-0.5401721121308096+0j),(1.5974747626801111-0.3854909633068616j),(2.2628859471606106-0.7093210072228286j)
(50.11872336272725+0j),(2.002912363064757+0j),(-0.5410603095447446+0j),(1.6592566638149226-0.386091273223617j),(2.376391542629025-0.7104305137889295j)
(39.81071705534969+0j),(2.0898115676165903+0j),(-0.5392714785756235+0j),(1.7210282019904368-0.38524561078415936j),(2.489537099706973-0.7085629982510523j)
(31.622776601683796+0j),(2.176814391057749+0j),(-0.5346250940486146+0j),(1.7833716851565224-0.3825973137228109j),(2.6029849611328926-0.7035046180623221j)
(25.118864315095767+0j),(2.2639709083479413+0j),(-0.5263826410843643+0j),(1.8464507781275967-0.37722218021094744j),(2.7170025493701866-0.6942170303773408j)
(19.95262314968879+0j),(2.3507482550919594+0j),(-0.5135167631899074+0j),(1.9097537744777606-0.36797363086718493j),(2.8310406710043408-0.6792041120284358j)
(15.848931924611108+0j),(2.4359421100548886+0j),(-0.495096678191001+0j),(1.972073733993279-0.35390700605968634j),(2.943586639416532-0.6570588718639457j)
(12.589254117941664+0j),(2.517815801182052+0j),(-0.4706650747101615+0j),(2.0317233374454857-0.3346409591818462j),(3.052347541918136-0.6270047681241142j)
(10+0j),(2.5944245768273406+0j),(-0.44047952732954376+0j),(2.0869068258100936-0.31053942998054784j),(3.154701061719477-0.5892446613883322j)
(7.943282347242805+0j),(2.6640133373052173+0j),(-0.4055382141828602+0j),(2.1361180431924565-0.2826617787109142j),(3.2482506252219228-0.5450026708561906j)
(6.30957344480193+0j),(2.725350302153444+0j),(-0.3673944633038911+0j),(2.1784287373600395-0.25251793345569873j),(3.331287083754591-0.4962690833863228j)
(5.011872336272715+0j),(2.7778963379744637+0j),(-0.32784616974413483+0j),(2.2135881317986055-0.2217381952434554j),(3.4030172731424795-0.44537562126589736j)
(3.981071705534969+0j),(2.821788615850396+0j),(-0.2886190293180043+0j),(2.2419430311103112-0.19178003310828617j),(3.463536795087056-0.3945709059178615j)
(3.1622776601683795+0j),(2.8576891035065417+0j),(-0.25113577195476033+0j),(2.2642513777659854-0.1637468856102018j),(3.513625638475818-0.3457205976143358j)
(2.5118864315095766+0j),(2.886577872405805+0j),(-0.21640611538767582+0j),(2.2814725282212125-0.1383301499528245j),(3.554480247772349-0.3001707807707029j)
(1.9952623149688788+0j),(2.9095588896862434+0j),(-0.1850222987502175+0j),(2.294591559178979-0.11584459214476524j),(3.5874699838014745-0.25874501666122673j)
(1.584893192461111+0j),(2.9277149606460124+0j),(-0.15722156989977343+0j),(2.3045028636425178-0.09631516679323704j),(3.613958631649958-0.22182021978835692j)
(1.2589254117941662+0j),(2.9420201023663948+0j),(-0.13297664827846375+0j),(2.311954153908488-0.07957734334937495j),(3.6351951641822877-0.18943328902560788j)
(1+0j),(2.9533005985652148+0j),(-0.11208616558263876+0j),(2.317536893351951-0.06536455246605934j),(3.652260745760736-0.16138764861125937j)
(0.7943282347242805+0j),(2.962229599645176+0j),(-0.09424994804211582+0j),(2.321703262071316-0.053370862872595244j),(3.6660547206034955-0.13734398599399467j)
(0.6309573444801929+0j),(2.9693405235888206+0j),(-0.07912418698811342+0j),(2.3247924935757376-0.04328926551094671j),(3.6773039616925582-0.1168896517466193j)
(0.5011872336272715+0j),(2.9750480869354745+0j),(-0.0663578611103274+0j),(2.3270565400866445-0.03483200076539694j),(3.6865835226364787-0.09958722240916776j)
(0.3981071705534969+0j),(2.9796700941711425+0j),(-0.05561465748999171+0j),(2.328681267880329-0.027739728216259883j),(3.694340449543137-0.08500596099421062j)
(0.31622776601683794+0j),(2.9834467604114017+0j),(-0.046585095101921076+0j),(2.329802603601257-0.02178443357149523j),(3.70091642437992-0.07274105211099957j)
(0.2511886431509577+0j),(2.9865567811808487+0j),(-0.03899269327860098+0j),(2.330518220599136-0.016769338535678496j),(3.7065678375968627-0.062424786207206914j)
(0.1995262314968879+0j),(2.9891306072152473+0j),(-0.032596721988047014+0j),(2.3308959763721626-0.012528028598295257j),(3.711483251929612-0.0537324395187149j)
(0.1584893192461111+0j),(2.9912617401786274+0j),(-0.027192872914538355+0j),(2.3309807252964765-0.008923806505593837j),(3.715798613808687-0.04638459740716453j)
(0.12589254117941662+0j),(2.9930166981834665+0j),(-0.02261236930843244+0j),(2.330800905502021-0.005849181494555441j),(3.719610708173128-0.040146888079056225j)
(0.1+0j),(2.994443908941518+0j),(-0.0187195733725203+0j),(2.330375489429738-0.0032246082836056927j),(3.7229891481935127-0.03482743205257246j)
(0.07943282347242805+0j),(2.9955813831253173+0j),(-0.015408098721083353+0j),(2.3297210070576746-0.000995559909371946j),(3.725986673325601-0.030272110894762727j)
(0.0630957344480193+0j),(2.9964627343036225+0j),(-0.012595603123476667+0j),(2.3288575746635893+0.0008724895744244681j),(3.728647160174226-0.02635795730201938j)
(0.05011872336272714+0j),(2.9971210773103483+0j),(-0.010217807434029298+0j),(2.327812487017413+0.002400747381450691j),(3.7310107504092183-0.02298546231369585j)
(0.039810717055349686+0j),(2.997590652956343+0j),(-0.008222617212202212+0j),(2.3266207396594374+0.0036035328175011982j),(3.7331157509474444-0.02007081334111658j)
(0.031622776601683784+0j),(2.9979065519224393+0j),(-0.006565230722765457+0j),(2.3253235864237096+0.004492909806839449j),(3.734997450928775-0.017539545185216807j)
(0.02511886431509577+0j),(2.99810328094204+0j),(-0.0052047404220061525+0j),(2.323967052879631+0.005081437343126967j),(3.7366847964212466-0.01532306676920453j)
(0.019952623149688792+0j),(2.998212929257906+0j),(-0.00410218161990586+0j),(2.3226012113231302+0.005384680081573711j),(3.7381966969819542-0.013358519244706862j)
(0.01584893192461111+0j),(2.998263491860105+0j),(-0.0032199448375053977+0j),(2.321279241229137+0.005424520109442549j),(3.7395400892930333-0.011592134733162231j)
(0.01258925411794166+0j),(2.998277693719439+0j),(-0.0025220293439559135+0j),(2.320054444491177+0.005233458961138081j),(3.740711495316941-0.009983954867177743j)
(0.01+0j),(2.9982724909203875+0j),(-0.0019748693061550026+0j),(2.318974013787542+0.004857428881811886j),(3.741702634206432-0.008511496546158528j)
