freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.001518108125805+0j),(0.007786683808684962+0j),(0.9864724294474654+0.003348057230546774j),(1.0146332410257688+0.01755250659236533j)
(794328.2347242822+0j),(1.0018052981222167+0j),(0.00528352369283178+0j),(0.9858903877650099+0.0035229975348237148j),(1.0159019036298904+0.01097837164102198j)
(630957.344480193+0j),(1.0021676872893759+0j),(0.0031733655626875225+0j),(0.9852459614423961+0.003632484656534398j),(1.0174106518278292+0.005510343836254733j)
(501187.2336272725+0j),(1.0026089825979472+0j),(0.0013757154690886432+0j),(0.9845705164826316+0.003661625282373952j),(1.019134948133683+0.0009531376396054239j)
(398107.17055349686+0j),(1.0031294269653128+0j),(-0.00017266927755331092+0j),(0.9838951338123217+0.0036092939011513284j),(1.021042456014674-0.00285802796962064j)
(316227.7660168379+0j),(1.0037261964809276+0j),(-0.0015226529956154959+0j),(0.983244789066737+0.0034849868858790184j),(1.0231005032831273-0.0060663359547859785j)
(251188.6431509582+0j),(1.0043939044047616+0j),(-0.0027165350697699615+0j),(0.9826353251833266+0.0033039903047958046j),(1.0252806733029507-0.008797608356215158j)
(199526.2314968879+0j),(1.0051250470649575+0j),(-0.0037911848556575296+0j),(0.982073005675716+0.0030825049923763055j),(1.0275604009703654-0.011162713739747834j)
(158489.3192461114+0j),(1.0059104088293944+0j),(-0.004780738820016983+0j),(0.98155578585933+0.002833794295501137j),(1.0299226064238647-0.013259727285446733j)
(125892.5411794166+0j),(1.0067395260599448+0j),(-0.005719102838872099+0j),(0.9810754120753749+0.0025655502497833765j),(1.0323543840641585-0.015176631774573932j)
(100000+0j),(1.0076012946691704+0j),(-0.006642314249069886+0j),(0.9806196736906837+0.002278282273919425j),(1.03484533266668-0.01699454751878697j)
(79432.82347242821+0j),(1.0084847713543452+0j),(-0.007590804896882853+0j),(0.9801744331151523+0.001964434484424173j),(1.037385824897175-0.01879168383434541j)
