freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9978638561244016+0j),(0.001985522315595272+0j),(0.9892242169175618+0.0028582675911942015j),(1.006513090768282+0.0038850654856317163j)
(794328.2347242822+0j),(0.9981370526974239+0j),(0.0010905807349036133+0j),(0.988800567085357+0.0031355377162216166j),(1.0077090375113953+0.0009095203666581774j)
(630957.344480193+0j),(0.9984593409554604+0j),(0.00036991071455715996+0j),(0.9883203268795853+0.003402279480715556j),(1.0090864759097344-0.0015103343184381629j)
(501187.2336272725+0j),(0.9988210247213105+0j),(-0.00019351560038989005+0j),(0.9877979068386191+0.0036542038454874548j),(1.0106008801056852-0.0034322057922702423j)
(398107.17055349686+0j),(0.9992083493367321+0j),(-0.0006144302200403305+0j),(0.9872456994061063+0.0038950608987903573j),(1.012200630511903-0.004914076771570913j)
(316227.7660168379+0j),(0.9996055721665659+0j),(-0.000907453031970247+0j),(0.9866709749810374+0.004133719775401195j),(1.0138357452133548-0.006016740278603422j)
(251188.6431509582+0j),(0.9999969202748296+0j),(-0.0010879997156289921+0j),(0.9860751237988749+0.004380691905308158j),(1.015463585833877-0.006802534162203734j)
(199526.2314968879+0j),(1.0003680594758193+0j),(-0.0011723495854998947+0j),(0.9854545813182031+0.004645415608977417j),(1.0170514529913366-0.007332785968169667j)
(158489.3192461114+0j),(1.000706985486498+0j),(-0.0011771586457006912+0j),(0.9848023794348437+0.00493488101558787j),(1.0185770081417713-0.007665247319518368j)
(125892.5411794166+0j),(1.0010043923382381+0j),(-0.0011186433136709853+0j),(0.984109621057038+0.0052535501803418275j),(1.0200274710657875-0.007852305841068205j)
(100000+0j),(1.0012536320957548+0j),(-0.0010140977810409505+0j),(0.9833667094603926+0.005601179715998095j),(1.0213980744067939-0.007941764267743222j)
(79432.82347242821+0j),(1.0014504313697217+0j),(-0.0008780673349769694+0j),(0.9825644788255515+0.005976241089184886j),(1.0226899454200404-0.007972213890579699j)
(63095.7344480193+0j),(1.0015925517448268+0j),(-0.0007254506857116412+0j),(0.9816953564038919+0.006373337310467729j),(1.02390771213778-0.007977017802135989j)
(50118.72336272724+0j),(1.0016795076997687+0j),(-0.0005715166884064838+0j),(0.9807544397350242+0.006783617197471496j),(1.0250573558302944-0.007984997897369797j)
(39810.71705534969+0j),(1.0017123251262927+0j),(-0.00042681997680978664+0j),(0.9797401556633956+0.0072011354756274255j),(1.0261447228088287-0.008016582734170781j)
(31622.776601683792+0j),(1.0016932755139267+0j),(-0.00030550579422215763+0j),(0.9786542486742825+0.007616981335995013j),(1.0271747704483576-0.008095567577569608j)
(25118.864315095827+0j),(1.0016256078288561+0j),(-0.00022068242273560074+0j),(0.9775011876607442+0.00802534078219052j),(1.028151474193022-0.008246276174103858j)
(19952.623149688792+0j),(1.0015133921271249+0j),(-0.00018586791800865248+0j),(0.9762873612917244+0.00842278774959885j),(1.0290783933488197-0.008495903255899245j)
(15848.93192461114+0j),(1.0013615424615905+0j),(-0.00021565455569553973+0j),(0.975020445440656+0.00880823659028654j),(1.0299597774976639-0.008876541354938493j)
(12589.254117941662+0j),(1.0011759446845505+0j),(-0.00032618431031652257+0j),(0.9737091270202544+0.00918316067053667j),(1.0308017197476704-0.009426239433679002j)
(10000+0j),(1.000963545940308+0j),(-0.0005355667456121431+0j),(0.9723631264008209+0.009551873790769654j),(1.0316127533955444-0.010189670353639057j)
(7943.282347242814+0j),(1.000732326760984+0j),(-0.0008643466085213919+0j),(0.9709933236619562+0.009922213576212893j),(1.0324037274427509-0.011219119892301812j)
(6309.57344480193+0j),(1.0004911585169352+0j),(-0.0013361305057949672+0j),(0.9696117487780845+0.010306690523474283j),(1.0331872909305149-0.012576292090857935j)
(5011.8723362727205+0j),(1.000249547310562+0j),(-0.0019784460708871607+0j),(0.968231151827124+0.010724051503016386j),(1.0339773335084383-0.014335041657400103j)
(3981.0717055349687+0j),(1.0000172361258943+0j),(-0.002823951054119148+0j),(0.9668639070623973+0.011200994786845882j),(1.0347884595974282-0.016585080135044207j)
(3162.2776601683795+0j),(0.9998036850268126+0j),(-0.003912193741895371+0j),(0.9655202564423807+0.011773593168471624j),(1.035635525276758-0.019436927920263643j)
(2511.8864315095802+0j),(0.9996175706826221+0j),(-0.005292148367486953+0j),(0.9642062798197873+0.012488069742904288j),(1.0365334955046315-0.02302849752762464j)
(1995.2623149688789+0j),(0.9994665458035618+0j),(-0.007025676098061201+0j),(0.9629222174681373+0.013400984116124543j),(1.0374980211281146-0.027533537343147656j)
(1584.8931924611124+0j),(0.9993575051579686+0j),(-0.009191963814630756+0j),(0.9616615973657886+0.014579427664393296j),(1.0385470255645075-0.0331720975467988j)
(1258.9254117941662+0j),(0.9992975477731539+0j),(-0.011892975349875367+0j),(0.9604110124347873+0.016102109284316237j),(1.0397035487986679-0.04022346194496472j)
(1000+0j),(0.9992958206219745+0j),(-0.015260042300596839+0j),(0.959149718554901+0.01806192083973058j),(1.0410005272932004-0.04904234407851003j)
(794.3282347242813+0j),(0.9993665758917573+0j),(-0.019461844780670028+0j),(0.9578479718731603+0.020569881803366337j),(1.0424889945920024-0.060079091296621076j)
(630.957344480193+0j),(0.9995340701036347+0j),(-0.02471407089214157+0j),(0.9564633209933185+0.023759771757495923j),(1.0442518498506417-0.07390409190643533j)
(501.187233627272+0j),(0.9998403184030785+0j),(-0.03129094668461151+0j),(0.9549345234363434+0.027792689782879645j),(1.0464257384152595-0.09123607126975294j)
(398.10717055349687+0j),(1.0003571876102704+0j),(-0.03953862991845418+0j),(0.9531728144394463+0.03286101998853587j),(1.049234361300745-0.11297375961576978j)
(316.227766016838+0j),(1.0012050072422085+0j),(-0.04989014213265438+0j),(0.9510497550621589+0.03919130986170129j),(1.0530384250521005-0.14022990370052824j)
(251.18864315095797+0j),(1.0025810271414493+0j),(-0.06288082667868965+0j),(0.948380177718073+0.047044849268540884j),(1.0584106533381648-0.17436459263862436j)
(199.5262314968879+0j),(1.0048027358388516+0j),(-0.07916166043244946+0j),(0.9448983495113066+0.0567131483482492j),(1.0662483636408444-0.21700985184933144j)
(158.48931924611125+0j),(1.0083729595766362+0j),(-0.0995041853395666+0j),(0.9402259648969827+0.0685028966419092j),(1.077939785552053-0.27006738990324763j)
(125.89254117941664+0j),(1.0140747787627857+0j),(-0.12478410938109613+0j),(0.933833063270925+0.0827013990904899j),(1.0956003924886093-0.33564372850594004j)
(100+0j),(1.0231020704642801+0j),(-0.15591912585692347+0j),(0.9249995342053768+0.09950978827372867j),(1.1223846394489083-0.4158589883350047j)
(79.43282347242804+0j),(1.0372199677569696+0j),(-0.1937193772634367+0j),(0.9127979435279312+0.11893141521155505j),(1.1628417895671652-0.5124293917376146j)
(63.09573444801929+0j),(1.0589173976497641+0j),(-0.2385905320218102+0j),(0.8961371049110926+0.1406154712844786j),(1.2231988494052508-0.625896315070049j)
(50.11872336272725+0j),(1.0914468260957182+0j),(-0.29002942130503223+0j),(0.8739179545692413+0.1636922659791717j),(1.3113001285294232-0.7544090191395804j)
(39.81071705534969+0j),(1.1385461614404928+0j),(-0.3459195981109137+0j),(0.8453277340373503+0.18669522632410074j),(1.4357450422319409-0.8921668211817472j)
(31.622776601683796+0j),(1.2035727834118455+0j),(-0.4018377455901084+0j),(0.8102008285949499+0.20769908561937264j),(1.6037220187033578-1.0280906034266932j)
(25.118864315095767+0j),(1.2879364708028858+0j),(-0.4509132975710316+0j),(0.769240266594008+0.22471589052955407j),(1.8174986356820615-1.1459100660395538j)
(19.95262314968879+0j),(1.3892915960469254+0j),(-0.4849595139920869+0j),(0.7238998074171874+0.2361559238060575j),(2.0707372294875057-1.2269959465478248j)
(15.848931924611108+0j),(1.5007054505745403+0j),(-0.4970676007505049+0j),(0.6760172246321497+0.24102778414931728j),(2.3471208299684356-1.256017700140885j)
(12.589254117941664+0j),(1.6120097619780178+0j),(-0.4845462063866067+0j),(0.6275746393585716+0.2388375197884602j),(2.6234640534222056-1.2270136178362343j)
(10+0j),(1.7130885918374699+0j),(-0.45021337400338296+0j),(0.5807257266347889+0.22955983677013553j),(2.8766250625155596-1.1460267789093388j)
(7.943282347242805+0j),(1.79712600476897+0j),(-0.4010277625208967+0j),(0.5377250413776752+0.2138878861056827j),(3.0903767675027733-1.0283980906712629j)
(6.30957344480193+0j),(1.861879109383354+0j),(-0.34513868008837517+0j),(0.5004768822052577+0.1934058762274337j),(3.2584416011209116-0.8926948947437868j)
(5.011872336272715+0j),(1.9088000957638847+0j),(-0.28933933976920745+0j),(0.4699991175460642+0.1703009276465096j),(3.3830811769196685-0.7551084134288628j)
(3.981071705534969+0j),(1.9412342730206424+0j),(-0.2379866393076847+0j),(0.4462579456789694+0.14675787936361107j),(3.4714317741405325-0.6266713531428223j)
(3.1622776601683795+0j),(1.9628830740355911+0j),(-0.1931631046633633+0j),(0.42843518647452117+0.12445988210751893j),(3.532034006154012-0.513182334956377j)
(2.5118864315095766+0j),(1.9769632079911612+0j),(-0.15536668196348943+0j),(0.41536024297315255+0.1044142601347558j),(3.5726925757818884-0.416518554707828j)
(1.9952623149688788+0j),(1.9859395926437204+0j),(-0.12420248555411278+0j),(0.40585732401846963+0.08703924148460962j),(3.599619494937813-0.33617267547601865j)
(1.584893192461111+0j),(1.99156594214674+0j),(-0.09887634167413797+0j),(0.3989274540446407+0.07235214906762744j),(3.61736701445507-0.2704564249982906j)
(1.2589254117941662+0j),(1.9950340507322817+0j),(-0.07848564419810174+0j),(0.3937995630209057+0.060147045533631927j),(3.629101047778263-0.21726675978685375j)
(1+0j),(1.9971306356968392+0j),(-0.06216653146182692+0j),(0.3899120479601494+0.050120761053497935j),(3.636949557245207-0.17450447993672336j)
(0.7943282347242805+0j),(1.9983652207174052+0j),(-0.049155650969982645+0j),(0.38687014934040864+0.041948209656266944j),(3.64231033279601-0.14026912391782587j)
(0.6309573444801929+0j),(1.9990633875947452+0j),(-0.03880684495529706+0j),(0.38440241001902964+0.035321578994432036j),(3.646086496712794-0.11292772599400178j)
(0.5011872336272715+0j),(1.9994308371112262+0j),(-0.030586621231691778+0j),(0.38232465235647584+0.029967631484720272j),(3.6488541394021325-0.0911197390139292j)
(0.3981071705534969+0j),(1.9995959555282008+0j),(-0.024061225726413466+0j),(0.3805126285613507+0.025652957090981802j),(3.6509770809424618-0.07373325210000492j)
(0.31622776601683794+0j),(1.9996376535726283+0j),(-0.018881612434541156+0j),(0.3788820420750201+0.022182810786375608j),(3.652683579178296-0.059870714582944726j)
(0.2511886431509577+0j),(1.9996035123554337+0j),(-0.014769040451133551+0j),(0.37737453966936907+0.019396594972182418j),(3.65411658005256-0.0488131650636586j)
(0.1995262314968879+0j),(1.9995216252553567+0j),(-0.011502257569987654+0j),(0.3759485921172778+0.017162016676800045j),(3.65536596091278-0.03998721661012837j)
(0.1584893192461111+0j),(1.9994082957182204+0j),(-0.008906493750598163+0j),(0.3745740631412051+0.015369422706900697j),(3.6564888190807574-0.032936538144514874j)
(0.12589254117941662+0j),(1.9992729861879215+0j),(-0.006844227616966294+0j),(0.3732291295901239+0.013927056312742301j),(3.657522080690917-0.0272981918203375j)
(0.1+0j),(1.9991214650944849+0j),(-0.005207572380984912+0j),(0.37189855181897413+0.012757276197861885j),(3.6584903759203335-0.022783407113615872j)
(0.07943282347242805+0j),(1.9989577952422937+0j),(-0.003912054203629158+0j),(0.3705728103020172+0.011793585045030532j),(3.6594110498469954-0.019161948090469845j)
(0.0630957344480193+0j),(1.9987855745733945+0j),(-0.0028915254781498407+0j),(0.3692478589655531+0.010978438428828018j),(3.660297210848997-0.0162491648564487j)
(0.05011872336272714+0j),(1.9986086553566176+0j),(-0.0020939698711370256+0j),(0.3679252351633363+0.010261866330020781j),(3.661159004686693-0.01389520622752553j)
(0.039810717055349686+0j),(1.9984314299774488+0j),(-0.001478031069629184+0j),(0.3666122597379562+0.009600872794790011j),(3.6620031865374942-0.011976527437053533j)
(0.031622776601683784+0j),(1.998258732758808+0j),(-0.001010212710792323+0j),(0.3653220899080519+0.008959540869891557j),(3.6628315796156636-0.01039015022607748j)
(0.02511886431509577+0j),(1.9980954734251573+0j),(-0.0006627529255100495+0j),(0.3640734097071894+0.008309722058898069j),(3.6636395542163673-0.009050721571542488j)
(0.019952623149688792+0j),(1.997946168862422+0j),(-0.00041211866356346595+0j),(0.36288958105024477+0.007632161781617882j),(3.6644155749369185-0.007889693062836605j)
(0.01584893192461111+0j),(1.9978144877564405+0j),(-0.00023799600218569453+0j),(0.36179702095031685+0.006917947636631871j),(3.6651423285575966-0.006855623793346162j)
(0.01258925411794166+0j),(1.997702847845754+0j),(-0.0001226778065156819+0j),(0.36082232456701474+0.00616995966236838j),(3.6657995950030067-0.005914608752135571j)
(0.01+0j),(1.997612117192901+0j),(-5.0809879136973365e-05+0j),(0.35998773585832855+0.00540324945908178j),(3.666368725792511-0.005049642046419009j)
