freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.002436743638417+0j),(0.010849194686137075+0j),(0.9859400646767518+0.0035127654130311194j),(1.0186505907698933+0.03112452407211225j)
(794328.2347242822+0j),(1.0025794208820138+0j),(0.008206975862243282+0j),(0.9853998776342326+0.003816972120235065j),(1.0196181336883818+0.02261892772281264j)
(630957.344480193+0j),(1.0027562576815086+0j),(0.006057983892122332+0j),(0.9847761117800767+0.004097507792483776j),(1.0207562480796333+0.01571876451645705j)
(501187.2336272725+0j),(1.002967873032629+0j),(0.004301724330620105+0j),(0.9840862865667871+0.004337417032848102j),(1.0220412435675061+0.010122935921833224j)
(398107.17055349686+0j),(1.0032138159297563+0j),(0.002858121300273253+0j),(0.9833498789253171+0.004528199029399382j),(1.0234453787260098+0.005583336325364488j)
(316227.7660168379+0j),(1.00349318128497+0j),(0.0016629475633168187+0j),(0.9825849651338785+0.004668389781240082j),(1.0249436435680634+0.0018930210202386952j)
(251188.6431509582+0j),(1.0038050854017715+0j),(0.000664495189290898+0j),(0.9818064428557167+0.0047613714636462025j),(1.0265174414313643-0.0011202080034884232j)
(199526.2314968879+0j),(1.0041488936465528+0j),(-0.00017893913350393656+0j),(0.9810253542031991+0.0048133098083804685j),(1.0281550462784863-0.0035980119615834044j)
(158489.3192461114+0j),(1.004524257013346+0j),(-0.0009010190156433003+0j),(0.9802488088260739+0.004831360011797286j),(1.0298501147043782-0.0056555302510979j)
(125892.5411794166+0j),(1.0049310707073682+0j),(-0.0015289903026661088+0j),(0.9794804898526275+0.004822030535662157j),(1.0315998272204951-0.007385739747602828j)
(100000+0j),(1.0053694219010318+0j),(-0.002085030804791403+0j),(0.9787217817033808+0.004790083792952045j),(1.0334037547999257-0.0088639449771416j)
(79432.82347242821+0j),(1.005839527739152+0j),(-0.00258732877110731+0j),(0.9779731310905588+0.004738245101373935j),(1.03526362126509-0.010151356410781071j)
(63095.7344480193+0j),(1.00634164656609+0j),(-0.003050995067201365+0j),(0.9772350078066192+0.0046676741065412326j),(1.0371832568939412-0.011297287244764741j)
(50118.72336272724+0j),(1.0068759592118268+0j),(-0.00348883461964321+0j),(0.9765081263466805+0.004578698297660161j),(1.0391678620973144-0.012340477792587687j)
(39810.71705534969+0j),(1.0074424139146683+0j),(-0.003912052748545352+0j),(0.9757931037055515+0.004471143941826544j),(1.0412223335737916-0.013310345496118682j)
(31622.776601683792+0j),(1.008040517878084+0j),(-0.0043309541975894705+0j),(0.97509003895511+0.004344113178222106j),(1.043349154137573-0.014229076371228958j)
(25118.864315095827+0j),(1.008669091887552+0j),(-0.004755734084171255+0j),(0.9743984773221501+0.004195354591178164j),(1.0455465397928372-0.015114593107217147j)
(19952.623149688792+0j),(1.0093260892612759+0j),(-0.005197482263970983+0j),(0.9737178961469181+0.0040206908262240704j),(1.047807341216671-0.015984404155329222j)
(15848.93192461114+0j),(1.0100086485642785+0j),(-0.005669382477386239+0j),(0.9730484166177263+0.0038139689326558324j),(1.0501192138111632-0.016860143515532985j)
(12589.254117941662+0j),(1.010713504563562+0j),(-0.006187967830484051+0j),(0.9723912631147775+0.0035673731555399585j),(1.0524667208695275-0.01777213942811476j)
(10000+0j),(1.0114377091112237+0j),(-0.006774226643907773+0j),(0.9717487021608897+0.0032718414167359536j),(1.054835474506532-0.018762680430521744j)
(7943.282347242814+0j),(1.0121794444920855+0j),(-0.007454452750451358+0j),(0.9711235518681287+0.0029171683913183175j),(1.0572170299596273-0.01988661895235383j)
(6309.57344480193+0j),(1.0129386946020567+0j),(-0.008260955279309673+0j),(0.970518555858371+0.0024915526049418867j),(1.0596123390641663-0.021209448457414758j)
(5011.8723362727205+0j),(1.0137176640073926+0j),(-0.009232872321635454+0j),(0.9699358819301124+0.0019806593628213204j),(1.0620322446200325-0.022804663126435608j)
(3981.0717055349687+0j),(1.0145209859738245+0j),(-0.0104173571888928+0j),(0.9693768735517767+0.0013662922059252992j),(1.0644952592930401-0.02475283410939396j)
(3162.2776601683795+0j),(1.0153558821648425+0j),(-0.01187137514023848+0j),(0.9688421123874098+0.0006247444704088824j),(1.0670244056709828-0.027143975551495943j)
(2511.8864315095802+0j),(1.0162325402529633+0j),(-0.013664276769724074+0j),(0.9683318409925221-0.00027507999298194885j),(1.0696453423303918-0.030083213394964847j)
(1995.2623149688789+0j),(1.0171650490804407+0j),(-0.015881209885935103+0j),(0.9678467403568451-0.0013737020478740963j),(1.0723873011633187-0.033698500024247784j)
(1584.8931924611124+0j),(1.0181732428977976+0j),(-0.018627306781168453+0j),(0.9673889451694192-0.0027232211892772745j),(1.0752871592361801-0.038148844721308306j)
(1258.9254117941662+0j),(1.0192857847427084+0j),(-0.02203252057399122+0j),(0.9669631394346865-0.004389751200056288j),(1.078396218616792-0.043632187478910026j)
(1000+0j),(1.0205448605507066+0j),(-0.02625697967136959+0j),(0.9665777634700804-0.0064565923809721815j),(1.0817894692671683-0.050392809132331434j)
(794.3282347242813+0j),(1.0220130398872227+0j),(-0.03149668779756453+0j),(0.9662468283296742-0.00902867572940718j),(1.0855780160679742-0.05872838204430056j)
(630.957344480193+0j),(1.0237831733881957+0j),(-0.03798918476193633+0j),(0.9659933920492456-0.012238553772817174j),(1.0899262382784773-0.06899592509536628j)
(501.187233627272+0j),(1.0259925412600885+0j),(-0.04601825560788593+0j),(0.9658560763860536-0.01625356193255609j),(1.0950753936540332-0.08161439111086144j)
(398.10717055349687+0j),(1.0288426948731952+0j),(-0.055915855540085074+0j),(0.965900009615924-0.02128314544483639j),(1.101374643743678-0.09706011817735713j)
(316.227766016838+0j),(1.0326262984276695+0j),(-0.06805796603342297+0j),(0.9662336387582026-0.027584817081875494j),(1.1093191482592688-0.11584991254342962j)
(251.18864315095797+0j),(1.0377612623083015+0j),(-0.0828490593515681+0j),(0.9670332899084302-0.03546627256407797j),(1.1195926447729656-0.13850500590868003j)
(199.5262314968879+0j),(1.0448296960339414+0j),(-0.10068760265427545+0j),(0.9685776474609576-0.04527886656129135j),(1.133107758913046-0.1654880599210048j)
(158.48931924611125+0j),(1.0546138032351478+0j),(-0.12190387170351004+0j),(0.9712926760346074-0.057393438970719045j),(1.151030798885566-0.19710671746559322j)
(125.89254117941664+0j),(1.068112820618754+0j),(-0.14666390815350655+0j),(0.97580108432513-0.07214487454126603j),(1.1747704226913622-0.23338359052463642j)
(100+0j),(1.0865170016838044+0j),(-0.1748429750580974+0j),(0.9829572781521899-0.08973168405013107j),(1.2059048644037338-0.27390557418038297j)
(79.43282347242804+0j),(1.1111128180558347+0j),(-0.205889770685332+0j),(0.9938324259532093-0.11006960567494575j),(1.2460263904605997-0.31768469419892403j)
(63.09573444801929+0j),(1.1431063495528435+0j),(-0.2387237925996191+0j),(1.0096081814417448-0.13262844605148205j),(1.2965014200201008-0.3630814568694008j)
(50.11872336272725+0j),(1.183382020512637+0j),(-0.27171897226999264+0j),(1.0313601864996704-0.15631801804079554j),(1.3581806259692024-0.4078449922844103j)
(39.81071705534969+0j),(1.2322500272636994+0j),(-0.30281262551239774+0j),(1.0597669106174301-0.17950188734839603j),(1.4311292071927098-0.44929834445189687j)
(31.622776601683796+0j),(1.2892560628591512+0j),(-0.3297399863075987+0j),(1.0948358836614194-0.2001812176291813j),(1.514457666386063-0.4846486198753305j)
(25.118864315095767+0j),(1.353116732068703+0j),(-0.3503496127348211+0j),(1.1357529914165878-0.21631773701407436j),(1.6063084619679113-0.5113577309634413j)
(19.95262314968879+0j),(1.4218082724530177+0j),(-0.3629262582918106+0j),(1.1809168200061846-0.2262030502036279j),(1.704009967243264-0.527491002007103j)
(15.848931924611108+0j),(1.4927922961100095+0j),(-0.36644589208212347+0j),(1.2281508716621403-0.22876808813948252j),(1.8043654816638703-0.5319685177468542j)
(12.589254117941664+0j),(1.5633272386647135+0j),(-0.3607091840656444+0j),(1.2750325368841684-0.22375524744021558j),(1.9040123390080457-0.5246728790870467j)
(10+0j),(1.6307981792669497+0j),(-0.3463342770851633+0j),(1.3192533140157843-0.21172211031050078j),(1.999776510127913-0.5064091717870141j)
(7.943282347242805+0j),(1.6930021527590908+0j),(-0.3246235489971594+0j),(1.358926703644635-0.19389242244786387j),(2.088966195210959-0.4787477845313991j)
(6.30957344480193+0j),(1.7483446559153433+0j),(-0.29734247130963065+0j),(1.3927852692796152-0.17190676010130584j),(2.169575842865415-0.44379136011955733j)
(5.011872336272715+0j),(1.7959264379554252+0j),(-0.26645879243062015+0j),(1.4202467463533002-0.14753928356327228j),(2.240388281157382-0.40390293079170886j)
(3.981071705534969+0j),(1.8355215430703522+0j),(-0.23388993616708662+0j),(1.441360974037472-0.12243740070160727j),(2.300969856765523-0.361432551727928j)
(3.1622776601683795+0j),(1.8674658941534097+0j),(-0.201298993949031+0j),(1.4566651477373422-0.09792466922722565j),(2.3515675267508884-0.3184837372581266j)
(2.5118864315095766+0j),(1.8924895215711723+0j),(-0.1699662762215271+0j),(1.466984803019704-0.07489461520419202j),(2.392937266701135-0.2767538920706801j)
(1.9952623149688788+0j),(1.9115323907733264+0j),(-0.14074509483052655+0j),(1.4732290329941995-0.05380563878161947j),(2.426145194686292-0.23746283239539728j)
(1.584893192461111+0j),(1.9255806831202387+0j),(-0.1140909552479211+0j),(1.4762285546168012-0.03475918450538308j),(2.4523805319144167-0.20136229733137057j)
(1.2589254117941662+0j),(1.9355475577493708+0j),(-0.09013907643495928+0j),(1.4766442581488146-0.017619796129984523j),(2.472808716796779-0.1688048425771027j)
(1+0j),(1.9422052615513246+0j),(-0.0688011357159985+0j),(1.4749432698738032-0.0021336075142338313j),(2.4884783442256837-0.13984292067870158j)
(0.7943282347242805+0j),(1.9461613626158842+0j),(-0.049857905349111276+0j),(1.4714194390180906+0.011980940903401618j),(2.5002792733906687-0.11432960178883222j)
(0.6309573444801929+0j),(1.94786521620754+0j),(-0.03303487968474067+0j),(1.4662328780327578+0.02497582556310705j),(2.5089368979010986-0.09200220170996916j)
(0.5011872336272715+0j),(1.9476310915335233+0j),(-0.01805749297483058+0j),(1.4594514862899264+0.03704298991160911j),(2.515024864793686-0.07254366423586803j)
(0.3981071705534969+0j),(1.945668459355057+0j),(-0.0046881262032020575+0j),(1.4510869904661352+0.04830072085584702j),(2.518984142936941-0.055626040110328207j)
(0.31622776601683794+0j),(1.9421144415854914+0j),(0.007251322077480464+0j),(1.4411250085856873+0.058788674250931386j),(2.5211441343774386-0.04094272031728541j)
(0.2511886431509577+0j),(1.937066348756235+0j),(0.017868464617215273+0j),(1.4295520559326407+0.06846760360465648j),(2.5217467514192036-0.028233338347962187j)
(0.1995262314968879+0j),(1.9306130942324127+0j),(0.02719981980097182+0j),(1.4163821577524867+0.0772240612286929j),(2.520975386250731-0.017300814600437225j)
(0.1584893192461111+0j),(1.922863682201169+0j),(0.03522025938601593+0j),(1.4016832922401163+0.08488255371687167j),(2.518988046335766-0.008017024420878205j)
(0.12589254117941662+0j),(1.9139699226255207+0j),(0.04186192113547692+0j),(1.385600961169112+0.09122786047592385j),(2.51594988704096-0.00031400226444398485j)
(0.1+0j),(1.9041399120403346+0j),(0.04704062145965594+0j),(1.3683730520394195+0.09603850127036885j),(2.5120578923768684+0.00583872367731665j)
(0.07943282347242805+0j),(1.8936393411281311+0j),(0.050685782068438004+0j),(1.3503282659541032+0.0991273611592159j),(2.5075515143464076+0.010465399473465739j)
(0.0630957344480193+0j),(1.8827797891794136+0j),(0.052768169346616864+0j),(1.3318638810839611+0.10037868589434125j),(2.5027070339554536+0.013616049356586668j)
(0.05011872336272714+0j),(1.8718964170766204+0j),(0.05331962816178237+0j),(1.3134082649937024+0.0997687395771511j),(2.497817505768743+0.015391770327663548j)
(0.039810717055349686+0j),(1.861320348333281+0j),(0.052441112359549485+0j),(1.29538190289073+0.09736487430447087j),(2.493162790909265+0.015957643012927555j)
(0.031622776601683784+0j),(1.8513519441262725+0j),(0.050298812673515186+0j),(1.278169852312307+0.09330910623789399j),(2.4889761946481235+0.015539552400625533j)
(0.02511886431509577+0j),(1.8422397929891978+0j),(0.04711131311256117+0j),(1.2621099889967171+0.08779844160701414j),(2.4854161874590623+0.0144042795114624j)
(0.019952623149688792+0j),(1.8341674691155159+0j),(0.04313217924470325+0j),(1.247492156255602+0.0810727651570207j),(2.4825518922735372+0.012827266302181521j)
(0.01584893192461111+0j),(1.827247298730134+0j),(0.03863183378937297+0j),(1.234557125473333+0.07341457135161844j),(2.4803673087706937+0.011057528948725977j)
(0.01258925411794166+0j),(1.8215188670411548+0j),(0.03388032133698138+0j),(1.2234835751219266+0.06515430899342967j),(2.4787823180589257+0.009290611146618149j)
(0.01+0j),(1.816950868052741+0j),(0.029130173951448464+0j),(1.2143600808418316+0.05666563132827381j),(2.477682308626136+0.0076566403527293546j)
