freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0060150433307946+0j),(0.001948079032926498+0j),(0.9934111487990225+0.003312096642384547j),(1.0187807619072042+0.0022447755710342824j)
(794328.2347242822+0j),(1.0060386491601678+0j),(0.0015043030542084934+0j),(0.9928619496753678+0.0037425689045979984j),(1.0194065034329347+0.0005602961177358029j)
(630957.344480193+0j),(1.0060625783255694+0j),(0.0011523374710292222+0j),(0.992215335275738+0.004143721620334502j),(1.0201292376693698-0.0008294406301451167j)
(501187.2336272725+0j),(1.0060836315544617+0j),(0.0008735162331040909+0j),(0.9914857146804962+0.004498020686743721j),(1.0209261595934314-0.0019607354271515987j)
(398107.17055349686+0j),(1.0060983079866284+0j),(0.0006511262291418419+0j),(0.990691049197806+0.004795110515046206j),(1.0217711487629402-0.0028703825418134273j)
(316227.7660168379+0j),(1.0061035922108033+0j),(0.00046944325242318175+0j),(0.9898491148378471+0.005031241486371517j),(1.0226398500784264-0.0035971271136961322j)
(251188.6431509582+0j),(1.0060977459598142+0j),(0.00031332718242695653+0j),(0.9889751759514422+0.005207188355055364j),(1.0235131524197596-0.004180880993466866j)
(199526.2314968879+0j),(1.0060808852525274+0j),(0.00016827652579588502+0j),(0.9880812979056928+0.005325847897502709j),(1.0243789698614478-0.004660962502003445j)
(158489.3192461114+0j),(1.0060551905553412+0j),(2.0751090917247314e-05+0j),(0.9871768536883815+0.005390420920081621j),(1.0252325635423687-0.00507406154807272j)
(125892.5411794166+0j),(1.006024733546955+0j),(-0.0001414893510942533+0j),(0.9862695463840061+0.005403520795396466j),(1.0260755461499589-0.005452439082587641j)
(100000+0j),(1.0059950341432877+0j),(-0.00032922760918833993+0j),(0.9853662808958064+0.00536713474535698j),(1.026913873141456-0.005823014023581018j)
(79432.82347242821+0j),(1.0059725108428224+0j),(-0.000551856572936882+0j),(0.9844734086813107+0.005283055252635843j),(1.0277555453950167-0.006207668433323831j)
(63095.7344480193+0j),(1.0059639565179164+0j),(-0.0008177166803052829+0j),(0.983596297624104+0.005153021937535293j),(1.028608902363633-0.006624767442502116j)
(50118.72336272724+0j),(1.0059761215991487+0j),(-0.001134589584796394+0j),(0.9827387064741494+0.004978267676955428j),(1.0294819837632854-0.007090967607368484j)
(39810.71705534969+0j),(1.0060154567191149+0j),(-0.0015103656220638688+0j),(0.98190264505568+0.00475831242658832j),(1.0303827492885156-0.007622729152369564j)
(31622.776601683792+0j),(1.0060880376063028+0j),(-0.0019537876659148816+0j),(0.9810890666964441+0.0044897559032102945j),(1.0313194866538473-0.008237194673898853j)
(25118.864315095827+0j),(1.0061996468849936+0j),(-0.0024751860438693265+0j),(0.9802992069818349+0.004165625289223771j),(1.0323008215427503-0.008952627604870703j)
(19952.623149688792+0j),(1.0063559487333662+0j),(-0.0030872359436138726+0j),(0.9795360415507457+0.0037755813349158035j),(1.0333352703125642-0.009789351910429274j)
(15848.93192461114+0j),(1.0065627043268117+0j),(-0.0038057286311030565+0j),(0.9788052043261372+0.003306911185971345j),(1.0344308316296142-0.010771268956787358j)
(12589.254117941662+0j),(1.0068260492129213+0j),(-0.004650514247589454+0j),(0.9781148345238002+0.0027457252939415283j),(1.0355952598786-0.011928192836878074j)
(10000+0j),(1.0071529510029993+0j),(-0.005646630334465433+0j),(0.9774744040810801+0.002077523632841589j),(1.0368373181355681-0.013298131274010246j)
(7943.282347242814+0j),(1.0075520061719878+0j),(-0.006825606684742873+0j),(0.9768933397491273+0.0012862935045673336j),(1.038168818900161-0.01492921443118134j)
(6309.57344480193+0j),(1.0080346625284493+0j),(-0.00822675795148494+0j),(0.9763804867195944+0.0003524850184648362j),(1.0396069872256157-0.016880866350157297j)
(5011.8723362727205+0j),(1.0086168147381587+0j),(-0.009898278110081376+0j),(0.9759449349616793-0.0007492852930323503j),(1.0411766924115091-0.019224495515883157j)
(3981.0717055349687+0j),(1.0093206139345403+0j),(-0.011898025413354423+0j),(0.9755979459699116-0.0020519154711602624j),(1.0429123449993418-0.022044029620611867j)
(3162.2776601683795+0j),(1.0101763075506685+0j),(-0.014294006274301285+0j),(0.9753552633640046-0.003596500959437081j),(1.0448596597256954-0.025436739449468053j)
(2511.8864315095802+0j),(1.0112239730658807+0j),(-0.017164674896229214+0j),(0.9752391587907262-0.005432215983181705j),(1.0470777355515182-0.029514382817531j)
(1995.2623149688789+0j),(1.012515108168116+0j),(-0.020599225101258972+0j),(0.9752799554600464-0.007615869352911358j),(1.049641695065303-0.03440430672609682j)
(1584.8931924611124+0j),(1.0141141567915986+0j),(-0.02469804914132226+0j),(0.975517124807839-0.010211507005299112j),(1.0526456519391854-0.040250143969909044j)
