freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0004622604015365+0j),(0.001113084433279887+0j),(0.995135366181125+0.0028356663218557397j),(1.0052755459899292+0.0002699276869974868j)
(794328.2347242822+0j),(1.0005595170430348+0j),(0.0007631660070526511+0j),(0.9947047145050264+0.0031401768008931423j),(1.006021958341098-0.0010369308009663867j)
(630957.344480193+0j),(1.0006663575190688+0j),(0.000498013636896745+0j),(0.9942091738153248+0.0034340146663739994j),(1.0068529884144017-0.0020798485134934583j)
(501187.2336272725+0j),(1.000775406020918+0j),(0.00030751941655048765+0j),(0.9936595436893234+0.003710495893125663j),(1.0077353894237646-0.002886416618816939j)
(398107.17055349686+0j),(1.0008780737673553+0j),(0.00018132399380422012+0j),(0.9930648767391876+0.003968594006363359j),(1.008637286981102-0.003489809485834855j)
(316227.7660168379+0j),(1.0009659266196054+0j),(0.00010796195976316749+0j),(0.9924304263592885+0.0042097833718072976j),(1.0095328435486495-0.003926374301898985j)
(251188.6431509582+0j),(1.001031980061726+0j),(7.47061674564924e-05+0j),(0.9917581653810513+0.0044348529524677344j),(1.0104035231322601-0.004232605937234945j)
(199526.2314968879+0j),(1.0010717257551467+0j),(6.79447439613602e-05+0j),(0.9910489128193157+0.00464214016262241j),(1.0112375299417322-0.0044433142242176855j)
(158489.3192461114+0j),(1.0010837736296911+0j),(7.399091550136275e-05+0j),(0.9903046443752112+0.004827831127220598j),(1.0120290413825401-0.004590759723334045j)
(125892.5411794166+0j),(1.001070031176451+0j),(8.067855214509588e-05+0j),(0.9895299341473698+0.00498795340411123j),(1.0127778013029178-0.004704048271657352j)
(100000+0j),(1.0010353733425372+0j),(7.54523954547256e-05+0j),(0.988732142904882+0.005117666365025733j),(1.0134886842566544-0.00481081042274171j)
(79432.82347242821+0j),(1.0009868159878164+0j),(5.119772886225533e-05+0j),(0.9879205739762319+0.00521712136836178j),(1.0141706175504879-0.004931402755230314j)
(63095.7344480193+0j),(1.0009323066310505+0j),(2.3120867027936e-06+0j),(0.9871051626639806+0.005288192702056601j),(1.0148346669542978-0.005082692665524238j)
(50118.72336272724+0j),(1.0008793694191194+0j),(-7.55710464696051e-05+0j),(0.9862952433881736+0.005334287241487444j),(1.0154917047048662-0.005277957173615431j)
(39810.71705534969+0j),(1.0008339221048494+0j),(-0.00017904609828981577+0j),(0.9854986166506791+0.00536645843886905j),(1.0161504439670068-0.0055218455088554864j)
(31622.776601683792+0j),(1.0007995458721182+0j),(-0.00030949727340618825+0j),(0.9847208257898967+0.005393422116568502j),(1.0168164749444508-0.0058239676896126025j)
(25118.864315095827+0j),(1.0007773262365616+0j),(-0.0004669858909580741+0j),(0.9839645596983958+0.005427468097294323j),(1.017492368296386-0.006194671085677369j)
(19952.623149688792+0j),(1.0007661792055187+0j),(-0.0006535620287513101+0j),(0.9832293289696344+0.0054817811638575974j),(1.0181784032953363-0.006647971254298549j)
(15848.93192461114+0j),(1.000763444061536+0j),(-0.0008741276074034857+0j),(0.9825116293660591+0.00556933242168082j),(1.0188734257762828-0.007203272566447283j)
(12589.254117941662+0j),(1.0007655223621648+0j),(-0.0011372117326793499+0j),(0.9818055796953831+0.005702361593859779j),(1.0195756105640814-0.007886740266226723j)
(10000+0j),(1.0007684432424335+0j),(-0.0014556080183644393+0j),(0.981103789891188+0.005892170555349443j),(1.0202831100280922-0.008732745817503593j)
(7943.282347242814+0j),(1.0007683470778392+0j),(-0.001847051683668167+0j),(0.9803982152761909+0.006149366932443636j),(1.0209945969757577-0.009785498809140352j)
(6309.57344480193+0j),(1.0007619245369097+0j),(-0.0023350068020908123+0j),(0.9796809025115851+0.006484414767528817j),(1.02170967849129-0.01110101458889775j)
(5011.8723362727205+0j),(1.000746825821264+0j),(-0.0029496084899310613+0j),(0.9789446695095576+0.006908438917835013j),(1.022429146528675-0.01274962263925297j)
(3981.0717055349687+0j),(1.0007220289284704+0j),(-0.003728825693814368+0j),(0.9781837700859946+0.0074343794937853265j),(1.0231550895110542-0.014819323439401837j)
(3162.2776601683795+0j),(1.0006881697290602+0j),(-0.004719948098882865+0j),(0.9773944260990072+0.008078685885839246j),(1.0238910619663768-0.017420364934648234j)
(2511.8864315095802+0j),(1.0006478707358077+0j),(-0.0059815170429392585+0j),(0.9765749276130484+0.008863603581456122j),(1.0246426929120829-0.02069130008884788j)
(1995.2623149688789+0j),(1.0006061190991131+0j),(-0.0075858197260748805+0j),(0.9757250250521982+0.009819886937138837j),(1.0254191189546615-0.02480657846729814j)
(1584.8931924611124+0j),(1.0005707382660503+0j),(-0.009622100909800244+0j),(0.9748445107004424+0.010989679929411689j),(1.0262354505045481-0.02998568324064851j)
(1258.9254117941662+0j),(1.0005530279248234+0j),(-0.012200741992229506+0j),(0.9739310134954567+0.012429369909530946j),(1.0271163627913757-0.03650404457531188j)
(1000+0j),(1.0005687802161014+0j),(-0.015458775530865809+0j),(0.9729770506338655+0.014212334261682032j),(1.0281010829984905-0.04470632702790517j)
(794.3282347242813+0j),(1.0006401320380403+0j),(-0.019567164613736365+0j),(0.9719662848668138+0.01643159592778625j),(1.0292505684926767-0.05502297466229591j)
(630.957344480193+0j),(1.0007990404741978+0j),(-0.02474022945273717+0j),(0.9708687407823371+0.019202400276200446j),(1.0306585003873678-0.06799096204662362j)
(501.187233627272+0j),(1.0010935366811526+0j),(-0.03124745775581864+0j),(0.9696345155099168+0.0226645908895656j),(1.03246881156811-0.0842794199225612j)
(398.10717055349687+0j),(1.001598377732911+0j),(-0.039427731226792655+0j),(0.9681852920297808+0.026984407089600412j),(1.0349038271488051-0.10472013655751228j)
(316.227766016838+0j),(1.0024324429717175+0j),(-0.04970567728767+0j),(0.96640269662258+0.03235486188881178j),(1.038308931648551-0.13034173734971255j)
(251.18864315095797+0j),(1.0037864092212263+0j),(-0.06260913085719637+0j),(0.9641123271070511+0.038993009060633334j),(1.0432223422683502-0.16240396222871312j)
(199.5262314968879+0j),(1.005965952121604+0j),(-0.07878499531591274+0j),(0.9610624002388806+0.04713095340760429j),(1.0504819458162815-0.2024235385318553j)
(158.48931924611125+0j),(1.0094576912151012+0j),(-0.09900720567903219+0j),(0.9568970381439609+0.05699521359545177j),(1.0613841146402356-0.2521736673026681j)
(125.89254117941664+0j),(1.015026366637367+0j),(-0.12416371043290271+0j),(0.9511273957751702+0.06876629829663744j),(1.077909096902301-0.3136227742400972j)
(100+0j),(1.02384976985014+0j),(-0.15519766885671177+0j),(0.9431109516676318+0.08250834328268297j),(1.1030170984598893-0.3887520931466813j)
(79.43282347242804+0j),(1.0376868281481348+0j),(-0.1929603546645655+0j),(0.9320621575113662+0.09806166849960027j),(1.1409841598467811-0.47915771804014184j)
(63.09573444801929+0j),(1.0590424039605166+0j),(-0.23791324674531358+0j),(0.9171341426610464+0.11490836551418063j),(1.1976652961842083-0.5853178942088444j)
(50.11872336272725+0j),(1.091224018324677+0j),(-0.28961347943419635+0j),(0.8976155795010211+0.13206356739546327j),(1.280427414626675-0.7054409888570339j)
(39.81071705534969+0j),(1.138078795147233+0j),(-0.3459806469568671+0j),(0.8732415942100284+0.14810529662652994j),(1.3973196748648262-0.8339996212409263j)
(31.622776601683796+0j),(1.2031190656398574+0j),(-0.4025513290008892+0j),(0.8444892068116797+0.16146748645561468j),(1.5550120470415063-0.9604946555391992j)
