freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.005082001451047+0j),(0.0020715492039023865+0j),(0.99638423725922+0.0016803539132770376j),(1.0136879450662497+0.005502368836420942j)
(794328.2347242822+0j),(1.0054082906347201+0j),(0.0007231085554357955+0j),(0.9960630554169697+0.0017911498695129583j),(1.01482617891314+0.001858641351667239j)
(630957.344480193+0j),(1.0058062542445574+0j),(-0.00045528847051907713+0j),(0.995704280643328+0.0018589798364545618j),(1.0161544625589267-0.0012121558130042901j)
(501187.2336272725+0j),(1.0062733250618179+0j),(-0.0014967059316288607+0j),(0.9953234463286413+0.001874709963441597j),(1.0176413917803053-0.0038002815384029645j)
(398107.17055349686+0j),(1.0068036833827123+0j),(-0.002429917637327257+0j),(0.9949357600353482+0.001835471479928368j),(1.0192509550216848-0.0059909356377419775j)
(316227.7660168379+0j),(1.0073899127731598+0j),(-0.0032821915668069168+0j),(0.9945530894278681+0.0017426008775435048j),(1.0209502413447054-0.007867530770965922j)
(251188.6431509582+0j),(1.0080247257722725+0j),(-0.004081073794028265+0j),(0.9941827559825036+0.0015985085718141084j),(1.022714285617553-0.009511585131193509j)
(199526.2314968879+0j),(1.0087026011821256+0j),(-0.004855420025356169+0j),(0.993828084322636+0.0014038063275401444j),(1.0245283711783413-0.011001606657496043j)
(158489.3192461114+0j),(1.009421271270096+0j),(-0.005635807727410029+0j),(0.9934900647384172+0.0011553338666439963j),(1.0263887425451697-0.012411869940426363j)
(125892.5411794166+0j),(1.0101829650080612+0j),(-0.0064544368181760365+0j),(0.9931693446966297+0.000845248460733673j),(1.0283022596769342-0.013811345935733759j)
(100000+0j),(1.0109953067695243+0j),(-0.007344631443263053+0j),(0.9928680188333115+0.000460995986139878j),(1.0302852355966485-0.015262945912450327j)
(79432.82347242821+0j),(1.0118718462778107+0j),(-0.008340135402196604+0j),(0.9925911869938275-1.43911854793255e-05j),(1.0323619353672195-0.01682358782046888j)
(63095.7344480193+0j),(1.0128322805726384+0j),(-0.009474354300653253+0j),(0.9923485458819186-0.0006017824569367064j),(1.0345633743769083-0.018544832751397608j)
(50118.72336272724+0j),(1.013902437385444+0j),(-0.010779616175242559+0j),(0.9921559709946567-0.001324632790889849j),(1.036926672542841-0.020473557072539034j)
