freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9946738089299649+0j),(0.0011123681616021564+0j),(0.9826963220109871+0.002350873741939781j),(1.00695534565561+0.0015712257701507738j)
(794328.2347242822+0j),(0.994769295937268+0j),(0.00038780409059294043+0j),(0.9822584762910577+0.00256785043433285j),(1.007700315902859-0.0005926766369075322j)
(630957.344480193+0j),(0.9948890237708672+0j),(-0.00028102595534048203+0j),(0.9817470210216181+0.0027355011906494814j),(1.008570965963497-0.002479838246754768j)
(501187.2336272725+0j),(0.9950359283922626+0j),(-0.0009213537938033413+0j),(0.981177719612238+0.002831945423396171j),(1.0095483395949174-0.004144243737041326j)
(398107.17055349686+0j),(0.9952141540077493+0j),(-0.0015583605316673006+0j),(0.9805711465103694+0.0028410568871337733j),(1.0106131097491433-0.005641720252650013j)
(316227.7660168379+0j),(0.9954297683446082+0j),(-0.0022155986326989805+0j),(0.9799496654806934+0.0027527283028524353j),(1.0117518303861632-0.0070298331475660645j)
(251188.6431509582+0j),(0.9956909549109424+0j),(-0.002914975440896778+0j),(0.9793351187198344+0.0025618739180421134j),(1.012960026963199-0.008365420517379452j)
(199526.2314968879+0j),(0.99600757772488+0j),(-0.003676691273348355+0j),(0.9787473973831947+0.002266912158970527j),(1.0142418835559124-0.009701404856844722j)
(158489.3192461114+0j),(0.9963902822910703+0j),(-0.00451954642251812+0j),(0.9782036401285527+0.001868339838451039j),(1.0156075866499161-0.011085188802111002j)
(125892.5411794166+0j),(0.9968494243335817+0j),(-0.005461859431389169+0j),(0.977717767246296+0.0013672848673115076j),(1.0170697977114576-0.012559486865587279j)
(100000+0j),(0.9973941214250532+0j),(-0.006523004069057852+0j),(0.977300199316365+0.0007641040542055221j),(1.018640617786781-0.014165033376690655j)
(79432.82347242821+0j),(0.9980316908190645+0j),(-0.007725572023909706+0j),(0.9769577088958185+5.679539367853515e-05j),(1.0203299969166735-0.015944903436187423j)
(63095.7344480193+0j),(0.9987677037987637+0j),(-0.009098032171903591+0j),(0.9766934571386301-0.0007608236329051314j),(1.0221459162927828-0.01794932824393669j)
(50118.72336272724+0j),(0.9996068381186738+0j),(-0.010677689887320905+0j),(0.9765074580678511-0.001701349135573248j),(1.0240961099046326-0.020240311719851j)
(39810.71705534969+0j),(1.0005546220173447+0j),(-0.01251368180237777+0j),(0.9763977637532049-0.0027862227027842783j),(1.026190899769958-0.022895732832167004j)
(31622.776601683792+0j),(1.001620034863028+0j),(-0.014669718780457523+0j),(0.9763624461755179-0.004048007926939814j),(1.0284468722754612-0.02601292329966979j)
(25118.864315095827+0j),(1.0028188047392792+0j),(-0.017226352032343906+0j),(0.9764022166678036-0.005532223418899503j),(1.0308913167869214-0.029711689484924177j)
(19952.623149688792+0j),(1.0041771788687262+0j),(-0.020282655950251728+0j),(0.9765234138143676-0.007298564944024302j),(1.033567353073028-0.0341366712390471j)
(15848.93192461114+0j),(1.0057359722095798+0j),(-0.02395736267691377+0j),(0.9767410406891559-0.009421536978963833j),(1.0365395933397896-0.03945892730215419j)
(12589.254117941662+0j),(1.0075548237960736+0j),(-0.028389573338571762+0j),(0.9770816106238615-0.011990729315925883j),(1.0399002195762383-0.04587675624714059j)
(10000+0j),(1.0097167665277278+0j),(-0.03373916646985+0j),(0.977585824995127-0.01511110703434396j),(1.0437754548900111-0.05361576430249873j)
(7943.282347242814+0j),(1.0123333786453452+0j),(-0.04018690802375872+0j),(0.9783114036069073-0.018903590082132018j),(1.0483324816211774-0.06292821011255766j)
(6309.57344480193+0j),(1.0155509043277737+0j),(-0.04793409170295132+0j),(0.9793365975480178-0.02350598270245108j),(1.0537870882583524-0.07409173289854988j)
(5011.8723362727205+0j),(1.0195578384842838+0j),(-0.057201311733648716+0j),(0.9807650463998401-0.029074020356150563j),(1.0604128672228403-0.08740742517592673j)
(3981.0717055349687+0j),(1.0245946108827975+0j),(-0.06822562110807642+0j),(0.9827327071848295-0.03578196810745895j),(1.068553413305798-0.10319645071835307j)
(3162.2776601683795+0j),(1.0309660966163825+0j),(-0.08125467402689539+0j),(0.9854176579408817-0.0438217798495695j),(1.0786391191219251-0.1217928940786461j)
(2511.8864315095802+0j),(1.0390573760228623+0j),(-0.09653536902556742+0j),(0.9890536307354689-0.05339908697967419j),(1.091209213613159-0.14352860440156165j)
(1995.2623149688789+0j),(1.0493519497592072+0j),(-0.11429324379766542+0j),(0.9939476920282763-0.0647230455059584j),(1.1069372260844634-0.16870411501698326j)
(1584.8931924611124+0j),(1.0624491791063615+0j),(-0.13469813452852805+0j),(1.0005010616643892-0.07798572007060375j),(1.1266539028878462-0.19753937365477353j)
(1258.9254117941662+0j),(1.079074282582322+0j),(-0.15781231038628984+0j),(1.009229408545666-0.09332570225586609j),(1.1513564755801962-0.23010066020960984j)
(1000+0j),(1.1000704821088194+0j),(-0.18352022396475354+0j),(1.0207745991020616-0.11077080577713944j),(1.1821895947633028-0.26620663336832573j)
(794.3282347242813+0j),(1.126360045283887+0j),(-0.21144486325665843+0j),(1.035893661923194-0.13015809088525288j),(1.2203841125443093-0.30532521761797626j)
(630.957344480193+0j),(1.1588611845415386+0j),(-0.24086470215036282+0j),(1.055405316383551-0.15103924384863043j),(1.2671455410874535-0.34648052699902304j)
(501.187233627272+0j),(1.1983542189858294+0j),(-0.2706557674124993+0j),(1.080076380082314-0.17259577299620094j),(1.323492178910315-0.38819340496553173j)
(398.10717055349687+0j),(1.2453049671592589+0j),(-0.29929042473412437+0j),(1.1104464627008392-0.19360478597618241j),(1.3900521846418719-0.42848124523138564j)
(316.227766016838+0j),(1.299673336047117+0j),(-0.3249217686118779+0j),(1.1466190221344144-0.21249951432861625j),(1.466840485132989-0.46494291402385235j)
(251.18864315095797+0j),(1.3607531743555872+0j),(-0.34556667143154873+0j),(1.1880778427117238-0.2275487253190414j),(1.5530519314123397-0.4949501739985006j)
(199.5262314968879+0j),(1.4270973716544006+0j),(-0.35937381049257155+0j),(1.2336010607874859-0.237138044385901j),(1.6469257199160001-0.5159523749623417j)
(158.48931924611125+0j),(1.4965740198857187+0j),(-0.36493195008103435+0j),(1.2813278552408436-0.24009172814465257j),(1.745750185406556-0.5258687274196391j)
(125.89254117941664+0j),(1.5665728213954149+0j),(-0.361547757596086+0j),(1.3289907557882872-0.23594596960065184j),(1.8460673864879995-0.5234920285451924j)
(100+0j),(1.6343383615489269+0j),(-0.3494131927646044+0j),(1.374273253807492-0.2250845881232883j),(1.94408298030825-0.5087828237424379j)
(79.43282347242804+0j),(1.6973599105495385+0j),(-0.3296015759303545+0j),(1.41520194795758-0.20867926704490355j),(2.0361990423546237-0.48293814939663515j)
(63.09573444801929+0j),(1.7537178221375465+0j),(-0.3038805212215785+0j),(1.450455700033675-0.18843996105597727j),(2.119521790700482-0.44819415103802873j)
(50.11872336272725+0j),(1.8022945793700433+0j),(-0.2743913625776957+0j),(1.4794973257314836-0.1662560837938377j),(2.1922042983320384-0.4074226464086105j)
(39.81071705534969+0j),(1.8428048030000825+0j),(-0.24328860205684957+0j),(1.5025062649325371-0.14385043294211736j),(2.253552055035403-0.3636436221075964j)
(31.622776601683796+0j),(1.8756612365449252+0j),(-0.21243783454314516+0j),(1.5201701330889246-0.12254606401481924j),(2.303897414130851-0.31958338590898777j)
(25.118864315095767+0j),(1.901743091383954+0j),(-0.1832367474422521+0j),(1.5334302368683268-0.10318196373512897j),(2.3443129551040656-0.27737749230366643j)
(19.95262314968879+0j),(1.9221485428499459+0j),(-0.15657101951826047+0j),(1.5432621434336125-0.08615276260449767j),(2.37626978013514-0.2384579221611833j)
(15.848931924611108+0j),(1.9379939159059418+0j),(-0.13287264726652864+0j),(1.550532740574023-0.07151828341126089j),(2.401337742418091-0.20359747364211286j)
(12.589254117941664+0j),(1.9502861621386665+0j),(-0.1122301258726508+0j),(1.5559368968075225-0.0591293324278243j),(2.4209796289198664-0.17304580470790132j)
(10+0j),(1.9598642671865283+0j),(-0.09450659730100147+0j),(1.5599930709804286-0.04873394795133661j),(2.436443726586949-0.14669216742483449j)
(7.943282347242805+0j),(1.967389843273603+0j),(-0.07943999815355383+0j),(1.563070340207716-0.04005006768943964j),(2.4487321012137873-0.12421248891410938j)
(6.30957344480193+0j),(1.9733654213314784+0j),(-0.06671593590630354+0j),(1.5654246871549766-0.03280669054162296j),(2.458615665522995-0.10518223242937541j)
(5.011872336272715+0j),(1.978163977037747+0j),(-0.056014372212773514+0j),(1.5672322033775385-0.02676266002977675j),(2.466671769355623-0.08915231921967337j)
(3.981071705534969+0j),(1.98205950536491+0j),(-0.04703563643367449+0j),(1.5686149642722313-0.02171223077059894j),(2.4733275648849258-0.07569345383021253j)
(3.1622776601683795+0j),(1.9852534953430094+0j),(-0.03951213080274671+0j),(1.5696595539775064-0.01748377722104746j),(2.47889934304959-0.06441724795421828j)
(2.5118864315095766+0j),(1.9878954955846697+0j),(-0.03321128221805855+0j),(1.5704294936155023-0.013935396422080661j),(2.4836235349491034-0.054982710805761795j)
(1.9952623149688788+0j),(1.9900979304673376+0j),(-0.02793392454584995+0j),(1.570972954827371-0.010949629546453454j),(2.487678971287937-0.04709515130367947j)
(1.584893192461111+0j),(1.9919462865064015+0j),(-0.0235108460510262+0j),(1.5713271141804597-0.008428643991641106j),(2.4912021735090017-0.040502128559612396j)
(1.2589254117941662+0j),(1.9935060124403778+0j),(-0.019799003310331992+0j),(1.5715204028244676-0.006290545017507582j),(2.4942979587014493-0.03498871802301223j)
(1+0j),(1.9948272860940046+0j),(-0.01667806708614119+0j),(1.571573726608807-0.004467024787561692j),(2.497047029723996-0.030372828465128142j)
(0.7943282347242805+0j),(1.9959484983077833+0j),(-0.014047492998834718+0j),(1.5715015950356617-0.0029021889197111666j),(2.499511407290627-0.02650081557973642j)
(0.6309573444801929+0j),(1.9968990232813522+0j),(-0.011824054665693931+0j),(1.571313829353796-0.0015519228970147215j),(2.501738277352972-0.023243777836339095j)
(0.5011872336272715+0j),(1.9977015903453217+0j),(-0.009939657328685729+0j),(1.571017864138397-0.0003829005103182933j),(2.5037630773070583-0.020494779213216355j)
(0.3981071705534969+0j),(1.9983743491272694+0j),(-0.008339240731270105+0j),(1.5706209292278097+0.0006293070493083753j),(2.505612632204376-0.018166575932003385j)
(0.31622776601683794+0j),(1.9989325750562181+0j),(-0.006978677645571671+0j),(1.5701312780425722+0.0015027050124939204j),(2.5073083563516763-0.016188982512526748j)
(0.2511886431509577+0j),(1.9993899371852653+0j),(-0.005822703293555215+0j),(1.5695582563938721+0.0022511070088295304j),(2.5088687650799018-0.014505633199289584j)
(0.1995262314968879+0j),(1.9997593215997627+0j),(-0.004842981146800388+0j),(1.568911763964897+0.002885460050794119j),(2.510310827758394-0.013070735809119645j)
(0.1584893192461111+0j),(2.0000532831279743+0j),(-0.004016387759359696+0j),(1.568201859710177+0.0034143910762075066j),(2.511650535342179-0.011846448771453069j)
(0.12589254117941662+0j),(2.00028421302148+0j),(-0.003323541467008199+0j),(1.5674388156506418+0.0038444912330108426j),(2.512903225762035-0.01080076705904293j)
(0.1+0j),(2.0004642705017037+0j),(-0.0027475630462039276+0j),(1.5666333606341762+0.004180790516425422j),(2.5140836839403438-0.009905547067961915j)
(0.07943282347242805+0j),(2.0006050913460696+0j),(-0.0022730755637049077+0j),(1.565796725175828+0.004427434284438701j),(2.515205716808552-0.009134733733381405j)
(0.0630957344480193+0j),(2.0007172957100336+0j),(-0.0018855079121379292+0j),(1.5649403836801314+0.004588136986310328j),(2.516281140697947-0.008463066304974894j)
(0.05011872336272714+0j),(2.000809881735156+0j),(-0.0015707906536962532+0j),(1.5640756901445352+0.004666373550472861j),(2.5173185191941028-0.007865691989521549j)
(0.039810717055349686+0j),(2.000889691452404+0j),(-0.0013154845193198831+0j),(1.5632137368385577+0.004665116454218017j),(2.518322145117673-0.00731858474992703j)
(0.031622776601683784+0j),(2.0009611800573723+0j),(-0.0011072578711688093+0j),(1.562365770604642+0.004586487958973382j),(2.5192915286225364-0.006799316197491476j)
(0.02511886431509577+0j),(2.0010266127853242+0j),(-0.0009354475688364246+0j),(1.5615442465941722+0.004431900393348223j),(2.520221238377927-0.006288154944861275j)
(0.019952623149688792+0j),(2.0010866020641815+0j),(-0.0007914120584673765+0j),(1.5607639881159507+0.004203278396356088j),(2.521100875236108-0.005769052721428232j)
(0.01584893192461111+0j),(2.001140759741667+0j),(-0.0006686076395431755+0j),(1.5600423765344174+0.0039055326265713805j),(2.5219154825138785-0.005231629007161946j)
(0.01258925411794166+0j),(2.0011882830727683+0j),(-0.0005624300548860525+0j),(1.55939765586327+0.003549077738192371j),(2.522647260467594-0.004673581774991284j)
(0.01+0j),(2.001228424955313+0j),(-0.0004698997256734807+0j),(1.5588453914314013+0.0031511321186615667j),(2.523279220472078-0.004102088152263981j)
