freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0006496771503435+0j),(0.0008889744241757627+0j),(0.9960532765883645+0.002415971877673025j),(1.0054044175417003+0.0002881897214114335j)
(794328.2347242822+0j),(1.000770266534969+0j),(0.0005179380433606163+0j),(0.9956848361393698+0.002732084302601758j),(1.006140061446475-0.0010975833657792021j)
(630957.344480193+0j),(1.0009042457969686+0j),(0.00022849021605583157+0j),(0.9952500633740307+0.003044322079742144j),(1.0069725345489764-0.002227941090103678j)
(501187.2336272725+0j),(1.0010433065659998+0j),(1.0499899124220358e-05+0j),(0.9947538900177546+0.0033443567954071465j),(1.0078706797893207-0.003128333024377852j)
(398107.17055349686+0j),(1.0011780945438222+0j),(-0.000147349387323666+0j),(0.9942014937649613+0.003626618860662117j),(1.0088026061655555-0.0038304064317080454j)
(316227.7660168379+0j),(1.0013000477920617+0j),(-0.0002581618100015912+0j),(0.9935972385839988+0.0038869136794609056j),(1.0097417923347525-0.004370732189755877j)
(251188.6431509582+0j),(1.0014028732138383+0j),(-0.0003364854606685405+0j),(0.9929447789454353+0.0041210628870609976j),(1.0106699904505383-0.00478740513818102j)
(199526.2314968879+0j),(1.0014833571541708+0j),(-0.00039742821474857885+0j),(0.9922477179563391+0.004324229765610596j),(1.0115773206922423-0.005116782570346531j)
(158489.3192461114+0j),(1.0015414761878114+0j),(-0.00045565955998882313+0j),(0.99151030066993+0.004490746184172303j),(1.0124608270391193-0.005391420832725679j)
(125892.5411794166+0j),(1.0015799397362697+0j),(-0.0005246401064039917+0j),(0.9907379702955057+0.004614238099893694j),(1.0133225584155305-0.005639239330509454j)
(100000+0j),(1.0016033900440344+0j),(-0.0006162448262442759+0j),(0.9899377454024981+0.004688114210582937j),(1.0141676916722686-0.0058835793861147815j)
(79432.82347242821+0j),(1.001617546465639+0j),(-0.0007408907104286455+0j),(0.9891183238552885+0.004706103983797493j),(1.0150029309355815-0.006143914879128517j)
(63095.7344480193+0j),(1.0016285720453524+0j),(-0.0009080907119519699+0j),(0.9882898038489409+0.0046629205738101835j),(1.0158354163469057-0.006437201294027144j)
(50118.72336272724+0j),(1.0016428113555353+0j),(-0.0011271605280710453+0j),(0.987462992540757+0.004554704671667456j),(1.0166723374880697-0.006779281525619088j)
(39810.71705534969+0j),(1.0016668495443737+0j),(-0.0014078644078573373+0j),(0.9866484235162776+0.004379001034580818j),(1.0175211939208513-0.007186076451081155j)
(31622.776601683792+0j),(1.0017077038312028+0j),(-0.0017609180172789016+0j),(0.985855405506039+0.004134078956054797j),(1.0183902830574723-0.007674361730803235j)
