freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9978913078725392+0j),(0.002348178759447339+0j),(0.9893986812466392+0.0054988732519693695j),(1.0066131721343057+0.0017154730364116718j)
(794328.2347242822+0j),(0.9980096525940229+0j),(0.0016151439246208455+0j),(0.9885318079140404+0.006216676796870602j),(1.0078370826529393-0.0011176892888194734j)
(630957.344480193+0j),(0.9981411381584402+0j),(0.0010206200303475126+0j),(0.9875191993611555+0.006907580347797947j),(1.0092363288380457-0.003494232349269722j)
(501187.2336272725+0j),(0.9982777428776727+0j),(0.0005377181977405064+0j),(0.9863810014165036+0.007552659078209763j),(1.0107667640735978-0.005476381719623888j)
(398107.17055349686+0j),(0.9984106451632881+0j),(0.00014153739090810445+0j),(0.9851389644846282+0.008144937761103876j),(1.0123816423273406-0.007129843638830336j)
(316227.7660168379+0j),(0.9985320317737553+0j),(-0.00019336195581460815+0j),(0.983811858497726+0.008684787839204348j),(1.0140401441728546-0.008527068879075174j)
(251188.6431509582+0j),(0.9986364282461067+0j),(-0.0004928355221239503+0j),(0.9824139328331205+0.009175971341415115j),(1.0157119049655965-0.009743436693514922j)
(199526.2314968879+0j),(0.9987213382920137+0j),(-0.0007827675518172687+0j),(0.9809560232279504+0.009622811743224786j),(1.0173779971884458-0.010853829334867872j)
(158489.3192461114+0j),(0.9987873197921273+0j),(-0.0010887966328719358+0j),(0.9794482587919475+0.01002905495546948j),(1.0190295049896398-0.011930983614337538j)
(125892.5411794166+0j),(0.998837739492176+0j),(-0.0014366521234115154+0j),(0.9779029218310055+0.010397625803156247j),(1.020664921576146-0.013045626313853255j)
(100000+0j),(0.9988783334184105+0j),(-0.0018520833851328289+0j),(0.9763358145632773+0.010734681403202608j),(1.022287562823151-0.014267925740964211j)
(79432.82347242821+0j),(0.9989164998893258+0j),(-0.0023606369300615696+0j),(0.9747651253088551+0.011053697678422118j),(1.0239036569834035-0.015669501427486618j)
(63095.7344480193+0j),(0.9989601963030567+0j),(-0.0029890421490731765+0j),(0.9732082605085588+0.011375881308294835j),(1.025520867911102-0.017327650592275895j)
(50118.72336272724+0j),(0.999016523896883+0j),(-0.003765596284790865+0j),(0.9716782855059375+0.011732224354372956j),(1.027146689409397-0.01932778251064838j)
(39810.71705534969+0j),(0.999090396071683+0j),(-0.004722727073863048+0j),(0.9701814962348917+0.012161510633091023j),(1.0287868300361391-0.021769362853193145j)
(31622.776601683792+0j),(0.999183782678681+0j),(-0.0059022426852918764+0j),(0.9687166533156862+0.01270582895568666j),(1.030444521520526-0.024776338231850156j)
(25118.864315095827+0j),(0.9992958167164341+0j),(-0.007358145162185315+0j),(0.9672756085791269+0.013411647082743366j),(1.0321215581215697-0.02850379983195469j)
(19952.623149688792+0j),(0.999423753538742+0j),(-0.009161325560950173+0j),(0.9658447552103009+0.014328651383576505j),(1.0338209402926126-0.033148225266306106j)
(15848.93192461114+0j),(0.999564619069631+0j),(-0.011404760777109906+0j),(0.9644066731968064+0.015510914509300006j),(1.035550421600825-0.03895827989738486j)
(12589.254117941662+0j),(0.9997174173402222+0j),(-0.014209099110293291+0j),(0.9629413565919315+0.017019327651176638j),(1.037326676082909-0.04624742981370003j)
(10000+0j),(0.9998859274785693+0j),(-0.017729088697546306+0j),(0.9614264786417414+0.01892533096454977j),(1.039180678791389-0.055409442325166695j)
(7943.282347242814+0j),(1.000082365364219+0j),(-0.02216130024157586+0j),(0.9598362823606166+0.02131538581353651j),(1.0411655560649926-0.06693770860333462j)
(6309.57344480193+0j),(1.0003324938461657+0j),(-0.02775357766145117+0j),(0.9581388449940682+0.0242957724960948j),(1.0433685796462706-0.08144896441920674j)
(5011.8723362727205+0j),(1.0006831520908308+0j),(-0.0348166182145633+0j),(0.9562915664088392+0.02799720777062792j),(1.0459295384855352-0.09971189714999502j)
(3981.0717055349687+0j),(1.001213743858092+0j),(-0.043737971017890814+0j),(0.9542348073279506+0.032578628273310206j),(1.049068899504273-0.122681023269428j)
(3162.2776601683795+0j),(1.0020541323096739+0j),(-0.05499840784213515+0j),(0.9518838345529627+0.03822931838904176j),(1.0531313143917884-0.15153548702246816j)
(2511.8864315095802+0j),(1.0034127144079505+0j),(-0.0691896927957737+0j),(0.9491196414055266+0.04516848511887587j),(1.058653060081033-0.18772001704449873j)
(1995.2623149688789+0j),(1.0056200515442049+0j),(-0.08703072332202379+0j),(0.9457796059172603+0.053641470224937156j),(1.0664651972654753-0.23298013288913422j)
(1584.8931924611124+0j),(1.009194860324756+0j),(-0.10937513797055419+0j),(0.9416493842461396+0.06391177358788673j),(1.0778463174248736-0.28937464575327515j)
(1258.9254117941662+0j),(1.0149394151665134+0j),(-0.13719684658888537+0j),(0.9364585863270982+0.07624787566016294j),(1.094737431161127-0.3592339890526627j)
(1000+0j),(1.0240680617511106+0j),(-0.1715293585296887+0j),(0.9298855390952367+0.09090462788449641j),(1.1200214103934238-0.4450112238372268j)
(794.3282347242813+0j),(1.0383601674562781+0j),(-0.2133201652273029+0j),(0.9215807420369836+0.10810354973267443j),(1.157838940484451-0.5489453809559072j)
(630.957344480193+0j),(1.060298017484546+0j),(-0.26314796918954964+0j),(0.9112206437725037+0.1280293047436789j),(1.2138449523862593-0.672438852444222j)
(501.187233627272+0j),(1.093091310215206+0j),(-0.3207570042660718+0j),(0.8985906679357634+0.15088292950040164j),(1.295193453162334-0.8150833235798168j)
(398.10717055349687+0j),(1.140410842548373+0j),(-0.38442892678236207+0j),(0.8836476047002658+0.17705072615106598j),(1.4099072959051158-0.9734244360902882j)
(316.227766016838+0j),(1.2056163531371678+0j),(-0.4503841721620209+0j),(0.8664214043079365+0.2074081341138599j),(1.5652748219695471-1.1398910261391044j)
(251.18864315095797+0j),(1.2904041281546994+0j),(-0.5126560243879539+0j),(0.8465606182214807+0.24361075011238809j),(1.7652509091035702-1.3027325624301942j)
(199.5262314968879+0j),(1.3932337277414677+0j),(-0.5640008055526369+0j),(0.8224850390616238+0.2879753302452191j),(2.0076525475887803-1.447900895318114j)
(158.48931924611125+0j),(1.508448095307884+0j),(-0.5980474829489718+0j),(0.7905686492483961+0.34252416955387294j),(2.282825378639126-1.5630323963975512j)
(125.89254117941664+0j),(1.6270966505336883+0j),(-0.611991120471063+0j),(0.7451788494359982+0.40728518911513517j),(2.575408615131556-1.6420945267043419j)
(100+0j),(1.7396447888845379+0j),(-0.6083530494416248+0j),(0.6801171396891059+0.4787422926428553j),(2.8692184688645352-1.6880945146910378j)
(79.43282347242804+0j),(1.839464899130963+0j),(-0.5945568687634766+0j),(0.5910447473436979+0.5495579613930146j),(3.153106000602391-1.711919414431211j)
(63.09573444801929+0j),(1.9253803738294533+0j),(-0.5802876363860515+0j),(0.4777286087275514+0.6099910409163236j),(3.424848412083029-1.7275865336329483j)
(50.11872336272725+0j),(2.002059656960822+0j),(-0.5737894270801648+0j),(0.34504706884827085+0.6504995770528847j),(3.6912713065822302-1.7460655353912051j)
