freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9988499113792059+0j),(0.010913632669130018+0j),(0.9898414765244934+0.0054998257317890875j),(1.0073089821646126+0.01735736826707292j)
(794328.2347242822+0j),(0.9988637882344964+0j),(0.008651129734527075+0j),(0.989204756361783+0.005640921058159506j),(1.008055167061889+0.012385620043916377j)
(630957.344480193+0j),(0.9988768654841902+0j),(0.00685600809927942+0j),(0.9884613937872806+0.005815745129547532j),(1.0089089446749615+0.008390168169753194j)
(501187.2336272725+0j),(0.9988874393113417+0j),(0.00543205024601914+0j),(0.9876306054697722+0.005991735278322408j),(1.0098414213780755+0.00519836535173186j)
(398107.17055349686+0j),(0.9988939804721458+0j),(0.0043019022506347974+0j),(0.9867350218219942+0.006148967750223577j),(1.0108217347485158+0.0026627252885289728j)
(316227.7660168379+0j),(0.998895377719772+0j),(0.003403136277592641+0j),(0.9857958111010998+0.006278526947778071j),(1.01182317761979+0.0006552043913200184j)
(251188.6431509582+0j),(0.9988910934779343+0j),(0.0026851613616480563+0j),(0.9848297258716947+0.0063789613599134825j),(1.0128264901890336-0.0009348847524554742j)
(199526.2314968879+0j),(0.9988813061913817+0j),(0.0021067797893318326+0j),(0.9838485340615695+0.006452366039500435j),(1.0138204821765333-0.0022017066699167097j)
(158489.3192461114+0j),(0.9988670726975339+0j),(0.0016343556677607626+0j),(0.9828602716565195+0.006501719044824593j),(1.0148009537343907-0.0032235299117907806j)
(125892.5411794166+0j),(0.9988504427573124+0j),(0.0012410004626719595+0j),(0.9818711772185259+0.006530362815978957j),(1.0157688706199826-0.0040641834799250215j)
(100000+0j),(0.9988344131927819+0j),(0.0009032593556816246+0j),(0.9808871816010412+0.006540196045675393j),(1.016728473893262-0.0047767928306074224j)
(79432.82347242821+0j),(0.9988226630029421+0j),(0.0006044174007172507+0j),(0.9799143754267914+0.006536192688969527j),(1.0176856712495015-0.005402237380557855j)
(63095.7344480193+0j),(0.9988191032458369+0j),(0.00033068136546355746+0j),(0.9789585439139803+0.006524458450362036j),(1.0186467594258544-0.0059742447517971186j)
(50118.72336272724+0j),(0.998827342112991+0j),(6.999780916714683e-05+0j),(0.9780242547491068+0.006511558886920815j),(1.019617440342058-0.0065215151370222255j)
(39810.71705534969+0j),(0.9988501892407032+0j),(-0.00018252949259670286+0j),(0.9771140428257837+0.006509878478161946j),(1.020602178574746-0.007064097304383845j)
(31622.776601683792+0j),(0.9988893103049556+0j),(-0.00043459313463409206+0j),(0.9762280600763068+0.006529366426706184j),(1.0216039572481739-0.007623913553083235j)
(25118.864315095827+0j),(0.9989450988740799+0j),(-0.0006923621015405522+0j),(0.9753643209825061+0.0065812543044640615j),(1.022624344995456-0.008223424151320933j)
(19952.623149688792+0j),(0.9990167489873945+0j),(-0.0009623153884221665+0j),(0.9745194643382593+0.006677256389822561j),(1.0236636179977234-0.008886111317930708j)
(15848.93192461114+0j),(0.9991024184056267+0j),(-0.001252243434479598+0j),(0.9736896970174664+0.006829143877527872j),(1.0247206615572237-0.0096388256927268j)
