freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9995635727853874+0j),(-0.0015665381609286703+0j),(0.9940396290122783+0.001544392233690097j),(1.0051887779425024-0.004792180082183219j)
(794328.2347242822+0j),(0.9999833249584246+0j),(-0.00193020950277039+0j),(0.9938313068200749+0.0018358792986737935j),(1.00651885038614-0.005999078367993503j)
(630957.344480193+0j),(1.0004321860082956+0j),(-0.0022058265809052403+0j),(0.9935508162794693+0.002154426515468929j),(1.0079624070620912-0.006943649432090388j)
(501187.2336272725+0j),(1.0008759595763772+0j),(-0.002399728771979595+0j),(0.9931813271947305+0.0024869204502948905j),(1.0094406449707292-0.0076458659269851535j)
(398107.17055349686+0j),(1.0012801471850186+0j),(-0.0025340185043886626+0j),(0.992707346267286+0.002811565350502047j),(1.0108816719316356-0.008157084145781455j)
(316227.7660168379+0j),(1.0016172488882193+0j),(-0.0026455486974529836+0j),(0.9921186811968725+0.003097343792185893j),(1.0122341919236337-0.008551429870811297j)
(251188.6431509582+0j),(1.0018719099933382+0j),(-0.0027820334215727088+0j),(0.9914144429254624+0.003305787473754862j),(1.0134727936495276-0.008914118902860969j)
(199526.2314968879+0j),(1.0020433062082656+0j),(-0.0029970766367169413+0j),(0.9906055973266346+0.0033945937394193387j),(1.0145968496496727-0.009331697593760305j)
(158489.3192461114+0j),(1.0021451255472518+0j),(-0.00334547501695701+0j),(0.9897152487511607+0.003321967274985965j),(1.0156263273770778-0.009885861235486078j)
(125892.5411794166+0j),(1.0022038538648301+0j),(-0.003879568469787309+0j),(0.9887769388516812+0.0030501121604154095j),(1.0165969143847655-0.010650528246445499j)
(100000+0j),(1.0022560386585815+0j),(-0.004646889651034831+0j),(0.9878318846935911+0.002547437950456958j),(1.017555560277541-0.011690984858591841j)
(79432.82347242821+0j),(1.0023450354991408+0j),(-0.005689189945092855+0j),(0.9869258584867365+0.001789501095525196j),(1.018556527306374-0.013064275401799025j)
(63095.7344480193+0j),(1.0025175989404234+0j),(-0.007042829919779751+0j),(0.9861059012018383+0.0007588727545255252j),(1.0196576017100931-0.01482053873609233j)
(50118.72336272724+0j),(1.0028206648325446+0j),(-0.008740577823367773+0j),(0.9854169522140184-0.0005561460811017279j),(1.0209164215322641-0.017005737063706103j)
(39810.71705534969+0j),(1.0032987585883146+0j),(-0.010814806519564115+0j),(0.9848987544720074-0.002164273775056441j),(1.022387491045378-0.019666070680849225j)
(31622.776601683792+0j),(1.003992516020869+0j),(-0.013301924353912349+0j),(0.9845836880219714-0.004075501768804014j),(1.0241206920639994-0.02285398137273291j)
(25118.864315095827+0j),(1.004938735851581+0j),(-0.016247680178819404+0j),(0.9844962622034432-0.0063065170383318605j),(1.0261619130346016-0.026635172238181758j)
(19952.623149688792+0j),(1.0061722505832977+0j),(-0.019712869180927635+0j),(0.9846547530536948-0.008886522719894065j),(1.0285561844509894-0.031095934973118147j)
(15848.93192461114+0j),(1.007729774282255+0j),(-0.023778893531732136+0j),(0.9850749524453548-0.011862520930752485j),(1.03135351139788-0.03634992275093572j)
(12589.254117941662+0j),(1.0096557421933017+0j),(-0.028552555124632357+0j),(0.9857755531092932-0.015303423244408747j),(1.034617205515927-0.042543280081208626j)
(10000+0j),(1.0120099533789337+0j),(-0.03416942551839106+0j),(0.9867846684841376-0.01930274225331692j),(1.0384339047851334-0.04985721635273507j)
(7943.282347242814+0j),(1.014876594251463+0j),(-0.04079521683911512+0j),(0.98814720025597-0.023979754373419204j),(1.0429240642333566-0.058507809247317064j)
(6309.57344480193+0j),(1.0183740799992513+0j),(-0.04862481322879918+0j),(0.98993282827724-0.02947892536287046j),(1.0482521313632678-0.06874376332736165j)
(5011.8723362727205+0j),(1.0226652466753996+0j),(-0.057878914657131346+0j),(0.9922443165624607-0.035967412039254014j),(1.0546368623774964-0.08084304381847168j)
(3981.0717055349687+0j),(1.0279678103304246+0j),(-0.06879837786336995+0j),(0.9952258794975856-0.04363056488510273j),(1.06236332027556-0.09510828110465938j)
(3162.2776601683795+0j),(1.0345655360394128+0j),(-0.081636063789509+0j),(0.9990715603636212-0.05266537270859174j),(1.071798107490956-0.11185919964194259j)
