freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9876464824901766+0j),(0.022813347755434418+0j),(0.9580172317378789+0.009211514011686402j),(1.0162068431863305+0.059538744594974546j)
(794328.2347242822+0j),(0.98779381821785+0j),(0.01775324674073206+0j),(0.9566572348315044+0.01022726558027855j),(1.0180923988078574+0.04339234969291141j)
(630957.344480193+0j),(0.9879740977572655+0j),(0.013699665588701676+0j),(0.9550581728267937+0.011225361622079953j),(1.0202925755316965+0.030345302203249498j)
(501187.2336272725+0j),(0.9881845287841965+0j),(0.010452069910910113+0j),(0.9532518862520047+0.012166042188076924j),(1.0227518864168883+0.019826518877943965j)
(398107.17055349686+0j),(0.9884188554231934+0j),(0.007851030085964666+0j),(0.9512761147486383+0.01302859340594899j),(1.0254047549765182+0.011363958001069414j)
(316227.7660168379+0j),(0.9886677330804765+0j),(0.005768031285127392+0j),(0.9491653597287079+0.013809147339523348j),(1.0281881708088818+0.004561079314960118j)
(251188.6431509582+0j),(0.9889195508791413+0j),(0.00409724375649297+0j),(0.9469448579133384+0.014514816828831396j),(1.0310491763840108-0.0009171652909564058j)
(199526.2314968879+0j),(0.9891615609162154+0j),(0.002749022191756623+0j),(0.9446286112600937+0.015156286965106281j),(1.0339468471279294-0.005353415697833354j)
(158489.3192461114+0j),(0.9893811188644771+0j),(0.0016449088274550704+0j),(0.9422212728091109+0.015741539680535835j),(1.0368504536680576-0.008986237153170148j)
(125892.5411794166+0j),(0.9895668648063914+0j),(0.0007138170599709252+0j),(0.9397224564564407+0.016272057626919613j),(1.039736423470632-0.012019223322439895j)
(100000+0j),(0.9897097320584418+0j),(-0.00011089334706840346+0j),(0.9371311954897424+0.016742551348884326j),(1.0425864476803575-0.014630932508907624j)
(79432.82347242821+0j),(0.989803697303484+0j),(-0.0008936928449962313+0j),(0.934448662648638+0.017142518961236676j),(1.0453875027841277-0.016983525988986996j)
(63095.7344480193+0j),(0.9898462174927593+0j),(-0.0016987637379482783+0j),(0.9316788096899722+0.017458078028732824j),(1.0481328579241802-0.019229552102530287j)
(50118.72336272724+0j),(0.9898383992481551+0j),(-0.0025919401896958945+0j),(0.9288280987229053+0.017672655567183157j),(1.0508227876806198-0.021517696311127616j)
(39810.71705534969+0j),(0.9897850251250302+0j),(-0.0036426320284344053+0j),(0.9259056478978888+0.01776699204956983j),(1.0534646030876698-0.023997019510946776j)
(31622.776601683792+0j),(0.989694490053723+0j),(-0.004926165133426303+0j),(0.922923736316611+0.017719834290348936j),(1.056072377821043-0.026822791548672325j)
(25118.864315095827+0j),(0.9895785745823977+0j),(-0.006526628482570384+0j),(0.9198971701283286+0.01750881153349224j),(1.0586666629157493-0.030163128188009522j)
(19952.623149688792+0j),(0.9894520455305351+0j),(-0.008540229374972843+0j),(0.9168403942670117+0.017111698175084955j),(1.0612741828120213-0.034205546533471666j)
(15848.93192461114+0j),(0.9893323916546344+0j),(-0.011080236134138131+0j),(0.9137634238705609+0.016503754791200923j),(1.0639278097760494-0.03916648186367378j)
(12589.254117941662+0j),(0.9892403450083963+0j),(-0.014283403602063833+0j),(0.9106692494386665+0.015652151265450952j),(1.0666680012942353-0.04530355764908515j)
(10000+0j),(0.9892019513101717+0j),(-0.018318174973287416+0j),(0.9075544883353265+0.014508756146348948j),(1.0695476755783468-0.05293110749209552j)
(7943.282347242814+0j),(0.9892528455847517+0j),(-0.023394282381223652+0j),(0.9044127713114366+0.013003855290406645j),(1.0726425035672724-0.06243776621343426j)
(6309.57344480193+0j),(0.9894453398162392+0j),(-0.029773531433096308+0j),(0.9012389111576297+0.011041428218142088j),(1.076067703838649-0.07430423039079445j)
(5011.8723362727205+0j),(0.9898592016419687+0j),(-0.03778164402064814+0j),(0.8980322617152691+0.00849471842315452j),(1.0800015895298918-0.08911980678149659j)
(3981.0717055349687+0j),(0.9906176492504863+0j),(-0.04782083813475874+0j),(0.8947994822810336+0.005199611807435211j),(1.0847168643267886-0.10759728525025651j)
(3162.2776601683795+0j),(0.9919109717558114+0j),(-0.06038209138129876+0j),(0.8915591498181973+0.0009438918927119422j),(1.0906232773323445-0.13058520807921245j)
(2511.8864315095802+0j),(0.9940310639303578+0j),(-0.07605445057858083+0j),(0.8883521895986584-0.004547892260819179j),(1.0983277745431952-0.15907282622926983j)
