freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9987930809152058+0j),(0.0007692593023806956+0j),(0.9944878389542428+0.0022357584560241082j),(1.0036331050622123-5.475216306424606e-06j)
(794328.2347242822+0j),(0.9989660582026653+0j),(0.00033272847658745214+0j),(0.9941521401060096+0.002497738013910366j),(1.004468677454603-0.0014666514621239101j)
(630957.344480193+0j),(0.9991650737398075+0j),(-1.1093157606832638e-05+0j),(0.9937690600940976+0.002754915400769703j),(1.0054116857941133-0.002649665429652929j)
(501187.2336272725+0j),(0.9993819004596859+0j),(-0.000269561722061809+0j),(0.9933464756431536+0.0030059325379424196j),(1.0064269749798274-0.0035795906904937305j)
(398107.17055349686+0j),(0.99960631652771+0j),(-0.0004503483665279327+0j),(0.992889690986046+0.0032539111212482336j),(1.0074793170184455-0.004288341927686987j)
(316227.7660168379+0j),(0.9998276370077+0j),(-0.0005622244744668065+0j),(0.9923998622880928+0.003503701711377285j),(1.0085396658419452-0.004812384413125408j)
(251188.6431509582+0j),(1.0000358528913451+0j),(-0.0006151362284515855+0j),(0.9918743183963539+0.0037591442715654115j),(1.0095873462674863-0.0051886423656155815j)
(199526.2314968879+0j),(1.000222321290263+0j),(-0.0006200007850558101+0j),(0.991308105960743+0.004021161057263228j),(1.0106091535783877-0.005451316263341931j)
(158489.3192461114+0j),(1.0003802233238754+0j),(-0.0005886333047246739+0j),(0.9906960670281733+0.0042870675525193865j),(1.011597335192185-0.005630690910813925j)
(125892.5411794166+0j),(1.0005049635340901+0j),(-0.0005322844217391082+0j),(0.9900349330510578+0.0045520266744491j),(1.0125478802198895-0.005752813206598978j)
(100000+0j),(1.0005944817273005+0j),(-0.000465519036631989+0j),(0.9893248783920414+0.0048066919070962j),(1.0134595392105508-0.005843678017702528j)
(79432.82347242821+0j),(1.0006493335937505+0j),(-0.00039860520540049767+0j),(0.9885699871412397+0.005045671252064217j),(1.0143334256074823-0.005923395997503204j)
(63095.7344480193+0j),(1.000672443723537+0j),(-0.000342766022819875+0j),(0.9877774997702669+0.005263826423745699j),(1.0151729198246526-0.0060128468580139165j)
(50118.72336272724+0j),(1.0006685310980574+0j),(-0.00031009189021739174+0j),(0.9869562700806555+0.005457269050829515j),(1.0159835218408593-0.006132435150544901j)
(39810.71705534969+0j),(1.0006432697279104+0j),(-0.00030301641488228947+0j),(0.9861150572494587+0.005632554046665307j),(1.0167722665276417-0.006293334598406501j)
(31622.776601683792+0j),(1.0006023040634304+0j),(-0.00033035905445125114+0j),(0.9852610857933946+0.0057922920237839775j),(1.0175465260211924-0.006513059254046494j)
(25118.864315095827+0j),(1.0005503187773055+0j),(-0.0003966789849150582+0j),(0.9843991147665592+0.005944513965913072j),(1.0183124180519905-0.006805188584999152j)
(19952.623149688792+0j),(1.0004904209176333+0j),(-0.000507437272144796+0j),(0.9835311980924514+0.006097293777883246j),(1.0190734157642707-0.007185064597073581j)
(15848.93192461114+0j),(1.0004240527176345+0j),(-0.0006697086120593611+0j),(0.9826572173678222+0.006258366069077032j),(1.0198299172657945-0.007672139403317046j)
(12589.254117941662+0j),(1.000351485310327+0j),(-0.0008937201174840651+0j),(0.9817760250655415+0.006434446949720072j),(1.0205802193184565-0.008293320401320662j)
(10000+0j),(1.0002727097236632+0j),(-0.0011938651854451047+0j),(0.9808867384839118+0.006631632211374294j),(1.0213225391243967-0.00908531230991273j)
(7943.282347242814+0j),(1.0001883764957995+0j),(-0.0015893214912782265+0j),(0.9799895864356064+0.006856557094789604j),(1.022057055959821-0.010095895906833938j)
(6309.57344480193+0j),(1.0001004585104922+0j),(-0.0021044021848606754+0j),(0.9790859326401922+0.00711786003176272j),(1.0227870804557477-0.011384720323720083j)
(5011.8723362727205+0j),(1.0000125164562317+0j),(-0.0027689862516844348+0j),(0.9781776256848251+0.00742732512608891j),(1.0235192439379717-0.01302462536399255j)
(3981.0717055349687+0j),(0.999929666252411+0j),(-0.0036193166546642083+0j),(0.9772662629624065+0.007800447193473858j),(1.024263198076849-0.015104116343871795j)
(3162.2776601683795+0j),(0.9998584090255273+0j),(-0.004699306603943061+0j),(0.9763529391542473+0.008256750671958269j),(1.0250312637478034-0.017731145159458242j)
(2511.8864315095802+0j),(0.9998064073659572+0j),(-0.006062431164087568+0j),(0.9754385839727879+0.008820582529539107j),(1.0258381654755961-0.021038339057679732j)
(1995.2623149688789+0j),(0.9997822452414654+0j),(-0.007774361308318951+0j),(0.9745243411119915+0.009523025151861642j),(1.0267010302875323-0.025190145565882206j)
(1584.8931924611124+0j),(0.9997952893706881+0j),(-0.009916601693815181+0j),(0.973610998019399+0.010404973052936632j),(1.0276402382312249-0.030392454462957085j)
(1258.9254117941662+0j),(0.9998559343700457+0j),(-0.012591416654113525+0j),(0.972696669016287+0.011520611750349866j),(1.0286820737353997-0.036904980930589075j)
(1000+0j),(0.9999766668326825+0j),(-0.01592824706074982+0j),(0.9717727274925879+0.012940196734466326j),(1.0298641792900174-0.04505631900448823j)
(794.3282347242813+0j),(1.000174458435998+0j),(-0.020091713257531705+0j),(0.9708186957686242+0.014751472871899093j),(1.031244664307278-0.05526142856258333j)
(630.957344480193+0j),(1.000475046733288+0j),(-0.0252912805349551+0j),(0.9697967816803285+0.017059907604055895j),(1.032915771739744-0.06804157495553698j)
(501.187233627272+0j),(1.000919866585683+0j),(-0.03179275893180072+0j),(0.9686460114554644+0.01998836939333175j),(1.0350237089239915-0.08404710485495767j)
(398.10717055349687+0j),(1.0015769098987335+0j),(-0.03993185731728216+0j),(0.9672748876366912+0.023676607215069895j),(1.0377977420864783-0.10408333144687032j)
(316.227766016838+0j),(1.0025576574405834+0j),(-0.05012981970188936+0j),(0.9655506198810483+0.02827974185406194j),(1.0415937048097943-0.12913876339345481j)
(251.18864315095797+0j),(1.0040435058617088+0j),(-0.06291053273574257+0j),(0.9632828056848014+0.03396286957373473j),(1.0469595311673974-0.1604126355995219j)
(199.5262314968879+0j),(1.0063269440756295+0j),(-0.07891699631625629+0j),(0.9602008861331378+0.04088606557928996j),(1.0547334318911223-0.1993345521098041j)
(158.48931924611125+0j),(1.0098750922067168+0j),(-0.09892175563841278+0j),(0.9559285915556317+0.04917156678596732j),(1.0661887307147213-0.24756113644445238j)
(125.89254117941664+0j),(1.0154253742024326+0j),(-0.12381919756575607+0j),(0.9499653164021361+0.058844293547948186j),(1.0832412134245004-0.3069196096248127j)
(100+0j),(1.0241224861401268+0j),(-0.15457518652994418+0j),(0.9416942164754528+0.06974025719933992j),(1.108728176424502-0.37924147515106515j)
(79.43282347242804+0j),(1.037695865463064+0j),(-0.19208953707006562+0j),(0.9304490762763089+0.08138979623458718j),(1.1467364365546246-0.46599078890535567j)
(63.09573444801929+0j),(1.058644368640964+0j),(-0.23690269359033145+0j),(0.9156794346855784+0.09291214989860251j),(1.2028722864060402-0.5675589346899563j)
(50.11872336272725+0j),(1.0903215832684474+0j),(-0.28866996168629866+0j),(0.8972338035580874+0.1030080047221783j),(1.2842103764429378-0.6821294544776669j)
(39.81071705534969+0j),(1.1366970034991264+0j),(-0.34538947625050825+0j),(0.875697787116964+0.11018150719776987j),(1.3984712614748296-0.8042175209252572j)
(31.622776601683796+0j),(1.2014728623425304+0j),(-0.40258992846578007+0j),(0.8525677514735468+0.11327721984356123j),(1.5519438246317345-0.9234520562546678j)
(25.118864315095767+0j),(1.286378437006476+0j),(-0.4530771242736897+0j),(0.8299304682324978+0.11216768254280479j),(1.7461465679710924-1.0247681357819651j)
(19.95262314968879+0j),(1.3891097611838337+0j),(-0.4880986576962011+0j),(0.8095437278303185+0.10805222749161761j),(1.9744341628981639-1.0912745542587297j)
(15.848931924611108+0j),(1.5023190902837806+0j),(-0.5002265731698594+0j),(0.7918695655158863+0.10283189238683549j),(2.221015377406789-1.1097413787661912j)
(12.589254117941664+0j),(1.61512160443381+0j),(-0.48668297652854564+0j),(0.7760111286059318+0.09784335831587651j),(2.464367478042723-1.0761534381257782j)
(10+0j),(1.7168353162030487+0j),(-0.45073132842825475+0j),(0.7607509551593692+0.09310380763150564j),(2.684008718576766-0.9975794556595571j)
(7.943282347242805+0j),(1.8005611893678803+0j),(-0.3999849608997826+0j),(0.7456576253214511+0.08776462841607416j),(2.866626168368578-0.8889261058847661j)
(6.30957344480193+0j),(1.864381828489341+0j),(-0.3430468918317087+0j),(0.7312494660465219+0.08112793653833172j),(3.0081531077901875-0.7670204822842102j)
(5.011872336272715+0j),(1.9101772334953644+0j),(-0.28681843683545905+0j),(0.7183777759369055+0.0731956827034764j),(3.1118186872083218-0.6457513051863683j)
(3.981071705534969+0j),(1.9415979258211273+0j),(-0.23553023681707266+0j),(0.7076200212582371+0.06452467390106455j),(3.1845855777195444-0.5340700012068742j)
(3.1622776601683795+0j),(1.9624809137527097+0j),(-0.19106953267123475+0j),(0.6990905637181224+0.05581873569452367j),(3.2341471700619393-0.43633161501141926j)
(2.5118864315095766+0j),(1.9760600564982347+0j),(-0.1537682553753898+0j),(0.6925604172106545+0.04763943783399928j),(3.267252209760554-0.35364111251131963j)
(1.9952623149688788+0j),(1.9847618128950806+0j),(-0.1231223332838962+0j),(0.6876504706383733+0.04031628832744029j),(3.289136397825782-0.2852262358888039j)
(1.584893192461111+0j),(1.9902866962359802+0j),(-0.09827760526872775+0j),(0.6839711085670177+0.0339780994492119j),(3.3035716842180793-0.2294436963958493j)
(1.2589254117941662+0j),(1.9937775861307308+0j),(-0.07830429195838566+0j),(0.6811891651376518+0.02862106487413748j),(3.3131516603662203-0.1843904524766482j)
(1+0j),(1.9959824695076356+0j),(-0.06233005969130287+0j),(0.6790454267797463+0.02416983076560384j),(3.3196071336662154-0.14822328162868303j)
(0.7943282347242805+0j),(1.9973821299429746+0j),(-0.04959235727887625+0j),(0.6773480817121791+0.02051916465200905j),(3.32407047770064-0.11929872952752003j)
(0.6309573444801929+0j),(1.9982811081338836+0j),(-0.03944974066200499+0j),(0.6759583856192276+0.017557942611631724j),(3.32727172250165-0.09621561216740955j)
(0.5011872336272715+0j),(1.9988693091050243+0j),(-0.031374780145707264+0j),(0.6747764142838563+0.015181002973271483j),(3.329675165697733-0.07781058295809956j)
(0.3981071705534969+0j),(1.9992627108519994+0j),(-0.024940191937307538+0j),(0.6737295666648457+0.013293874982821769j),(3.3315717237028535-0.06313421980364234j)
(0.31622776601683794+0j),(1.9995300563120852+0j),(-0.01980364261567135+0j),(0.6727640833713673+0.011813651516805706j),(3.3331406679940443-0.05142101118799667j)
(0.2511886431509577+0j),(1.99971042285688+0j),(-0.01569348051452534+0j),(0.6718391913695161+0.010667835772568265j),(3.3344906892136805-0.04205919901617872j)
(0.1995262314968879+0j),(1.9998249159381434+0j),(-0.012396122978969047+0j),(0.6709234740894761+0.009792245687660224j),(3.3356869406659593-0.03456298300812066j)
(0.1584893192461111+0j),(1.999884553194848+0j),(-0.009745162748115268+0j),(0.6699931388375503+0.009128747712856548j),(3.336768439529658-0.028548140725932637j)
(0.12589254117941662+0j),(1.9998956129881473+0j),(-0.007612001168510544+0j),(0.6690318367219563+0.008623517445182185j),(3.3377589038067095-0.02371154982622334j)
(0.1+0j),(1.9998631964041886+0j),(-0.005897749629133791+0j),(0.6680314135183946+0.008226498229230134j),(3.3386735285755798-0.019814621192741917j)
(0.07943282347242805+0j),(1.9997933981612734+0j),(-0.004526186762146988+0j),(0.6669925757473942+0.007892311353612649j),(3.3395236448135375-0.01666988792882055j)
(0.0630957344480193+0j),(1.999694271276463+0j),(-0.003437684754877966+0j),(0.6659244676960103+0.007582112571868405j),(3.3403200689936865-0.014129469901850865j)
(0.05011872336272714+0j),(1.9995757300320256+0j),(-0.0025841828467985046+0j),(0.664842819656745+0.007265294341824732j),(3.3410747759924924-0.012074649719819133j)
(0.039810717055349686+0j),(1.9994486506742488+0j),(-0.001925362872180768+0j),(0.6637672664121108+0.006920056000415238j),(3.341800349228974-0.010406925454884803j)
(0.031622776601683784+0j),(1.9993235631213102+0j),(-0.001426089243335831+0j),(0.6627189341051797+0.006532707308525209j),(3.3425074730773554-0.00904151584764928j)
