freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0014643741037919+0j),(0.0011883777954890171+0j),(0.9947631015053507+0.0026951321450273736j),(1.0089612441415476+0.0006918177694580827j)
(794328.2347242822+0j),(1.0015550241151545+0j),(0.0008029071224510618+0j),(0.9943433325572245+0.0030289043217257283j),(1.0096118004869516-0.0006719924861829092j)
(630957.344480193+0j),(1.0016575684193327+0j),(0.000499947721596506+0j),(0.9938533363672103+0.003350587821717793j),(1.0103584740949902-0.0017963449435407406j)
(501187.2336272725+0j),(1.0017669701235068+0j),(0.00026819499662147163+0j),(0.9933030574547363+0.0036507335699665607j),(1.0111774069452455-0.002704888775106179j)
(398107.17055349686+0j),(1.0018773354233619+0j),(9.716293257300832e-05+0j),(0.9927033803187645+0.0039253423653012685j),(1.012042738887982-0.003424280166016671j)
(316227.7660168379+0j),(1.0019829086076895+0j),(-2.3466476217530615e-05+0j),(0.9920635703998911+0.004174689123182032j),(1.0129315273707713-0.003983954845006094j)
(251188.6431509582+0j),(1.0020788593435042+0j),(-0.00010395879436792373+0j),(0.9913900240258972+0.004401183331542838j),(1.0138262811376586-0.004413978908826295j)
(199526.2314968879+0j),(1.002161765495669+0j),(-0.00015434791764187586+0j),(0.9906865198749031+0.0046071770272267j),(1.0147152338394088-0.004742764845653453j)
(158489.3192461114+0j),(1.0022298101406353+0j),(-0.00018407693353192448+0j),(0.9899556170650143+0.004793725042834426j),(1.015591234730353-0.004995568065825058j)
(125892.5411794166+0j),(1.0022827240912542+0j),(-0.00020121038929091461+0j),(0.9892002962565104+0.004961343357933451j),(1.0164502516255054-0.005194071857311113j)
(100000+0j),(1.002321487492775+0j),(-0.00021436465884161482+0j),(0.9884248270303877+0.005108885103590563j),(1.0172902434765123-0.005359296216931162j)
(79432.82347242821+0j),(1.0023478457316346+0j),(-0.0002288675726562526+0j),(0.9876344629313519+0.0052385153319703765j),(1.018110690120632-0.005508191144776244j)
(63095.7344480193+0j),(1.0023637751371826+0j),(-0.00024996505288084716+0j),(0.9868344137427891+0.005353203812330989j),(1.0189125470287068-0.005657811420433458j)
(50118.72336272724+0j),(1.0023710439857823+0j),(-0.00028351817995731345+0j),(0.9860288682357601+0.0054559592699498635j),(1.019698101761396-0.0058252251626393714j)
(39810.71705534969+0j),(1.0023709339119435+0j),(-0.00033074799257299244+0j),(0.9852205382461892+0.005554785048720636j),(1.0204703464010982-0.00602132609452728j)
(31622.776601683792+0j),(1.00236411544823+0j),(-0.00039723470622067195+0j),(0.9844107281907973+0.005654062720819339j),(1.0212319744800034-0.0062613181799722525j)
(25118.864315095827+0j),(1.00235066302465+0j),(-0.0004884978517478637+0j),(0.983599673734523+0.005759765769017126j),(1.0219845439027522-0.006560721537078358j)
(19952.623149688792+0j),(1.0023301933623632+0j),(-0.0006114965217767225+0j),(0.9827869134290111+0.005877690664333166j),(1.0227282811414686-0.0069377318691321j)
(15848.93192461114+0j),(1.0023020774729519+0j),(-0.0007752966795337964+0j),(0.9819716427463524+0.0060136272274634115j),(1.0234625012148175-0.0074151942593328034j)
(12589.254117941662+0j),(1.0022656594842103+0j),(-0.0009916132931334144+0j),(0.9811530950181208+0.006173662831959905j),(1.024186231937598-0.008022220128073347j)
(10000+0j),(1.0022204534865435+0j),(-0.0012754001068643397+0j),(0.9803308612488455+0.006364779358387242j),(1.0248987376510308-0.008795734959656534j)
(7943.282347242814+0j),(1.0021663322427432+0j),(-0.0016455485860890115+0j),(0.9795049299318586+0.006595668887541015j),(1.0256000054181347-0.009782340458365398j)
(6309.57344480193+0j),(1.00210371397999+0j),(-0.002125721153452895+0j),(0.9786753780522929+0.006877522234357957j),(1.0262913708371835-0.011040511396547544j)
(5011.8723362727205+0j),(1.0020337246802193+0j),(-0.0027453658516944923+0j),(0.9778419371321733+0.0072246043680647305j),(1.0269761999996592-0.012643030692617418j)
(3981.0717055349687+0j),(1.0019583192249046+0j),(-0.0035410070595355866+0j),(0.977003695142794+0.007654739606103668j),(1.0276603322640654-0.014679848030640326j)
(3162.2776601683795+0j),(1.0018803899445636+0j),(-0.004557938074112747+0j),(0.9761589454654722+0.008189962368670561j),(1.0283521665593316-0.01726189543415569j)
(2511.8864315095802+0j),(1.0018039387514706+0j),(-0.0058524352838446+0j),(0.9753050554799743+0.008857442879851558j),(1.029062659159219-0.02052645744074342j)
(1995.2623149688789+0j),(1.0017343986904195+0j),(-0.007494589461770744+0j),(0.9744383183072357+0.009690743232690173j),(1.0298057531589768-0.024644509517649387j)
(1584.8931924611124+0j),(1.0016791639223523+0j),(-0.009571874209187774+0j),(0.9735537047700121+0.010731615449536729j),(1.0305997964355127-0.029830216300220785j)
(1258.9254117941662+0j),(1.0016484080590249+0j),(-0.01219368214922905+0j),(0.972644122343816+0.012032535195832408j),(1.0314704466401539-0.03635274787234468j)
(1000+0j),(1.0016564358021993+0j),(-0.015497183154494484+0j),(0.9716986467011811+0.013659754014564844j),(1.0324555968972065-0.04455068784928662j)
(794.3282347242813+0j),(1.0017240885493268+0j),(-0.01965485727021169+0j),(0.9706995027547153+0.01569635454254563j),(1.0336131373017599-0.05484950431850759j)
(630.957344480193+0j),(1.0018829880096853+0j),(-0.02488393204587043+0j),(0.9696179380526377+0.018244951352111613j),(1.0350329331436905-0.06778267790336959j)
(501.187233627272+0j),(1.002182656103579+0j),(-0.03145782499094956+0j),(0.9684090173002438+0.021430081249049052j),(1.0368553210778753-0.08401705027572226j)
(398.10717055349687+0j),(1.0027019749872061+0j),(-0.03971957761528476+0j),(0.9670048385886297+0.025400370093691102j),(1.0392998904704063-0.10438258120858211j)
(316.227766016838+0j),(1.0035672216484748+0j),(-0.05009697315255667+0j),(0.965305153082556+0.03033012686501009j),(1.0427104196766785-0.12990548742311825j)
(251.18864315095797+0j),(1.004980076718064+0j),(-0.06311823359424637+0j),(0.9631639679537753+0.03641923045694585j),(1.0476244500001846-0.161841088835749j)
(199.5262314968879+0j),(1.0072605418455407+0j),(-0.07942546231659062+0j),(0.9603704584959706+0.04388875922625335j),(1.054878911231173-0.201697803592235j)
(158.48931924611125+0j),(1.0109114187867765+0j),(-0.0997795546710986+0j),(0.9566231312497975+0.052967344155939594j),(1.0657659025845803-0.25123487840983594j)
(125.89254117941664+0j),(1.0167120489593455+0j),(-0.12504383746180636+0j),(0.9514990286474765+0.0638601032468688j),(1.0822526728309012-0.3124007855116833j)
(100+0j),(1.0258468433982877+0j),(-0.15612254179973553+0j),(0.9444263459421701+0.07668965468805611j),(1.1072699341992096-0.3871538633248296j)
(79.43282347242804+0j),(1.0400629286233989+0j),(-0.19381360880537413+0j),(0.9346804076719971+0.09140069643735094j),(1.1450387940612665-0.47707383593364794j)
(63.09573444801929+0j),(1.0618201784191763+0j),(-0.23851744331239313+0j),(0.9214380781475187+0.10763325291884451j),(1.2013280756691649-0.5826488269136317j)
(50.11872336272725+0j),(1.0943322358073395+0j),(-0.2897427684802718+0j),(0.9039324978517217+0.12460464028757774j),(1.283394674774278-0.7021548525034901j)
