freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0004540831053232+0j),(0.019299276627662915+0j),(0.9759036116653549+0.00992330295476994j),(1.0237744169853986+0.03821103039839417j)
(794328.2347242822+0j),(1.0005128940074024+0j),(0.014933427377905699+0j),(0.9743875135326813+0.01062455746057862j),(1.0254705050913673+0.0267638044139876j)
(630957.344480193+0j),(1.0005926754671908+0j),(0.011383161550609136+0j),(0.9726377558307114+0.011250447775496143j),(1.0274364114959393+0.0174508002342993j)
(501187.2336272725+0j),(1.000697261413433+0j),(0.00846777959260808+0j),(0.9707085317665859+0.011744118109348466j),(1.0296213108252272+0.009878788236446244j)
(398107.17055349686+0j),(1.000830386568946+0j),(0.0060416450561713315+0j),(0.9686607207900377+0.012074928009490976j),(1.0319688287462103+0.0037152126697218967j)
(316227.7660168379+0j),(1.0009959359822433+0j),(0.0039863742698053005+0j),(0.9665505221149892+0.01223392683995591j),(1.0344283719730532-0.0013264004864669632j)
(251188.6431509582+0j),(1.0011981472678748+0j),(0.0022047403128367307+0j),(0.964423847870582+0.012225519728756273j),(1.0369614082371295-0.005493742276459606j)
(199526.2314968879+0j),(1.0014415745678973+0j),(0.0006158121484735038+0j),(0.9623160476711952+0.012060074934379758j),(1.0395428085324874-0.009000188969720869j)
(158489.3192461114+0j),(1.0017308356403472+0j),(-0.0008491955597607832+0j),(0.9602540243899008+0.011749686589454102j),(1.042159023969347-0.012029353923576059j)
(125892.5411794166+0j),(1.0020703355338567+0j),(-0.002250698505186436+0j),(0.9582579003084678+0.011306472308799343j),(1.0448054009562557-0.014740683024837881j)
(100000+0j),(1.0024641647919381+0j),(-0.003644291364335062+0j),(0.9563411936657612+0.010741524354699647j),(1.0474842606134283-0.01727566340146641j)
(79432.82347242821+0j),(1.0029162655074533+0j),(-0.0050840938969143445+0j),(0.9545102872828394+0.010062819053632197j),(1.0502040214169404-0.019763687036231742j)
(63095.7344480193+0j),(1.0034308661550377+0j),(-0.006625896466339862+0j),(0.9527646708284216+0.009271923406418298j),(1.052978821357629-0.022327037905145515j)
(50118.72336272724+0j),(1.0040131325876898+0j),(-0.008330179067008411+0j),(0.951098836896041+0.008360648534234216j),(1.0558281262143627-0.025085613904318526j)
(39810.71705534969+0j),(1.0046699601580433+0j),(-0.010265126240440712+0j),(0.94950538347899+0.0073087979459876135j),(1.0587762140056443-0.028161825650228376j)
(31622.776601683792+0j),(1.0054109098136383+0j),(-0.0125098709428944+0j),(0.9479779642456178+0.006083483262152234j),(1.0618519651430676-0.031686354263484456j)
(25118.864315095827+0j),(1.0062494845020122+0j),(-0.01515826172344006+0j),(0.9465130848345031+0.0046390211430505j),(1.0650898366962482-0.03580525778480401j)
(19952.623149688792+0j),(1.0072051079072806+0j),(-0.0183232535253037+0j),(0.9451108791274067+0.0029161642991683864j),(1.0685327800161795-0.04068756891052081j)
(15848.93192461114+0j),(1.0083062094522688+0j),(-0.022141881889033474+0j),(0.9437756407717421+0.0008402306803905144j),(1.0722372851112512-0.046533043899622345j)
(12589.254117941662+0j),(1.0095948245865611+0j),(-0.026780657825659582+0j),(0.9425166350699459-0.0016818905280581564j),(1.0762805944201885-0.053579829090907166j)
(10000+0j),(1.0111331853568406+0j),(-0.03244108839584488+0j),(0.9413494083393051-0.004765977717081673j),(1.080770829194921-0.0621119771197641j)
(7943.282347242814+0j),(1.0130128744895934+0j),(-0.039364798154904755+0j),(0.9402982144084934-0.008556483585272846j),(1.0858613746657988-0.07246581666402485j)
(6309.57344480193+0j),(1.0153671709952115+0j),(-0.04783739989626232+0j),(0.9394010654512002-0.013234516960502766j),(1.091770309192193-0.08503278964073999j)
(5011.8723362727205+0j),(1.0183871721316224+0j),(-0.058189706846831016+0j),(0.938719465387145-0.019026854693368588j),(1.0988043181281537-0.10025591029005675j)
(3981.0717055349687+0j),(1.0223420136571646+0j),(-0.07079418290593012+0j),(0.9383545143872332-0.02621363694539075j),(1.1073854976460566-0.11861718205396299j)
(3162.2776601683795+0j),(1.0276027759390378+0j),(-0.0860536195208054+0j),(0.9384699435290034-0.035131285644897724j),(1.1180787562894519-0.14061337011760122j)
(2511.8864315095802+0j),(1.0346681569355811+0j),(-0.10437820034233283+0j),(0.9393214651357329-0.04616682656145605j),(1.131616316188577-0.16671745635801288j)
(1995.2623149688789+0j),(1.0441874663669726+0j),(-0.12614692194446664+0j),(0.9412907854590151-0.05973907422604861j),(1.14891378499671-0.19732343296241947j)
(1584.8931924611124+0j),(1.056973021657559+0j),(-0.15165074077673937+0j),(0.9449203693161302-0.07626063040059822j),(1.1710695435433405-0.232673772069236j)
(1258.9254117941662+0j),(1.073990635727281+0j),(-0.1810190826803199+0j),(0.9509395168229358-0.09607412081138517j),(1.199336180914576-0.27277302014270316j)
(1000+0j),(1.09631602855436+0j),(-0.21413895932848176+0j),(0.9602639340177375-0.11936110685498198j),(1.2350518933887449-0.3172989703848972j)
(794.3282347242813+0j),(1.1250498074219681+0j),(-0.25058505909751605+0j),(0.973946243850273-0.14603679942418468j),(1.2795255097822655-0.365532948163273j)
(630.957344480193+0j),(1.1611955796233198+0j),(-0.28958497013281914+0j),(0.9930646560035874-0.17566352585320819j),(1.3338827482013738-0.4163365334438073j)
(501.187233627272+0j),(1.2055215649126965+0j),(-0.3300402938267694+0j),(1.0185645520594175-0.2074244016406838j),(1.3988988746920945-0.4681972510961385j)
(398.10717055349687+0j),(1.258437636147575+0j),(-0.3706098231017415+0j),(1.0510970899811105-0.24018112426239577j),(1.4748553482213032-0.5193492900371401j)
(316.227766016838+0j),(1.319919158906057+0j),(-0.40984085490159217+0j),(1.0909053987240989-0.27260350956163826j),(1.5614583631086765-0.5679532516491588j)
(251.18864315095797+0j),(1.3894955603883714+0j),(-0.44631932695378074+0j),(1.1377865106871947-0.3033304568373991j),(1.6578448031700082-0.612299482359147j)
(199.5262314968879+0j),(1.4663022620517856+0j),(-0.4788058960149856+0j),(1.1911259792715438-0.3311200581513454j),(1.7626788952148897-0.6509887683088906j)
(158.48931924611125+0j),(1.5491784712446408+0j),(-0.506333115331352+0j),(1.2499841022093856-0.35496261116052663j),(1.8743154142888494-0.6830478353175103j)
(125.89254117941664+0j),(1.6367859527776392+0j),(-0.5282529812769816+0j),(1.3132104012376702-0.37414600608670695j),(1.9909845083950033-0.7079594367823233j)
(100+0j),(1.7277256395156608+0j),(-0.5442374572419909+0j),(1.3795655874528496-0.38827101373781236j),(2.110953256042871-0.7256175287015124j)
(79.43282347242804+0j),(1.8206360281797376+0j),(-0.5542427443515134+0j),(1.447830184834928-0.39721975638223195j),(2.232639148160029-0.7362377345734195j)
(63.09573444801929+0j),(1.9142651715368841+0j),(-0.5584506401283957+0j),(1.516880189187203-0.40109081008021963j),(2.3546731217621715-0.7402526515269903j)
(50.11872336272725+0j),(2.007514132668719+0j),(-0.5571993367361682+0j),(1.5857209223945608-0.4001249441979594j),(2.475920288022447-0.7382107827710118j)
(39.81071705534969+0j),(2.0994534435392795+0j),(-0.5509135255077047+0j),(1.6534881877687313-0.3946443475588761j),(2.5954682446741715-0.7306901917324603j)
