freq,Zreal,Zimag,Zlo,Zhi
(999.0404050000001+0j),(0.11234405462060312+0j),(0.003177734296259529+0j),(0.11101858723105103+0.0036896396396423063j),(0.11358826158651122+0.0026538469559119686j)
(891.425842+0j),(0.1124571365395634+0j),(0.0025645497860819558+0j),(0.11107940635911084+0.0030976606187544733j),(0.11375565277121373+0.002012987592029094j)
(794.237671+0j),(0.11258316163152422+0j),(0.0019990335994104786+0j),(0.11115223499272953+0.002550568260028355j),(0.11393788642503602+0.0014226493333561086j)
(707.50946+0j),(0.11272095168324206+0j),(0.0014836091320609074+0j),(0.11123673008412256+0.00205078561335911j),(0.11413294699349687+0.0008855302224076251j)
(631.009521+0j),(0.11286846103425847+0j),(0.001019529713318862+0j),(0.11133169497559998+0.0015996946011420368j),(0.11433782439914272+0.0004030244239554585j)
(562.339172+0j),(0.11302773218740743+0j),(0.0005946918188005201+0j),(0.1114384529717388+0.0011857272146998622j),(0.11455524848649588-3.742017347561238e-05j)
(500.80123899999995+0j),(0.11319819140094572+0j),(0.00020687472526251336+0j),(0.11155662366168279+0.0008069214911241093j),(0.11478429377388426-0.00043811284534211927j)
(446.85879500000004+0j),(0.11337503537902863+0j),(-0.00013884143777663158+0j),(0.11168268621409055+0.00046848551512028934j),(0.11501852024674665-0.0007939285587768188j)
(397.582581+0j),(0.11356490947112348+0j),(-0.0004594673790228389+0j),(0.11182121164928317+0.00015400384812550114j),(0.11526669596656432-0.0011225352371512175j)
(354.659485+0j),(0.11375797599347624+0j),(-0.0007424877878300142+0j),(0.11196479687306526-0.0001240235483506222j),(0.11551599471508353-0.0014113310288151j)
(316.315765+0j),(0.11395766206074488+0j),(-0.000998202903956658+0j),(0.11211564357184128-0.0003754835711245539j),(0.11577101502408912-0.0016711563932515453j)
(281.894287+0j),(0.1141641571597676+0j),(-0.0012300057471014748+0j),(0.1122736499949568-0.0006035294209326442j),(0.11603208277380096-0.0019057606290205403j)
(251.044281+0j),(0.11437640567482267+0j),(-0.001439525061197524+0j),(0.11243777259203622-0.0008095955362375471j),(0.11629796465344377-0.0021171238319935485j)
(223.640198+0j),(0.1145917492143925+0j),(-0.0016270467773095297+0j),(0.11260570664369632-0.0009938230540206933j),(0.11656550295004761-0.002305884991047427j)
(199.29838600000002+0j),(0.11480927371903507+0j),(-0.0017947952942039419+0j),(0.11277649954435616-0.0011582917948121264j),(0.11683378133008218-0.0024746270982533326j)
(177.556778+0j),(0.11502955874228842+0j),(-0.0019457159988400144+0j),(0.112950412471375-0.0013057965883754724j),(0.11710373688372494-0.0026266346130317283j)
(158.629395+0j),(0.11524612611490744+0j),(-0.002078145067432223+0j),(0.11312215120961103-0.0014346728504187763j),(0.11736769880508759-0.0027604860732238063j)
(141.31134+0j),(0.11546949815820454+0j),(-0.0022004722047024882+0j),(0.11329994717020803-0.0015530135266209736j),(0.11763870974233985-0.002884908300724965j)
(125.84568+0j),(0.11569440042984674+0j),(-0.002310996147904066+0j),(0.11347954823876437-0.00165910481557033j),(0.11791053249133707-0.0029983860629104716j)
(112.189957+0j),(0.11591794171545308+0j),(-0.002410044049316942+0j),(0.11365858898042802-0.0017531930957172712j),(0.11817988110836432-0.003101405193758528j)
(99.9040375+0j),(0.1161441648664421+0j),(-0.002500779475953085+0j),(0.11384027842074312-0.001838236424229576j),(0.11845180554258872-0.003197347088896371j)
(89.0031662+0j),(0.11636983475276123+0j),(-0.002583144125855041+0j),(0.11402200513729735-0.00191408087657474j),(0.11872257163581923-0.003286244065764993j)
(79.3147354+0j),(0.11659515459983036+0j),(-0.0026584431770983736+0j),(0.11420391298540496-0.0019818539056525707j),(0.11899256438204316-0.0033695332568925095j)
(70.83874509999998+0j),(0.11681616686050653+0j),(-0.002726568262977875+0j),(0.11438277041546491-0.002041413634685856j),(0.11925716810307267-0.00344704087768571j)
(63.004020700000005+0j),(0.11704533031441137+0j),(-0.002792243168488114+0j),(0.11456863257416715-0.0020967246143122446j),(0.11953139536644662-0.003524212662193725j)
(56.2418137+0j),(0.11726710146471882+0j),(-0.0028518219068645934+0j),(0.11474883989147557-0.0021445920000313376j),(0.11979673279563367-0.0035967794540048767j)
(50.0801239+0j),(0.117493400014998+0j),(-0.0029095743321142014+0j),(0.11493298953710174-0.002188374972824624j),(0.1200675228307982-0.0036698915548306534j)
