tau,gamma,gamma_lo,gamma_hi
1e-07,3.624463072331444e-06,-6.275156941145741e-05,7.007303570308974e-05
1.1097524964120721e-07,1.8540546855623016e-05,-0.00032129336790686264,0.00035883439817024145
1.2315506032928263e-07,6.403329991791027e-05,-0.0011119539050033743,0.0012423735685935513
1.3667163564620074e-07,0.0001526861651368959,-0.0026622770591496646,0.002977838948422516
1.5167168884709241e-07,0.0002638052892382916,-0.004622946648052231,0.005188134822012889
1.6831803533309585e-07,0.0003608693738510807,-0.006286016921792363,0.0071258762397712365
1.867913599020781e-07,0.0004404485195311486,-0.007276544718006024,0.008472207277336507
2.0729217795953698e-07,0.0005276640036800097,-0.007587105929470627,0.00932176714690906
2.300430119772917e-07,0.000633892303381593,-0.007446955177803271,0.009827828066292794
2.5529080682395163e-07,0.000742435881418566,-0.007261085404618783,0.01008200393892953
2.833096101839324e-07,0.0008352521361402929,-0.0072715553317179845,0.010132276710337887
3.1440354715915e-07,0.0009089867338927316,-0.007414254756960878,0.010064952951593178
3.489101213406774e-07,0.0009642896469461513,-0.007508535876212551,0.009934118891469002
3.872038781812557e-07,0.001002533615994324,-0.007455049479856739,0.009761030837483229
4.2970047043208437e-07,0.0010217834818929364,-0.0072196711799252305,0.00953125244587367
4.768611697714474e-07,0.0010226868959639362,-0.006867838655212378,0.009258470100878746
5.291978735958437e-07,0.0010055185675248107,-0.006527572649980161,0.008981149239387334
5.872786613189477e-07,0.0009696876211374711,-0.006324120870376061,0.00876006001135164
6.517339604882421e-07,0.0009156700331502378,-0.006360655526421642,0.00866432091384302
7.232633896483533e-07,0.0008484079581233347,-0.006616610231740748,0.008666733239582267
8.026433522257174e-07,0.0007816339727324774,-0.006922072490443036,0.00864049921070747
8.907354638610439e-07,0.0007199823123198349,-0.007115309212379328,0.008519499938677857
9.884959046625586e-07,0.0006523158806328478,-0.007167444075726829,0.008439703923403439
1.096985797892384e-06,0.0005655867879782986,-0.007110830216400032,0.008512152728921382
1.217382727739662e-06,0.0004648649514677809,-0.007033046461484,0.0086203089261242
1.3509935211980278e-06,0.00036050121947767437,-0.007020784328414393,0.008550099671555494
1.499268432786047e-06,0.00024627035254274975,-0.0071166563964866255,0.00831046224090691
1.6638168860761274e-06,0.00010750763668133893,-0.007323905754708853,0.008074366059976721
1.8464249428955464e-06,-5.0909409129386094e-05,-0.007638195111562659,0.007906286023159332
2.049074689815846e-06,-0.00019950146472067317,-0.00804297169353579,0.007732867093216301
2.2739657523579273e-06,-0.00032585020879821643,-0.00846845855825475,0.00751584012174169
