freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9996974021024663+0j),(0.0034363929353015818+0j),(0.9918734011143272+0.0026405205886787637j),(1.0075996572016013+0.0068283579652161225j)
(794328.2347242822+0j),(0.9998697627752621+0j),(0.0020275590682241077+0j),(0.9913766882592007+0.0027682228896888667j),(1.0085022313212302+0.003219151084225092j)
(630957.344480193+0j),(1.0000946997725852+0j),(0.0007897359713497896+0j),(0.9908210087304928+0.002824659322646477j),(1.0095775519325538+0.0001513552779003986j)
(501187.2336272725+0j),(1.0003795230671522+0j),(-0.00032122838791696006+0j),(0.9902357631721116+0.0027904017148196207j),(1.0108092455808377-0.00246977143498255j)
(398107.17055349686+0j),(1.0007301652872818+0j),(-0.0013397527712683294+0j),(0.9896531941365507+0.0026587531886828695j),(1.012175867297239-0.004727825536489479j)
(316227.7660168379+0j),(1.0011507295127753+0j),(-0.0022930187438908534+0j),(0.989102109213644+0.0024344525649872316j),(1.0136567216545396-0.006699523901738691j)
(251188.6431509582+0j),(1.0016430903095435+0j),(-0.00320329248107871+0j),(0.988603641101216+0.0021296594376280288j),(1.0152354738594078-0.00845556337590972j)
(199526.2314968879+0j),(1.002206594756793+0j),(-0.004090172808615725+0j),(0.9881696756427671+0.0017591715314192078j),(1.0169008711148284-0.010060188568403771j)
(158489.3192461114+0j),(1.002837965593269+0j),(-0.00497290951168238+0j),(0.9878033454580154+0.0013361494278131213j),(1.0186451702141863-0.011571416585306952j)
(125892.5411794166+0j),(1.0035315416459698+0j),(-0.005872798198574322+0j),(0.9875006320321558+0.0008688981744930565j),(1.02046169462705-0.013043210454553918j)
(100000+0j),(1.0042799819077126+0j),(-0.0068156001017400224+0j),(0.9872524660638341+0.0003585291722121365j),(1.022343111195783-0.014529378264793402j)
(79432.82347242821+0j),(1.005075485609223+0j),(-0.007833833580459325+0j),(0.9870471036022517-0.00020266624698199394j),(1.024281406026977-0.016088371255030907j)
(63095.7344480193+0j),(1.005911451318554+0j),(-0.008968780411718686+0j),(0.9868725728616371-0.0008320954304187072j),(1.0262695977044012-0.0177879071185195j)
(50118.72336272724+0j),(1.0067843963362373+0j),(-0.010272143254838263+0j),(0.9867188638546882-0.0015571353747708353j),(1.0283046801494449-0.019708768859778736j)
(39810.71705534969+0j),(1.0076959615113148+0j),(-0.011807424032935769+0j),(0.9865796429634701-0.0024151430942170363j),(1.0303912779835867-0.021947635573826736j)
(31622.776601683792+0j),(1.0086549152805737+0j),(-0.013651183501024036+0j),(0.9864535318567358-0.003453536107104258j),(1.0325455753552868-0.024618927963358156j)
(25118.864315095827+0j),(1.0096791662107822+0j),(-0.015894346881658944+0j),(0.9863451158093741-0.004730184866423122j),(1.0347990478968934-0.02785585914605123j)
(19952.623149688792+0j),(1.0107978750768587+0j),(-0.01864373170744841+0j),(0.9862658462737665-0.0063142474912891875j),(1.0372016660049448-0.03181121214444082j)
(15848.93192461114+0j),(1.0120538774989627+0j),(-0.02202396862445166+0j),(0.9862350320533186-0.008287597684038663j),(1.0398247184357803-0.036658615507755225j)
(12589.254117941662+0j),(1.013506811948414+0j),(-0.026179920898755746+0j),(0.9862812415596677-0.01074699029742509j),(1.0427640434625118-0.04259493418925213j)
