freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9934210141347516+0j),(0.009548369949520751+0j),(0.975954151653444+0.006737881188690499j),(1.011026056911825+0.018183147150537204j)
(794328.2347242822+0j),(0.9936727945915994+0j),(0.007052720102711317+0j),(0.9749134074822812+0.007591692456501682j),(1.012810827815408+0.010700256217036058j)
(630957.344480193+0j),(0.9939704198740926+0j),(0.005038720600864691+0j),(0.973694092917589+0.008417671314033088j),(1.0149050779879707+0.00453293768754666j)
(501187.2336272725+0j),(0.9943057704373923+0j),(0.0034189753245541825+0j),(0.9723228651254214+0.009190593242890396j),(1.0172575574572855-0.0005220563576186343j)
(398107.17055349686+0j),(0.9946670711509695+0j),(0.0021226409389647873+0j),(0.9708300922014991+0.0099012217746668j),(1.019803174705372-0.004641248093961819j)
(316227.7660168379+0j),(0.9950404041957795+0j),(0.0010894894201182957+0j),(0.9692430730613109+0.010552670789579702j),(1.0224750538680265-0.007986822263735788j)
(251188.6431509582+0j),(0.9954111082362848+0j),(0.0002665894850753807+0j),(0.9675825658400388+0.011155909029194165j),(1.025213123291037-0.01070969957661928j)
(199526.2314968879+0j),(0.9957649338454801+0j),(-0.0003944983097856309+0j),(0.9658620150700858+0.011726256202627818j),(1.0279680992692413-0.012951239897943483j)
(158489.3192461114+0j),(0.996089050791057+0j),(-0.0009395758128095367+0j),(0.964088181340725+0.012279995003156819j),(1.030701596128834-0.014842723383583537j)
(125892.5411794166+0j),(0.9963729952166906+0j),(-0.0014136347426093655+0j),(0.962262643891192+0.012831746742373541j),(1.0333841283903202-0.016507847572604806j)
(100000+0j),(0.9966094540982494+0j),(-0.0018618929808682787+0j),(0.9603841761223896+0.013393662947173274j),(1.0359931113313412-0.01806714460084384j)
(79432.82347242821+0j),(0.996794626224494+0j),(-0.0023301762467889545+0j),(0.9584515619060561+0.013975427113236958j),(1.03851234058795-0.01964218923828692j)
(63095.7344480193+0j),(0.99692800612871+0j),(-0.002865863225596319+0j),(0.9564658354839564+0.014585856034859027j),(1.0409329200741189-0.021360983161839077j)
(50118.72336272724+0j),(0.9970117700692334+0j),(-0.0035188724958145116+0j),(0.9544310899780772+0.015236557017540318j),(1.0432542820018442-0.023360847057742107j)
(39810.71705534969+0j),(0.9970501800115579+0j),(-0.004343367519791296+0j),(0.9523537953647017+0.01594487197473817j),(1.045484018591842-0.025791109355548382j)
(31622.776601683792+0j),(0.9970493352079799+0j),(-0.005401270148983399+0j),(0.9502412834265265+0.01673402539688744j),(1.0476365578183722-0.02882022909678843j)
(25118.864315095827+0j),(0.9970173015872942+0j),(-0.006764908849188056+0j),(0.9481001844231334+0.017636294491385686j),(1.0497317787466582-0.03264206351085984j)
(19952.623149688792+0j),(0.9969644197021027+0j),(-0.008520005058281446+0j),(0.9459351610274408+0.018693573501099597j),(1.0517945992058795-0.03748573016031611j)
(15848.93192461114+0j),(0.9969036228698446+0j),(-0.01076972318006357+0j),(0.9437477416784851+0.019959105326867357j),(1.0538560154755325-0.043627725047303834j)
(12589.254117941662+0j),(0.9968508793446773+0j),(-0.013639960422511862+0j),(0.9415348399086281+0.021499246974135848j),(1.0559558505953237-0.05140690874337611j)
(10000+0j),(0.9968262328516896+0j),(-0.01728623999917203+0j),(0.9392866442533905+0.023395772796183083j),(1.0581476126676927-0.06124241424678631j)
(7943.282347242814+0j),(0.9968561809041361+0j),(-0.021902616115209765+0j),(0.9369837626345404+0.025748000568475496j),(1.0605063263739294-0.07365549123450424j)
(6309.57344480193+0j),(0.99697829004659+0j),(-0.027732659048940466+0j),(0.9345937738873716+0.028674548575582073j),(1.063141204867905-0.08929633561480019j)
(5011.8723362727205+0j),(0.9972491210921262+0j),(-0.035082463445302754+0j),(0.9320675609105725+0.03231465076088107j),(1.066216375385939-0.10897639579438986j)
(3981.0717055349687+0j),(0.9977568609837904+0j),(-0.044335486759176666+0j),(0.9293355449106321+0.03682951766675883j),(1.0699839925266337-0.13370544892851585j)
(3162.2776601683795+0j),(0.9986407115785333+0j),(-0.055968814077316076+0j),(0.9263030935490514+0.04240418794831034j),(1.0748351930677442-0.1647314733911385j)
(2511.8864315095802+0j),(1.0001202755466538+0j),(-0.0705697861438631+0j),(0.9228436748095857+0.049249313387751535j),(1.0813765398951396-0.2035794954287954j)
(1995.2623149688789+0j),(1.0025398605348708+0j),(-0.08885014136403185+0j),(0.9187887157650156+0.05760058026691703j),(1.090543073565736-0.25208115809153464j)
(1584.8931924611124+0j),(1.0064342538661768+0j),(-0.1116510180504017+0j),(0.9139150946762504+0.06771191255010939j),(1.1037620023183492-0.31237724410572526j)
(1258.9254117941662+0j),(1.0126228423126598+0j),(-0.13992532021592174+0j),(0.9079350172574698+0.07983833854020013j),(1.1231796010354802-0.38685908355427506j)
(1000+0j),(1.0223351673575718+0j),(-0.17467306469232352+0j),(0.9004984043971012+0.09420743632452078j),(1.1519512162723293-0.4779908968375739j)
(794.3282347242813+0j),(1.0373574022002836+0j),(-0.21679097686253043+0j),(0.8912225719614317+0.11098750795160868j),(1.1945580282216433-0.5879277293207934j)
(630.957344480193+0j),(1.0601568452816637+0j),(-0.266786306320301+0j),(0.8797616823814739+0.13027838982753204j),(1.2570380692812266-0.7178315144310969j)
(501.187233627272+0j),(1.093883150046752+0j),(-0.3243165953299698+0j),(0.8659063295743623+0.1521741948759848j),(1.3468988242497264-0.8668371412429158j)
(398.10717055349687+0j),(1.1420734969404926+0j),(-0.38759019209530815+0j),(0.8496454586921086+0.17695477388275976j),(1.4723615894506739-1.030800510913696j)
(316.227766016838+0j),(1.2078699510322979+0j),(-0.45283270110867446+0j),(0.8310371053129055+0.2054011601841605j),(1.6406173733773382-1.2013052435180795j)
(251.18864315095797+0j),(1.2927183304450611+0j),(-0.5142502716405297+0j),(0.8097101224118596+0.2390485065628783j),(1.8551623213417348-1.3657768684809288j)
(199.5262314968879+0j),(1.394939539425356+0j),(-0.564987827023189+0j),(0.7840236862790253+0.27996675498828305j),(2.113078924202294-1.5095437506531455j)
(158.48931924611125+0j),(1.50904191505725+0j),(-0.5991877617244897+0j),(0.7503772103858424+0.32970440326729067j),(2.40387991760306-1.619853294262528j)
(125.89254117941664+0j),(1.6266396674827674+0j),(-0.6144217441434975+0j),(0.7034896681019893+0.38761413654567484j),(2.7113477244414375-1.6903948714713284j)
(100+0j),(1.7390199445582901+0j),(-0.6131391924929921+0j),(0.6380649302498881+0.4495546523400841j),(3.0182872680808055-1.7239281547911842j)
(79.43282347242804+0j),(1.8402624064359052+0j),(-0.6020935650442643+0j),(0.5512254382319571+0.5080613145476425j),(3.3122016753988763-1.7312721445298345j)
(63.09573444801929+0j),(1.929356392523689+0j),(-0.5898555620833894+0j),(0.44439506698896675+0.5542048745510231j),(3.589172416382919-1.7268855010980588j)
(50.11872336272725+0j),(2.0103406124848617+0j),(-0.5835541746901267+0j),(0.3236182858971651+0.5803075835438054j),(3.854219387191527-1.7230422590835253j)
(39.81071705534969+0j),(2.09050271161979+0j),(-0.5862117382578893+0j),(0.19819897171894318+0.5823286117343071j),(4.118181137254852-1.7250345637589595j)
(31.622776601683796+0j),(2.1773981392154913+0j),(-0.5956196245944787+0j),(0.07823760439450456+0.5610533897366788j),(4.392460483586116-1.7291054948105855j)
(25.118864315095767+0j),(2.275741470987376+0j),(-0.6051274811948724+0j),(-0.02808145940023188+0.5217093886115624j),(4.683501317400674-1.7237812390548974j)
(19.95262314968879+0j),(2.385292427322392+0j),(-0.6061473489819413+0j),(-0.11650831104306936+0.4720874891543138j),(4.988969813666152-1.694284585656464j)
(15.848931924611108+0j),(2.5006707379408386+0j),(-0.5915035672755423+0j),(-0.18719387211953942+0.41984395298870586j),(5.297333263687725-1.6285615453779334j)
(12.589254117941664+0j),(2.6133146091408683+0j),(-0.5581865915844832+0j),(-0.24337452223233413+0.3702351490719489j),(5.591344222796688-1.5223815599635797j)
(10+0j),(2.714663515834377+0j),(-0.5081920778263981+0j),(-0.2891163813412003+0.32539978958901133j),(5.8539174566269585-1.381046459803262j)
(7.943282347242805+0j),(2.7989175815633507+0j),(-0.44719494776953295+0j),(-0.32752382879683684+0.2852338202740565j),(6.0734391503788325-1.217056544606698j)
