freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(1.0021290426400304+0j),(-0.0020489480657798686+0j),(0.9978388103394991+0.0007187443541553007j),(1.0066590524624883-0.004654359816300961j)
(794328.2347242822+0j),(1.0024699458268258+0j),(-0.0025842721389488345+0j),(0.9976508039064502+0.000745952589629906j),(1.0076439513423856-0.005874448314870168j)
(630957.344480193+0j),(1.002873820110888+0j),(-0.0031185389837459663+0j),(0.9974362295692863+0.0007317064588539569j),(1.0087715564858906-0.006996567286350017j)
(501187.2336272725+0j),(1.0033350500010476+0j),(-0.003656820770703764+0j),(0.9972035127838647+0.0006642650115462077j),(1.0100113468784773-0.008031750822095583j)
(398107.17055349686+0j),(1.003847969188196+0j),(-0.004209357457998874+0j),(0.9969628000412024+0.0005334580773482468j),(1.0113361527027942-0.009005998653365762j)
(316227.7660168379+0j),(1.004409600996779+0j),(-0.004791077476851733+0j),(0.996725126360763+0.0003301436487558357j),(1.0127296518519502-0.009955234041660831j)
(251188.6431509582+0j),(1.0050213471180454+0j),(-0.005420061144812457+0j),(0.9965022162684595+4.555214138998593e-05j),(1.0141885492037266-0.010918364969376423j)
(199526.2314968879+0j),(1.0056895187950243+0j),(-0.006115821997039+0j),(0.9963066719312357-0.0003292142010844983j),(1.0157205802218308-0.011931984468555576j)
(158489.3192461114+0j),(1.0064250274704727+0j),(-0.006897915137707909+0j),(0.9961522405039333-0.0008031667255248805j),(1.0173408770029182-0.013028058989045008j)
(125892.5411794166+0j),(1.0072426646192358+0j),(-0.007785202235571596+0j),(0.9960540070120646-0.0013856971446931255j),(1.0190688105736179-0.014234396291044248j)
(100000+0j),(1.0081603589346322+0j),(-0.008795550387885948+0j),(0.9960285301549787-0.002086377302470108j),(1.0209262668662857-0.015575725878953152j)
(79432.82347242821+0j),(1.0091986748729307+0j),(-0.009945868194334882+0j),(0.9960940109010603-0.0029146855766129694j),(1.0229373155918213-0.017075436726244713j)
(63095.7344480193+0j),(1.0103806170978484+0j),(-0.011252341821450535+0j),(0.9962705048469128-0.0038803434625676162j),(1.0251287024772666-0.018756379144397047j)
(50118.72336272724+0j),(1.0117315728901735+0j),(-0.01273023613278278+0j),(0.9965800224402185-0.004992261475285512j),(1.0275304057339223-0.020640186224543784j)
(39810.71705534969+0j),(1.0132790564770635+0j),(-0.014393627106302785+0j),(0.9970462752619049-0.006258200952057667j),(1.0301755002398245-0.022747282063895133j)
(31622.776601683792+0j),(1.0150519244743044+0j),(-0.016255166539405345+0j),(0.9976938925481705-0.007684495539151971j),(1.0330988590887789-0.025095751021411004j)
(25118.864315095827+0j),(1.0170789713623036+0j),(-0.01832608743894872+0j),(0.9985470953413196-0.009275627408771733j),(1.036334846009818-0.027701737551397466j)
(19952.623149688792+0j),(1.0193872321214839+0j),(-0.02061715984953773+0j),(0.9996281055632517-0.011035056514417768j),(1.0399148227177555-0.03058126066257328j)
(15848.93192461114+0j),(1.0220006921245777+0j),(-0.023141118593012627+0j),(1.0009559695545787-0.012967349787955947j),(1.0438655992670207-0.03375401453123905j)
(12589.254117941662+0j),(1.0249401521054977+0j),(-0.025915917097725706+0j),(1.002546625572447-0.01508096709426619j),(1.0482097583639354-0.03724819994474396j)
(10000+0j),(1.0282246647350488+0j),(-0.028968230188072288+0j),(1.0044145570332328-0.017390913078176442j),(1.0529682489549896-0.04110533656001658j)
(7943.282347242814+0j),(1.0318745154751345+0j),(-0.032336416916760265+0j),(1.006575542534086-0.019920319542244713j),(1.0581650163291205-0.045383952122368836j)
(6309.57344480193+0j),(1.0359154139788178+0j),(-0.03607230161225524+0j),(1.009049655077112-0.022700782395811723j),(1.0638329003480957-0.05016128970666099j)
(5011.8723362727205+0j),(1.040383321525383+0j),(-0.040241261494581626+0j),(1.011864055018773-0.02577180616839662j),(1.0700196734908873-0.05553266756116189j)
(3981.0717055349687+0j),(1.0453290530742851+0j),(-0.0449203723476365+0j),(1.0150556017671997-0.029179556622029288j),(1.0767930344694623-0.06160880717941593j)
(3162.2776601683795+0j),(1.0508216791632892+0j),(-0.05019489359125359+0j),(1.0186732247654338-0.032974740870146235j),(1.0842438165066217-0.06851208059510014j)
(2511.8864315095802+0j),(1.0569500715656208+0j),(-0.05615391117231879+0j),(1.0227795808154008-0.03720949172434604j),(1.092487490145644-0.0763727307482417j)
(1995.2623149688789+0j),(1.0638225306704878+0j),(-0.06288612152168385+0j),(1.0274514169848676-0.04193359781363383j),(1.1016645604119657-0.08532549207035658j)
(1584.8931924611124+0j),(1.071564888626663+0j),(-0.07047650110943313+0j),(1.0327784111028215-0.04719081521381791j),(1.1119400221827946-0.09550635173494948j)
(1258.9254117941662+0j),(1.0803175988904612+0j),(-0.07900429509139542+0j),(1.0388608026967796-0.05301599359899908j),(1.123501141049363-0.10704959860280652j)
(1000+0j),(1.0902322883585658+0j),(-0.08854269299330374+0j),(1.045806507193413-0.059433335961723j),(1.1365529622033357-0.12008671251928277j)
(794.3282347242813+0j),(1.10146846265201+0j),(-0.09916073231110463+0j),(1.0537282522114784-0.06645558171171861j),(1.1513126544217909-0.1347494959401394j)
(630.957344480193+0j),(1.1141917678898314+0j),(-0.11092796969711041+0j),(1.0627407261332549-0.07408398053872467j),(1.1680059064084702-0.15117907698946573j)
(501.187233627272+0j),(1.1285762052648285+0j),(-0.12392172662295886+0j),(1.0729578919455982-0.08230978738347322j),(1.1868699839503263-0.169540425496735j)
(398.10717055349687+0j),(1.1448132944056126+0j),(-0.13823500150752635+0j),(1.0844922642282544-0.09111824423204914j),(1.208168671727507-0.1900393327158722j)
(316.227766016838+0j),(1.1631306023903496+0j),(-0.15398075677474515+0j),(1.0974596758169448-0.10049390435674294j),(1.2322237128622058-0.21293507391314873j)
(251.18864315095797+0j),(1.183819866903716+0j),(-0.17128612237176905+0j),(1.1119921550625997-0.11042245022128888j),(1.2594640840973927-0.23853800095723987j)
(199.5262314968879+0j),(1.207271485051327+0j),(-0.19026909647260465+0j),(1.1282574433839283-0.12088204057338874j),(1.2904886289090038-0.2671795085851322j)
(158.48931924611125+0j),(1.2340082299000026+0j),(-0.2109907925450571+0j),(1.1464791817216027-0.13181850825867433j),(1.3261315621549228-0.29914277849548965j)
(125.89254117941664+0j),(1.2647066906226874+0j),(-0.23337778853709745+0j),(1.1669489044906722-0.14310152815814714j),(1.3675146547617687-0.33454460021048577j)
(100+0j),(1.3001888715421166+0j),(-0.2571123993084825+0j),(1.1900180301321142-0.15446190158923875j),(1.4160613432695817-0.3731610899755989j)
(79.43282347242804+0j),(1.3413585000606223+0j),(-0.2814972944272727+0j),(1.2160540007924103-0.16541628399915637j),(1.473434139878083-0.4141989817645073j)
(63.09573444801929+0j),(1.3890513210109499+0j),(-0.3053194931684822+0j),(1.245343438804776-0.17519784503254743j),(1.5413416903219064-0.45603847124094676j)
(50.11872336272725+0j),(1.443776580670295+0j),(-0.326768506397652+0j),(1.2779327291585865-0.1827285282273988j),(1.6211603784867972-0.49602054518827404j)
(39.81071705534969+0j),(1.5053626113824716+0j),(-0.3434948763348422+0j),(1.3134198969011524-0.1866853859091903j),(1.713354132238783-0.53041602992584j)
(31.622776601683796+0j),(1.5725909748690188+0j),(-0.3529014450045135+0j),(1.3507567826822346-0.18571432914434732j),(1.8167845802788363-0.5547593380350531j)
(25.118864315095767+0j),(1.6429903564659631+0j),(-0.35270014227148017+0j),(1.388174850923881-0.17880272352085702j),(1.9281764661259913-0.5646777223501942j)
(19.95262314968879+0j),(1.7129962604364228+0j),(-0.34162238725655736+0j),(1.4233670573139299-0.16572389324972603j),(2.0421352217990236-0.5571156483764343j)
(15.848931924611108+0j),(1.7785783343762354+0j),(-0.3199981975124484+0j),(1.4539812593011956-0.1473468813021247j),(2.152003078742297-0.5314992318302374j)
(12.589254117941664+0j),(1.8361819275712308+0j),(-0.28986622262786566+0j),(1.4782869739676274-0.12557017428082573j),(2.2513947277246684-0.490199961409333j)
(10+0j),(1.8835808753465688+0j),(-0.254471652473535+0j),(1.4956829574511175-0.10280788065470982j),(2.3357516782333048-0.4379421568812399j)
(7.943282347242805+0j),(1.9202358777951003+0j),(-0.21736727688659901+0j),(1.506745054119048-0.08126743600652556j),(2.403178418237166-0.3804266804938556j)
(6.30957344480193+0j),(1.9470502256540865+0j),(-0.1815613966415289+0j),(1.5128188108631901-0.06241466038706307j),(2.454286625055224-0.3228781613786228j)
(5.011872336272715+0j),(1.9657617811307238+0j),(-0.14905762383299512+0j),(1.5154538984219503-0.04684882533269895j),(2.491351552885553-0.2691219997050674j)
(3.981071705534969+0j),(1.978324406039853+0j),(-0.12083404305318178+0j),(1.5159868523213544-0.03450616725606989j),(2.51732164555928-0.2213557272700257j)
(3.1622776601683795+0j),(1.9864985623057638+0j),(-0.09708768679696661+0j),(1.5153769650177507-0.024967170388315866j),(2.5350729839723716-0.18040972649777884j)
(2.5118864315095766+0j),(1.9916794468626238+0j),(-0.07754097103712293+0j),(1.5142266810003902-0.017702782948637367j),(2.5470208142948914-0.1461917098275865j)
(1.9952623149688788+0j),(1.9948861294316291+0j),(-0.061691254997793564+0j),(1.5128761873465222-0.012212964316995041j),(2.55501297753659-0.11810032883883231j)
(1.584893192461111+0j),(1.996824540912715+0j),(-0.048972056390234595+0j),(1.51150002059483-0.008080817575568012j),(2.560379409969129-0.09532236968569552j)
