freq,Zreal,Zimag,Zlo,Zhi
(1000000+0j),(0.9991123722983314+0j),(0.002107145137370071+0j),(0.9946604767417737+0.0025389700232886754j),(1.0037647784548493+0.002928374690230934j)
(794328.2347242822+0j),(0.9992635165456394+0j),(0.0013727996588424763+0j),(0.9942750169863521+0.0027508964091232874j),(1.004471102270378+0.0009750185527305499j)
(630957.344480193+0j),(0.9994443829186075+0j),(0.0007753952765646081+0j),(0.9938428916834159+0.002948201066559652j),(1.0052883724111203-0.0006283155214615427j)
(501187.2336272725+0j),(0.9996504761923393+0j),(0.0002965574356733657+0j),(0.9933771807704326+0.003127819397017124j),(1.0061924031616936-0.0019235526910324867j)
(398107.17055349686+0j),(0.9998743508223894+0j),(-7.851951031281087e-05+0j),(0.9928873992890319+0.003293428207805628j),(1.0071551212623087-0.002950793041018912j)
(316227.7660168379+0j),(1.000106339866038+0j),(-0.0003631679805753281+0j),(0.9923770026666362+0.0034515567433003364j),(1.0081491084298002-0.003749843717350592j)
(251188.6431509582+0j),(1.000335507735066+0j),(-0.0005708366459766745+0j),(0.9918436919807302+0.003607524277307388j),(1.0091501228873427-0.004360039113598618j)
(199526.2314968879+0j),(1.0005507576107484+0j),(-0.0007162377022056291+0j),(0.991281526478518+0.0037627516203028056j),(1.0101381011834782-0.004819933003228506j)
(158489.3192461114+0j),(1.0007420585979754+0j),(-0.000816043072923202+0j),(0.9906835020221244+0.003913743798715456j),(1.0110975884275712-0.005167293068192118j)
(125892.5411794166+0j),(1.0009017160006253+0j),(-0.0008891068135966594+0j),(0.9900438184615593+0.004052168564130059j),(1.0120181715482124-0.005439289667979448j)
(100000+0j),(1.0010255385199442+0j),(-0.000956156748999207+0j),(0.9893596919222984+0.0041656872014956695j),(1.0128950212071317-0.005672377368377038j)
(79432.82347242821+0j),(1.0011137178414344+0j),(-0.0010390194888177896+0j),(0.988632719775203+0.0042392789130382335j),(1.0137293657906394-0.005901812276894097j)
(63095.7344480193+0j),(1.001171253110075+0j),(-0.0011595454606628483+0j),(0.9878695696149715+0.00425706011287179j),(1.0145285975298637-0.00616078831266535j)
(50118.72336272724+0j),(1.0012078078339144+0j),(-0.0013383923187684978+0j),(0.987081691703801+0.0042042251131350255j),(1.0153057625816162-0.006479268484687156j)
(39810.71705534969+0j),(1.0012369707845983+0j),(-0.0015940038869436425+0j),(0.9862841549108116+0.004068367157638064j),(1.0160783793600148-0.0068832381307672875j)
(31622.776601683792+0j),(1.0012750188387134+0j),(-0.0019420090801880393+0j),(0.985494171516305+0.0038400269566583574j),(1.0168667215066127-0.0073943646337385205j)
(25118.864315095827+0j),(1.0013394187795848+0j),(-0.0023952128428132513+0j),(0.9847298442493292+0.0035125442031737394j),(1.0176918482095616-0.008030489842159603j)
(19952.623149688792+0j),(1.0014473679617544+0j),(-0.0029642689050337068+0j),(0.9840092120401899+0.0030817685511307273j),(1.018573798626521-0.008807010048222697j)
(15848.93192461114+0j),(1.0016146114291942+0j),(-0.0036589194329867446+0j),(0.9833492803911181+0.002545774035815069j),(1.0195304077608736-0.009739058679532155j)
(12589.254117941662+0j),(1.0018546507362243+0j),(-0.004489655701785217+0j),(0.9827647017733325+0.0019043029664155826j),(1.0205769802755786-0.010843947104578231j)
(10000+0j),(1.002178389218871+0j),(-0.005469713249287174+0j),(0.9822661947183717+0.0011573937144687455j),(1.0217266120553194-0.01214347830816738j)
(7943.282347242814+0j),(1.0025942671573056+0j),(-0.0066173281829297855+0j),(0.9818594044997934+0.0003028181998241552j),(1.0229906927046806-0.013666136446865809j)
(6309.57344480193+0j),(1.0031089520904932+0j),(-0.007958165690696083+0j),(0.9815450388023831-0.0006672562324778157j),(1.0243794324390074-0.015449577064331496j)
(5011.8723362727205+0j),(1.003728614548275+0j),(-0.00952780630129379+0j),(0.981320465211392-0.0017694154895933297j),(1.02590286596496-0.0175438340793366j)
(3981.0717055349687+0j),(1.0044607797760592+0j),(-0.011374185670093385+0j),(0.9811821910824005-0.003031302069423679j),(1.0275729967856495-0.02001501058291767j)
(3162.2776601683795+0j),(1.005316738990126+0j),(-0.01355991111581435+0j),(0.9811285021124612-0.0044931082365172945j),(1.029407297431379-0.022948732707914477j)
(2511.8864315095802+0j),(1.0063145056569722+0j),(-0.016164377576278127+0j),(0.9811619549612554-0.006208710435265201j),(1.031433176725381-0.026452825022131903j)
(1995.2623149688789+0j),(1.0074823017590213+0j),(-0.019285620810071766+0j),(0.9812918776356653-0.008246821490477615j),(1.0336929121666938-0.030659191407518795j)
(1584.8931924611124+0j),(1.0088625941456464+0j),(-0.023041859307784015+0j),(0.9815372059585731-0.01069221865734439j),(1.036248954255676-0.03572517345223755j)
(1258.9254117941662+0j),(1.0105167808501156+0j),(-0.027572641939950696+0j),(0.9819298748933607-0.013646852823343186j),(1.0391898700882116-0.04183441161874181j)
(1000+0j),(1.0125306785408184+0j),(-0.03303937304806581+0j),(0.9825188109557043-0.017230617180082963j),(1.0426371125467424-0.04919680950916919j)
(794.3282347242813+0j),(1.0150209017704266+0j),(-0.039624825486747596+0j),(0.9833746161308641-0.02158167818705397j),(1.0467525177721588-0.05804721056418364j)
(630.957344480193+0j),(1.0181420430319625+0j),(-0.047531128238925704+0j),(0.9845952421090861-0.026856099388812685j),(1.0517463547198098-0.06864249701502949j)
(501.187233627272+0j),(1.0220943411328547+0j),(-0.05697574038028268+0j),(0.9863128829907118-0.03322596103919781j),(1.057885910820933-0.08125689476305556j)
(398.10717055349687+0j),(1.027131426080161+0j),(-0.06818520529046809+0j),(0.988701738493613-0.0408751103305169j),(1.0655047704676628-0.09617513318811052j)
(316.227766016838+0j),(1.033567959702943+0j),(-0.08138669374386819+0j),(0.9919856253725435-0.049991723521964085j),(1.0750129879074353-0.11368279371125864j)
(251.18864315095797+0j),(1.041787705205994+0j),(-0.09679739146770476+0j),(0.9964443809158632-0.06075815026836409j),(1.086908479933743-0.13405307420181917j)
(199.5262314968879+0j),(1.052253587247935+0j),(-0.11461090025327225+0j),(1.0024192054542176-0.07333926612586097j),(1.101790703036421-0.15752874101821296j)
(158.48931924611125+0j),(1.0655217657268694+0j),(-0.13497731916432798+0j),(1.0103194327267944-0.08786949204641806j),(1.1203787288995635-0.18429576737038578j)
(125.89254117941664+0j),(1.0822598851111709+0j),(-0.15796989477929346+0j),(1.0206348239946006-0.10443511239178274j),(1.1435344394306122-0.21444000857581916j)
(100+0j),(1.1032634282710936+0j),(-0.18352774331950938+0j),(1.0339544337221325-0.12304142004095162j),(1.1722834664313955-0.24787286797430996j)
(79.43282347242804+0j),(1.1294530409742851+0j),(-0.21136574553033818+0j),(1.0509823428707845-0.14355041243331346j),(1.2078107081533682-0.28421375040794006j)
(63.09573444801929+0j),(1.1618236762273018+0j),(-0.24085465718977261+0j),(1.0725243964356668-0.1655807058411894j),(1.2513912023244689-0.3226349591657224j)
(50.11872336272725+0j),(1.2013129369251152+0j),(-0.2708989485756901+0j),(1.0994079424541792-0.18838347454375204j),(1.3042156400091567-0.36170790755808924j)
(39.81071705534969+0j),(1.248573331250378+0j),(-0.29987014196028955+0j),(1.1323035412432845-0.2107433561270054j),(1.367096110331235-0.3993256913616316j)
(31.622776601683796+0j),(1.3036776971996793+0j),(-0.3256706729883325+0j),(1.1714574910948505-0.23098389268159844j),(1.4400935847845484-0.4327930608265408j)
(25.118864315095767+0j),(1.3658468114432507+0j),(-0.34598237131373505+0j),(1.2164114952431444-0.2471503082841568j),(1.522178218025851-0.4591465271595075j)
(19.95262314968879+0j),(1.4333272359982654+0j),(-0.3586828891313935+0j),(1.2658414589437137-0.25737526060858895j),(1.611079321220222-0.47568293220642677j)
(15.848931924611108+0j),(1.5035232596206143+0j),(-0.3623176351485562+0j),(1.3176364046870175-0.2603274884353693j),(1.7034549365285867-0.48055794294737875j)
(12.589254117941664+0j),(1.5733890064584877+0j),(-0.35645430089806646+0j),(1.3692416295486032-0.25556769655494815j),(1.79539126192918-0.4732370232336125j)
(10+0j),(1.6399633460526046+0j),(-0.34177598844625623+0j),(1.418157411481274-0.2436559017879449j),(1.883084385936696-0.4546148613904802j)
(7.943282347242805+0j),(1.700861358148028+0j),(-0.3198815781575788+0j),(1.4624046749035022-0.22596830107228763j),(1.96346777248019-0.4267628680979361j)
(6.30957344480193+0j),(1.7545671965909118+0j),(-0.2928879134526048+0j),(1.5007953934601765-0.20431589561868194j),(2.0345892515155795-0.3924239858898655j)
(5.011872336272715+0j),(1.8004760025338367+0j),(-0.26299128404853866+0j),(1.5329524290932728-0.18052732629503992j),(2.0956699319044927-0.35445217064259804j)
(3.981071705534969+0j),(1.8387365952110595+0j),(-0.23212335374487608+0j),(1.5591353973111954-0.1561356503086962j),(2.1469063374516155-0.31536829713025516j)
(3.1622776601683795+0j),(1.869998984990705+0j),(-0.20176352279406395+0j),(1.5799846749051276-0.13222868791756645j),(2.1891459109735796-0.2771163148689976j)
(2.5118864315095766+0j),(1.8951636244580925+0j),(-0.17289702312876082+0j),(1.5962845077676726-0.10944341832764322j),(2.223563048964671-0.2410104076599377j)
(1.9952623149688788+0j),(1.9151883745832947+0j),(-0.146068197321429+0j),(1.6087977438559342-0.08804405024261178j),(2.25141244444983-0.20780756119453986j)
(1.584893192461111+0j),(1.9309663005563573+0j),(-0.12147459697278283+0j),(1.6181760572382924-0.06802430391636904j),(2.2738782856523754-0.17783153872027507j)
