tau,gamma,sigma_gamma
1e-07,0.15023377959050777,0.08618526785987003
1.1097524964120721e-07,0.14133818325217362,0.08225311116525041
1.2315506032928263e-07,0.13109932730230867,0.07789483162906295
1.3667163564620074e-07,0.11978021909635572,0.07319718074660043
1.5167168884709241e-07,0.10764127287757219,0.06825140093529397
1.6831803533309585e-07,0.0949374282295139,0.06315079458249813
1.867913599020781e-07,0.08191536562162582,0.05798901510137958
2.0729217795953698e-07,0.06881085490385885,0.05285900768440617
2.300430119772917e-07,0.05584627125017505,0.0478523321018057
2.5529080682395163e-07,0.04322831105400837,0.043058882139817484
2.833096101839324e-07,0.031145937848577887,0.03856655312797083
3.1440354715915e-07,0.01976858546186122,0.03446043984834833
3.489101213406774e-07,0.00924464219770016,0.030820471646330956
3.872038781812557e-07,-0.0002997638393935631,0.027716293254205517
4.2970047043208437e-07,-0.008761662290453387,0.025197900225651045
4.768611697714474e-07,-0.016061809310031094,0.023282674035729617
5.291978735958437e-07,-0.022144920573282434,0.021943540878766873
5.872786613189477e-07,-0.02697956628207976,0.021105794553261146
6.517339604882421e-07,-0.030557730730379262,0.02065846594599925
7.232633896483533e-07,-0.03289404406632457,0.020475811393675613
8.026433522257174e-07,-0.03402469849379486,0.020438992430359012
8.907354638610439e-07,-0.03400606602008338,0.020450046634409434
9.884959046625586e-07,-0.032913039301092795,0.020436906168909075
1.096985797892384e-06,-0.03083712134139205,0.020352516451841243
1.217382727739662e-06,-0.02788429371548773,0.02017104352445974
1.3509935211980278e-06,-0.02417269637771824,0.019883660359028457
1.499268432786047e-06,-0.019830155160889262,0.01949449095986007
1.6638168860761274e-06,-0.014991595459832752,0.01901732173067332
1.8464249428955464e-06,-0.00979638250919379,0.01847291901420676
2.049074689815846e-06,-0.004385629881198838,0.017886371947077123
2.2739657523579273e-06,0.0011004815337400942,0.017285132798767002
2.523539170434766e-06,0.0065253318498434965,0.016696788879081177
2.800503894183631e-06,0.011758396325603826,0.016147101062457512
3.107866187782014e-06,0.01667764522244397,0.015657674661824595
3.4489622604057595e-06,0.021171771268654993,0.015244332141476654
3.827494478516315e-06,0.025142209331079357,0.014915634282273698
4.247571552536894e-06,0.02850491609206074,0.01467238984401103
4.713753134116729e-06,0.031191881332233606,0.014508056690452912
5.2310993080562585e-06,0.033152346671613486,0.01441029644581979
5.805225516094895e-06,0.03435371232853868,0.014362937688019701
6.44236350872137e-06,0.034782117441409355,0.014348140015935538
7.149428986597577e-06,0.034442684864643525,0.014348723859293373
