Freq,Zreal,Zimag,Zmod,Zphz
999.0404050000001,0.112362966,0.00318273902,0.11240803332496563,1.6224986977034543
631.009521,0.11281500800000001,0.00102882599,0.11281969913520318,0.5224992139904762
397.582581,0.113620296,-0.00045187715999999995,0.11362119457255915,-0.2278687746243432
251.044281,0.11439313,-0.0014980200199999998,0.11440293814049192,-0.750266375035937
158.629395,0.115208611,-0.00207499648,0.11522729563320201,-1.0318298861301587
99.9040375,0.116177,-0.00246319687,0.11620310954454006,-1.2146091136113093
63.004020700000005,0.117035948,-0.0028302010600000003,0.11707016341621262,-1.3852750414021229
39.7582626,0.11786665800000001,-0.0030440518199999996,0.11790595964399685,-1.479405314903907
25.1044273,0.11883983,-0.0032600376300000004,0.11888453658814468,-1.571355029357769
15.8361454,0.119695291,-0.0034983153499999996,0.11974640244225597,-1.6740981235382615
9.990410800000001,0.120647714,-0.0040197433,0.12071466037571282,-1.9082761839513698
6.30040264,0.121576257,-0.00472907815,0.12166819817141558,-2.2275705153569696
3.98190546,0.12288495199999999,-0.00580838183,0.12302214730496853,-2.7061755899351665
2.51044273,0.124619782,-0.0068426951799999995,0.124807501950219,-3.142873849300485
1.58083737,0.127390027,-0.00794745609,0.1276376944219975,-3.569873663340408
0.998529792,0.130589023,-0.00825233012,0.1308495085222103,-3.6158920011310967
0.63065052,0.13368450099999998,-0.00765195582,0.13390331674566627,-3.2759737031553486
0.39697656,0.136000931,-0.00631205691,0.13614732937263896,-2.6572971105072365
0.250400603,0.137502611,-0.0051476117200000004,0.13759893145746882,-2.143950259202492
0.158038959,0.13839025800000002,-0.00434126332,0.13845833335888508,-1.7967632070899113
0.09974589939999999,0.139096856,-0.0041015450799999995,0.1391573139332892,-1.688989637101539
0.0630518198,0.139609218,-0.0043756538099999995,0.13967777237927478,-1.795185558912374
0.039762307000000004,0.140431151,-0.005158344279999999,0.1405258577162787,-2.103653906541434
0.0250390954,0.141522825,-0.00672015315,0.141682287016903,-2.718624451308844
0.0158327222,0.143327132,-0.0086719403,0.14358923816189076,-3.4624330550050613
0.009981217790000002,0.146306098,-0.0109979175,0.14671887574992662,-4.298873318507635
0.0062955287300000004,0.14987734,-0.012867555,0.15042869080449256,-4.90703364546274
