,Freq,Zreal,Zimag,Zmod,Zphz
0,999.0404050000001,0.11227860860403772,0.0031466644619689644,0.11232269337624927,1.6053228293325843
1,891.425842,0.11242068820401736,0.002534681398903142,0.11244925853939115,1.291594529763621
2,794.237671,0.11257023470301154,0.001974775589444808,0.11258755472839692,1.0050143586875346
3,707.50946,0.11272575099293795,0.001468051606322845,0.1127353099629423,0.7461330315397945
4,631.009521,0.11288529551533215,0.0010143399232789329,0.1128898526399243,0.5148219904137041
5,562.339172,0.11305159055861233,0.0006005442774654531,0.11305318563075223,0.3043595290377338
6,500.80123899999995,0.11322454559286506,0.00022342457367317,0.11322476603310293,0.11306089530769575
7,446.85879500000004,0.11340010068987576,-0.00011299893261431217,0.11340015698945365,-0.057093069106809086
8,397.582581,0.11358561309178278,-0.00042598630244829053,0.11358641188877325,-0.21487847066915078
9,354.659485,0.11377228060288619,-0.0007038027309334198,0.11377445746680553,-0.35443089928134175
10,316.315765,0.11396428808100091,-0.0009567357015971701,0.11396830393145313,-0.4809895364080425
11,281.894287,0.114162532943087,-0.0011882072913895886,0.11416871622536856,-0.5963147725529078
12,251.044281,0.11436669894137902,-0.0013997171343023982,0.11437526408627036,-0.7011995724514434
13,223.640198,0.1145747598212578,-0.0015912407906409445,0.11458580904873303,-0.7956858954875974
14,199.29838600000002,0.11478629028818862,-0.0017645788018886596,0.11479985268488971,-0.8807232518674457
15,177.556778,0.11500210826937038,-0.001922236148289195,0.11501817203472578,-0.9575977792531309
16,158.629395,0.11521600337595095,-0.002061877064962945,0.11523445131972539,-1.025241643838713
17,141.31134,0.11543836893261282,-0.0021917711433047113,0.11545917409442462,-1.0877159014344169
18,125.84568,0.11566395113243975,-0.0023096433559487827,0.11568700896815982,-1.143962578056516
19,112.189957,0.11588966957551938,-0.0024153364399326274,0.11591483668815278,-1.1939679548668676
20,99.9040375,0.1161193406679354,-0.0025118857399886066,0.11614650596176708,-1.2392251648796309
21,89.0031662,0.11634943107256547,-0.0025989092047786137,0.11637845350392119,-1.2796089277219402
22,79.3147354,0.11657979176931997,-0.002677591813956206,0.11661053703203741,-1.3157318241907963
23,70.83874509999998,0.11680609619178599,-0.002747806356770223,0.11683841212263657,-1.347606672817422
24,63.004020700000005,0.11704078235776132,-0.0028143405640304354,0.11707461401912543,-1.3774580593752899
25,56.2418137,0.1172677225140148,-0.0028736512781330596,0.11730292671238977,-1.4037549416979263
26,50.0801239,0.1174988806579633,-0.0029300463126525293,0.11753540797252796,-1.4284774568325802
27,44.614521,0.11772798986448459,-0.002983007918867151,0.11776577573207,-1.4514577334850398
28,39.7582626,0.11795507452306254,-0.003033709766582629,0.117994080362911,-1.4732766359506602
29,35.419357299999994,0.11818117461705985,-0.003083552422578518,0.11822139539614131,-1.4946074496545316
30,31.5869217,0.11840349133550424,-0.0031331089832271784,0.11844493713256639,-1.5157664569264373
31,28.1700668,0.11862394368910616,-0.003184011110036417,0.1186666673632704,-1.5375193326466612
32,25.1044273,0.11884401035363573,-0.0032378752455930167,0.11888810972103601,-1.560623076565129
33,22.3853874,0.1190613106505372,-0.003295411963773318,0.11910690758236779,-1.5854436896382793
34,19.929845800000002,0.11928012799521467,-0.003359154965380493,0.11932741871270088,-1.6131316147819301
35,17.755678200000002,0.11949664947135578,-0.003429414730451418,0.11954584944812392,-1.6438709614166875
36,15.8361454,0.11971066372338289,-0.0035072791191843125,0.11976203077734081,-1.6781698242266323
37,14.1189728,0.11992567133363431,-0.0035952183199170658,0.11997954925565751,-1.7171399376369907
38,12.573761900000001,0.1201441006612085,-0.0036956330347696475,0.12020092606639218,-1.7618628771101845
39,11.224855400000001,0.1203604316412877,-0.00380684543680807,0.12042061940156609,-1.8115877847178712
40,9.990410800000001,0.1205866127136293,-0.003935948926237812,0.12065083033156787,-1.869471435217173
41,8.89805984,0.1208173997901419,-0.00408086780508595,0.12088630019193063,-1.9345528301263557
42,7.93953419,0.12105261358079875,-0.004241173897900326,0.12112688723307642,-2.006582112702561
43,7.07654047,0.12130080402644117,-0.004422120734913146,0.12138138328942884,-2.0878402362709982
44,6.30040264,0.12156545421033091,-0.0046253851056955635,0.12165341690532187,-2.1789682880277543
45,5.61242723,0.12184657493924239,-0.004848978977510127,0.1219430212088775,-2.278927454410714
46,5.00801229,0.1221449174844776,-0.0050902858838949685,0.12225093814637834,-2.3863721774392967
47,4.45918846,0.12247519463095419,-0.0053570158604766315,0.12259229551166545,-2.504498053306462
48,3.98190546,0.12282777509988621,-0.005636147492528208,0.12295701889093505,-2.62726488307566
49,3.54791069,0.12322333685396641,-0.005937502820630167,0.12336630287550596,-2.758657100355731
50,3.16039586,0.12366168539324476,-0.006252693304140043,0.12381966163680744,-2.894575626163646
51,2.81430078,0.1241484197181951,-0.0065764902956139135,0.12432248526768373,-3.0322840819593
52,2.51044273,0.12467827034657643,-0.0068960116329212185,0.12486883547569179,-3.165829807919029
53,2.23853803,0.12526303434795527,-0.007208541288392207,0.12547027871796362,-3.293581132835047
54,1.99095273,0.12591703723424447,-0.007509308764741667,0.1261407546512004,-3.4129036189485262
55,1.77395499,0.12661491606756162,-0.007775530709345546,0.1268534423995173,-3.514169793677074
56,1.58083737,0.12736091955035014,-0.00800023629414927,0.12761194148461572,-3.5943389115460667
57,1.41121697,0.1281360261036627,-0.008170743518549994,0.1283962703324534,-3.6485925101573735
58,1.25805092,0.12895102510731593,-0.008283012784490519,0.1292167759117045,-3.675275788916522
59,1.11926901,0.12979818519172676,-0.008328356981453932,0.1300651006576181,-3.6712875995022554
60,0.998529792,0.1306282878894868,-0.008302602854700422,0.13089187450373505,-3.636770287893575
61,0.888996482,0.1314606970016691,-0.008206210626085318,0.1317165773507812,-3.571956910326772
62,0.793953419,0.13224462724209862,-0.008048984800791742,0.13248934897087006,-3.482974419280779
63,0.707013488,0.13300952600002172,-0.007830673017074774,0.13323983430885372,-3.369286707792676
64,0.63065052,0.13371500189518593,-0.007569194162798311,0.1339290649265637,-3.2398798888618607
65,0.561969399,0.13437152804200425,-0.007270502031188842,0.1345680784886544,-3.0971090506516763
66,0.500801146,0.1349689582318554,-0.006949004673430785,0.13514772788376314,-2.9473250648974183
67,0.44653058100000004,0.13550479509856458,-0.006617679565000776,0.13566629344656322,-2.795946031334624
68,0.39697656,0.13599526918562374,-0.006276964262379321,0.1361400511283195,-2.642654403786856
69,0.35459780700000004,0.1364132464966788,-0.005957851545171515,0.13654328916060998,-2.5008051386105565
70,0.31532523,0.13679788372267895,-0.005641740441519623,0.13691417102043554,-2.361621601182793
71,0.281247705,0.13712899651086147,-0.005354815576421769,0.13723350805810272,-2.2362340290732776
72,0.250400603,0.13742688249622081,-0.005089016260046242,0.13752107518167933,-2.1207348919766216
73,0.22326526,0.13768846968630546,-0.004854999234398601,0.13777403856359394,-2.0194557102993116
74,0.199491799,0.13791885142622215,-0.004654739508406507,0.13799737743384638,-1.9329898299705228
75,0.177298903,0.13813716510410579,-0.004477585550663084,0.13820971440301325,-1.8565384784741024
76,0.158038959,0.13833190250342284,-0.0043377382390865915,0.13839989603770414,-1.7960620567724825
77,0.141060576,0.13851079541829434,-0.004231779228709288,0.13857542496001635,-1.7499552354255545
78,0.125845671,0.13868048229111457,-0.004157739289160314,0.13874279427953284,-1.7172537455974548
79,0.11197824,0.13884716306951395,-0.0041155203491682986,0.13890814303055316,-1.6977871325861706
80,0.09974589939999999,0.13900859353141604,-0.004107022618374119,0.13906925149137128,-1.6923171612057513
