tau,gamma,sigma_gamma
1e-07,0.011327327174931678,0.008791902253147452
1.1097524964120721e-07,0.009565569279333053,0.008780994132653624
1.2315506032928263e-07,0.007516720517483089,0.008790689090829168
1.3667163564620074e-07,0.0052143016487007365,0.008753560006789757
1.5167168884709241e-07,0.0027064042988491632,0.008619904770454878
1.6831803533309585e-07,5.5280038657290476e-05,0.008361125978749065
1.867913599020781e-07,-0.002663957418724161,0.007970595319197707
2.0729217795953698e-07,-0.0053655579362292816,0.007461945947864687
2.300430119772917e-07,-0.007956267272112738,0.006865089390558576
2.5529080682395163e-07,-0.010339275587774921,0.0062205664909669445
2.833096101839324e-07,-0.012418821052876172,0.00557306276640053
3.1440354715915e-07,-0.014105221146978764,0.004965009951739555
3.489101213406774e-07,-0.015320048544326337,0.004431142410069158
3.872038781812557e-07,-0.01600112925564856,0.003994689849874791
4.2970047043208437e-07,-0.01610702293888977,0.0036656006232071298
4.768611697714474e-07,-0.015620652393228074,0.003440854367257787
5.291978735958437e-07,-0.014551782622567178,0.003306597896709465
5.872786613189477e-07,-0.012938108596359577,0.003241579119156776
6.517339604882421e-07,-0.010844791673966903,0.003221201074885563
7.232633896483533e-07,-0.008362382122699685,0.0032214911957228476
8.026433522257174e-07,-0.0056031720023463905,0.003222374556284713
8.907354638610439e-07,-0.0026961305174237893,0.003209827446091537
9.884959046625586e-07,0.00021932600621887843,0.003176726989989234
1.096985797892384e-06,0.003000393358421505,0.003122455793534082
1.217382727739662e-06,0.005508370748170677,0.003051523520125901
1.3509935211980278e-06,0.007616154018890597,0.002971597814897961
1.499268432786047e-06,0.009215298026083119,0.0028913801085362206
1.6638168860761274e-06,0.010222242911079427,0.0028187208571933964
1.8464249428955464e-06,0.010583353506615545,0.0027592625658041797
2.049074689815846e-06,0.010278497184457613,0.00271575638883563
2.2739657523579273e-06,0.009322975865917016,0.0026880511700141524
2.523539170434766e-06,0.007767724430970624,0.0026736308062517145
2.800503894183631e-06,0.0056977820533017365,0.0026684963879347184
3.107866187782014e-06,0.0032291275475939685,0.0026681618725331174
3.4489622604057595e-06,0.0005040387680690372,0.0026685529355189586
3.827494478516315e-06,-0.002314814163909773,0.0026666559552161323
4.247571552536894e-06,-0.0050513024732676826,0.002660840504070297
4.713753134116729e-06,-0.007523548771763089,0.002650856045345054
5.2310993080562585e-06,-0.009552166358543168,0.002637566500900676
5.805225516094895e-06,-0.010968792211818013,0.0026225251927888688
6.44236350872137e-06,-0.011624691070899473,0.0026075041226038403
7.149428986597577e-06,-0.011399215367423388,0.0025940784306088954
7.934096665797492e-06,-0.010207901618605852,0.0025833363659386044
8.804883581643465e-06,-0.008009964449221307,0.0025757465479889496
9.771241535346501e-06,-0.004814913817249078,0.0025711769229075504
1.0843659686896109e-05,-0.0006879719363936943,0.0025690308567424686
1.2033778407775906e-05,0.004246089856283497,0.002568449427034672
1.3354515629298974e-05,0.009801127730226789,0.002568526005643265
1.48202070579886e-05,0.015730287707837576,0.002568487632891761
1.6446761779946626e-05,0.021729635990006102,0.0025678135289231435
1.8251834943190462e-05,0.027445207105928127,0.0025662797070248045
2.0255019392306664e-05,0.03248383299829971,0.0025639357395981083
2.2478058335487252e-05,0.0364279669629175,0.0025610321429754834
2.4945081352303165e-05,0.03885450200433205,0.002557923024509981
2.7682866303920665e-05,0.03935730774139046,0.00255496858851946
3.072112998861759e-05,0.03757288523759872,0.0025524570957390497
3.409285069746814e-05,0.033208184554169407,0.0025505579348955726
3.783462617131933e-05,0.02606927203595255,0.002549308796795366
4.1987070844439056e-05,0.016089205508333926,0.002548632446561741
4.659525668664687e-05,0.003353211069964779,0.002548373544767543
5.170920242896755e-05,-0.011880909397676831,0.0025483438924158996
5.7384416483024044e-05,-0.029169243174256287,0.002548365178581008
6.368249944718586e-05,-0.04787708179279715,0.002548301077945167
7.067181273927492e-05,-0.067184765489964,0.0025480743916702076
7.842822061337681e-05,-0.0861052625803378,0.0025476688478708737
8.703591361485166e-05,-0.10351405339540687,0.0025471183655026014
9.658832241158708e-05,-0.11819111886292699,0.0025464885447464974
0.00010718913192051276,-0.12887397434690318,0.0025458557342344507
0.00011895340673703195,-0.1343197967502796,0.0025452884061649
0.0001320088400831418,-0.13337383326217633,0.0025448341206439767
0.00014649713983072864,-0.1250405243495658,0.002544513545283525
0.0001625755666443795,-0.10855319153525755,0.0025443212608637356
0.00018041864093920718,-0.08343779504441784,0.00254423176283132
0.00020022003718155845,-0.04956620743437323,0.002544208344831489
0.0002221946860939524,-0.00719470844221437,0.0025442124468137706
0.0002465811075822604,0.0430160073637178,0.002544211460280818
0.0002736439997074672,0.1000021207834858,0.0025441837166217257
0.00030367711180354605,0.16232091888584987,0.00254412022649117
0.00033700643292719284,0.22819823693549202,0.002544023493974104
0.0003739937302478798,0.2955978900506353,0.0025439042636207637
0.0004150404757850477,0.36231036288873275,0.0025437773064738017
0.00046059220411451084,0.42605660436548787,0.0025436573207151675
0.0005111433483440171,0.4846015496088574,0.0025435557755910526
0.0005672426068491978,0.5358710614443267,0.0025434791575386084
0.0006294988990221888,0.5780654300586567,0.0025434286856619998
0.0006985879746785249,0.6097624493709763,0.002543401234727613
0.0007752597488629464,0.6300034298767665,0.0025433909953289785
0.000860346441668451,0.6383563054990957,0.0025433913329148544
0.0009547716114208065,0.6349512080938902,0.0025433963709635826
0.001059560179277617,0.6204854480416582,0.0025434019811686887
0.0011758495540521582,0.5961966560449259,0.0025434060673306252
0.0013049019780144017,0.5638047925327345,0.0025434082268814134
0.001448118227674533,0.5254256873725067,0.002543409023018056
0.0016070528182616384,0.48346060136998426,0.0025434091726225377
0.0017834308769319094,0.4404678764552521,0.0025434089417521316
0.0019791668678535573,0.39902395357605247,0.0025434079516487434
0.002196385372416547,0.3615818002192662,0.0025434054585630334
0.002437444150122222,0.33033504754767185,0.00254340101579989
0.002704959730463137,0.3070958691689112,0.0025433952938449522
0.0030018358135755923,0.29319385428867695,0.0025433907577550596
0.003331294787934677,0.28940188703903436,0.0025433919038915787
0.0036969127071950323,0.2958934219522049,0.002543404845506206
0.00410265810582719,0.3122336491065325,0.002543436197147489
0.004552935074866948,0.33740499544533753,0.002543491410530327
0.00505263106533568,0.36986534424373985,0.0025435729130461743
0.005607169938205458,0.40763540553513744,0.0025436785442522203
0.006222570836730231,0.44840996006816836,0.0025438008263400785
0.006905513520162331,0.4896863340602531,0.00254392751087551
0.007663410868007463,0.5289025232763631,0.0025440436101448333
0.008504489341802686,0.5635769250570832,0.0025441347755770644
0.009437878277775391,0.5914416759247831,0.0025441914908327506
0.010473708979594508,0.6105621176568952,0.0025442131927608247
0.011623224686798541,0.6194358825537893,0.0025442112198232197
0.01289890261253308,0.6170664280974854,0.0025442095060502212
0.014314589375234785,0.6030074695424239,0.0025442422411249693
0.015885651294280528,0.5773765483701285,0.002544348299732782
0.01762914118095948,0.5408378195579362,0.0025445630278808223
0.01956398343517065,0.4945559259584158,0.0025449088111926255
0.021711179456945052,0.44012444598038813,0.0025453865400943965
0.02409403560239527,0.37947375755804114,0.002545970413289439
0.026738416158399492,0.3147641830159942,0.002546608307089207
0.029673024081888724,0.2482709153324385,0.0025472290969309336
0.032929712550971546,0.18226745173555314,0.002547756900415185
0.036543830709572546,0.11891407718213642,0.0025481304315804615
0.040554607358408275,0.060157374962265475,0.0025483238735195396
0.04500557675700498,0.007645843945764508,0.0025483643465642747
0.0499450511585514,-0.037334460028596084,0.0025483406312314383
0.05542664520663107,-0.07390168561287824,0.002548398643464414
0.06150985788580504,-0.10159621435791522,0.002548721368486301
0.06826071834272393,-0.12037525789034853,0.0025494943323975255
0.0757525025877192,-0.13058567571231783,0.002550861668122642
0.08406652885618333,-0.13291784862552425,0.002552881556959666
0.09329304026284696,-0.12834439361704852,0.002555492280903779
0.10353218432956637,-0.11804817655912858,0.0025585003492548802
0.11489510001873086,-0.1033444411108948,0.002561599529018063
0.1275051240713013,-0.08560191854903887,0.002564424045907468
0.1414991297434576,-0.0661675273136233,0.0025666313902210774
0.15702901247293774,-0.0462987452359267,0.0025680014720722982
0.17426333860096507,-0.027106990223171756,0.0025685313110234836
0.19338917504552322,-0.009514437336456183,0.002568500228370532
0.21461411978584058,0.00577429996205403,0.0025684815565500813
0.23816855519761607,0.018285218186488095,0.002569284263385721
0.2643081486974108,0.02777327014528952,0.002571821341073241
0.29331662783900486,0.0342074436857045,0.0025769194626631547
0.32550885998350565,0.03774471501864696,0.002585102860710245
0.36123426997094304,0.03869553197340414,0.002596399192133017
0.40088063288984643,0.03748378128375052,0.0026102216985227217
