freq,Zimag
0.01,-0.00127578302681286
0.01258925411794166,-0.0001549731646264263
0.01584893192461111,-8.293325799968443e-05
0.019952623149688792,-0.00033649611032160465
0.02511886431509577,-0.0006170488682073483
0.031622776601683784,-0.0008943501156863931
0.039810717055349686,-0.0012466313319237088
0.05011872336272714,-0.001738012935675215
0.0630957344480193,-0.0023582965145578783
0.07943282347242805,-0.0030286722621895024
0.1,-0.0036559668988047633
0.12589254117941662,-0.004204141934678773
0.1584893192461111,-0.0047484967135460465
0.1995262314968879,-0.005486659139933181
0.2511886431509577,-0.00669907396149938
0.31622776601683794,-0.008671926872921176
0.3981071705534969,-0.011612680775215267
0.5011872336272715,-0.015595045085319725
0.6309573444801929,-0.020562869355671864
0.7943282347242805,-0.026403409647173248
1.0,-0.033073967635573354
1.2589254117941662,-0.040742155055340845
1.584893192461111,-0.04988708500604844
1.9952623149688788,-0.06131019484018907
2.5118864315095766,-0.07602652315108571
3.1622776601683795,-0.09504060534163727
3.981071705534969,-0.11904863123163523
5.011872336272715,-0.14813772326306207
6.30957344480193,-0.18156602562885382
7.943282347242805,-0.2176966148945212
10.0,-0.2541226566172554
12.589254117941664,-0.28797856546589173
15.848931924611108,-0.31637794894413673
19.95262314968879,-0.3368894104642095
25.118864315095767,-0.3479427562560886
31.622776601683796,-0.3490751997251209
39.81071705534969,-0.3409640744612261
50.11872336272725,-0.3252437100163661
63.09573444801929,-0.3041558011482266
79.43282347242804,-0.28011943426463404
100.0,-0.25532066428058897
125.89254117941664,-0.23140900570979284
158.48931924611125,-0.20935435977662564
199.5262314968879,-0.18947341018065345
251.18864315095797,-0.17159123800956877
316.227766016838,-0.1552755890188564
398.10717055349687,-0.1400707947614137
501.187233627272,-0.12567076063533023
630.957344480193,-0.11199680568643089
794.3282347242813,-0.099177715008409
1000.0,-0.08745873989118991
1258.9254117941662,-0.07708220350832562
1584.8931924611124,-0.0681831223782865
1995.2623149688789,-0.06073272098456073
2511.8864315095802,-0.05454126950644422
3162.2776601683795,-0.04931167815993831
3981.0717055349687,-0.044720240872266004
5011.8723362727205,-0.04049556941481569
6309.57344480193,-0.03647121990434243
7943.282347242814,-0.03259948293634807
10000.0,-0.028927922237926396
12589.254117941662,-0.025551812604135193
15848.93192461114,-0.022561301621863095
19952.623149688792,-0.02000116588169476
25118.864315095827,-0.017853847044534632
31622.776601683792,-0.01604736085391778
39810.71705534969,-0.014481277226877864
50118.72336272724,-0.013058823065875913
63095.7344480193,-0.011713257183146197
79432.82347242821,-0.010420301840895263
100000.0,-0.00919485416761745
125892.5411794166,-0.008075157158600632
158489.3192461114,-0.0071048555055313045
199526.2314968879,-0.00630192552034714
251188.6431509582,-0.005689108839760593
316227.7660168379,-0.005178484263524297
398107.17055349686,-0.004779164104547817
501187.2336272725,-0.004388169118101359
630957.344480193,-0.003843235577278392
794328.2347242822,-0.002947890927316621
1000000.0,-0.0014244050271372544
