freq,Zimag
0.01,0.029471133162587648
0.01258925411794166,0.03521437252766191
0.01584893192461111,0.04065556694058614
0.019952623149688792,0.046452921411400894
0.02511886431509577,0.05269776171007834
0.031622776601683784,0.05901312036712625
0.039810717055349686,0.06470268044176919
0.05011872336272714,0.06892715014237183
0.0630957344480193,0.07088097863925213
0.07943282347242805,0.06994454689811391
0.1,0.06578892243942391
0.12589254117941662,0.05842044431483373
0.1584893192461111,0.04816046139058017
0.1995262314968879,0.03556697285057453
0.2511886431509577,0.021313979654223658
0.31622776601683794,0.006051919059245847
0.3981071705534969,-0.009724694964461378
0.5011872336272715,-0.02577705439307465
0.6309573444801929,-0.04216960076337273
0.7943282347242805,-0.05925424021916115
1.0,-0.0775922222637746
1.2589254117941662,-0.09782403285134933
1.584893192461111,-0.12050943263420777
1.9952623149688788,-0.14596435263865715
2.5118864315095766,-0.1741237416763397
3.1622776601683795,-0.20445576287875156
3.981071705534969,-0.23594576059440442
5.011872336272715,-0.2671561975230361
6.30957344480193,-0.2963575593657879
7.943282347242805,-0.3217125173732711
10.0,-0.3414878651701656
12.589254117941664,-0.35426287877453433
15.848931924611108,-0.35910306197001773
19.95262314968879,-0.3556747648453893
25.118864315095767,-0.3442840033749235
31.622776601683796,-0.32583524786969065
39.81071705534969,-0.30171807394617645
50.11872336272725,-0.27364025248789403
63.09573444801929,-0.2434325895519578
79.43282347242804,-0.21285421690481598
100.0,-0.18342498228594195
125.89254117941664,-0.15630512938514585
158.48931924611125,-0.13223483843648864
199.5262314968879,-0.11153478120832006
251.18864315095797,-0.09415963301216834
316.227766016838,-0.07979033656920365
398.10717055349687,-0.06794450187953771
501.187233627272,-0.05808663767675171
630.957344480193,-0.04971947987178282
794.3282347242813,-0.04244707166253647
1000.0,-0.03600291898692376
1258.9254117941662,-0.03024742108027567
1584.8931924611124,-0.025139534587651724
1995.2623149688789,-0.020695984587291605
2511.8864315095802,-0.01694773197414179
3162.2776601683795,-0.013851727431756444
3981.0717055349687,-0.011609687448071782
5011.8723362727205,-0.009822997861192562
6309.57344480193,-0.00839925649779616
7943.282347242814,-0.0073636112101667095
10000.0,-0.007202050663181581
12589.254117941662,-0.005580746776104206
15848.93192461114,-0.005191488620766904
19952.623149688792,-0.005381654569646344
25118.864315095827,-0.005748867526563117
31622.776601683792,-0.003664965053758351
39810.71705534969,-0.0038984349703241605
50118.72336272724,-0.003011351149325492
63095.7344480193,-0.0038832295867905486
79432.82347242821,-0.0017274016718147323
100000.0,-0.003278928666986758
125892.5411794166,-0.003532084960170323
158489.3192461114,-0.0015615844349667896
199526.2314968879,-0.0016542381563340314
251188.6431509582,-0.00045506777678383514
316227.7660168379,0.0008928661554818973
398107.17055349686,0.0033247621249756776
501187.2336272725,0.0009118655434576795
630957.344480193,0.002662855949893128
794328.2347242822,0.0005287581552693155
1000000.0,-0.003618641905632103
