freq,Zimag
0.01,0.02987918132203049
0.01258925411794166,0.03618694559645519
0.01584893192461111,0.0418001336774978
0.019952623149688792,0.04769890682291589
0.02511886431509577,0.05412122107918549
0.031622776601683784,0.06069928591568896
0.039810717055349686,0.06666027785286133
0.05011872336272714,0.07105795656752889
0.0630957344480193,0.07299869734197273
0.07943282347242805,0.07182804927288089
0.1,0.06725095544061332
0.12589254117941662,0.059370860866692965
0.1584893192461111,0.04864650635863654
0.1995262314968879,0.03577912711261888
0.2511886431509577,0.021554312159423716
0.31622776601683794,0.0066707066871458665
0.3981071705534969,-0.008411045353568625
0.5011872336272715,-0.023569238062918885
0.6309573444801929,-0.03905062915873714
0.7943282347242805,-0.05542159031028859
1.0,-0.07344678392109927
1.2589254117941662,-0.09391537274132133
1.584893192461111,-0.11744537717822823
1.9952623149688788,-0.14430016098776832
2.5118864315095766,-0.17425130634364905
3.1622776601683795,-0.2065142350984388
3.981071705534969,-0.23977138749251026
5.011872336272715,-0.27228303477022564
6.30957344480193,-0.3020705847811769
7.943282347242805,-0.32714694852984394
10.0,-0.3457580940084881
12.589254117941664,-0.3565992572766845
15.848931924611108,-0.35897437324092607
19.95262314968879,-0.3528745232397341
25.118864315095767,-0.3389663924535853
31.622776601683796,-0.31849461437013815
39.81071705534969,-0.29311587901611347
50.11872336272725,-0.26469188807095634
63.09573444801929,-0.23507332288863836
79.43282347242804,-0.20590645099218818
100.0,-0.17848770087584853
125.89254117941664,-0.1536829751348705
158.48931924611125,-0.13191524157082313
199.5262314968879,-0.11321463131753262
251.18864315095797,-0.0973142336570163
316.227766016838,-0.08377023864341027
398.10717055349687,-0.0720831907055981
501.187233627272,-0.061800229055734235
630.957344480193,-0.05258366996895347
794.3282347242813,-0.04424010149159585
1000.0,-0.03671146402484737
1258.9254117941662,-0.030037075665859447
1584.8931924611124,-0.024299556952428247
1995.2623149688789,-0.01956911507932091
2511.8864315095802,-0.015859271766657912
3162.2776601683795,-0.013102492967846047
3981.0717055349687,-0.011149365164328628
5011.8723362727205,-0.009789275625280425
6309.57344480193,-0.008785847115177603
7943.282347242814,-0.007917992662896722
10000.0,-0.0070167779044822964
12589.254117941662,-0.0059884972624786315
15848.93192461114,-0.004828475599424564
19952.623149688792,-0.003600140486469172
25118.864315095827,-0.0024078170254142606
31622.776601683792,-0.0013821675515828247
39810.71705534969,-0.000630557405656873
50118.72336272724,-0.00019154344181515626
63095.7344480193,-5.5735544265189674e-05
79432.82347242821,-0.00015708459886809578
100000.0,-0.00036024448763782857
125892.5411794166,-0.0005317054410625133
158489.3192461114,-0.0005355108187359292
199526.2314968879,-0.0003035258123418316
251188.6431509582,0.00016114745722006774
316227.7660168379,0.0007710351383138914
398107.17055349686,0.0012682059214057517
501187.2336272725,0.0017272988775403064
630957.344480193,0.0018908808242485975
794328.2347242822,0.0010015882812695054
1000000.0,-0.0006029410851624561
