tau,gamma,sigma_gamma
1e-07,-0.4795414489614558,1.3466145826753007
1.1097524964120721e-07,-0.4814635615045262,1.1167870231435018
1.2315506032928263e-07,-0.46084953010691265,0.8875453574258927
1.3667163564620074e-07,-0.4188643999337529,0.6784340390831289
1.5167168884709241e-07,-0.3578870574108919,0.5043505095958096
1.6831803533309585e-07,-0.2814318564382461,0.37343159294299255
1.867913599020781e-07,-0.19398316877317257,0.286454388595871
2.0729217795953698e-07,-0.10074816759191663,0.23773536465881762
2.300430119772917e-07,-0.007340786075729966,0.21719173901072963
2.5529080682395163e-07,0.0805829931210269,0.21300064747762804
2.833096101839324e-07,0.157712345811035,0.21420770184934668
3.1440354715915e-07,0.2194610592430024,0.2127127993209399
3.489101213406774e-07,0.2623074369922449,0.20427027390149988
3.872038781812557e-07,0.28406424988861545,0.18842088973053706
4.2970047043208437e-07,0.2840527464909428,0.1675465446141544
4.768611697714474e-07,0.2631619692852496,0.1454328104310605
5.291978735958437e-07,0.22378412316584217,0.12579444323602473
5.872786613189477e-07,0.16962767491617115,0.11115793548462705
6.517339604882421e-07,0.10542117482611957,0.10233442815832205
7.232633896483533e-07,0.03653132467212572,0.09851313492314517
8.026433522257174e-07,-0.031472569361937985,0.09782382756910124
8.907354638610439e-07,-0.0932699090586766,0.09810740991587963
9.884959046625586e-07,-0.14421592997268817,0.09761894505694357
1.096985797892384e-06,-0.1807065268177439,0.09545860170571174
1.217382727739662e-06,-0.20044834432377456,0.09164817342207954
1.3509935211980278e-06,-0.2026106892185453,0.08689808206869998
1.499268432786047e-06,-0.18784720357979268,0.08220079120131629
1.6638168860761274e-06,-0.15818781967755058,0.07841782296260291
1.8464249428955464e-06,-0.11681394516500632,0.07599852933977402
2.049074689815846e-06,-0.06774077041023929,0.07489900949787653
2.2739657523579273e-06,-0.015438884157561006,0.07468921638252368
2.523539170434766e-06,0.03556782137701475,0.07477435815576783
2.800503894183631e-06,0.08109011677220224,0.07463121266330575
3.107866187782014e-06,0.11761248753225573,0.07397342922435612
3.4489622604057595e-06,0.1425549746771253,0.07280095426088806
3.827494478516315e-06,0.15443856741728723,0.07133807819113258
4.247571552536894e-06,0.15294541662956362,0.0699034498047375
4.713753134116729e-06,0.1388758401970449,0.068771699260747
5.2310993080562585e-06,0.11401378688043451,0.06807825754809116
5.805225516094895e-06,0.08092010390163296,0.06779373047451287
6.44236350872137e-06,0.042677917521075415,0.0677639775163783
7.149428986597577e-06,0.002616374021044976,0.06778878583079262
7.934096665797492e-06,-0.03596200839572816,0.06770287188428625
8.804883581643465e-06,-0.07002860457282623,0.06742883321445703
9.771241535346501e-06,-0.09703402411804518,0.06698766411052759
1.0843659686896109e-05,-0.11506109726346381,0.06647083566867451
1.2033778407775906e-05,-0.12292116420991306,0.06599149286599015
1.3354515629298974e-05,-0.1201946317702891,0.06563685351454751
1.48202070579886e-05,-0.10722073138853716,0.06543936878529877
1.6446761779946626e-05,-0.08504379135248996,0.06537394459373047
1.8251834943190462e-05,-0.055324169899336084,0.06537739961476063
2.0255019392306664e-05,-0.02022159950345781,0.06537870967184745
2.2478058335487252e-05,0.017742431282499638,0.06532663772166103
2.4945081352303165e-05,0.05583790074246053,0.06520481153011914
2.7682866303920665e-05,0.09129059414044605,0.06503088416181413
3.072112998861759e-05,0.12145315056812933,0.06484304438546218
3.409285069746814e-05,0.1439775249563695,0.06468131131934385
3.783462617131933e-05,0.15698183850753367,0.0645716607828497
4.1987070844439056e-05,0.1592023632179007,0.06451846473927603
4.659525668664687e-05,0.15011922685414447,0.06450656032024327
5.170920242896755e-05,0.13004299432111566,0.06451037753235056
5.7384416483024044e-05,0.10014921727838555,0.06450534842907985
6.368249944718586e-05,0.06244983326507736,0.06447683487062505
7.067181273927492e-05,0.019694164937277492,0.06442365002611083
7.842822061337681e-05,-0.024801888678666728,0.06435582235921444
8.703591361485166e-05,-0.06739252970305643,0.06428853576939275
9.658832241158708e-05,-0.10439060511396292,0.06423524311048112
0.00010718913192051276,-0.13238625928465808,0.06420274606566068
0.00011895340673703195,-0.14856761717476274,0.06418972813090562
