freq,Zimag
0.01,-0.000519703462941834
0.01258925411794166,-0.0001959562118827307
0.01584893192461111,-0.00038421026806645386
0.019952623149688792,-0.0007955057460549142
0.02511886431509577,-0.0012049046999891289
0.031622776601683784,-0.001480967434872582
0.039810717055349686,-0.001592788531070255
0.05011872336272714,-0.0015952824560372392
0.0630957344480193,-0.0015977658495103242
0.07943282347242805,-0.0017243366214643174
0.1,-0.00207601962301851
0.12589254117941662,-0.002703806070257997
0.1584893192461111,-0.003598934326419112
0.1995262314968879,-0.0047023445140439435
0.2511886431509577,-0.005930218542289367
0.31622776601683794,-0.00720856413090587
0.3981071705534969,-0.008507069602728734
0.5011872336272715,-0.009862771839380002
0.6309573444801929,-0.01138647950210725
0.7943282347242805,-0.01324962428316212
1.0,-0.015654783157970087
1.2589254117941662,-0.018797971953972592
1.584893192461111,-0.022834086947113974
1.9952623149688788,-0.02785674301958352
2.5118864315095766,-0.03390062203607158
3.1622776601683795,-0.04096860363961241
3.981071705534969,-0.049078472810379026
5.011872336272715,-0.058316979215305764
6.30957344480193,-0.068884679920302
7.943282347242805,-0.08111399496328886
10.0,-0.09544697006958813
12.589254117941664,-0.11236780668150459
15.848931924611108,-0.13229421970208932
19.95262314968879,-0.1554452129321362
25.118864315095767,-0.1817094889602231
31.622776601683796,-0.21054383847604186
39.81071705534969,-0.24092841235278684
50.11872336272725,-0.2713976329032448
63.09573444801929,-0.3001521053738543
79.43282347242804,-0.32524130266210705
100.0,-0.3447920703779346
125.89254117941664,-0.35724719369227387
158.48931924611125,-0.36157416889909655
199.5262314968879,-0.3574080471225898
251.18864315095797,-0.3451029497837226
316.227766016838,-0.3256829096421825
398.10717055349687,-0.3007005493145698
501.187233627272,-0.27202884680446004
630.957344480193,-0.24162135030519494
794.3282347242813,-0.211281920348938
1000.0,-0.1824795653988076
1258.9254117941662,-0.1562348519423722
1584.8931924611124,-0.13308823057013797
1995.2623149688789,-0.11314567346016702
2511.8864315095802,-0.09618241631051205
3162.2776601683795,-0.08177743649321201
3981.0717055349687,-0.06944841447284489
5011.8723362727205,-0.05876154922134447
6309.57344480193,-0.04939885530120591
7943.282347242814,-0.04117778012277995
10000.0,-0.03402901427489269
12589.254117941662,-0.027946951362991967
15848.93192461114,-0.022931671591550185
19952.623149688792,-0.018940398492759414
25118.864315095827,-0.015861413789707512
31622.776601683792,-0.013515756334072648
39810.71705534969,-0.011683745359732711
50118.72336272724,-0.0101465637385445
63095.7344480193,-0.008729691502480819
79432.82347242821,-0.007334854582268235
100000.0,-0.005951089466975645
125892.5411794166,-0.004641467968099278
158489.3192461114,-0.0035089538449710744
199526.2314968879,-0.0026504692645517025
251188.6431509582,-0.0021384235230925697
316227.7660168379,-0.0018657563154533818
398107.17055349686,-0.0018030939549475988
501187.2336272725,-0.0017176249256181109
630957.344480193,-0.0015116914809141235
794328.2347242822,-0.001168179276646697
1000000.0,-0.0005717814499348606
