freq,Zimag
0.01,-0.019647232717943552
0.01258925411794166,0.005529318061803679
0.01584893192461111,0.01266536347281999
0.019952623149688792,0.008429918341789744
0.02511886431509577,-0.00023224452854719857
0.031622776601683784,-0.0077496556172036435
0.039810717055349686,-0.011025370046809257
0.05011872336272714,-0.009682976347448857
0.0630957344480193,-0.005451950093856794
0.07943282347242805,-0.0009937008110227907
0.1,0.001346499618875896
0.12589254117941662,0.00039499983222412993
0.1584893192461111,-0.0036441246068079636
0.1995262314968879,-0.009588188418092614
0.2511886431509577,-0.015986520593514797
0.31622776601683794,-0.02176422137449663
0.3981071705534969,-0.026526809637971382
0.5011872336272715,-0.030477952554292642
0.6309573444801929,-0.03411515838797641
0.7943282347242805,-0.03795523560506808
1.0,-0.04246694255471084
1.2589254117941662,-0.04821180527460456
1.584893192461111,-0.05603164278886652
1.9952623149688788,-0.06707453544254349
2.5118864315095766,-0.08254760628835811
3.1622776601683795,-0.1032635420342558
3.981071705534969,-0.12919682693086543
5.011872336272715,-0.15929107706483592
6.30957344480193,-0.19164128310421802
7.943282347242805,-0.22398028313932627
10.0,-0.25423950211757074
12.589254117941664,-0.28092223373778324
15.848931924611108,-0.3031413720468663
19.95262314968879,-0.3203669089657524
25.118864315095767,-0.33209054196959187
31.622776601683796,-0.33765314211905206
39.81071705534969,-0.3363743862514639
50.11872336272725,-0.327933587125699
63.09573444801929,-0.31278496334334704
79.43282347242804,-0.292343976106622
100.0,-0.2687829745709678
125.89254117941664,-0.2444722205805192
158.48931924611125,-0.22129202365567835
199.5262314968879,-0.20012270526831344
251.18864315095797,-0.18074762014930457
316.227766016838,-0.16221524411275823
398.10717055349687,-0.14349335608994807
501.187233627272,-0.12411558728990713
630.957344480193,-0.10452986592213165
794.3282347242813,-0.08600064206439129
1000.0,-0.07012057721090059
1258.9254117941662,-0.058156280801767934
1584.8931924611124,-0.05051412939383226
1995.2623149688789,-0.04654676296991056
2511.8864315095802,-0.04476806713046244
3162.2776601683795,-0.043376771758062205
3981.0717055349687,-0.040874806240708494
5011.8723362727205,-0.0365457440307182
6309.57344480193,-0.030626272400695598
7943.282347242814,-0.02412508649587153
10000.0,-0.01837081608476865
12589.254117941662,-0.014461467946091489
15848.93192461114,-0.012817414987409848
19952.623149688792,-0.013002663786608082
25118.864315095827,-0.013885464315819718
31622.776601683792,-0.01408822482466121
39810.71705534969,-0.012564328857990859
50118.72336272724,-0.00907719261880402
63095.7344480193,-0.0043769166242100255
79432.82347242821,2.926096749433782e-05
100000.0,0.00246216410391753
125892.5411794166,0.0017962707142942236
158489.3192461114,-0.001956522928423965
199526.2314968879,-0.007472046723194126
251188.6431509582,-0.01247844801281417
316227.7660168379,-0.014573250369153357
398107.17055349686,-0.012245723731325597
501187.2336272725,-0.005739212118214709
630957.344480193,0.002561338391615209
794328.2347242822,0.008382594521719966
1000000.0,0.00641699786189065
