tau,ftp,ftp_lo,ftp_hi
2.04299359600695,3.5198292519212e-13,4.11793512245936e-36,2.12649083856887e-05
2.10927007404647,5.5012453938076e-12,8.87590810080427e-39,1.90714875656786e-05
2.17272627642474,6.14355275454316e-11,1.96182004746961e-41,1.95708151006483e-05
2.23336220314174,5.04442230622973e-10,4.58514497991755e-44,1.8996349277257e-05
2.29117785419749,3.12967279890863e-09,1.16608693855693e-46,1.53976407713006e-05
2.34617322959199,1.50588819050712e-08,3.31364568122936e-49,1.06961984896141e-05
2.39834832932523,5.76038774051184e-08,1.08368677313059e-51,6.5569555017499e-06
2.44770315339721,1.79342438264734e-07,4.18128473380716e-54,9.03713159535114e-06
2.49423770180794,4.64667407203785e-07,1.94935944979031e-56,1.20451164971583e-05
2.53795197455741,1.02313473403407e-06,1.12304429840738e-58,1.42042589136379e-05
2.57884597164562,1.95257116357619e-06,8.16876126483769e-61,1.51148999688075e-05
2.61691969307258,3.28976252488273e-06,7.65230219084563e-63,1.47832971023042e-05
2.65217313883828,4.97799359959926e-06,9.38580021665633e-65,1.35196400363205e-05
2.68460630894273,6.87342120836804e-06,1.53914132721253e-66,1.17458237386621e-05
2.71421920338591,8.78750160956462e-06,3.42300835360523e-68,9.83719656093171e-06
2.74101182216785,1.05420474453025e-05,1.04696775975459e-69,8.04863053792753e-06
2.76498416528853,1.20113859601857e-05,4.46189384510921e-71,7.62561744014204e-06
2.78613623274795,1.31389198562396e-05,2.68042266712168e-72,9.15000304169875e-06
2.80446802454611,1.39303693025649e-05,2.29276965408955e-73,1.05110041925389e-05
2.81997954068302,1.44340539000102e-05,2.82242187022064e-74,1.16555091862733e-05
2.83267078115867,1.47187627246394e-05,5.02718056097938e-75,1.25637067760858e-05
2.84254174597307,1.48557437137054e-05,1.30659804847224e-75,1.32399810714055e-05
2.84959243512621,1.49069464252134e-05,4.97434586270677e-76,1.37016100823208e-05
2.85382284861809,1.49187874754656e-05,2.7815716225238e-76,1.39685154430459e-05
2.85523298644872,1.49195772131585e-05,2.29144454109073e-76,1.40556570557016e-05
2.85664312427935,1.49187874754656e-05,1.88746409370559e-76,1.41418446091489e-05
2.86087353777123,1.49069464252134e-05,1.05411552088586e-76,1.43944421545022e-05
2.86792422692438,1.48557437137054e-05,3.98329321091538e-77,1.47941371941636e-05
2.87779519173877,1.47187627246394e-05,1.0149779418392e-77,1.53042034290086e-05
2.89048643221442,1.44340539000102e-05,1.73546689764433e-78,1.58645028340868e-05
2.90599794835133,1.39303693025649e-05,1.97669523496988e-79,1.6385259346649e-05
2.9243297401495,1.31389198562396e-05,1.49157909770856e-80,1.67438706779366e-05
2.94548180760892,1.20113859601857e-05,7.38588772218631e-82,1.67898480562201e-05
2.9694541507296,1.05420474453025e-05,2.37329588997747e-83,1.63638998868544e-05
2.99624676951153,8.78750160956462e-06,4.89274903252274e-85,1.53350391236137e-05
3.02585966395472,6.87342120836804e-06,6.39430317063479e-87,1.36520533463173e-05
3.05829283405917,4.97799359959926e-06,5.21737076927368e-89,1.13928182761913e-05
3.09354627982487,3.28976252488273e-06,2.61614708411696e-91,8.78289445770351e-06
3.13162000125183,1.95257116357619e-06,7.92430743381733e-94,6.15628557226834e-06
3.17251399834004,1.02313473403407e-06,1.42327506062046e-96,3.85677100255012e-06
3.21622827108951,4.64667407203785e-07,1.48589227967544e-99,2.1200712600016e-06
3.26276281950024,1.79342438264734e-07,8.82685424410688e-103,1.00263805630638e-06
3.31211764357222,5.76038774051184e-08,2.91675616787977e-106,3.99483407986592e-07
3.36429274330546,1.50588819050712e-08,5.23369805540098e-110,1.31146275649319e-07
3.41928811869995,3.12967279890863e-09,4.97155360542522e-114,3.46502006932917e-08
3.4771037697557,5.04442230622973e-10,2.43391158913907e-118,7.18763724659935e-09
3.53773969647271,6.14355275454316e-11,5.97044851423942e-123,1.14046846442001e-09
3.60119589885097,5.5012453938076e-12,7.1239236106583e-128,1.34688767867918e-10
3.66747237689049,3.5198292519212e-13,4.00877170685198e-133,1.15056931188761e-11
