tau,ftp,ftp_lo,ftp_hi
-14.3960275695226,4.53526176167168e-09,2.7220704994667e-11,2.2740089835571e-07
-13.4583467461218,7.08829494001449e-08,8.9539566484029e-10,1.98767706386484e-06
-12.5605672343551,7.91590099811912e-07,1.92733533288974e-08,1.33101293582175e-05
-11.7026890342225,6.49968335329904e-06,2.81550077316989e-07,6.96894952619977e-05
-10.884712145724,4.03254940951657e-05,2.90173429525241e-06,0.000290803949280346
-10.1066365688595,0.000194032057777577,2.17883594069189e-05,0.000989099771387225
-9.36846230362915,0.000742219703915628,0.000123244915607892,0.00280014258120092
-8.67018935003285,0.00231080783837184,0.000536941459882637,0.00673531114831039
-8.01181770807061,0.00598718907354996,0.0018599014431566,0.0139745603399861
-7.39334737774245,0.0131829799237279,0.00523501114449962,0.0254334055282156
-6.81477835904837,0.0251586673708,0.0122694681497843,0.0413833951889366
-6.27611065198836,0.0423882328267408,0.0245984375052026,0.0610501575378885
-5.77734425656243,0.0641409068629841,0.0430679673658379,0.0826677938118523
-5.31847917277056,0.0885632857365437,0.0669779900833409,0.104257553400514
-4.89951540061279,0.113226003814626,0.0943546568777257,0.124094999804288
-4.52045294008907,0.135833136344078,0.122464361356438,0.141561808381986
-4.18129179119944,0.154765403521139,0.148501572408429,0.157424077822698
-3.88203195394388,0.169293555308533,0.161004232812239,0.17321653051067
-3.62267342832239,0.179491295463843,0.165916226805687,0.187942676039649
-3.40321621433498,0.185981216795935,0.168308972650995,0.20028332191664
-3.22366031198164,0.189649659078601,0.168962291862106,0.208656615358087
-3.08400572126238,0.191414644244992,0.168658968172426,0.213979092774009
-2.9842524421772,0.192074385621565,0.168060082834469,0.216927793298796
-2.92440047472608,0.192226956267988,0.16752111141241,0.218297621536494
-2.90444981890905,0.192237131952387,0.167330077747686,0.218728193810696
-2.88449916309201,0.192226956267988,0.167124790348992,0.219089451719271
-2.8246471956409,0.192074385621565,0.166391215664915,0.220123416160179
-2.72489391655571,0.191414644244992,0.1647995916084,0.221265452546356
-2.58523932583645,0.189649659078601,0.162088803333315,0.221614078398553
-2.40568342348311,0.185981216795935,0.157658350302446,0.219855049009227
-2.1862262094957,0.179491295463843,0.151018628454436,0.214603645707119
-1.92686768387421,0.169293555308533,0.141540749447288,0.204387261812994
-1.62760784661865,0.154765403521139,0.129221891462455,0.188173992688355
-1.28844669772902,0.135833136344078,0.113836524562595,0.165223162965369
-0.9093842372053,0.113226003814626,0.0959991087265664,0.136466883479222
-0.490420465047528,0.0885632857365438,0.0765556594024532,0.104217635475947
-0.0315553812556648,0.0641409068629841,0.0571586776840337,0.0725663730709577
0.467211014170272,0.0423882328267408,0.0392491884188986,0.0462783791832367
1.00587872123028,0.0251586673708,0.0240167957696705,0.0273001064860431
1.58444773992436,0.0131829799237279,0.0116654360664125,0.0150177227187286
2.20291807025252,0.00598718907354997,0.00466770679210931,0.00748681111688844
2.86128971221476,0.00231080783837184,0.00152252841629376,0.00327701413886224
3.55956266581106,0.00074221970391563,0.000397308221548085,0.00123523642555346
4.29773693104145,0.000194032057777578,8.03537654223861e-05,0.000392432890151166
5.07581250790592,4.03254940951657e-05,1.22829141867408e-05,0.000103544204223463
5.89378939640444,6.49968335329901e-06,1.3876203931792e-06,2.22102541365996e-05
6.75166759653704,7.91590099811912e-07,1.10918521911286e-07,3.81385928477313e-06
7.64944710830372,7.08829494001447e-08,6.00899724911346e-09,5.07643345852903e-07
8.58712793170448,4.53526176167164e-09,2.17351402890613e-10,5.12384802909311e-08
