tau,ftp,ftp_lo,ftp_hi
-14.2159601393545,5.95097307992914e-12,9.56861863021718e-66,1.22088948483203e-12
-14.115847744007,5.9509734656145e-12,9.83927634090323e-66,1.22088950354221e-12
-14.0157353486594,5.95097385126069e-12,1.01175598389037e-65,1.22088952225054e-12
-13.9156229533118,5.95097423686769e-12,1.04036831284689e-65,1.22088954095701e-12
-13.8155105579643,5.95097462243551e-12,1.0697866195394e-65,1.22088955966162e-12
-13.7153981626167,5.95097500796414e-12,1.10003351735267e-65,1.22088957836438e-12
-13.6152857672691,5.95097539345359e-12,1.1311322515891e-65,1.22088959706528e-12
-13.5151733719216,5.95097577890386e-12,1.16310671705588e-65,1.22088961576433e-12
-13.415060976574,5.95097616431494e-12,1.19598147613887e-65,1.22088963446152e-12
-13.3149485812264,5.95097654968684e-12,1.22978177737799e-65,1.22088965315685e-12
-13.2148361858789,5.95097693501955e-12,1.26453357455696e-65,1.22088967185033e-12
-13.1147237905313,5.95097732031308e-12,1.30026354632237e-65,1.22088969054195e-12
-13.0146113951837,5.95097770556743e-12,1.3369991163456e-65,1.22088970923172e-12
-12.9144989998362,5.95097809078259e-12,1.37476847404395e-65,1.22088972791963e-12
-12.8143866044886,5.95097847595857e-12,1.41360059587529e-65,1.22088974660568e-12
-12.714274209141,5.95097886109536e-12,1.45352526722263e-65,1.22088976528988e-12
-12.6141618137935,5.95097924619297e-12,1.49457310488464e-65,1.22088978397222e-12
-12.5140494184459,5.9509796312514e-12,1.53677558018869e-65,1.22088980265271e-12
-12.4139370230983,5.95098001627064e-12,1.58016504274433e-65,1.22088982133134e-12
-12.3138246277508,5.9509804012507e-12,1.6247747448538e-65,1.22088984000811e-12
-12.2137122324032,5.95098078619157e-12,1.67063886659838e-65,1.22088985868303e-12
-12.1135998370556,5.95098117109326e-12,1.71779254161894e-65,1.22088987735609e-12
-12.0134874417081,5.95098155595576e-12,1.76627188361023e-65,1.2208898960273e-12
-11.9133750463605,5.95098194077908e-12,1.81611401354801e-65,1.22088991469665e-12
-11.8132626510129,5.95098232556322e-12,1.8673570876691e-65,1.22088993336414e-12
-11.7131502556654,5.95098271030817e-12,1.92004032622632e-65,1.22088995202978e-12
-11.6130378603178,5.95098309501394e-12,1.97420404303817e-65,1.22088997069356e-12
-11.5129254649702,5.95098347968053e-12,2.02988967585582e-65,1.22088998935549e-12
-11.4128130696227,5.95098386430793e-12,2.08713981756993e-65,1.22089000801556e-12
-11.3127006742751,5.95098424889614e-12,2.14599824828078e-65,1.22089002667377e-12
-11.2125882789275,5.95098463344518e-12,2.20650996825427e-65,1.22089004533013e-12
-11.11247588358,5.95098501795502e-12,2.26872123178994e-65,1.22089006398463e-12
-11.0123634882324,5.95098540242569e-12,2.33267958202407e-65,1.22089008263728e-12
-10.9122510928848,5.95098578685717e-12,2.3984338866956e-65,1.22089010128807e-12
-10.8121386975373,5.95098617124946e-12,2.46603437490033e-65,1.22089011993701e-12
-10.7120263021897,5.95098655560257e-12,2.53553267486024e-65,1.22089013858408e-12
-10.6119139068421,5.9509869399165e-12,2.60698185273633e-65,1.22089015722931e-12
-10.5118015114946,5.95098732419124e-12,2.68043645251492e-65,1.22089017587267e-12
-10.411689116147,5.9509877084268e-12,2.75595253699399e-65,1.22089019451418e-12
-10.3115767207994,5.95098809262318e-12,2.83358772990291e-65,1.22089021315384e-12
-10.2114643254519,5.95098847678037e-12,2.9134012591845e-65,1.22089023179164e-12
-10.1113519301043,5.95098886089837e-12,2.99545400147293e-65,1.22089025042758e-12
-10.0112395347567,5.95098924497719e-12,3.07980852779941e-65,1.22089026906167e-12
-9.91112713940915,5.95098962901683e-12,3.16652915055939e-65,1.2208902876939e-12
-9.81101474406158,5.95099001301729e-12,3.25568197177678e-65,1.22089030632427e-12
-9.71090234871402,5.95099039697855e-12,3.34733493270044e-65,1.22089032495279e-12
-9.61078995336645,5.95099078090064e-12,3.44155786476831e-65,1.22089034357945e-12
-9.51067755801888,5.95099116478354e-12,3.53842254197934e-65,1.22089036220426e-12
-9.41056516267132,5.95099154862726e-12,3.6380027347096e-65,1.22089038082721e-12
-9.31045276732375,5.95099193243179e-12,3.74037426501339e-65,1.22089039944831e-12
-9.21034037197618,5.95099231619713e-12,3.84561506345001e-65,1.22089041806755e-12
-9.11022797662861,5.9509926999233e-12,3.95380522747702e-65,1.22089043668493e-12
-9.01011558128105,5.95099308361028e-12,4.06502708145566e-65,1.22089045530046e-12
-8.91000318593348,5.95099346725807e-12,4.17936523830953e-65,1.22089047391413e-12
-8.80989079058591,5.95099385086668e-12,4.29690666288429e-65,1.22089049252594e-12
-8.70977839523835,5.95099423443611e-12,4.41774073705291e-65,1.2208905111359e-12
-8.60966599989078,5.95099461796635e-12,4.54195932661781e-65,1.22089052974401e-12
-8.50955360454321,5.95099500145741e-12,4.66965685005555e-65,1.22089054835025e-12
-8.40944120919564,5.95099538490928e-12,4.80093034915511e-65,1.22089056695464e-12
-8.30932881384808,5.95099576832197e-12,4.93587956160687e-65,1.22089058555718e-12
-8.20921641850051,5.95099615169547e-12,5.07460699558648e-65,1.22089060415786e-12
-8.10910402315294,5.95099653502979e-12,5.21721800639819e-65,1.22089062275668e-12
-8.00899162780538,5.95099691832493e-12,5.3638208752259e-65,1.22089064135365e-12
-7.90887923245781,5.95099730158088e-12,5.51452689005663e-65,1.22089065994876e-12
-7.80876683711024,5.95099768479764e-12,5.66945042883069e-65,1.22089067854202e-12
-7.70865444176267,5.95099806797522e-12,5.82870904488226e-65,1.22089069713342e-12
-7.60854204641511,5.95099845111362e-12,5.9924235547325e-65,1.22089071572296e-12
-7.50842965106754,5.95099883421284e-12,6.16071812830118e-65,1.22089073431065e-12
-7.40831725571997,5.95099921727286e-12,6.3337203815995e-65,1.22089075289648e-12
-7.30820486037241,5.95099960029371e-12,6.51156147197658e-65,1.22089077148045e-12
-7.20809246502484,5.95099998327537e-12,6.69437619598579e-65,1.22089079006257e-12
-7.10798006967727,5.95100036621784e-12,6.88230308994555e-65,1.22089080864284e-12
-7.00786767432971,5.95100074912113e-12,7.07548453326768e-65,1.22089082722124e-12
-6.90775527898214,5.95100113198524e-12,7.27406685462623e-65,1.2208908457978e-12
-6.80764288363457,5.95100151481016e-12,7.47820044104998e-65,1.22089086437249e-12
-6.707530488287,5.9510018975959e-12,7.68803985001542e-65,1.22089088294533e-12
-6.60741809293944,5.95100228034245e-12,7.90374392462003e-65,1.22089090151631e-12
-6.50730569759187,5.95100266304982e-12,8.12547591192749e-65,1.22089092008544e-12
-6.4071933022443,5.95100304571801e-12,8.3534035845631e-65,1.22089093865271e-12
-6.30708090689673,5.951003428347e-12,8.58769936565516e-65,1.22089095721813e-12
-6.20696851154917,5.95100381093682e-12,8.82854045721077e-65,1.22089097578169e-12
-6.1068561162016,5.95100419348745e-12,9.07610897201812e-65,1.22089099434339e-12
-6.00674372085403,5.9510045759989e-12,9.33059206917975e-65,1.22089101290324e-12
-5.90663132550646,5.95100495847116e-12,9.59218209336446e-65,1.22089103146123e-12
-5.8065189301589,5.95100534090423e-12,9.86107671789054e-65,1.22089105001737e-12
-5.70640653481133,5.95100572329812e-12,1.01374790917364e-64,1.22089106857165e-12
-5.60629413946376,5.95100610565283e-12,1.04215979905951e-64,1.22089108712407e-12
-5.5061817441162,5.95100648796835e-12,1.07136479720742e-64,1.22089110567464e-12
-5.40606934876863,5.95100687024469e-12,1.10138495351596e-64,1.22089112422335e-12
-5.30595695342106,5.95100725248185e-12,1.13224292840607e-64,1.22089114277021e-12
-5.20584455807349,5.95100763467982e-12,1.16396200965527e-64,1.22089116131521e-12
-5.10573216272593,5.9510080168386e-12,1.19656612969433e-64,1.22089117985835e-12
-5.00561976737836,5.9510083989582e-12,1.23007988337851e-64,1.22089119839964e-12
-4.90550737203079,5.95100878103861e-12,1.26452854624708e-64,1.22089121693907e-12
-4.80539497668323,5.95100916307984e-12,1.29993809328372e-64,1.22089123547665e-12
-4.70528258133566,5.95100954508189e-12,1.33633521819205e-64,1.22089125401237e-12
-4.60517018598809,5.95100992704475e-12,1.37374735319957e-64,1.22089127254623e-12
-4.50505779064052,5.95101030896843e-12,1.41220268940598e-64,1.22089129107824e-12
-4.40494539529296,5.95101069085292e-12,1.45173019768896e-64,1.22089130960839e-12
-4.30483299994539,5.95101107269823e-12,1.49235965018383e-64,1.22089132813669e-12
-4.20472060459782,5.95101145450435e-12,1.53412164235211e-64,1.22089134666313e-12
-4.10460820925026,5.95101183627129e-12,1.57704761565576e-64,1.22089136518771e-12
-4.00449581390269,5.95101221799904e-12,1.6211698808531e-64,1.22089138371044e-12
-3.90438341855512,5.95101259968761e-12,1.66652164193327e-64,1.22089140223131e-12
-3.80427102320755,5.95101298133699e-12,1.71313702070711e-64,1.22089142075033e-12
-3.70415862785999,5.95101336294719e-12,1.76105108207229e-64,1.22089143926749e-12
-3.60404623251242,5.95101374451821e-12,1.81029985997097e-64,1.2208914577828e-12
-3.50393383716485,5.95101412605004e-12,1.86092038405868e-64,1.22089147629624e-12
-3.40382144181729,5.95101450754268e-12,1.912950707104e-64,1.22089149480784e-12
-3.30370904646972,5.95101488899614e-12,1.9664299331399e-64,1.22089151331757e-12
-3.20359665112215,5.95101527041042e-12,2.02139824638528e-64,1.22089153182545e-12
-3.10348425577458,5.95101565178551e-12,2.07789694095936e-64,1.22089155033148e-12
-3.00337186042701,5.95101603312141e-12,2.13596845141014e-64,1.22089156883565e-12
-2.90325946507945,5.95101641441813e-12,2.19565638407905e-64,1.22089158733796e-12
-2.80314706973188,5.95101679567567e-12,2.25700554932407e-64,1.22089160583842e-12
-2.70303467438431,5.95101717689402e-12,2.32006199462559e-64,1.22089162433702e-12
-2.60292227903675,5.95101755807319e-12,2.38487303859908e-64,1.22089164283376e-12
-2.50280988368918,5.95101793921317e-12,2.45148730593822e-64,1.22089166132865e-12
-2.40269748834161,5.95101832031397e-12,2.51995476331498e-64,1.22089167982168e-12
-2.30258509299405,5.95101870137558e-12,2.5903267562622e-64,1.22089169831286e-12
-2.20247269764648,5.951019082398e-12,2.66265604706585e-64,1.22089171680218e-12
-2.10236030229891,5.95101946338125e-12,2.73699685369363e-64,1.22089173528964e-12
-2.00224790695134,5.9510198443253e-12,2.81340488978935e-64,1.22089175377525e-12
-1.90213551160378,5.95102022523018e-12,2.89193740576091e-64,1.220891772259e-12
-1.80202311625621,5.95102060609586e-12,2.97265323099288e-64,1.2208917907409e-12
-1.70191072090864,5.95102098692237e-12,3.05561281721339e-64,1.22089180922094e-12
-1.60179832556108,5.95102136770969e-12,3.14087828304639e-64,1.22089182769913e-12
-1.50168593021351,5.95102174845782e-12,3.22851345978396e-64,1.22089184617546e-12
-1.40157353486594,5.95102212916677e-12,3.31858393840822e-64,1.22089186464993e-12
-1.30146113951837,5.95102250983653e-12,3.41115711790045e-64,1.22089188312255e-12
-1.20134874417081,5.95102289046711e-12,3.50630225486921e-64,1.22089190159331e-12
-1.10123634882324,5.9510232710585e-12,3.60409051453662e-64,1.22089192006221e-12
-1.00112395347567,5.95102365161071e-12,3.70459502311723e-64,1.22089193852926e-12
-0.901011558128105,5.95102403212373e-12,3.80789092162825e-64,1.22089195699445e-12
-0.800899162780537,5.95102441259757e-12,3.91405542116996e-64,1.22089197545779e-12
-0.700786767432969,5.95102479303223e-12,4.02316785971752e-64,1.22089199391927e-12
-0.600674372085404,5.9510251734277e-12,4.13530976046279e-64,1.2208920123789e-12
-0.500561976737836,5.95102555378398e-12,4.25056489175093e-64,1.22089203083666e-12
-0.400449581390269,5.95102593410108e-12,4.36901932865281e-64,1.22089204929258e-12
-0.300337186042701,5.95102631437899e-12,4.4907615162203e-64,1.22089206774664e-12
-0.200224790695135,5.95102669461772e-12,4.61588233446755e-64,1.22089208619884e-12
-0.100112395347568,5.95102707481727e-12,4.74447516512728e-64,1.22089210464918e-12
0,5.95102745497762e-12,4.87663596022857e-64,1.22089212309767e-12
0.100112395347566,5.9510278350988e-12,5.01246331254783e-64,1.2208921415443e-12
0.200224790695135,5.95102821518079e-12,5.15205852798148e-64,1.22089215998908e-12
0.300337186042701,5.95102859522359e-12,5.29552569989387e-64,1.220892178432e-12
0.400449581390271,5.95102897522721e-12,5.44297178549476e-64,1.22089219687307e-12
0.500561976737836,5.95102935519164e-12,5.59450668429986e-64,1.22089221531228e-12
0.600674372085402,5.95102973511689e-12,5.75024331873179e-64,1.22089223374963e-12
0.700786767432972,5.95103011500296e-12,5.91029771691997e-64,1.22089225218513e-12
0.800899162780537,5.95103049484983e-12,6.07478909775928e-64,1.22089227061877e-12
0.901011558128107,5.95103087465753e-12,6.24383995828727e-64,1.22089228905055e-12
1.00112395347567,5.95103125442604e-12,6.41757616344523e-64,1.22089230748048e-12
1.10123634882324,5.95103163415536e-12,6.59612703828499e-64,1.22089232590856e-12
1.20134874417081,5.9510320138455e-12,6.77962546269193e-64,1.22089234433477e-12
1.30146113951837,5.95103239349645e-12,6.96820796868723e-64,1.22089236275913e-12
1.40157353486594,5.95103277310822e-12,7.16201484038484e-64,1.22089238118164e-12
1.50168593021351,5.9510331526808e-12,7.3611902166699e-64,1.22089239960229e-12
1.60179832556107,5.9510335322142e-12,7.56588219667735e-64,1.22089241802108e-12
1.70191072090864,5.95103391170841e-12,7.77624294814397e-64,1.22089243643802e-12
1.80202311625621,5.95103429116344e-12,7.9924288187104e-64,1.2208924548531e-12
1.90213551160378,5.95103467057928e-12,8.21460045025844e-64,1.22089247326633e-12
2.00224790695134,5.95103504995594e-12,8.44292289635967e-64,1.2208924916777e-12
2.10236030229891,5.95103542929341e-12,8.67756574292365e-64,1.22089251008721e-12
2.20247269764648,5.9510358085917e-12,8.91870323213176e-64,1.22089252849487e-12
2.30258509299405,5.9510361878508e-12,9.16651438974572e-64,1.22089254690067e-12
2.40269748834161,5.95103656707072e-12,9.42118315588151e-64,1.22089256530461e-12
2.50280988368918,5.95103694625145e-12,9.6828985193427e-64,1.2208925837067e-12
2.60292227903675,5.951037325393e-12,9.95185465561101e-64,1.22089260210694e-12
2.70303467438432,5.95103770449536e-12,1.02282510685928e-63,1.22089262050531e-12
2.80314706973188,5.95103808355853e-12,1.05122927362212e-63,1.22089263890184e-12
2.90325946507945,5.95103846258252e-12,1.08041902600212e-63,1.2208926572965e-12
3.00337186042702,5.95103884156733e-12,1.11041600187431e-63,1.22089267568931e-12
3.10348425577458,5.95103922051295e-12,1.14124243261763e-63,1.22089269408026e-12
3.20359665112215,5.95103959941938e-12,1.17292115932545e-63,1.22089271246936e-12
3.30370904646972,5.95103997828663e-12,1.20547564945704e-63,1.2208927308566e-12
3.40382144181728,5.9510403571147e-12,1.23893001394164e-63,1.22089274924199e-12
3.50393383716485,5.95104073590358e-12,1.27330902474807e-63,1.22089276762552e-12
3.60404623251242,5.95104111465327e-12,1.30863813293158e-63,1.22089278600719e-12
3.70415862785998,5.95104149336378e-12,1.34494348717129e-63,1.22089280438701e-12
3.80427102320755,5.9510418720351e-12,1.38225195281188e-63,1.22089282276497e-12
3.90438341855512,5.95104225066724e-12,1.42059113142243e-63,1.22089284114108e-12
4.00449581390269,5.95104262926019e-12,1.45998938088696e-63,1.22089285951533e-12
4.10460820925026,5.95104300781396e-12,1.50047583604057e-63,1.22089287788772e-12
4.20472060459782,5.95104338632854e-12,1.54208042986692e-63,1.22089289625826e-12
4.30483299994539,5.95104376480394e-12,1.58483391527068e-63,1.22089291462694e-12
4.40494539529296,5.95104414324015e-12,1.62876788744209e-63,1.22089293299377e-12
4.50505779064053,5.95104452163718e-12,1.67391480682834e-63,1.22089295135874e-12
4.60517018598809,5.95104489999502e-12,1.72030802272943e-63,1.22089296972185e-12
4.70528258133566,5.95104527831367e-12,1.76798179753404e-63,1.22089298808311e-12
4.80539497668323,5.95104565659314e-12,1.81697133161402e-63,1.22089300644251e-12
4.90550737203079,5.95104603483343e-12,1.86731278889408e-63,1.22089302480006e-12
5.00561976737836,5.95104641303453e-12,1.91904332311615e-63,1.22089304315575e-12
5.10573216272593,5.95104679119644e-12,1.97220110481618e-63,1.22089306150958e-12
5.20584455807349,5.95104716931917e-12,2.02682534903318e-63,1.22089307986156e-12
5.30595695342106,5.95104754740271e-12,2.08295634376979e-63,1.22089309821168e-12
5.40606934876863,5.95104792544707e-12,2.14063547922582e-63,1.22089311655995e-12
5.5061817441162,5.95104830345224e-12,2.19990527782406e-63,1.22089313490636e-12
5.60629413946376,5.95104868141823e-12,2.26080942505071e-63,1.22089315325091e-12
5.70640653481133,5.95104905934503e-12,2.3233928011326e-63,1.22089317159361e-12
5.8065189301589,5.95104943723265e-12,2.38770151357323e-63,1.22089318993445e-12
5.90663132550646,5.95104981508108e-12,2.45378293057104e-63,1.22089320827344e-12
6.00674372085403,5.95105019289032e-12,2.52168571534358e-63,1.22089322661057e-12
6.1068561162016,5.95105057066038e-12,2.59145986138279e-63,1.22089324494584e-12
6.20696851154917,5.95105094839126e-12,2.66315672866503e-63,1.22089326327926e-12
6.30708090689674,5.95105132608295e-12,2.73682908084359e-63,1.22089328161082e-12
6.4071933022443,5.95105170373545e-12,2.81253112344784e-63,1.22089329994053e-12
6.50730569759187,5.95105208134877e-12,2.89031854311897e-63,1.22089331826838e-12
6.60741809293944,5.9510524589229e-12,2.97024854790725e-63,1.22089333659437e-12
6.707530488287,5.95105283645785e-12,3.05237990866261e-63,1.22089335491851e-12
6.80764288363457,5.95105321395361e-12,3.1367730015442e-63,1.22089337324079e-12
6.90775527898214,5.95105359141018e-12,3.22348985168414e-63,1.22089339156122e-12
7.0078676743297,5.95105396882757e-12,3.31259417803123e-63,1.22089340987979e-12
7.10798006967727,5.95105434620578e-12,3.40415143941008e-63,1.2208934281965e-12
7.20809246502484,5.9510547235448e-12,3.49822888182769e-63,1.22089344651136e-12
7.30820486037241,5.95105510084463e-12,3.59489558705987e-63,1.22089346482436e-12
7.40831725571997,5.95105547810528e-12,3.69422252255307e-63,1.22089348313551e-12
7.50842965106754,5.95105585532674e-12,3.79628259267732e-63,1.2208935014448e-12
7.60854204641511,5.95105623250902e-12,3.90115069136586e-63,1.22089351975223e-12
7.70865444176267,5.95105660965211e-12,4.00890375617903e-63,1.22089353805781e-12
7.80876683711024,5.95105698675601e-12,4.11962082383146e-63,1.22089355636153e-12
7.90887923245781,5.95105736382073e-12,4.23338308722077e-63,1.2208935746634e-12
8.00899162780538,5.95105774084627e-12,4.35027395399965e-63,1.22089359296341e-12
8.10910402315294,5.95105811783262e-12,4.47037910673178e-63,1.22089361126156e-12
8.20921641850051,5.95105849477978e-12,4.59378656467461e-63,1.22089362955786e-12
8.30932881384808,5.95105887168776e-12,4.72058674723255e-63,1.22089364785231e-12
8.40944120919564,5.95105924855655e-12,4.85087253912698e-63,1.22089366614489e-12
8.50955360454321,5.95105962538616e-12,4.98473935732631e-63,1.22089368443562e-12
8.60966599989078,5.95106000217658e-12,5.12228521978723e-63,1.2208937027245e-12
8.70977839523835,5.95106037892781e-12,5.26361081605166e-63,1.22089372101152e-12
8.80989079058591,5.95106075563986e-12,5.40881957975428e-63,1.22089373929668e-12
8.91000318593348,5.95106113231273e-12,5.55801776308763e-63,1.22089375757998e-12
9.01011558128105,5.9510615089464e-12,5.71131451327861e-63,1.22089377586143e-12
9.11022797662862,5.9510618855409e-12,5.86882195113385e-63,1.22089379414103e-12
9.21034037197618,5.9510622620962e-12,6.03065525170366e-63,1.22089381241877e-12
9.31045276732375,5.95106263861233e-12,6.19693272712695e-63,1.22089383069465e-12
9.41056516267132,5.95106301508926e-12,6.36777591171189e-63,1.22089384896868e-12
9.51067755801888,5.95106339152701e-12,6.54330964931617e-63,1.22089386724085e-12
9.61078995336645,5.95106376792557e-12,6.7236621830841e-63,1.22089388551116e-12
9.71090234871402,5.95106414428495e-12,6.9089652476082e-63,1.22089390377962e-12
9.81101474406158,5.95106452060515e-12,7.09935416357782e-63,1.22089392204622e-12
9.91112713940915,5.95106489688615e-12,7.29496793498289e-63,1.22089394031097e-12
10.0112395347567,5.95106527312797e-12,7.49594934894085e-63,1.22089395857386e-12
10.1113519301043,5.95106564933061e-12,7.70244507821716e-63,1.22089397683489e-12
10.2114643254519,5.95106602549406e-12,7.91460578651224e-63,1.22089399509407e-12
10.3115767207994,5.95106640161832e-12,8.13258623658918e-63,1.22089401335139e-12
10.411689116147,5.9510667777034e-12,8.35654540131838e-63,1.22089403160686e-12
10.5118015114946,5.95106715374929e-12,8.58664657771527e-63,1.22089404986047e-12
10.6119139068421,5.951067529756e-12,8.82305750405806e-63,1.22089406811223e-12
10.7120263021897,5.95106790572352e-12,9.06595048015843e-63,1.22089408636213e-12
10.8121386975373,5.95106828165185e-12,9.31550249088028e-63,1.22089410461017e-12
10.9122510928848,5.951068657541e-12,9.57189533298267e-63,1.22089412285635e-12
11.0123634882324,5.95106903339097e-12,9.83531574538858e-63,1.22089414110069e-12
11.11247588358,5.95106940920174e-12,1.01059555429597e-62,1.22089415934316e-12
11.2125882789275,5.95106978497333e-12,1.03840117538805e-62,1.22089417758378e-12
11.3127006742751,5.95107016070574e-12,1.06696867607396e-62,1.22089419582254e-12
11.4128130696227,5.95107053639896e-12,1.09631884454186e-62,1.22089421405945e-12
11.5129254649702,5.95107091205299e-12,1.12647303378804e-62,1.2208942322945e-12
