tau,ftp,ftp_lo,ftp_hi
-14.3343194592878,5.91109905609406e-09,2.41398421929527e-11,8.07342760522225e-08
-13.5584600482973,9.23863179923534e-08,8.56594165040892e-10,8.53268409349991e-07
-12.8156159313915,1.03173041330406e-06,1.97885348465797e-08,6.74694818164174e-06
-12.1057871085704,8.47145636869143e-06,3.08759252743072e-07,4.08648815065259e-05
-11.428973579834,5.25588163613736e-05,3.34430621793566e-06,0.000194320203699288
-10.7851753451823,0.000252894490737899,2.61729975942623e-05,0.000740610001843411
-10.1743924046153,0.000967382793272986,0.000152367441547241,0.00231736747980424
-9.59662475813297,0.00301182484055337,0.000681643077557739,0.00607123407685379
-9.05187240573536,0.00780348953183094,0.0023999434881409,0.013606585901034
-8.54013534742246,0.0171822276813703,0.00686200812682971,0.0264492928626822
-8.06141358319427,0.0327909132401003,0.0162820537740021,0.0453692518440916
-7.61570711305078,0.0552473167412696,0.0328513941532916,0.0700520713933959
-7.20301593699199,0.0835989792737019,0.0575355698159614,0.0987529051036945
-6.8233400550179,0.115430240244592,0.0896552840703795,0.128623335946051
-6.47667946712853,0.147574750796135,0.126116011009431,0.157355786356405
-6.16303417332385,0.177040084172302,0.162842464280489,0.182982490972667
-5.88240417360387,0.201715728604962,0.195442923079365,0.206965157272225
-5.6347894679686,0.220651205503565,0.213789592937169,0.229938936767219
-5.42019005641803,0.233942577727278,0.223508296239068,0.250116640113862
-5.23860593895216,0.242401310624342,0.228928105152305,0.265060390096139
-5.090037115571,0.247182627966963,0.231413680044975,0.274586787161477
-4.97448358627454,0.249483046928277,0.232127844937095,0.280221144788488
-4.89194535106278,0.250342930399895,0.232008992245137,0.283310900623393
-4.84242240993573,0.250541785560073,0.231674308629255,0.2847596898881
-4.82591476289337,0.250555048185606,0.231518440230693,0.285189337363474
-4.80940711585102,0.250541785560073,0.231353572941764,0.285526647113536
-4.75988417472397,0.250342930399895,0.230708233146518,0.286378139566961
-4.67734593951221,0.249483046928277,0.229181412239561,0.287098766636899
-4.56179241021575,0.247182627966963,0.226274605946941,0.286480225124368
-4.41322358683459,0.242401310624342,0.221088710978177,0.283101297797304
-4.23163946936872,0.233942577727278,0.212726186882192,0.274777522769473
-4.01704005781815,0.220651205503565,0.200353969850885,0.259681923037982
-3.76942535218288,0.201715728604962,0.183357328804204,0.23663090470957
-3.4887953524629,0.177040084172302,0.161607929487114,0.205505740376159
-3.17515005865822,0.147574750796135,0.13608693731519,0.167834660444636
-2.82848947076884,0.115430240244592,0.108127125096768,0.126856458982715
-2.44881358879476,0.0835989792737019,0.0797736026097207,0.0880509698777556
-2.03612241273597,0.0552473167412696,0.0511060959887474,0.0574362977223217
-1.59041594259248,0.0327909132401003,0.0273876839882911,0.035120330867876
-1.11169417836428,0.0171822276813703,0.012532791888596,0.0194347416955707
-0.59995712005139,0.00780348953183093,0.00478548370463442,0.00953111140746265
-0.0552047676537786,0.00301182484055337,0.00148872085861167,0.00406191141207644
0.522562878828516,0.000967382793272986,0.000366544849496073,0.00147919924756706
1.13334581939553,0.0002528944907379,6.99110814504441e-05,0.000447724141569941
1.77714405404724,5.25588163613736e-05,9.91768829889118e-06,0.000111035585469564
2.45395758278364,8.47145636869143e-06,1.02218045722763e-06,2.19988545959478e-05
3.16378640560476,1.03173041330406e-06,7.36262078930286e-08,3.41914617305171e-06
3.90663052251058,9.23863179923534e-08,3.59729727454099e-09,4.0701119805792e-07
4.6824899335011,5.91109905609406e-09,1.14681228655713e-10,3.63101416999966e-08
