tau,gamma,sigma_gamma
1e-07,-0.013775717239097762,0.16050599802113766
1.1097524964120721e-07,-0.0203205363842609,0.1605601875049732
1.2315506032928263e-07,-0.026705710842880315,0.15998259284827787
1.3667163564620074e-07,-0.03265805453470527,0.1582711564938055
1.5167168884709241e-07,-0.0378893033453096,0.15512914830535166
1.6831803533309585e-07,-0.04211062173057112,0.15046044710071577
1.867913599020781e-07,-0.04504936133848503,0.14435441873083862
2.0729217795953698e-07,-0.046467188115308034,0.13706547945590344
2.300430119772917e-07,-0.04617844588943676,0.1289881083804209
2.5529080682395163e-07,-0.044067437480568294,0.12062468068818596
2.833096101839324e-07,-0.0401032061644635,0.11254035976796314
3.1440354715915e-07,-0.03435041299887054,0.10529752235226249
3.489101213406774e-07,-0.02697504305099052,0.09936642775777187
3.872038781812557e-07,-0.018243939075350823,0.09502538580024109
4.2970047043208437e-07,-0.008517545182035846,0.09228864321320673
4.768611697714474e-07,0.0017642771051402661,0.09090739088076387
5.291978735958437e-07,0.012102957071409293,0.09045430788954892
5.872786613189477e-07,0.02196748653272884,0.09045019747002318
6.517339604882421e-07,0.03082477078115531,0.09047546746292906
7.232633896483533e-07,0.03817213650906126,0.09023571311438335
8.026433522257174e-07,0.04356976925810052,0.08958220019153888
8.907354638610439e-07,0.04667071803508094,0.08850132093225956
9.884959046625586e-07,0.04724616333069065,0.08708604150243328
1.096985797892384e-06,0.04520390234642768,0.08549757013873321
1.217382727739662e-06,0.04059844797444079,0.08392254979969616
1.3509935211980278e-06,0.033631733404259734,0.08253101568242396
1.499268432786047e-06,0.024644113425164704,0.08144183407351485
1.6638168860761274e-06,0.014096096203960684,0.08070283568114255
1.8464249428955464e-06,0.002541959555061979,0.08029009192007044
2.049074689815846e-06,-0.00940296145488162,0.08012490981779714
2.2739657523579273e-06,-0.02109904042594657,0.08010131401335532
2.523539170434766e-06,-0.03192060354416171,0.08011453396272011
2.800503894183631e-06,-0.04129298872404519,0.08008295254522561
3.107866187782014e-06,-0.04872588767677399,0.07995994108725765
3.4489622604057595e-06,-0.05384077067586368,0.07973557177781111
3.827494478516315e-06,-0.05639069268447372,0.07943033385417822
4.247571552536894e-06,-0.05627139593189412,0.07908387486903863
4.713753134116729e-06,-0.053523299709967276,0.07874196303307258
5.2310993080562585e-06,-0.048324642148790176,0.07844462284301401
5.805225516094895e-06,-0.040976653667512686,0.07821776874393685
6.44236350872137e-06,-0.03188214946620782,0.07806963301299057
7.149428986597577e-06,-0.021519293954127328,0.07799200234805236
7.934096665797492e-06,-0.010412494323993826,0.07796509200564386
8.804883581643465e-06,0.0008975791449579162,0.07796417255905462
9.771241535346501e-06,0.011882959677070204,0.0779659978790481
1.0843659686896109e-05,0.02205468921142728,0.07795355858586268
1.2033778407775906e-05,0.030985145783901658,0.07791842535927361
1.3354515629298974e-05,0.038325464762683836,0.07786067393610045
1.48202070579886e-05,0.043817532641272194,0.07778692577930271
1.6446761779946626e-05,0.047300424190556356,0.07770733398694878
1.8251834943190462e-05,0.048711503440918236,0.0776324016355817
2.0255019392306664e-05,0.04808269658302322,0.07757038136049073
2.2478058335487252e-05,0.04553265913984461,0.07752573176478338
2.4945081352303165e-05,0.04125569713941335,0.07749877468732634
2.7682866303920665e-05,0.035508365461487834,0.07748639058481496
3.072112998861759e-05,0.028594663790244113,0.07748337723813409
3.409285069746814e-05,0.02085069244766391,0.07748401649186373
