freq,Zreal,Zimag,sigma_im
0.01258925411794166,2.9748332419909858,-0.006154306736918969,0.00012170906222636058
0.01584893192461111,2.9729744726375467,-0.003659596355197081,9.964355235470013e-05
0.019952623149688792,2.9731194627184405,-0.0011145570230919333,9.962736030266761e-05
0.02511886431509577,2.9749951291969716,0.00047463379878820433,9.389386159952551e-05
0.031622776601683784,2.9778971334768984,0.0003303476871572286,8.618083510142371e-05
0.039810717055349686,2.980844979664056,-0.0019020270585698995,8.207602756954424e-05
0.05011872336272714,2.982826414770432,-0.006059460149824503,8.138034474480804e-05
0.0630957344480193,2.9830692750128085,-0.01150576104183898,8.130880818152386e-05
0.07943282347242805,2.981262396308588,-0.017316747251207687,8.037723244896933e-05
0.1,2.9776539185796906,-0.022563862958616454,7.902089666950163e-05
0.12589254117941662,2.9729865947432907,-0.026618423121597345,7.812775423310381e-05
0.1584893192461111,2.968278043984803,-0.029384940860754938,7.78911706781904e-05
0.1995262314968879,2.964504349230931,-0.0313876745458046,7.789108293415614e-05
0.2511886431509577,2.962280379177332,-0.03367720243577921,7.774536211191396e-05
0.31622776601683794,2.9616358740930693,-0.0375808187363873,7.744561028422137e-05
0.3981071705534969,2.961958370431579,-0.04437262809243947,7.718963992708883e-05
0.5011872336272715,2.9621202793223076,-0.054967412859497244,7.708792458926972e-05
0.6309573444801929,2.960745838321633,-0.06973522349624872,7.708190562355499e-05
0.7943282347242805,2.956526148111267,-0.08849223316380161,7.706450897487782e-05
1.0,2.9484748305061474,-0.11066154420178265,7.700049656206298e-05
1.2589254117941662,2.936039607455809,-0.13553734297529374,7.692809405546175e-05
1.584893192461111,2.9190388244609218,-0.16254921504804898,7.688841514735811e-05
1.9952623149688788,2.897457435896186,-0.19142448364316778,7.688131702165979e-05
2.5118864315095766,2.8711902419692956,-0.22218538946121313,7.688039615688647e-05
3.1622776601683795,2.839841293688605,-0.2549810065526401,7.686833468389942e-05
3.981071705534969,2.802668985776243,-0.2898180531186618,7.684936695406819e-05
5.011872336272715,2.758712867210804,-0.3262964600698339,7.683563719440567e-05
6.30957344480193,2.707069665260131,-0.3634588790398503,7.683136724279116e-05
7.943282347242805,2.6472272811344606,-0.3998262067071252,7.683135175517997e-05
10.0,2.579338225100412,-0.4336263004094931,7.682951952625583e-05
12.589254117941664,2.5043287173824247,-0.4631532199360855,7.682502460215623e-05
15.848931924611108,2.423792133416799,-0.4871444958894209,7.682078921511515e-05
19.95262314968879,2.339687759591346,-0.5050522180768411,7.681892304850502e-05
25.118864315095767,2.2539328750916177,-0.5171149529337011,7.68187956153854e-05
31.622776601683796,2.1680145639148605,-0.5242013790125295,7.68186357469336e-05
39.81071705534969,2.0827438775265588,-0.5274713682786807,7.681769491818535e-05
50.11872336272725,1.998230116892048,-0.5279605538335002,7.681658245972667e-05
63.09573444801929,1.9140822911278126,-0.5262198707462034,7.681609214016394e-05
79.43282347242804,1.8297720761699066,-0.5221239239117859,7.681622947353084e-05
100.0,1.7450419123891225,-0.5149078221214323,7.68163930568444e-05
125.89254117941664,1.660229302804977,-0.5034198972715291,7.681622964239576e-05
158.48931924611125,1.5764067734210678,-0.4865114107939661,7.681609211263041e-05
199.5262314968879,1.4952956249964298,-0.4634448865407137,7.68165823911704e-05
251.18864315095797,1.4189805462514375,-0.4342012356661762,7.681769478590228e-05
316.227766016838,1.3495092899240009,-0.3996005951899093,7.681863565445202e-05
398.10717055349687,1.288490164942404,-0.3612096226031767,7.681879542531522e-05
501.187233627272,1.236793637035055,-0.32106951398118966,7.681892291505621e-05
630.957344480193,1.194427894681618,-0.2813254809873378,7.682078912968349e-05
794.3282347242813,1.1606055726770654,-0.2438576038191833,7.682502445549577e-05
1000.0,1.1339670712985812,-0.21000230608864,7.682951960580331e-05
1258.9254117941662,1.1128898197768733,-0.18041990131188612,7.68313518504371e-05
1584.8931924611124,1.095800522376072,-0.15511942456121375,7.683136707387073e-05
1995.2623149688789,1.081418843324028,-0.13361117278875412,7.683563717131303e-05
2511.8864315095802,1.0688892294213457,-0.11513070329988295,7.68493670168513e-05
3162.2776601683795,1.0577921375981958,-0.09887028676216403,7.686833470166299e-05
3981.0717055349687,1.0480565202268337,-0.08416360024425984,7.688039623432452e-05
5011.8723362727205,1.0398148621758225,-0.07059087950312914,7.688131720173796e-05
6309.57344480193,1.0332476746793602,-0.05799709243562745,7.688841527286883e-05
7943.282347242814,1.0284575762120716,-0.04643793524383,7.692809425330349e-05
10000.0,1.0253980562354095,-0.03608293553240571,7.700049661996111e-05
12589.254117941662,1.0238637998321116,-0.02710986067270227,7.706450909250595e-05
15848.93192461114,1.0235327065503028,-0.019620598119381327,7.70819058943939e-05
19952.623149688792,1.024037942957161,-0.013597993610773074,7.708792480942694e-05
25118.864315095827,1.0250435398776903,-0.008909029930386225,7.718964018221808e-05
31622.776601683792,1.026299647392318,-0.005345854336972877,7.744561045203158e-05
39810.71705534969,1.027662467923207,-0.0026858102211519963,7.774536227611595e-05
50118.72336272724,1.0290764713206109,-0.0007476740539615889,7.789108306355264e-05
63095.7344480193,1.0305290628338521,0.0005756788577144789,7.789117071976825e-05
79432.82347242821,1.0319965828181141,0.0013185208657660041,7.812775432680663e-05
100000.0,1.0334025947715253,0.0014753423096323104,7.902089650602129e-05
125892.5411794166,1.0346042323221818,0.0010524527649664606,8.037723243098371e-05
158489.3192461114,1.0354118119224904,0.00011824195278364868,8.130880812140528e-05
199526.2314968879,1.0356347882155021,-0.001166750168714259,8.13803448073136e-05
251188.6431509582,1.0351377629307357,-0.002551666434587929,8.207602762577704e-05
316227.7660168379,1.0338868548283695,-0.0037295194857129843,8.618083505479435e-05
398107.17055349686,1.0319702004192852,-0.004393485100202099,9.389386159575075e-05
501187.2336272725,1.029585114255145,-0.004298423148767938,9.962736033386488e-05
630957.344480193,1.0269953005441161,-0.003310086070328566,9.9643552448625e-05
794328.2347242822,1.0244710340719554,-0.0014294821153448822,0.00012170906213904154
1000000.0,1.022230800267435,0.0012120984965378057,0.00027890796228402515
