tau,gamma,sigma_gamma
1e-07,0.011014621322500417,0.1525873477447613
1.1097524964120721e-07,0.010789072644701747,0.15042737686298646
1.2315506032928263e-07,0.010104235536424255,0.14655333512942514
1.3667163564620074e-07,0.00899592919570491,0.14087241536525755
1.5167168884709241e-07,0.007523553549862783,0.13350879669275728
1.6831803533309585e-07,0.005767348419843721,0.12478014779254118
1.867913599020781e-07,0.0038239337784062855,0.11517156512060626
2.0729217795953698e-07,0.0018003602068636937,0.10530357023422461
2.300430119772917e-07,-0.00019293986104962357,0.09588476705263838
2.5529080682395163e-07,-0.0020497682543023643,0.08763216264473873
2.833096101839324e-07,-0.0036757092256376467,0.08114214580315048
3.1440354715915e-07,-0.00499492438871485,0.07672551710000287
3.489101213406774e-07,-0.0059555244230757864,0.07428604312298731
3.872038781812557e-07,-0.006532933864322743,0.07334812638194615
4.2970047043208437e-07,-0.0067308212382855,0.07324008289900046
4.768611697714474e-07,-0.006579382887087704,0.0733144483158595
5.291978735958437e-07,-0.006131027741263395,0.0730938290741366
5.872786613189477e-07,-0.00545378793907858,0.07232182815292924
6.517339604882421e-07,-0.004623047810110137,0.07095151305109643
7.232633896483533e-07,-0.0037124106927031164,0.06910346699656847
8.026433522257174e-07,-0.0027846802023461237,0.0670094443978748
8.907354638610439e-07,-0.0018839957688143727,0.06494735745669337
9.884959046625586e-07,-0.0010301156396774758,0.0631724303025156
1.096985797892384e-06,-0.00021567909385922235,0.06185551639941266
1.217382727739662e-06,0.000592989259715182,0.061046016664655235
1.3509935211980278e-06,0.0014513263972677493,0.060673535872671505
1.499268432786047e-06,0.0024284341607252458,0.060586333298143384
1.6638168860761274e-06,0.003596071044066562,0.06060747919728133
1.8464249428955464e-06,0.005015761064875335,0.06058564314978902
2.049074689815846e-06,0.006725368064175896,0.06042648629030939
2.2739657523579273e-06,0.00872668528995213,0.06010208259553984
2.523539170434766e-06,0.01097564127621986,0.059642513052171324
2.800503894183631e-06,0.013376605330115865,0.05911586210898081
3.107866187782014e-06,0.015781987437755163,0.05860302332786552
3.4489622604057595e-06,0.0179978840365127,0.058173594533720084
3.827494478516315e-06,0.019795956212625754,0.05786857060299508
4.247571552536894e-06,0.020931088845252077,0.057693661848545984
4.713753134116729e-06,0.02116372741098438,0.05762371656009228
5.2310993080562585e-06,0.02028518858726258,0.05761512448305009
5.805225516094895e-06,0.01814375586312522,0.05762098599093601
6.44236350872137e-06,0.014669059462887546,0.05760405118913548
7.149428986597577e-06,0.009892145320479884,0.057544317304899485
7.934096665797492e-06,0.00395878681098516,0.057440462334387904
8.804883581643465e-06,-0.0028660099638990744,0.05730609730359987
9.771241535346501e-06,-0.01020372997182939,0.05716286611641122
