tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi
1e-07,4.165734951471017e-05,1.2998676709324305e-06,0.00012516671697367348,7.367693117526385e-05,1.797382221636358e-06,0.00031510961693802985
1.1097524964120721e-07,0.0002130452382006883,6.714045269292745e-06,0.0006390216432039091,0.0003768771617383153,9.425868879960177e-06,0.0016095692942791411
1.2315506032928263e-07,0.0007353394952525823,2.372412885623011e-05,0.0021964878924454604,0.001301449224096371,3.446185329572718e-05,0.005539189534851346
1.3667163564620074e-07,0.001750219070457314,5.950743038837902e-05,0.005178581358001763,0.003101120095641328,9.250068158173251e-05,0.013094488360918238
1.5167168884709241e-07,0.0030061999484389443,0.00011342739501444785,0.00872231826398964,0.005339124779991388,0.00019595878236420276,0.022166848529318644
1.6831803533309585e-07,0.004034062180757316,0.0001802138062017831,0.011329008500725643,0.0071948830554127985,0.00034663843298782785,0.02897121904729536
1.867913599020781e-07,0.004670663683029426,0.0002581929481044619,0.012641704930324628,0.008379738138446858,0.0005186601216592504,0.03229460825954165
2.0729217795953698e-07,0.005046026328776586,0.0003472192977887278,0.013354920536984961,0.009114786080130688,0.0006641253011529733,0.033404007157252204
2.300430119772917e-07,0.005295795098735196,0.0004432068130578105,0.01393215037357835,0.009635093881677168,0.0007689511462379418,0.033552497163018356
2.5529080682395163e-07,0.005472270519890819,0.0005353568213426749,0.014240253146669362,0.010026877411233268,0.000860677658804674,0.03324648282431162
2.833096101839324e-07,0.0055980203365353955,0.0006191033211402863,0.014113957007107448,0.010295430445511438,0.0009490486521007656,0.03265025495046558
3.1440354715915e-07,0.005730281768075948,0.0007031460342162591,0.01378486775609535,0.010466820127936743,0.000997186164666281,0.03207491110696984
3.489101213406774e-07,0.005907522755627907,0.0007927305008578262,0.013544630024158948,0.010566768755498479,0.0009758362614032847,0.031723183939593905
3.872038781812557e-07,0.006122997757550569,0.0008799638202674839,0.013508319144733431,0.010663832479428365,0.0009284075452972654,0.0315679959794523
4.2970047043208437e-07,0.006341693102849996,0.0009657822430190752,0.013659413148993807,0.010808830576505533,0.0009175278292161724,0.03143562601918142
4.768611697714474e-07,0.006566330622212766,0.0010978091020771258,0.013990716149971105,0.011009351308738207,0.0009450782957097747,0.031318265114210916
5.291978735958437e-07,0.006807512412014979,0.0013139401721530134,0.014467934511467558,0.011224972075849717,0.0009755278356600256,0.03128053035418428
5.872786613189477e-07,0.007038333159655405,0.0015032271892686942,0.014943761666838301,0.011423412118160422,0.0010182112173210865,0.031284703251437375
6.517339604882421e-07,0.00719574640137396,0.0014385770236537477,0.015178450211260621,0.011587427367617262,0.0011288230687368738,0.031193550443500976
7.232633896483533e-07,0.0072688822114728305,0.001103930341353343,0.015123135518760503,0.01170796420617864,0.0013214189040493371,0.030967422468403918
