tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi
1.3509935211980278e-06,0.0032601092833563746,0.0003056525139707181,0.008051673970139754,0.012783110959606773,0.001901919627941134,0.03802105517252924
1.499268432786047e-06,0.0032188603935526957,0.00024394830804841183,0.008078597373279279,0.012882373560009264,0.001860469783964067,0.03834775690285385
1.6638168860761274e-06,0.0031949948401892125,0.0002011303592246201,0.008051034601495975,0.013008541555032059,0.0019048652111907018,0.038675912114524896
1.8464249428955464e-06,0.0031954523882223077,0.00019929830295831375,0.007975569570958026,0.013137949976889482,0.001998495203366001,0.03887639292744056
2.049074689815846e-06,0.0032029841681850864,0.00023843323637768611,0.00789489998088734,0.013252598463748643,0.0019121676772906639,0.03918305383268201
2.2739657523579273e-06,0.0031965971436286557,0.00029421242421509574,0.007817542683554444,0.013319585178838448,0.001581232498606628,0.039541269703060926
2.523539170434766e-06,0.0031716702345496823,0.00031903515759183814,0.007720553421221855,0.013322518306890503,0.0012699117166326416,0.0394653631497739
2.800503894183631e-06,0.0031344198452255053,0.0002911627353421597,0.007591956270945269,0.013255809394723931,0.001220766425484062,0.0386331474630495
3.107866187782014e-06,0.003115905848220513,0.0002556476490413671,0.007506894697077275,0.013199354537251328,0.0013941070105617738,0.03761670021721592
3.4489622604057595e-06,0.0031365078650143173,0.0002643164016560418,0.007531921730136514,0.013217823853833292,0.0016315164920060606,0.037140420625052704
3.827494478516315e-06,0.00317935077664839,0.0003028544988077769,0.007643116142729817,0.01331805368246889,0.0018405827846800856,0.03738737872579756
4.247571552536894e-06,0.0032046872776843715,0.0003213642086177195,0.007751460557420306,0.013440012896151932,0.0019775068905198076,0.03803993696789424
4.713753134116729e-06,0.0032030347740879483,0.00030760834804547104,0.007812953681330573,0.01352471825670163,0.0020036239048982197,0.038621562095170946
5.2310993080562585e-06,0.0031920986656824818,0.00028470181281993343,0.007836558749503451,0.013518863470698469,0.0018880740973084413,0.03864480253074178
5.805225516094895e-06,0.003187908481271336,0.0002619679612287579,0.007874515309568508,0.01341270147118251,0.0016927499797885462,0.03808437583757766
6.44236350872137e-06,0.003201190026841443,0.00022645852621860208,0.008008751027657805,0.013262216282246464,0.001583590365919178,0.037472871627534744
7.149428986597577e-06,0.0032365989852322784,0.00017998609549278922,0.008233819969637254,0.013109235014913968,0.001638302248656094,0.03715620177974717
7.934096665797492e-06,0.003302295413218047,0.0001595583283535031,0.008425217395391704,0.012995912305549202,0.0017518713377165445,0.037098839693542655
8.804883581643465e-06,0.0033948155681737544,0.0001915788718467989,0.00848061874907643,0.012923061230620198,0.0017844916584516257,0.037177154455133136
9.771241535346501e-06,0.003500703553646652,0.0002486566968903782,0.008499122673174962,0.012884957622019877,0.0016945069115071167,0.03758789130316383
1.0843659686896109e-05,0.0036057879958821715,0.00028709834901745427,0.008651042712361704,0.012852319065339861,0.0015193668832992914,0.038376359699384834
1.2033778407775906e-05,0.0037324472610656967,0.00030174309888225345,0.009043982983940978,0.012828658363816053,0.0013709547348826853,0.03894912278666665
1.3354515629298974e-05,0.00391548198214819,0.00031642922952518533,0.009681231365109894,0.012824560789373109,0.001366980192336994,0.03843810161340503
1.48202070579886e-05,0.004162502318877552,0.00035396918810186697,0.010434506020508346,0.012861803071619918,0.0014759727298896067,0.03703077518278312
1.6446761779946626e-05,0.0044529142398460975,0.0004278360047729578,0.011083611321117128,0.012962806267629754,0.00154082452868031,0.0358853404904344
1.8251834943190462e-05,0.004786497868043781,0.0005367889463143644,0.011580797640194665,0.013119200662919304,0.0014935778856222715,0.035612221335459535
2.0255019392306664e-05,0.005200082445571789,0.0006625338810049227,0.012143213596422477,0.013303706998322375,0.0014193626622705279,0.035904862718246014
2.2478058335487252e-05,0.0057340038397018355,0.0007875720620780956,0.013040708000239107,0.013481856920739608,0.001405175064277376,0.036266736823397934
2.4945081352303165e-05,0.006422386944220904,0.0009105943779504574,0.014496094465382605,0.013667493755943061,0.0014593063220458811,0.0365492000813503
2.7682866303920665e-05,0.007292733946786511,0.0010683480379115834,0.01655062687103306,0.013859928661489817,0.0015544285208382962,0.03672480451792167
3.072112998861759e-05,0.008380804317216068,0.0013600632620441057,0.018925195670923062,0.014064717856752227,0.001670784675551691,0.03687312621447024
3.409285069746814e-05,0.009702969954034022,0.0018631049852578048,0.02120460048803025,0.014261429040696983,0.00178758797068279,0.03701645083145322
