freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(1000+0j),(1.205711556846794+0j),(-0.10098687257396072+0j),(-1.4374054461075088-0.0496343333123231j),(3.7810635859316553-0.1573770675063052j),0.002223853733020851,0.0022219976408079066
(794.3282347242813+0j),(1.2265106533213697+0j),(-0.11506309001809+0j),(-1.4211027588693812-0.06775027057370557j),(3.8069968867208477-0.16758582913805298j),0.0022253063243229516,0.0022233903888095106
(630.957344480193+0j),(1.2487173411891677+0j),(-0.12731786819067464+0j),(-1.4034122057533764-0.08310956170387328j),(3.834439399678139-0.17697208895549607j),0.002226735878776951,0.0022247543366893966
(501.1872336272725+0j),(1.2722066471279723+0j),(-0.13788544469964678+0j),(-1.3844900724851383-0.09604135881395261j),(3.8633232867462266-0.18543464324729633j),0.0022280971858889644,0.0022260443061821967
(398.10717055349687+0j),(1.2968327006300249+0j),(-0.14686424029756068+0j),(-1.3645013596814866-0.10681038527196987j),(3.893527728462477-0.19285822204557523j),0.002229353734381358,0.002227223948794552
(316.227766016838+0j),(1.3224307546370233+0j),(-0.1543240307814089+0j),(-1.3436163986599658-0.11562474254761612j),(3.9248748326933804-0.19912630382872845j),0.0022304764698923892,0.0022282644914912446
(251.18864315095797+0j),(1.3488156909187972+0j),(-0.16031666365549727+0j),(-1.3220118110509806-0.12264989451677696j),(3.957134179261459-0.20414573962699814j),0.0022314430513902164,0.002229143991267228
(199.5262314968879+0j),(1.3757793186649319+0j),(-0.16488773996526218+0j),(-1.299874700789926-0.1280185762595289j),(3.99003549267044-0.20786320245833018j),0.0022322381877832994,0.002229847679232134
(158.48931924611125+0j),(1.4030903884766106+0j),(-0.16809165095039008+0j),(-1.277407095184215-0.13184397473065007j),(4.023283422731662-0.21027539574671156j),0.0022328540435213834,0.002230368372152594
(125.89254117941664+0j),(1.4305006169636862+0j),(-0.17000814701962985+0j),(-1.2548277591077046-0.1342362838316662j),(4.056570829937639-0.21143634936760836j),0.0022332913064504844,0.0022307075393423995
(100+0j),(1.4577574841991012+0j),(-0.17075566100004327+0j),(-1.2323681449214916-0.13532085343191608j),(4.089593614329562-0.21146466619712553j),0.0022335599424217352,0.002230876040190147
(79.43282347242814+0j),(1.4846211841538643+0j),(-0.17049786121098254+0j),(-1.2102600152488725-0.13525481352576166j),(4.122070353348913-0.2105467734182287j),0.002233679455810343,0.002230894349525966
(63.09573444801929+0j),(1.510880899785636+0j),(-0.1694422760123538+0j),(-1.1887162018048718-0.13423535156256478j),(4.153762599166072-0.20893100398397518j),0.00223367828572465,0.0022307919021906427
(50.1187233627272+0j),(1.5363662580747213+0j),(-0.16783372882146444+0j),(-1.1679104207405668-0.13249733975070663j),(4.1844868266074355-0.20691348962874245j),0.0022335923602446496,0.002230605585344185
(39.81071705534969+0j),(1.5609528743668868+0j),(-0.16594687877792158+0j),(-1.1479632465505003-0.13030109243978516j),(4.214114331802981-0.2048261631062359j),0.0022334631512351964,0.0022303777297309592
(31.622776601683796+0j),(1.5845640599705304+0j),(-0.16408150485299758+0j),(-1.1289381876818498-0.12791749453986684j),(4.242565842391134-0.203035133152478j),0.002233335570694902,0.0022301539486583692
(25.118864315095795+0j),(1.6071720714454254+0j),(-0.16256035284181647+0j),(-1.1108459092887315-0.12561659233374914j),(4.2698114707098345-0.20194769621085915j),0.0022332567417811,0.002229981866071947
(19.95262314968879+0j),(1.6288011827148563+0j),(-0.16173109907287211+0j),(-1.0936502086748812-0.12366473925982738j),(4.295879807207079-0.2020224581984154j),0.00223327529604218,0.0022299103842423197
(15.848931924611126+0j),(1.6495324619771787+0j),(-0.1619622481501099+0j),(-1.0772705525683377-0.12232515195316004j),(4.320870969527512-0.20376534100570998j),0.002233442854492153,0.0022299911533067776
(12.589254117941664+0j),(1.6695085013047823+0j),(-0.16364732896523798+0j),(-1.0615813261492753-0.12185566312099581j),(4.344967027409379-0.20773707117956575j),0.002233816526975696,0.0022302810674404987
(10+0j),(1.6889367790406151+0j),(-0.1671967218208238+0j),(-1.0464114602849421-0.12251196657841934j),(4.368438305498501-0.21453631122886868j),0.002234463777831666,0.002230847135928601
(7.943282347242812+0j),(1.708092328791769+0j),(-0.17304290030683955+0j),(-1.0315468420511271-0.12453399078577665j),(4.391648481797754-0.2248197124673767j),0.002235467996689375,0.00223177205440268
(6.30957344480193+0j),(1.7273223278874634+0j),(-0.1816348847413875+0j),(-1.0167339973757796-0.12814309898178933j),(4.415062794968977-0.2392899615743932j),0.0022369386423517126,0.002233164355103121
(5.011872336272719+0j),(1.7470556785670954+0j),(-0.19344803048536202+0j),(-1.0016810082060539-0.1335613746275477j),(4.439263921655862-0.25871914108679117j),0.0022390195937679607,0.0022351667342112224
(3.981071705534969+0j),(1.7678194391664954+0j),(-0.2089668091504144+0j),(-0.9860529675822256-0.14098268125108682j),(4.464979614278026-0.2839298844018153j),0.0022419039224995632,0.0022379708004461657
(3.1622776601683795+0j),(1.7902622321651547+0j),(-0.22869561609155203+0j),(-0.9694626080623064-0.1505919796282519j),(4.4931242800836815-0.3158265616303773j),0.0022458469328292836,0.002241830046427809
(2.5118864315095766+0j),(1.8151837070766443+0j),(-0.25313598659853503+0j),(-0.9514580052592946-0.1625548049147139j),(4.524854031053719-0.3553589499745853j),0.002251181704533347,0.002247075291499471
(1.9952623149688788+0j),(1.8435684683292912+0j),(-0.28275092599758184+0j),(-0.931508338742944-0.17699611861965342j),(4.561632900365208-0.4034861068641725j),0.002258327170773169,0.0022541225813049555
(1.5848931924611138+0j),(1.8766210306910498+0j),(-0.3179074935552435+0j),(-0.9089902543094739-0.19396488356767802j),(4.605307063292116-0.4610957344133333j),0.002267784650172798,0.002263469454104095
(1.2589254117941662+0j),(1.9157943151264338+0j),(-0.35879140774660534+0j),(-0.8831838542212861-0.2133870844170489j),(4.658181388534809-0.5288868640759568j),0.0022801079714059726,0.00227566467337145
(1+0j),(1.9627986220379572+0j),(-0.4052833928047686+0j),(-0.8532920680662718-0.23500017429111905j),(4.723084305436383-0.6071733716255384j),0.0022958289848955434,0.002291233199457527
(0.7943282347242805+0j),(2.019571972221031+0j),(-0.45679859976080683+0j),(-0.8184895555932385-0.2582914537076394j),(4.803390112526861-0.695610481553787j),0.0023153188788639202,0.0023105368313355032
(0.6309573444801929+0j),(2.088184985868412+0j),(-0.512089726415114+0j),(-0.7779898283880123-0.2824546993978827j),(4.902941598512657-0.7928135064485444j),0.002338575894844657,0.0023335612119032806
(0.5011872336272715+0j),(2.1706419784302753+0j),(-0.5690310464821497+0j),(-0.7311132635495654-0.30635146729681184j),(5.025781022221439-0.8958882707704177j),0.002364961321876092,0.002359651325490228
(0.3981071705534969+0j),(2.268530788344674+0j),(-0.6244369823990495+0j),(-0.6773665325167727-0.32845525126048425j),(5.175569408487103-0.9999715601631912j),0.002392955752382416,0.0023872678984871113
(0.31622776601683794+0j),(2.382490760055854+0j),(-0.6740152225431373+0j),(-0.6166025478577792-0.34675433082945495j),(5.354606714262263-1.0979900666211284j),0.0024200607489152036,0.0024138904156365258
