freq,Zreal,Zimag,sigma_re,sigma_im
125892.5411794166,1.0002892371090242,-0.0012074875894774592,0.012953276867970381,0.0015406152310028867
100000.0,1.000500706732828,-0.001274721484484998,0.012955998731163971,0.0015407413257924533
79432.82347242821,1.0007030651128723,-0.0013352808049840951,0.01295860444936985,0.0015408615331750604
63095.7344480193,1.0008969965964085,-0.0013957857431199708,0.012961102667458391,0.0015409824120153587
50118.72336272724,1.0010832712450943,-0.001462529652111467,0.012963503349216641,0.0015411114823355248
39810.71705534969,1.0012627498249347,-0.0015418239648513916,0.012965817942103582,0.0015412577773061397
31622.776601683792,1.0014363978330851,-0.0016402960173033875,0.012968059693710685,0.001541432762166496
25118.864315095827,1.0016052639347826,-0.0017651787154435365,0.012970243555402279,0.0015416516724014572
19952.623149688792,1.0017704133250298,-0.0019246607324315136,0.012972385549909695,0.0015419355634733263
15848.93192461114,1.0019328566189425,-0.002128352870740647,0.012974502124562469,0.0015423145755611878
12589.254117941662,1.00209352615701,-0.0023878751697629817,0.012976610211735847,0.0015428330848514676
10000.0,1.0022533073434627,-0.0027175414712775348,0.0129787282560375,0.0015435576649014168
7943.282347242814,1.0024130890893281,-0.0031351528661729524,0.012980877999668954,0.0015445893134064554
6309.57344480193,1.0025738111126314,-0.003662967935939357,0.012983087038321739,0.001546082333170781
5011.8723362727205,1.0027365363705203,-0.00432893097485103,0.012985392882188107,0.0015482736283857095
3981.0717055349687,1.002902597975927,-0.005168210023031413,0.01298784972876801,0.0015515280671325963
3162.2776601683795,1.003073845029358,-0.006225088196075062,0.012990539205169,0.0015564081860875406
2511.8864315095802,1.003252998378581,-0.00755529621878865,0.012993586744832409,0.001563780081402375
1995.2623149688789,1.0034441682631785,-0.009228925851398418,0.012997186701546625,0.0015749715502391445
1584.8931924611124,1.0036536510375647,-0.011334079047068244,0.013001641578633658,0.001592002022506353
1258.9254117941662,1.0038911737753935,-0.01398140812498513,0.013007423600077584,0.0016179033624268697
1000.0,1.0041718131993906,-0.017309729966534584,0.01301527084908214,0.0016571406400238881
794.3282347242813,1.0045189371641114,-0.02149295572915374,0.013026336637659229,0.0017161159439952405
630.957344480193,1.0049687593471683,-0.026748622461114813,0.01304242111220838,0.0018036953780921877
501.187233627272,1.005577487373379,-0.033348267827824095,0.013066329254891134,0.0019316554970543283
398.10717055349687,1.006432580271727,-0.04162968485829399,0.013102418972178849,0.002114937793254767
316.227766016838,1.0076703527610336,-0.05201066739387523,0.013157424228146452,0.0023716634255924124
251.18864315095797,1.0095031880952272,-0.06500302537748558,0.013241652669989683,0.0027229738800490025
199.5262314968879,1.012261007832353,-0.08122394877506836,0.013370640010372421,0.00319282059206659
158.48931924611125,1.0164531408525634,-0.1013984280237399,0.013567236007524009,0.0038077015628492417
125.89254117941664,1.0228573984168825,-0.1263402460099318,0.013863791849456774,0.004595996095899985
100.0,1.0326405886061385,-0.1568886750089494,0.014303477851419106,0.005586039806692855
79.43282347242804,1.0475035165268418,-0.1937629560088506,0.01493873860857476,0.006801497926171338
63.09573444801929,1.0698138640148527,-0.23728112775670104,0.01582384288003933,0.008252092590275827
50.11872336272725,1.1026301311425108,-0.2868915416234661,0.0169985259731894,0.009917868694129157
39.81071705534969,1.1494311214100172,-0.3405274276293579,0.018462662362176085,0.011727353622870747
31.622776601683796,1.2133083448118944,-0.39397789494385077,0.02014906894844356,0.013536225561281683
25.118864315095767,1.295518574809011,-0.4407676864465431,0.02191116879408225,0.015123280875381177
19.95262314968879,1.393811210098474,-0.47320426011097555,0.02354615145417888,0.016226130311349275
15.848931924611108,1.5016451433780806,-0.4847834647155954,0.024859296045031457,0.01662312794053265
12.589254117941664,1.6094281284050116,-0.4729393889751383,0.025740452952753318,0.016226999115241808
10.0,1.7075809949731764,-0.4402809718736667,0.02620104531171692,0.015126951763241482
7.943282347242805,1.789594967862276,-0.3933393525871773,0.026345915088586618,0.01354604666179737
6.30957344480193,1.8532560990551488,-0.33981236234335604,0.026308187675982853,0.01174738135126826
5.011872336272715,1.8998498592626918,-0.28616422203131986,0.026196093002629695,0.009952322602467516
3.981071705534969,1.9324841933814467,-0.23658791484487598,0.026074474869491715,0.008305090349058223
3.1622776601683795,1.9546439204360646,-0.19313274115608633,0.025971871409317164,0.006876972172845735
2.5118864315095766,1.9693870892478058,-0.1563367326611038,0.025895290771364016,0.0056876669812564885
1.9952623149688788,1.9790779545193984,-0.12587265761097383,0.02584214590685659,0.004727006124659895
1.584893192461111,1.9854131663075074,-0.1010157147459972,0.0258070437987366,0.003970524912472474
1.2589254117941662,1.9895557622664046,-0.08092355139942414,0.02578476346732434,0.003388637275290761
1.0,1.9922805158902017,-0.06478078033893625,0.02577118821895921,0.002951328851590394
0.7943282347242805,1.9940944109414174,-0.051861598909409536,0.025763364728314073,0.00263034734169847
0.6309573444801929,1.9953255542474009,-0.0415483987586013,0.025759280675906025,0.0024002498213553302
0.5011872336272715,1.99618488172921,-0.03332912874526541,0.025757606087560104,0.002238991690673096
0.3981071705534969,1.99680749160714,-0.026785819731051777,0.02575747846952704,0.0021282553481967456
0.31622776601683794,1.9972797548629102,-0.021580530425589068,0.025758345356650378,0.002053495948102226
0.2511886431509577,1.9976568705720896,-0.017441608059966217,0.025759855890768103,0.002003679915755389
0.1995262314968879,1.9979741357194891,-0.014151437089875785,0.025761788590117896,0.001970781790651454
0.1584893192461111,1.9982541349929246,-0.011536019092796133,0.025764004059793247,0.0019491684581697765
0.12589254117941662,1.9985113091711777,-0.00945634260396763,0.02576641434149033,0.0019349954461468264
0.1,1.9987548475000692,-0.007801343604034752,0.02576896314588497,0.0019256926606383653
0.07943282347242805,1.998990510304803,-0.006482215871791255,0.025771613090134423,0.0019195661979404337
0.0630957344480193,1.9992217692999068,-0.005427831055338138,0.025774337381621173,0.001915509603221525
0.05011872336272714,1.9994504921525147,-0.0045810470417372955,0.025777114038424885,0.0019128036133680619
0.039810717055349686,1.9996772759062313,-0.003895743614201908,0.02577992093572753,0.0019109813476384239
0.031622776601683784,1.9999014873947494,-0.003334522180825066,0.02578273049615035,0.0019097393847407982
0.02511886431509577,2.000121113692189,-0.002867079557667656,0.02578550412454721,0.0019088800176429224
0.019952623149688792,2.0003326173592213,-0.002469256956861589,0.02578818808792167,0.00190827427320009
