freq,Zreal,Zimag,sigma_re,sigma_im
1000000.0,0.9977589569272125,0.00012040339014261856,0.004811945643333597,0.0017723225373773486
794328.2347242822,0.998095140565951,-0.0007127530932711421,0.0048133512806566815,0.0017723269694073357
630957.344480193,0.9984783823557919,-0.0014412865975909008,0.004814954543979788,0.0017723406842544268
501187.2336272725,0.9988954593377946,-0.0020870836745229223,0.004816699984221555,0.0017723604153969312
398107.17055349686,0.9993329096993477,-0.0026759308584675826,0.004818531144412581,0.0017723844049042678
316227.7660168379,0.9997801774104822,-0.0032375842829838373,0.00482040372990056,0.001772412298622097
251188.6431509582,1.0002313821754476,-0.0038046613020637976,0.004822293057603835,0.0017724450428900492
199526.2314968879,1.0006856886192599,-0.004411431820914633,0.004824195648897176,0.0017724848390694647
158489.3192461114,1.0011467320644765,-0.0050931966461613,0.004826126865085582,0.0017725352441151404
125892.5411794166,1.0016216647413532,-0.00588652334800576,0.004828116943133465,0.001772601496799524
100000.0,1.0021203082207177,-0.006830323215550199,0.004830207469521271,0.0017726911469916513
79432.82347242821,1.0026547564372192,-0.007967580839508834,0.004832449747976069,0.0017728150884734923
63095.7344480193,1.00323960608218,-0.009347467884642743,0.0048349058322978275,0.001772989143812818
50118.72336272724,1.0038928288414506,-0.011027586315146254,0.004837652320149985,0.0017732364187585021
39810.71705534969,1.0046371951124164,-0.013076183811899351,0.004840786542473083,0.0017735907356829274
31622.776601683792,1.005502164466622,-0.015574306160351534,0.004844434784618778,0.0017741015785045537
25118.864315095827,1.0065262563293544,-0.018617891731321355,0.004848762607536607,0.0017748411319226359
19952.623149688792,1.0077599832816928,-0.022319726218819856,0.004853987702005384,0.0017759141497549998
15848.93192461114,1.0092693631848468,-0.026811059381537654,0.004860395518260453,0.0017774715063612891
12589.254117941662,1.011139864473869,-0.03224268698497011,0.004868357251869107,0.001779728350216449
10000.0,1.0134805315607904,-0.038785467474103386,0.004878349220302126,0.0017829877871039762
7943.282347242814,1.01642811740607,-0.04663048824294438,0.0048909728593775825,0.001787670975786758
6309.57344480193,1.0201513637005137,-0.05598926984867952,0.004906975837768326,0.0017943543850183817
