freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(630.957344480193+0j),(1.252058814532677+0j),(-0.12773116773422116+0j),(1.1185903201436072-0.0910497291563342j),(1.3867811860910255-0.16851723311321215j),0.0022388833831577244,0.0022368910311706134
(501.1872336272725+0j),(1.275579685617859+0j),(-0.13810203741105193+0j),(1.136450476015926-0.10040766083902188j),(1.4164883530927024-0.18038246903118468j),0.0022402521166036216,0.002238188037829435
(398.10717055349687+0j),(1.3002090073263084+0j),(-0.14693370642236087+0j),(1.1552624287585613-0.10833569515439245j),(1.4476080491118228-0.19066545657629433j),0.0022415155199405714,0.0022393741157419704
(316.227766016838+0j),(1.3258167170814705+0j),(-0.15427071824803465+0j),(1.1749299120586871-0.11489107149803819j),(1.4800039411623005-0.1993365774784976j),0.0022426443803066735,0.002240420334907564
(251.18864315095797+0j),(1.3522253285703556+0j),(-0.16013002701356588+0j),(1.1953157951691196-0.12009069459873094j),(1.5134491348784525-0.20634205967623226j),0.0022436162347931345,0.0022413046326155706
(199.5262314968879+0j),(1.3792108310529332+0j),(-0.1645297259842232+0j),(1.2162366283269455-0.12393830662366372j),(1.547632263567123-0.21165566685854637j),0.0022444157088909763,0.0022420121594069484
(158.48931924611125+0j),(1.4065142297659263+0j),(-0.16751427474022929+0j),(1.2374687856341122-0.12645199345334163j),(1.582185919263895-0.2153206179908354j),0.0022450349243046948,0.00224253569286166
(125.89254117941664+0j),(1.4338606414619266+0j),(-0.16917154006969537+0j),(1.2587659292579934-0.12768530822808266j),(1.6167278100267417-0.21747159123457507j),0.00224547457263271,0.0022428767103090386
(100+0j),(1.4609807352266817+0j),(-0.16963974069757898+0j),(1.2798820530242123-0.1277360238788978j),(1.650901358273937-0.21833520857488903j),0.0022457446740928263,0.002243046130378866
(79.43282347242814+0j),(1.48762951155424+0j),(-0.16910582070418256+0j),(1.300591637915018-0.12674328080576316j),(1.684405454975192-0.2182153247787404j),0.0022458648394624013,0.00224306453959754
(63.09573444801929+0j),(1.5135997814836546+0j),(-0.1677990591416516+0j),(1.3207025702178594-0.12487901047910725j),(1.7170097656344814-0.21747327839747807j),0.0022458636629935436,0.0022429615333816304
(50.1187233627272+0j),(1.5387306548404949+0j),(-0.16598356973545236+0j),(1.3400635353189647-0.12233914587080094j),(1.7485582343997297-0.21651082958169332j),0.0022457772687645757,0.0022427742001215377
(39.81071705534969+0j),(1.562912860876494+0j),(-0.16395142413609037+0j),(1.358568676709561-0.11933476674879492j),(1.7789661860368633-0.2157602703254138j),0.002245647354881669,0.002242545101488389
(31.622776601683796+0j),(1.5860922115627896+0j),(-0.16201632298379018+0j),(1.376159573229318-0.1160828049735404j),(1.8082157424346668-0.2156813670234552j),0.0022455190783517032,0.0022423200996237037
(25.118864315095795+0j),(1.6082712436277309+0j),(-0.16050748975143017+0j),(1.3928236538338368-0.11279722698884193j),(1.836352656099601-0.2167639840763818j),0.002245439819402806,0.002242147078275755
(19.95262314968879+0j),(1.629508512330899+0j),(-0.159764222844393+0j),(1.4085901608590268-0.10968271753875972j),(1.863486314158894-0.2195341889099774j),0.0022454584748828814,0.002242075206491555
(15.848931924611126+0j),(1.6499154377252374+0j),(-0.1601323704405661+0j),(1.423526040166173-0.10693048564345294j),(1.88979275101036-0.22456144338058792j),0.002245626947413875,0.002242156416175205
(12.589254117941664+0j),(1.6696514961762068+0j),(-0.161964274375518+0j),(1.4377321496098796-0.10471418818943846j),(1.9155186709249485-0.23246625274512456j),0.0022460026583915986,0.002242447911876477
(10+0j),(1.6889194965353374+0j),(-0.1656234677178455+0j),(1.4513370198043498-0.10318474943653175j),(1.9409853212449018-0.2439311326904178j),0.0022466534401928795,0.002243017068436004
(7.943282347242812+0j),(1.7079636779312273+0j),(-0.17149489394615747+0j),(1.464485620288014-0.1024677396822323j),(1.9665952572140286-0.25971922450454793j),0.0022476631373621785,0.002243947032614571
(6.30957344480193+0j),(1.727074435162306+0j),(-0.18000023510501134+0j),(1.4773255405138028-0.10266879659412699j),(1.9928501338095757-0.28070269536431103j),0.0022491418058326077,0.0022453469287281092
(5.011872336272719+0j),(1.746604158992338+0j),(-0.19161590610426327+0j),(1.4899979793521154-0.10388903006957696j),(2.0203908095168472-0.3078970626479054j),0.0022512341094557725,0.002247360231407892
(3.981071705534969+0j),(1.7669984530482044+0j),(-0.20688880609624288+0j),(1.5026402302528912-0.10624551448989986j),(2.0500706906436266-0.3424898810884526j),0.002254134173055725,0.0022501795946554704
(3.1622776601683795+0j),(1.7888460917066342+0j),(-0.22644217795330918+0j),(1.51540102306869-0.10988877793625693j),(2.08306899091658-0.38584470535622406j),0.002258098693675781,0.002254059893968097
(2.5118864315095766+0j),(1.8129498790955998+0j),(-0.25096191517854016+0j),(1.5284668818815845-0.115016285746057j),(2.1210441928518544-0.4394573180574907j),0.002263462568141094,0.002259333753406687
(1.9952623149688788+0j),(1.8404179079678695+0j),(-0.2811458812731173+0j),(1.542100530957804-0.12187567873885052j),(2.1663210131844477-0.5048319698545363j),0.002270647015017676,0.0022664194882673753
(1.5848931924611138+0j),(1.8727670654000077+0j),(-0.31759411429467604+0j),(1.5566979958234601-0.1307553423986838j),(2.2220900100386562-0.5832310407013349j),0.0022801560877712956,0.002275817351028709
(1.2589254117941662+0j),(1.912012757131718+0j),(-0.36060877945611913+0j),(1.5728698057688697-0.14193859649509305j),(2.292563256468572-0.6752474767199674j),0.0022925466363753018,0.0022880790988326926
(1+0j),(1.960687356334333+0j),(-0.4098813945099007+0j),(1.5915318240911427-0.15558113795554354j),(2.382965683618445-0.7801610705157247j),0.0023083534126542788,0.002303732555844182
(0.7943282347242805+0j),(2.0216914544675606+0j),(-0.4640782272455382+0j),(1.6139470030759908-0.17148155758645126j),(2.4991699641869145-0.8951194787042988j),0.002327949629772436,0.0023231414947570144
(0.6309573444801929+0j),(2.097864150202435+0j),(-0.5204161585276419+0j),(1.641604965109639-0.18874778282184146j),(2.646765382114907-1.0143550821174812j),0.0023513335196703724,0.0023462914801468445
(0.5011872336272715+0j),(2.1912121894300807+0j),(-0.5744346706151707+0j),(1.6758148409232012-0.20548797181012193j),(2.829490343275362-1.1288661455833253j),0.0023778628870287713,0.0023725239230383637
(0.3981071705534969+0j),(2.3019055881979327+0j),(-0.6202449087455597+0j),(1.7170026738881017-0.218790964296538j),(3.047322589702411-1.227092586739052j),0.0024060100354530373,0.0024002911526284513
(0.31622776601683794+0j),(2.427390341389561+0j),(-0.651455892384418+0j),(1.7639682649044424-0.22526700405151268j),(3.2949804364970823-1.2968613872207535j),0.00243326289777775,0.0024270589035017133
